h0,162.542,913.000235542182,1
h0,185.644,914.000239619242,1
h0,208.699,915.000243696146,1
h0,230.49,916.000234768832,1
h0,250.21,917.000238834609,1
h0,268.094,918.000242894265,1
h0,283.594,919.000246945969,1
h0,296.62,920.000237989419,1
h0,307.323,921.000242025118,1
h0,315.95,922.000246053896,1
h0,325.173,923.00023708466,1
h0,335.049,924.000241117602,1
h0,344.95,925.000245150628,1
h0,354.825,926.000236183569,1
h0,364.385,927.000240215457,1
h0,373.36,928.000244245396,1
h0,381.623,929.000235272957,1
h0,389.142,930.000239298039,1
h0,395.905,931.000243320598,1
h0,391.629,952.000236306333,1
h0,382.225,953.000240274964,1
h0,373.483,954.000244245804,1
h0,365.975,955.000235220761,1
h0,359.378,956.000239198755,1
h0,354.473,957.000243182396,1
h0,350.664,958.00024716969,1
h0,347.573,959.000238159378,1
h0,345.045,960.000242150945,1
h0,343.042,961.000246144263,1
h0,341.466,962.000237139008,1
h0,340.174,963.000241134697,1
h0,339.17,964.00024513135,1
h0,338.308,965.000236128475,1
h0,336.969,966.000240124007,1
h0,335.605,967.000244119458,1
h0,334.342,968.000235115245,1
h0,333.074,969.000239111017,1
h0,331.376,970.000243105352,1
h0,327.963,971.000247093965,1
h0,323.046,972.000238077566,1
h0,317.997,973.000242060724,1
h0,312.888,974.000246043683,1
h0,308.145,975.00023702786,1
h0,304.546,976.000241015858,1
h0,302,977.000245007363,1
h0,300.514,978.000236002406,1
h0,299.982,979.000240000632,1
h0,300.062,980.000244000898,1
h0,300.412,981.000235002068,1
h0,301.039,982.000239004157,1
h0,301.909,983.000243007059,1
h0,303.057,984.000247010888,1
h0,304.391,985.000238015338,1
h0,305.906,986.000242020393,1
h0,307.529,987.000246025805,1
h0,309.368,988.000237031939,1
h0,311.239,989.000241038181,1
h0,313.216,990.000245044777,1
h0,315.229,991.000236051492,1
h0,317.362,992.000240058607,1
h0,319.505,993.000244065754,1
h0,321.007,994.000235070764,1
h0,320.276,995.000239068325,1
h0,318.306,996.000243061754,1
h0,316.406,997.000247055415,1
h0,314.65,998.000238049559,1
h0,312.97,999.000242043955,1
h0,311.383,1000.000246038661,1
h0,309.897,1001.000237033707,1
h0,308.512,1002.000241029086,1
h0,307.176,1003.00024502463,1
h0,305.901,1004.000236020374,1
h0,304.651,1005.000240016206,1
h0,303.483,1006.000244012311,1
h0,302.37,1007.000235008598,1
h0,301.262,1008.000239004902,1
h0,300.184,1009.000243001307,1
h0,299.135,1010.000246997808,1
h0,298.063,1011.000237994233,1
h0,296.791,1012.000241989989,1
h0,294.143,1013.000245981155,1
h0,289.695,1014.000236966319,1
h0,283.467,1015.000240945545,1
h0,275.334,1016.000244918416,1
h0,265.897,1017.000235886938,1
h0,256.362,1018.000239855132,1
h0,246.603,1019.000243822579,1
h0,236.719,1020.000234789608,1
h0,226.721,1021.000238756258,1
h0,216.665,1022.000242722717,1
h0,206.56,1023.00024668901,1
h0,196.058,1024.00023765398,1
h0,185.11,1025.00024161746,1
h0,173.681,1026.000245579337,1
h0,161.902,1027.000236540048,1
h0,149.762,1028.000240499551,1
h0,137.269,1029.000244457881,1
h0,124.57,1030.00023541552,1
h0,111.688,1031.000239372551,1
h0,98.8191,1032.000243329625,1
h0,88.2776,1033.000234294462,1
h0,80.4057,1034.000238268205,1
h0,74.6698,1035.000242249072,1
h0,69.9473,1036.000246233319,1
h0,66.1032,1037.000237220496,1
