h0,392.687,940.000240309862,1
h0,355.935,941.000244187272,1
h0,319.146,942.000235064556,1
h0,282.381,943.000238941921,1
h0,245.649,944.000242819396,1
h0,208.908,945.000246696841,1
h0,172.169,946.000237574294,1
h0,135.561,947.000241452183,1
h0,98.8854,948.000245329846,1
h0,62.2435,949.000236207622,1
h0,25.9598,950.000240086593,1
h0,13.2406,951.000244044166,1
h0,48.7035,952.000235162457,1
h0,85.0568,953.000239283719,1
h0,120.999,954.00024340361,1
h0,156.339,955.000234521492,1
h0,191.084,956.000238637388,1
h0,225.29,957.000242751487,1
h0,259.036,958.000246864052,1
h0,292.347,959.000237975165,1
h0,325.214,960.000242084796,1
h0,357.731,961.000246193262,1
