TMU ID, Legacy TMU ID, Site Name
C6E971CAD182789BE0433CC411ACCCEA,30014573,TMU Site 9781/1 on A69 westbound between A68 near Corbridge (east) and A68 near Corbridge (west); GPS Ref: 401219;564260; Westbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2024-04-01,00:14:00,6,14,12,0,1,1,109.99,15,120000701,19
2024-04-01,00:29:00,6,8,6,1,1,0,105.36,15,120000701,19
2024-04-01,00:44:00,6,7,5,0,0,2,99.14,15,120000701,19
2024-04-01,00:59:00,6,6,5,1,0,0,107.94,15,120000701,19
2024-04-01,01:14:00,12,10,8,0,1,1,93.60,15,120000701,19
2024-04-01,01:29:00,12,4,3,0,0,1,97.18,15,120000701,19
2024-04-01,01:44:00,12,11,7,0,1,3,98.47,15,120000701,19
2024-04-01,01:59:00,12,4,2,0,0,2,96.93,15,120000701,19
2024-04-01,02:14:00,12,10,7,2,0,1,104.32,15,120000701,19
2024-04-01,02:29:00,12,16,12,0,2,2,107.47,15,120000701,19
2024-04-01,02:44:00,12,12,9,1,0,2,101.71,15,120000701,19
2024-04-01,02:59:00,12,9,8,0,0,1,103.65,15,120000701,19
2024-04-01,03:14:00,12,8,6,0,0,2,99.27,15,120000701,19
2024-04-01,03:29:00,12,7,7,0,0,0,113.96,15,120000701,19
2024-04-01,03:44:00,12,6,2,0,2,2,93.45,15,120000701,19
2024-04-01,03:59:00,12,10,6,2,0,2,95.21,15,120000701,19
2024-04-01,04:14:00,12,13,9,1,0,3,104.15,15,120000701,19
2024-04-01,04:29:00,12,10,6,0,1,3,93.87,15,120000701,19
2024-04-01,04:44:00,12,16,11,1,2,2,99.35,15,120000701,19
2024-04-01,04:59:00,12,17,10,1,2,4,102.49,15,120000701,19
2024-04-01,05:14:00,12,20,13,1,2,4,98.84,15,120000701,19
2024-04-01,05:29:00,12,31,21,2,2,6,100.09,15,120000701,19
2024-04-01,05:44:00,12,24,17,1,4,2,104.96,15,120000701,19
2024-04-01,05:59:00,12,39,25,6,2,6,97.95,15,120000701,19
2024-04-01,06:14:00,12,30,22,2,2,4,101.21,15,120000701,19
2024-04-01,06:29:00,12,36,30,4,0,2,106.17,15,120000701,19
2024-04-01,06:44:00,12,45,32,4,4,5,102.04,15,120000701,19
2024-04-01,06:59:00,12,46,38,5,2,1,106.51,15,120000701,19
2024-04-01,07:14:00,12,55,49,1,3,2,110.32,15,120000701,19
2024-04-01,07:29:00,12,72,56,4,6,6,104.98,15,120000701,19
2024-04-01,07:44:00,12,105,87,6,8,4,104.45,15,120000701,19
2024-04-01,07:59:00,12,81,67,5,6,3,107.97,15,120000701,19
2024-04-01,08:14:00,12,76,59,6,3,8,106.21,15,120000701,19
2024-04-01,08:29:00,12,93,75,9,4,5,105.29,15,120000701,19
2024-04-01,08:44:00,12,110,88,8,4,10,107.83,15,120000701,19
2024-04-01,08:59:00,12,115,98,10,4,3,105.47,15,120000701,19
2024-04-01,09:14:00,12,116,101,8,2,5,103.81,15,120000701,19
2024-04-01,09:29:00,12,136,119,9,6,2,104.72,15,120000701,19
2024-04-01,09:44:00,12,149,136,4,4,5,106.57,15,120000701,19
2024-04-01,09:59:00,12,169,156,9,3,1,106.34,15,120000701,19
2024-04-01,10:14:00,12,174,163,4,2,5,105.85,15,120000701,19
2024-04-01,10:29:00,12,240,209,11,15,5,105.53,15,120000701,19
2024-04-01,10:44:00,12,261,246,5,5,5,105.59,15,120000701,19
2024-04-01,10:59:00,12,247,225,10,7,5,105.93,15,120000701,19
2024-04-01,11:14:00,12,265,238,10,11,6,105.40,15,120000701,19
2024-04-01,11:29:00,12,271,250,6,6,9,106.18,15,120000701,19
2024-04-01,11:44:00,12,259,233,9,8,9,105.91,15,120000701,19
2024-04-01,11:59:00,12,247,226,8,8,5,106.10,15,120000701,19
2024-04-01,12:14:00,12,294,270,11,8,5,105.37,15,120000701,19
2024-04-01,12:29:00,12,263,242,6,7,8,106.38,15,120000701,19
2024-04-01,12:44:00,12,233,211,8,11,3,106.34,15,120000701,19
2024-04-01,12:59:00,12,233,216,10,5,2,109.51,15,120000701,19
2024-04-01,13:14:00,12,250,229,11,3,7,108.75,15,120000701,19
2024-04-01,13:29:00,12,249,224,8,7,10,106.22,15,120000701,19
2024-04-01,13:44:00,12,252,232,9,5,6,106.23,15,120000701,19
2024-04-01,13:59:00,12,215,204,4,4,3,109.31,15,120000701,19
2024-04-01,14:14:00,12,247,230,3,5,9,107.79,15,120000701,19
2024-04-01,14:29:00,12,217,198,8,5,6,106.13,15,120000701,19
2024-04-01,14:44:00,12,247,230,7,4,6,105.74,15,120000701,19
2024-04-01,14:59:00,12,204,183,5,8,8,107.83,15,120000701,19
2024-04-01,15:14:00,12,222,211,5,3,3,109.87,15,120000701,19
2024-04-01,15:29:00,12,199,186,7,2,4,109.10,15,120000701,19
2024-04-01,15:44:00,12,162,148,7,4,3,110.05,15,120000701,19
2024-04-01,15:59:00,12,161,151,3,2,5,110.67,15,120000701,19
2024-04-01,16:14:00,12,214,198,12,4,0,110.45,15,120000701,19
2024-04-01,16:29:00,12,192,185,5,1,1,112.39,15,120000701,19
2024-04-01,16:44:00,12,193,170,11,7,5,109.36,15,120000701,19
2024-04-01,16:59:00,12,160,148,7,2,3,111.29,15,120000701,19
2024-04-01,17:14:00,12,164,151,5,4,4,111.35,15,120000701,19
2024-04-01,17:29:00,12,131,122,4,2,3,109.42,15,120000701,19
2024-04-01,17:44:00,12,141,136,3,1,1,108.76,15,120000701,19
2024-04-01,17:59:00,12,166,151,7,4,4,112.41,15,120000701,19
2024-04-01,18:14:00,12,159,149,6,1,3,112.01,15,120000701,19
2024-04-01,18:29:00,12,155,144,6,0,5,114.44,15,120000701,19
2024-04-01,18:44:00,12,142,132,5,1,4,112.57,15,120000701,19
2024-04-01,18:59:00,12,103,94,7,1,1,110.90,15,120000701,19
2024-04-01,19:14:00,12,80,72,6,1,1,111.05,15,120000701,19
2024-04-01,19:29:00,12,94,88,2,1,3,109.82,15,120000701,19
2024-04-01,19:44:00,12,94,85,7,0,2,110.28,15,120000701,19
2024-04-01,19:59:00,12,67,64,2,1,0,110.73,15,120000701,19
2024-04-01,20:14:00,12,73,67,2,0,4,107.36,15,120000701,19
2024-04-01,20:29:00,12,55,49,1,1,4,108.29,15,120000701,19
2024-04-01,20:44:00,12,40,37,3,0,0,106.74,15,120000701,19
2024-04-01,20:59:00,12,49,42,3,1,3,109.52,15,120000701,19
2024-04-01,21:14:00,12,40,36,4,0,0,107.76,15,120000701,19
2024-04-01,21:29:00,12,49,42,5,1,1,107.27,15,120000701,19
2024-04-01,21:44:00,12,42,41,0,0,1,107.00,15,120000701,19
2024-04-01,21:59:00,12,30,25,1,1,3,105.96,15,120000701,19
2024-04-01,22:14:00,12,21,18,1,0,2,107.12,15,120000701,19
2024-04-01,22:29:00,12,30,24,2,1,3,105.68,15,120000701,19
2024-04-01,22:44:00,12,29,21,2,2,4,98.31,15,120000701,19
