LOS,a,window_size,loss_func,PD,FAR,Youden_index
A,1.7763568394002505e-15,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,0.10000000000000187,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,-0.09999999999999831,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,-0.1999999999999984,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,0.20000000000000195,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,0.6000000000000023,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,0.40000000000000213,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,0.30000000000000204,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,-0.3999999999999986,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,-0.2999999999999985,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,0.5000000000000022,15,huber,0.9047619047619048,0.0,0.9047619047619048
A,1.7763568394002505e-15,10,rmse,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,0.10000000000000187,10,mae,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,-0.09999999999999831,10,hausdorff,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,0.10000000000000187,10,rmse,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,0.10000000000000187,10,hausdorff,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,-0.1999999999999984,10,rmse,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,-0.09999999999999831,10,rmse,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,-0.1999999999999984,10,hausdorff,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,-0.3999999999999986,10,mae,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,-0.2999999999999985,10,rmse,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,-0.2999999999999985,10,mae,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,-0.3999999999999986,10,hausdorff,0.9523809523809523,0.06756756756756757,0.8848133848133848
A,-0.2999999999999985,10,hausdorff,0.9523809523809523,0.06756756756756757,0.8848133848133848
