LOS,a,window_size,loss_func,PD,FAR,Youden_index
C,0.20000000000000195,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,0.30000000000000204,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,0.6000000000000023,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,0.5000000000000022,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,0.40000000000000213,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,0.10000000000000187,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,-0.1999999999999984,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,-0.09999999999999831,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,1.1000000000000028,20,mse,0.9523809523809523,0.019230769230769232,0.933150183150183
C,-0.3999999999999986,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,-0.2999999999999985,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,0.9000000000000026,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,1.0000000000000027,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,0.8000000000000025,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,1.2000000000000028,20,mse,0.9523809523809523,0.019230769230769232,0.933150183150183
C,0.7000000000000024,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,1.1000000000000028,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,1.7763568394002505e-15,20,huber,0.9523809523809523,0.019230769230769232,0.933150183150183
C,1.400000000000003,20,huber,0.9047619047619048,0.009615384615384616,0.8951465201465202
C,1.9000000000000035,20,huber,0.9047619047619048,0.009615384615384616,0.8951465201465202
C,1.8000000000000034,20,huber,0.9047619047619048,0.009615384615384616,0.8951465201465202
C,1.6000000000000032,20,huber,0.9047619047619048,0.009615384615384616,0.8951465201465202
C,1.500000000000003,20,huber,0.9047619047619048,0.009615384615384616,0.8951465201465202
C,1.400000000000003,20,mse,0.9047619047619048,0.009615384615384616,0.8951465201465202
C,1.7000000000000033,20,huber,0.9047619047619048,0.009615384615384616,0.8951465201465202
C,1.300000000000003,20,huber,0.9047619047619048,0.009615384615384616,0.8951465201465202
C,1.2000000000000028,20,huber,0.9047619047619048,0.009615384615384616,0.8951465201465202
C,1.300000000000003,20,mse,0.9047619047619048,0.019230769230769232,0.8855311355311355
C,1.0000000000000027,20,mse,0.9523809523809523,0.125,0.8273809523809523
C,0.9000000000000026,20,mse,1.0,0.17307692307692307,0.8269230769230769
C,0.30000000000000204,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,1.400000000000003,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,0.6000000000000023,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,0.20000000000000195,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,0.40000000000000213,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,0.5000000000000022,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,1.300000000000003,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,-0.2999999999999985,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,0.8000000000000025,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,0.7000000000000024,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,0.9000000000000026,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,1.7763568394002505e-15,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,1.0000000000000027,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,1.2000000000000028,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,1.1000000000000028,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,-0.09999999999999831,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,-0.1999999999999984,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,0.10000000000000187,15,huber,0.8095238095238095,0.0,0.8095238095238095
C,0.8000000000000025,20,mse,1.0,0.20192307692307693,0.7980769230769231
C,0.7000000000000024,20,mse,1.0,0.22115384615384615,0.7788461538461539
C,-0.6999999999999988,15,mae,1.0,0.2403846153846154,0.7596153846153846
C,-0.6999999999999988,15,rmse,1.0,0.2403846153846154,0.7596153846153846
C,-0.49999999999999867,15,rmse,1.0,0.2403846153846154,0.7596153846153846
C,-0.1999999999999984,15,mae,1.0,0.2403846153846154,0.7596153846153846
C,-0.1999999999999984,15,hausdorff,1.0,0.2403846153846154,0.7596153846153846
C,-0.6999999999999988,15,hausdorff,1.0,0.2403846153846154,0.7596153846153846
C,0.10000000000000187,15,mse,1.0,0.2403846153846154,0.7596153846153846
C,0.20000000000000195,15,mse,1.0,0.2403846153846154,0.7596153846153846
C,-0.09999999999999831,15,rmse,1.0,0.2403846153846154,0.7596153846153846
C,1.7763568394002505e-15,15,mse,1.0,0.2403846153846154,0.7596153846153846
C,-0.2999999999999985,15,mae,1.0,0.2403846153846154,0.7596153846153846
C,1.7763568394002505e-15,15,mae,1.0,0.2403846153846154,0.7596153846153846
C,-0.5999999999999988,15,rmse,1.0,0.2403846153846154,0.7596153846153846
C,1.7763568394002505e-15,15,hausdorff,1.0,0.2403846153846154,0.7596153846153846
C,0.6000000000000023,20,mse,1.0,0.2403846153846154,0.7596153846153846
C,-0.09999999999999831,15,hausdorff,1.0,0.2403846153846154,0.7596153846153846
C,-0.3999999999999986,15,rmse,1.0,0.2403846153846154,0.7596153846153846
C,-0.3999999999999986,15,hausdorff,1.0,0.2403846153846154,0.7596153846153846
C,-0.3999999999999986,15,mae,1.0,0.2403846153846154,0.7596153846153846
C,-0.09999999999999831,15,mae,1.0,0.2403846153846154,0.7596153846153846
C,-0.49999999999999867,15,hausdorff,1.0,0.2403846153846154,0.7596153846153846
C,0.30000000000000204,15,mse,1.0,0.2403846153846154,0.7596153846153846
C,-0.1999999999999984,15,rmse,1.0,0.2403846153846154,0.7596153846153846
C,1.7763568394002505e-15,15,rmse,1.0,0.2403846153846154,0.7596153846153846
C,-0.5999999999999988,15,hausdorff,1.0,0.2403846153846154,0.7596153846153846
C,-0.5999999999999988,15,mae,1.0,0.2403846153846154,0.7596153846153846
C,-0.2999999999999985,15,hausdorff,1.0,0.2403846153846154,0.7596153846153846
C,-0.2999999999999985,15,rmse,1.0,0.2403846153846154,0.7596153846153846
C,-0.49999999999999867,15,mae,1.0,0.2403846153846154,0.7596153846153846
C,0.8000000000000025,20,mae,1.0,0.25,0.75
C,0.9000000000000026,20,hausdorff,1.0,0.25,0.75
C,-0.2999999999999985,15,mse,1.0,0.25,0.75
C,0.9000000000000026,20,rmse,1.0,0.25,0.75
C,-0.3999999999999986,15,mse,1.0,0.25,0.75
C,-0.6999999999999988,15,mse,1.0,0.25,0.75
C,-0.1999999999999984,15,mse,1.0,0.25,0.75
C,-0.09999999999999831,15,mse,1.0,0.25,0.75
C,0.8000000000000025,20,rmse,1.0,0.25,0.75
C,0.8000000000000025,20,hausdorff,1.0,0.25,0.75
C,-0.49999999999999867,15,mse,1.0,0.25,0.75
C,-0.5999999999999988,15,mse,1.0,0.25,0.75
C,0.9000000000000026,20,mae,1.0,0.25,0.75
C,0.7000000000000024,20,rmse,1.0,0.25961538461538464,0.7403846153846154
C,0.7000000000000024,20,mae,1.0,0.25961538461538464,0.7403846153846154
C,0.6000000000000023,20,rmse,1.0,0.25961538461538464,0.7403846153846154
C,0.6000000000000023,20,mae,1.0,0.25961538461538464,0.7403846153846154
C,0.5000000000000022,20,mse,1.0,0.25961538461538464,0.7403846153846154
C,0.6000000000000023,20,hausdorff,1.0,0.25961538461538464,0.7403846153846154
C,0.7000000000000024,20,hausdorff,1.0,0.25961538461538464,0.7403846153846154
C,0.30000000000000204,20,hausdorff,1.0,0.2692307692307692,0.7307692307692308
