h0,153.586,914.000239512307,1
h0,169.552,915.000243565565,1
h0,185.319,916.000234618157,1
h0,201.087,917.000238670753,1
h0,216.641,918.000242722637,1
h0,229.792,919.000246766504,1
h0,240.23,920.00023780132,1
h0,248.142,921.000241827714,1
h0,253.382,922.000245845191,1
h0,257.573,923.00023685917,1
h0,261.021,924.000240870673,1
h0,263.846,925.000244880094,1
h0,265.906,926.000235886967,1
h0,267.249,927.000239891447,1
h0,267.923,928.000243893696,1
h0,267.986,929.000234893906,1
h0,267.465,930.000238892168,1
h0,266.455,931.000242888798,1
h0,265.644,932.000246886093,1
h0,265.16,933.000237884478,1
h0,264.255,934.00024188146,1
h0,263.777,935.000245879864,1
h0,264.744,936.000236883092,1
h0,266.84,937.000240890082,1
h0,269.744,938.000244899769,1
h0,273.243,939.00023591144,1
h0,277.177,940.000239924563,1
h0,281.427,941.00024393874,1
h0,287.125,942.000234957747,1
h0,294.526,943.000238982434,1
h0,301.742,944.000243006502,1
h0,308.377,945.000247028633,1
h0,314.76,946.000238049926,1
h0,321.176,947.000242071329,1
h0,327.95,948.000246093924,1
h0,335.283,949.000237118384,1
h0,343.258,950.000241144986,1
h0,352.086,951.000245174433,1
h0,361.799,952.000236206832,1
h0,371.584,953.000240239472,1
h0,381.298,954.000244271873,1
h0,390.928,955.000235303994,1
h0,397.233,1008.000239325026,1
h0,389.157,1009.000243298088,1
h0,381.65,1010.000247273048,1
h0,374.561,1011.0002382494,1
h0,367.856,1012.000242227035,1
h0,361.554,1013.000246206013,1
h0,355.463,1014.000237185699,1
h0,349.563,1015.000241166016,1
h0,343.995,1016.000245147444,1
h0,338.572,1017.000236129355,1
h0,333.357,1018.00024011196,1
h0,328.211,1019.000244094794,1
h0,322.988,1020.00023507737,1
h0,316.611,1021.000239056099,1
h0,308.74,1022.000243029847,1
h0,299.368,1023.000246998585,1
h0,290.339,1024.000237968466,1
h0,281.959,1025.000241940515,1
h0,274.189,1026.000245914597,1
h0,266.97,1027.000236890517,1
h0,260.142,1028.000240867741,1
h0,253.728,1029.000244846345,1
h0,247.61,1030.000235825937,1
h0,241.731,1031.000239806327,1
h0,236.023,1032.000243787287,1
h0,230.46,1033.00023476873,1
h0,224.972,1034.000238750426,1
h0,219.52,1035.000242732241,1
h0,214.027,1036.000246713917,1
h0,208.465,1037.000237695365,1
h0,202.812,1038.000241676507,1
h0,197.139,1039.000245657585,1
h0,191.354,1040.000236638289,1
h0,185.458,1041.000240618622,1
h0,179.591,1042.00024459905,1
h0,173.495,1043.000235578717,1
h0,167.348,1044.000239558212,1
h0,161.164,1045.000243537585,1
h0,154.954,1046.00023451687,1
h0,148.716,1047.000238496062,1
h0,142.482,1048.000242475268,1
h0,136.225,1049.000246454399,1
h0,129.949,1050.000237433463,1
h0,123.706,1051.000241412639,1
h0,117.442,1052.000245391744,1
h0,111.174,1053.000236370836,1
h0,104.994,1054.000240350221,1
h0,99.002,1055.000244330235,1
h0,92.903,1056.000235309891,1
h0,86.8123,1057.000239289575,1
h0,80.7496,1058.000243269352,1
h0,74.7367,1059.000234249295,1
h0,68.8059,1060.000238229512,1
h0,63.0302,1061.000242210246,1
h0,58.61,1062.000246195502,1
h0,55.6225,1063.000237185537,1
h0,52.623,1064.000241175531,1
h0,49.4368,1065.000245164903,1
h0,46.2923,1066.000236154414,1
h0,43.4052,1067.000240144784,1
h0,41.1704,1068.00024413733,1
h0,40.0818,1069.000235133699,1
h0,40.4569,1070.00023913495,1
h0,42.4975,1071.000243141756,1
h0,45.8654,1072.00023415299,1
h0,49.2636,1073.000238164326,1
h0,52.6602,1074.000242175655,1
h0,56.12,1075.000246187196,1
