LOS,a,window_size,loss_func,alpha,PD_mean,FAR_mean,Youden_index
B,0.10000000000000009,20,huber,0.4,0.9205233124132645,0.18340274243249632,0.7371205699807681
B,0.30000000000000027,20,huber,0.4,0.8976373095272617,0.1624238209972477,0.735213488530014
B,0.20000000000000018,20,huber,0.4,0.9064540483440006,0.17127556148899117,0.7351784868550094
B,0.0,20,huber,0.4,0.9277383196282718,0.19382478576410084,0.7339135338641709
B,0.5,20,huber,0.4,0.8758876702776224,0.14696562219617282,0.7289220480814496
B,0.40000000000000036,20,huber,0.4,0.8834958953858475,0.15489550696135704,0.7286003884244905
B,-0.09999999999999987,20,huber,0.4,0.929917251807204,0.20166966121085375,0.7282475905963502
B,-0.19999999999999996,20,huber,0.4,0.9313602532502054,0.20354265101177876,0.7278176022384266
B,-0.2999999999999998,20,huber,0.4,0.9326589545489066,0.20645774174678735,0.7262012128021192
B,0.10000000000000009,20,huber,0.5,0.9371977953377475,0.21600474521479818,0.7211930501229493
B,0.30000000000000027,20,huber,0.5,0.9151054432453954,0.1941222446028857,0.7209831986425097
B,0.20000000000000018,20,huber,0.6000000000000001,0.9346973034054373,0.2155587788864089,0.7191385245190285
B,0.20000000000000018,20,huber,0.5,0.922767780907733,0.20419338030961542,0.7185744005981176
B,0.0,20,huber,0.5,0.9426162657562179,0.22470414702294597,0.717912118733272
B,0.30000000000000027,20,huber,0.6000000000000001,0.9206857593938933,0.2053167182765045,0.7153690411173887
B,0.40000000000000036,20,huber,0.5,0.8979192960592483,0.18374094473828725,0.714178351320961
B,0.30000000000000027,15,rmse,0.2,0.9091228415391094,0.19512053666179985,0.7140023048773095
B,0.30000000000000027,15,hausdorff,0.2,0.9091228415391094,0.19512053666179985,0.7140023048773095
B,0.30000000000000027,15,mae,0.2,0.9091228415391094,0.19512053666179985,0.7140023048773095
B,0.40000000000000036,15,mse,0.2,0.886697554837507,0.1730599256817468,0.7136376291557602
B,0.40000000000000036,20,huber,0.6000000000000001,0.9059076208657548,0.19250079476849163,0.7134068260972632
B,0.40000000000000036,15,rmse,0.2,0.8970064394227074,0.18440458483874558,0.7126018545839619
B,0.40000000000000036,15,mae,0.2,0.8970064394227074,0.18440458483874558,0.7126018545839619
B,0.40000000000000036,15,hausdorff,0.2,0.8970064394227074,0.18440458483874558,0.7126018545839619
B,0.30000000000000027,15,mse,0.2,0.9009976991376513,0.18845037212511212,0.7125473270125391
B,0.20000000000000018,15,mse,0.2,0.9134165303064824,0.20094983281157727,0.7124666974949051
B,0.20000000000000018,15,rmse,0.2,0.9154792628955308,0.2031899235188078,0.712289339376723
B,0.20000000000000018,15,mae,0.2,0.9154792628955308,0.2031899235188078,0.712289339376723
B,0.20000000000000018,15,hausdorff,0.2,0.9154792628955308,0.2031899235188078,0.712289339376723
B,0.5,15,rmse,0.2,0.8867827741990422,0.17500237730177023,0.7117803968972719
B,0.5,15,mae,0.2,0.8867827741990422,0.17500237730177023,0.7117803968972719
B,0.5,15,hausdorff,0.2,0.8867827741990422,0.17500237730177023,0.7117803968972719
B,0.10000000000000009,15,mae,0.2,0.9242887867050545,0.21275170452098024,0.7115370821840743
B,0.10000000000000009,15,hausdorff,0.2,0.9242887867050545,0.21275170452098024,0.7115370821840743
B,0.10000000000000009,15,rmse,0.2,0.9242887867050545,0.21275170452098024,0.7115370821840743
B,0.10000000000000009,15,mse,0.2,0.9232710276609797,0.21232419471492642,0.7109468329460533
B,0.10000000000000009,20,huber,0.6000000000000001,0.9419844606925947,0.23123077621518118,0.7107536844774135
B,-0.09999999999999987,20,huber,0.5,0.945668213808166,0.235209267393142,0.710458946415024
B,0.6000000000000001,15,rmse,0.2,0.8733243807406487,0.1637021138681823,0.7096222668724663
B,0.6000000000000001,15,hausdorff,0.2,0.8733243807406487,0.1637021138681823,0.7096222668724663
B,0.6000000000000001,15,mae,0.2,0.8733243807406487,0.1637021138681823,0.7096222668724663
B,0.6000000000000001,20,huber,0.6000000000000001,0.8702702952284291,0.1607582012861557,0.7095120939422734
B,0.5,20,huber,0.6000000000000001,0.8877811177392516,0.17871892667223022,0.7090621910670214
B,0.0,15,hausdorff,0.2,0.9306452080614759,0.22163085718684894,0.7090143508746269
B,0.0,15,rmse,0.2,0.9306452080614759,0.22163085718684894,0.7090143508746269
B,0.0,15,mae,0.2,0.9306452080614759,0.22163085718684894,0.7090143508746269
B,0.6000000000000001,20,huber,0.5,0.8617612874012395,0.15281797839365757,0.7089433090075818
B,0.5,15,mse,0.2,0.870781248921201,0.16223910420195956,0.7085421447192415
B,-0.09999999999999987,15,hausdorff,0.2,0.9351257275419955,0.22722367276340305,0.7079020547785925
B,-0.09999999999999987,15,rmse,0.2,0.9351257275419955,0.22722367276340305,0.7079020547785925
B,-0.09999999999999987,15,mae,0.2,0.9351257275419955,0.22722367276340305,0.7079020547785925
B,0.5,20,huber,0.5,0.8776198732598254,0.1711582435309959,0.7064616297288295
B,0.0,15,mse,0.2,0.929627449017401,0.223673570664771,0.70595387835263
B,-0.19999999999999996,20,huber,0.5,0.9475441156840678,0.24207227980543128,0.7054718358786365
B,-0.19999999999999996,15,rmse,0.2,0.936713029129297,0.23141311106372434,0.7052999180655727
B,-0.19999999999999996,15,mae,0.2,0.936713029129297,0.23141311106372434,0.7052999180655727
B,-0.19999999999999996,15,hausdorff,0.2,0.936713029129297,0.23141311106372434,0.7052999180655727
B,0.6000000000000001,20,huber,0.4,0.8424244668144191,0.1372167413786154,0.7052077254358037
B,-0.09999999999999987,15,mse,0.2,0.9385884879784401,0.23357375498338323,0.7050147329950569
B,0.0,20,huber,0.6000000000000001,0.9451590638671978,0.24022369248388953,0.7049353713833083
B,-0.19999999999999996,15,mse,0.2,0.9431411575311096,0.23905944253706576,0.7040817149940438
B,-0.2999999999999998,15,rmse,0.2,0.9378818602981283,0.23400035731233976,0.7038815029857886
B,-0.2999999999999998,15,mae,0.2,0.9378818602981283,0.23400035731233976,0.7038815029857886
B,-0.2999999999999998,15,hausdorff,0.2,0.9378818602981283,0.23400035731233976,0.7038815029857886
B,0.6000000000000001,15,mse,0.2,0.8531724225623748,0.1493878366954906,0.7037845858668842
B,-0.2999999999999998,20,huber,0.5,0.9484171315570837,0.24467641551927635,0.7037407160378074
B,-0.19999999999999996,15,huber,0.4,0.8533804552704074,0.15012047347178312,0.7032599817986243
B,0.5,20,huber,0.7000000000000001,0.8902660864742203,0.18726999518182952,0.7029960912923908
B,0.10000000000000009,15,huber,0.4,0.8476084494984015,0.14469540405497172,0.7029130454434298
B,-0.09999999999999987,15,huber,0.4,0.8525146544046065,0.14973901456353783,0.7027756398410687
B,0.0,15,huber,0.4,0.8503501522401044,0.14798642920002644,0.7023637230400779
B,0.20000000000000018,15,huber,0.4,0.8437123456022977,0.14152192872096328,0.7021904168813344
B,0.30000000000000027,15,huber,0.4,0.835018261908214,0.13358375438343453,0.7014345075247795
B,-0.2999999999999998,15,mse,0.2,0.9455942599842121,0.2463996835325408,0.6991945764516713
B,0.30000000000000027,15,mse,0.30000000000000004,0.8910729647810988,0.19197194270107557,0.6991010220800232
B,0.7000000000000002,15,mae,0.2,0.8523287097449777,0.1533517739345352,0.6989769358104425
B,0.7000000000000002,15,rmse,0.2,0.8523287097449777,0.1533517739345352,0.6989769358104425
B,0.7000000000000002,15,hausdorff,0.2,0.8523287097449777,0.1533517739345352,0.6989769358104425
B,0.20000000000000018,15,mse,0.30000000000000004,0.907923614131748,0.20901925824778286,0.6989043558839652
B,-0.2999999999999998,15,huber,0.4,0.8551120570020091,0.15639286612984774,0.6987191908721614
B,-0.09999999999999987,20,huber,0.6000000000000001,0.953413032121166,0.2554711804657102,0.6979418516554559
B,0.7000000000000002,20,huber,0.6000000000000001,0.8455877555458895,0.14770388679398744,0.697883868751902
B,0.40000000000000036,20,huber,0.7000000000000001,0.9016850378931718,0.20385109811263732,0.6978339397805344
B,0.40000000000000036,15,mse,0.30000000000000004,0.8718594005675344,0.17402759967609643,0.6978318008914379
B,0.7000000000000002,20,huber,0.5,0.838201883841836,0.14055385480254767,0.6976480290392884
B,0.6000000000000001,20,huber,0.7000000000000001,0.8677336189417529,0.170100132601288,0.697633486340465
B,0.40000000000000036,15,huber,0.4,0.8195348564248086,0.12363454309198639,0.6959003133328222
B,0.5,15,mse,0.30000000000000004,0.8577035564116905,0.16194936855513595,0.6957541878565545
B,0.5,20,huber,0.8,0.8819038931120271,0.18620545320105017,0.6956984399109769
B,0.7000000000000002,20,huber,0.7000000000000001,0.8504248166329507,0.1555243482519626,0.6949004683809881
B,0.10000000000000009,15,mse,0.30000000000000004,0.9210735660317,0.22716400706257878,0.6939095589691212
B,0.7000000000000002,15,mse,0.2,0.8283574495237174,0.13473907937910612,0.6936183701446113
B,0.40000000000000036,20,huber,0.8,0.8957687319768659,0.20319377739264702,0.6925749545842189
B,-0.19999999999999996,20,huber,0.6000000000000001,0.9560104347185686,0.2647177427838033,0.6912926919347653
