LOS,a,window_size,loss_func,alpha,PD_mean,FAR_mean,Youden_index
D,0.20000000000000018,20,huber,0.5,0.9455627705627705,0.17569801034073432,0.7698647602220362
D,0.10000000000000009,20,huber,0.5,0.9496103896103896,0.18067007258110213,0.7689403170292874
D,0.30000000000000027,20,huber,0.5,0.9295165945165944,0.16330169162258226,0.7662149028940122
D,0.0,20,huber,0.5,0.9531240981240982,0.18815387658815183,0.7649702215359463
D,0.30000000000000027,15,mse,0.2,0.9233333333333333,0.15866670231927296,0.7646666310140604
D,0.20000000000000018,15,mse,0.2,0.931991341991342,0.16788411130039335,0.7641072306909487
D,0.20000000000000018,20,huber,0.6000000000000001,0.9536580086580086,0.19016586903333743,0.7634921396246712
D,0.30000000000000027,20,huber,0.6000000000000001,0.9415295815295814,0.17853841073856608,0.7629911707910153
D,-0.09999999999999987,15,mse,0.2,0.9444588744588744,0.18163425770799926,0.7628246167508752
D,0.6000000000000001,20,huber,0.5,0.8975757575757576,0.13500558012952515,0.7625701774462325
D,0.40000000000000036,15,mse,0.2,0.9121861471861471,0.14969846115807933,0.7624876860280678
D,0.0,15,mse,0.2,0.9411327561327562,0.17892694697375092,0.7622058091590053
D,0.10000000000000009,15,mse,0.2,0.9370779220779221,0.17519944805414422,0.7618784740237778
D,-0.19999999999999996,15,mse,0.2,0.9461904761904761,0.18467265930102092,0.7615178168894552
D,0.40000000000000036,20,huber,0.5,0.9146681096681096,0.15340557945665684,0.7612625302114528
D,0.5,20,huber,0.5,0.9051298701298701,0.14404052613238313,0.761089343997487
D,0.40000000000000036,15,mae,0.2,0.904949494949495,0.14400138834347193,0.7609481066060231
D,0.40000000000000036,15,rmse,0.2,0.904949494949495,0.14400138834347193,0.7609481066060231
D,0.40000000000000036,15,hausdorff,0.2,0.904949494949495,0.14400138834347193,0.7609481066060231
D,0.30000000000000027,15,mae,0.2,0.9121717171717171,0.15198862630202484,0.7601830908696923
D,0.30000000000000027,15,hausdorff,0.2,0.9121717171717171,0.15198862630202484,0.7601830908696923
D,0.30000000000000027,15,rmse,0.2,0.9121717171717171,0.15198862630202484,0.7601830908696923
D,0.5,15,hausdorff,0.2,0.8968542568542568,0.13723893600044687,0.7596153208538099
D,0.5,15,rmse,0.2,0.8968542568542568,0.13723893600044687,0.7596153208538099
D,0.5,15,mae,0.2,0.8968542568542568,0.13723893600044687,0.7596153208538099
D,0.5,15,mse,0.2,0.8994588744588744,0.14069204861320078,0.7587668258456737
D,-0.09999999999999987,20,huber,0.5,0.9547113997113997,0.19604276087551203,0.7586686388358876
D,0.20000000000000018,15,rmse,0.2,0.9153607503607504,0.1568975903569779,0.7584631600037725
