LOS,a,window_size,loss_func,PD,FAR,Youden_index
A,0.30000000000000204,15,mse,0.8575036075036075,0.20197312122783487,0.6555304862757727
A,0.5000000000000022,15,mse,0.8150649350649352,0.15969091732865612,0.655374017736279
A,0.6000000000000023,15,mse,0.795079365079365,0.14072203051936122,0.6543573345600038
A,0.20000000000000195,15,mse,0.8742496392496393,0.22101318430637237,0.6532364549432669
A,0.40000000000000213,15,mse,0.8335425685425686,0.18073391590898255,0.652808652633586
A,0.10000000000000187,15,mse,0.8905916305916306,0.24209014754270541,0.6485014830489252
A,0.7000000000000024,15,mse,0.7656204906204906,0.1208731496499526,0.644747340970538
A,1.7763568394002505e-15,15,mse,0.9017243867243868,0.2594303297706014,0.6422940569537854
A,-0.09999999999999831,15,mse,0.9098124098124099,0.2712639817424826,0.6385484280699272
A,-0.09999999999999831,10,mse,0.8563059163059163,0.2184633424618087,0.6378425738441076
A,1.7763568394002505e-15,10,mse,0.8492352092352091,0.21236275850749695,0.6368724507277121
A,-0.1999999999999984,10,mse,0.8622222222222221,0.22629045354580135,0.6359317686764208
A,-0.2999999999999985,10,mse,0.8658297258297257,0.23050176874594766,0.6353279570837781
A,0.10000000000000187,10,mse,0.8350432900432899,0.20237105560557075,0.6326722344377191
A,0.5000000000000022,15,mae,0.8452453102453102,0.21297472302139903,0.6322705872239112
A,0.5000000000000022,15,hausdorff,0.8452453102453102,0.21297472302139903,0.6322705872239112
A,0.5000000000000022,15,rmse,0.8452453102453102,0.21297472302139903,0.6322705872239112
A,-0.1999999999999984,15,mse,0.917034632034632,0.28533430433765705,0.6317003276969749
A,0.6000000000000023,15,rmse,0.8303823953823954,0.20011577944730163,0.6302666159350938
A,0.6000000000000023,15,hausdorff,0.8303823953823954,0.20011577944730163,0.6302666159350938
A,0.6000000000000023,15,mae,0.8303823953823954,0.20011577944730163,0.6302666159350938
A,0.40000000000000213,15,hausdorff,0.8594300144300145,0.2298715870778069,0.6295584273522077
A,0.40000000000000213,15,rmse,0.8594300144300145,0.2298715870778069,0.6295584273522077
A,0.40000000000000213,15,mae,0.8594300144300145,0.2298715870778069,0.6295584273522077
A,0.7000000000000024,15,rmse,0.8079004329004328,0.17960152971807908,0.6282989031823537
A,0.7000000000000024,15,hausdorff,0.8079004329004328,0.17960152971807908,0.6282989031823537
A,0.7000000000000024,15,mae,0.8079004329004328,0.17960152971807908,0.6282989031823537
