Atk Average Speed,Vo Average Speed,Atk Entry Time,Atk Exit Time,AtK Sim Time,Vo Entry Time,Vo Exit Time,Vo Sim Time,Attacker Messages,Atk First Msg Time,Atk Last Msg Time,AtK Msg Duration,Total Msg Time < 100,MHID,Less than 100
16.409098360655737,9.268379629629631,901,1022,121,907,1122,215,27,978.000236333515,1004.000236217263,25.999999883748046,4.999993940649006,h0,6
17.009401709401708,11.610174418604652,901,1017,116,907,1078,171,25,974.000246376369,998.000238197154,23.999991820785,7.000002008959996,h0,8
12.339074074074075,18.84443396226415,901,1062,161,907,1012,105,18,963.000241316514,980.000244177595,17.000002861081043,2.999998955259912,h0,4
21.40677419354839,16.449256198347108,901,993,92,907,1027,120,23,945.000247328793,967.00024416461,21.999996835817,4.00000298641703,h0,5
15.95216,18.76009433962264,901,1025,124,907,1012,105,18,957.000243367064,974.000246147031,17.000002779967076,3.9999900589509707,h0,5
12.797115384615385,22.004835164835164,901,1056,155,907,997,90,21,945.000247365748,965.000236203876,19.999988838128047,4.000002947536927,h0,5
15.400077519379845,17.960810810810813,901,1029,128,907,1017,110,24,953.000240364873,976.000241238779,23.00000087390606,4.999994053277078,h0,6
12.545660377358493,16.39918032786885,901,1059,158,907,1028,121,28,954.000244352872,981.000235216609,26.999990863737025,6.000011032375937,h0,7
18.156454545454547,15.613125,901,1010,109,907,1034,127,23,951.000245338823,973.000242243409,21.999996904586055,4.9999940819270705,h0,6
17.737610619469027,15.63299212598425,901,1013,112,907,1033,126,23,950.000241319548,972.000238225065,21.999996905517037,5.0000070108940236,h0,6
15.164198473282445,16.977627118644065,901,1031,130,907,1024,117,23,963.000241319513,985.000238183534,21.999996864021,5.000006961064059,h0,6
14.930522388059703,21.070631578947367,901,1034,133,907,1001,94,19,956.000239332963,974.000246170515,18.00000683755195,4.000002945866072,h0,5
15.5746875,16.619000000000003,901,1028,127,907,1026,119,17,962.000237335661,978.000236136764,15.999998801102947,2.999998968553996,h0,4
15.910639999999999,17.608849557522124,901,1025,124,907,1019,112,21,953.00024026472,973.000242175834,20.000001911114055,3.999989991458051,h0,5
12.915354838709678,19.37135922330097,901,1055,154,907,1009,102,24,945.000247385916,968.000235187628,22.999987801711995,6.000011021977002,h0,7
18.494907407407407,18.626635514018695,901,1008,107,907,1013,106,21,947.000242323909,967.000244160737,20.000001836828005,4.000003056475975,h0,5
10.616031746031748,19.105480769230766,901,1089,188,907,1010,103,24,960.000242356911,983.000243174095,23.000000817183945,4.999993941957996,h0,6
16.124274193548384,17.038888888888888,901,1024,123,907,1023,116,28,954.000244351885,981.000235247878,26.999990895992937,7.000002015740961,h0,8
13.402147651006711,14.626029411764705,901,1049,148,907,1042,135,23,973.000242276082,995.000239212307,21.99999693622499,4.000002998914965,h0,5
17.689646017699115,10.175939086294415,901,1013,112,907,1103,196,38,958.000247323561,995.000239249869,36.999991926307985,7.99999300526099,h0,9
16.348770491803275,18.54111111111111,901,1022,121,907,1014,107,20,960.000242362188,979.000240238583,18.999997876395014,4.000003056818969,h0,5
13.324533333333333,16.21016393442623,901,1050,149,907,1028,121,24,963.000241284894,986.000242176758,23.000000891864033,4.999994085301978,h0,6
18.906792452830185,14.008391608391607,901,1006,105,907,1049,142,24,949.000237318192,972.000238212836,23.000000894644018,5.000006987153938,h0,6
9.869950738916256,17.798750000000002,901,1103,202,907,1018,111,24,964.000245326656,987.000246179594,23.000000852938,4.00000306128004,h0,5
10.448125,18.738878504672897,901,1092,191,907,1013,106,31,957.000243378435,987.000246190849,30.00000281241398,7.000002063164061,h0,8
12.989805194805196,15.286461538461538,901,1054,153,907,1036,129,27,949.000237319213,975.000237207722,25.99999988850891,5.999998000775008,h0,7
9.73068292682927,13.898111888111886,901,1105,204,907,1049,142,30,968.000235345697,997.00024724276,29.00001189706302,7.000002016970939,h0,8
16.049112903225804,17.24474137931034,901,1024,123,907,1022,115,20,958.000247327388,977.000245168927,18.99999784153897,4.00000298366399,h0,5
17.146551724137932,14.313453237410073,901,1016,115,907,1045,138,31,964.000245379873,994.000235193826,29.999989813952993,7.000001996002993,h0,8
18.722830188679243,19.06542857142857,901,1006,105,907,1011,104,21,948.000246261805,968.000235252961,19.999988991155988,4.000003029063009,h0,5
15.287153846153846,17.75357142857143,901,1030,129,907,1018,111,22,956.000239283726,977.000245249177,21.00000596545101,5.00000700492501,h0,6
10.636861702127659,10.240358974358974,901,1088,187,907,1101,194,47,970.000243347148,1016.000245242875,46.00000189572711,10.999991973979945,h0,12
16.634583333333335,12.192926829268291,901,1020,119,907,1070,163,27,960.000242313409,986.000242233053,25.999999919643983,5.999997947609927,h0,7
21.383010752688172,16.8072268907563,901,993,92,907,1025,118,22,945.000247320037,966.000240251826,20.999992931788938,5.000006984519928,h0,6
11.465287356321838,18.87981132075472,901,1074,173,907,1012,105,29,954.000244321755,982.00023925029,27.99999492853499,6.0000109572699785,h0,7
8.97135135135135,18.114,901,1122,221,907,1016,109,27,966.000240330712,992.000240209824,25.99999987911201,5.999998032727035,h0,7
18.651682242990653,8.244628099173555,901,1007,106,907,1148,241,27,959.000238346715,985.000238221777,25.999999875061917,5.000007019876989,h0,6
15.452713178294573,17.366260869565217,901,1029,128,907,1021,114,26,951.000245382799,976.000241248349,24.999995865549977,5.9999980085469815,h0,7
11.031153846153847,17.88918918918919,901,1082,181,907,1017,110,30,966.000240306669,995.000239208348,28.999998901679078,6.000010981366927,h0,7
14.050211267605635,18.60841121495327,901,1042,141,907,1013,106,31,955.000235310193,985.000238216285,30.000002906091936,7.000001939385925,h0,8
