h0,402.955,973.000242344115,1
h0,376.487,974.000246255827,1
h0,349.99,975.000237167441,1
h0,323.503,976.000241079089,1
h0,297.004,977.000244990698,1
h0,270.793,978.000235903269,1
h0,244.626,979.000239815984,1
h0,218.275,980.000243728087,1
h0,191.977,981.000234640367,1
h0,165.766,982.000238552935,1
h0,139.595,983.000242465639,1
h0,113.489,984.000246378557,1
h0,87.5123,985.000237291909,1
h0,61.6327,986.000241205584,1
h0,35.8515,987.000245119588,1
h0,10.4739,988.000236034937,1
h0,16.043,989.000240053514,1
h0,41.4509,990.000244138265,1
h0,67.0473,991.000235223646,1
h0,92.6542,992.000239309061,1
h0,118.211,993.000243394308,1
h0,143.79,994.000234479633,1
h0,169.399,995.000238565054,1
h0,195.013,996.000242650495,1
h0,220.733,997.000246736287,1
h0,246.431,998.000237822007,1
h0,272.183,999.000241907904,1
h0,298.012,1000.000245994062,1
h0,323.844,1001.000237080228,1
h0,349.793,1002.000241166783,1
h0,375.734,1003.000245253312,1
