Atk Average Speed,Vo Average Speed,Atk Entry Time,Atk Exit Time,AtK Sim Time,Vo Entry Time,Vo Exit Time,Vo Sim Time,Attacker Messages,Atk First Msg Time,Atk Last Msg Time,AtK Msg Duration,Total Msg Time < 100,MHID,Less than 100
16.16065040650406,18.7092523364486,901,1023,122,895,1001,106,19,945.000247291098,963.000241179081,17.999993887982896,4.000003053700993,h0,5
17.80107142857143,15.943760000000001,901,1012,111,895,1019,124,17,946.000238359331,962.00023715296,15.99999879362906,4.000003008046065,h0,5
12.031927710843373,16.981101694915253,901,1066,165,895,1012,117,30,953.000240365952,982.0002392565,28.999998890548,5.999998042552988,h0,7
18.19209090909091,12.046506024096388,901,1010,109,895,1060,165,25,950.000241338256,974.000246211941,24.00000487368493,5.000006933541044,h0,6
14.93248120300752,18.315504587155964,901,1033,132,895,1003,108,26,948.000246383485,973.000242234359,24.99999585087403,5.999998050850991,h0,7
17.916875,18.70485981308411,901,1012,111,895,1001,106,24,945.000247374246,968.00023519638,22.999987822134017,6.00001104653893,h0,7
16.817478991596637,14.265642857142858,901,1019,118,895,1034,139,22,950.000241342406,971.000247242024,21.00000589961803,4.999993964588953,h0,6
20.065800000000003,16.661428571428573,901,1000,99,895,1013,118,20,948.000246287248,967.000244245044,18.999997957795927,4.00000306319896,h0,5
18.689345794392526,16.283032786885247,901,1007,106,895,1016,121,26,942.000235366866,967.000244229606,25.000008862739946,5.0000070300169455,h0,6
13.2258940397351,19.00047619047619,901,1051,150,895,999,104,28,944.000243367319,971.000247192553,27.000003825234103,6.000011019251019,h0,7
19.145288461538463,19.653267326732674,901,1004,103,895,995,100,21,945.000247366904,965.000236189255,19.999988822351042,4.000003064660973,h0,5
19.19096153846154,20.362551020408162,901,1004,103,895,992,97,21,942.000235307185,962.000237185195,20.00000187801004,4.999993993684029,h0,6
17.71778761061947,18.48037037037037,901,1013,112,895,1002,107,20,947.00024236793,966.00024010544,18.999997737509943,4.000002934621989,h0,5
17.346260869565214,19.10780952380952,901,1015,114,895,999,104,19,947.000242255457,965.000236244989,17.99999398953196,4.000002952000045,h0,5
14.769777777777778,16.819152542372883,901,1035,134,895,1012,117,25,944.000243280522,968.000235263262,23.99999198273997,4.000002990350026,h0,5
19.607450980392155,19.8609,901,1002,101,895,994,99,19,938.000245285344,956.000239142114,17.999993856769947,4.000003038744012,h0,5
12.032289156626506,16.53875,901,1066,165,895,1014,119,30,963.000241374009,992.000240256278,28.999998882268983,5.999998009856995,h0,7
17.25095652173913,16.314390243902437,901,1015,114,895,1017,122,26,945.000247287643,970.000243201512,24.999995913869043,5.999997970737013,h0,7
17.52061403508772,17.547522123893806,901,1014,113,895,1007,112,20,947.000242368644,966.000240172485,18.999997803840984,2.999999022453949,h0,4
21.155319148936172,14.615661764705882,901,994,93,895,1030,135,23,946.000238322082,968.000235159658,21.999996837575964,5.000007036547004,h0,6
17.451652173913043,20.49214285714286,901,1015,114,895,992,97,19,947.000242260793,965.000236184002,17.99999392320899,4.000002890313908,h0,5
19.08153846153846,17.992072072072073,901,1004,103,895,1005,110,23,942.000235334804,964.000245180145,22.000009845341083,5.000006997201012,h0,6
16.919067796610168,15.399000000000001,901,1018,117,895,1024,129,25,949.00023731565,973.000242162446,24.00000484679606,5.999998027567017,h0,7
19.197211538461538,16.34409836065574,901,1004,103,895,1016,121,18,949.000237326043,966.000240195194,17.00000286915099,2.999998977716018,h0,4
7.724534883720931,20.28408163265306,901,1158,257,895,992,97,32,946.000238380089,977.000245208396,31.00000682830705,6.999988954648984,h0,8
20.4819387755102,13.124509803921567,901,998,97,895,1047,152,29,949.000237298343,977.000245228698,28.00000793035497,7.000001948977911,h0,8
16.16725806451613,9.757268292682928,901,1024,123,895,1099,204,28,956.000239327882,983.000243260531,27.00000393264895,6.0000109528250505,h0,7
17.218620689655175,17.086379310344828,901,1016,115,895,1010,115,25,949.000237280867,973.000242159034,24.00000487816692,5.999998013475988,h0,7
20.145050505050506,17.44513043478261,901,999,98,895,1009,114,19,940.000240319879,958.0002471672,18.000006847320947,2.9999989794449675,h0,4
16.791764705882354,9.258418604651162,901,1019,118,895,1109,214,35,961.000246381484,995.000239257975,33.99999287649098,7.99999300567697,h0,9
18.28926605504587,15.895280000000003,901,1009,108,895,1019,124,23,948.000246300666,970.000243204326,21.999996903659962,4.9999939378410545,h0,6
15.593046875,18.389351851851846,901,1028,127,895,1002,107,24,945.00024730444,968.000235194075,22.99998788963501,4.999994017867948,h0,6
8.783464912280703,11.17129213483146,901,1128,227,895,1072,177,53,968.000235356708,1020.000235218605,51.99999986189698,12.999999966480004,h0,14
18.39779816513762,8.564291845493562,901,1009,108,895,1127,232,32,957.000243377534,988.000237192718,30.999993815183984,7.999993020194097,h0,9
15.927063492063493,17.560964912280703,901,1026,125,895,1008,113,20,953.000240257844,972.00023824915,18.99999799130603,4.999993995029968,h0,6
20.079090909090908,20.52742268041237,901,999,98,895,991,96,21,938.00024529451,958.000247157716,20.000001863205966,4.000003040669981,h0,5
14.243214285714286,20.658541666666668,901,1040,139,895,990,95,22,947.000242324106,968.000235182612,20.999992858505948,5.000006955020922,h0,6
15.561240310077519,10.25041237113402,901,1029,128,895,1088,193,32,948.000246276905,979.000240230956,30.99999395405098,6.999988984492006,h0,8
19.460388349514563,14.727573529411766,901,1003,102,895,1030,135,20,952.000236254115,971.000247189356,19.000010935240994,4.0000029268900335,h0,5
19.11653846153846,15.346846153846153,901,1004,103,895,1024,129,16,949.000237254044,964.000245138388,15.000007884343972,3.000011903389918,h0,4
17.37930434782609,16.839491525423732,901,1015,114,895,1012,117,25,940.000240289295,964.000245220015,24.000004930720024,5.999997962087946,h0,7
18.161545454545454,15.826349206349205,901,1010,109,895,1020,125,24,946.000238283911,969.000239217216,23.000000933304932,6.000011003192981,h0,7
16.187642276422764,13.738413793103446,901,1023,122,895,1039,144,22,949.000237309997,970.000243183355,21.000005873357964,3.999989981404042,h0,5
16.517520661157025,15.187557251908396,901,1021,120,895,1025,130,16,969.000239258928,984.000247154114,15.000007895186059,4.000002995685918,h0,5
17.48315789473684,11.832011834319527,901,1014,113,895,1063,168,28,942.000235346472,969.000239209137,27.00000386266504,6.0000110171540655,h0,7
20.216161616161617,19.393980582524268,901,999,98,895,997,102,22,940.000240292597,961.000246225234,21.00000593263701,3.9999900570099953,h0,5
15.553203125,15.42,901,1028,127,895,1023,128,26,961.000246362831,986.000242173136,24.999995810304995,5.999997996084971,h0,7
18.540092592592593,17.42347826086957,901,1008,107,895,1009,114,21,943.000239274932,963.000241195654,20.000001920721957,4.999993987126004,h0,6
22.63215909090909,18.580373831775702,901,988,87,895,1001,106,19,934.000242305584,952.000236130899,17.99999382531496,4.000003035807936,h0,5
15.75275590551181,17.594513274336286,901,1027,126,895,1007,112,24,945.00024735929,968.000235231911,22.999987872620977,4.000003010787964,h0,5
