TMU ID, Legacy TMU ID, Site Name
C6E971CAD188789BE0433CC411ACCCEA,30014580,TMU Site 9782/1 on A69 eastbound between A68 near Corbridge (east) and B6528 near Throckley (west); GPS Ref: 406111;565188; Eastbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2024-04-02,01:59:00,7,7,3,0,0,4,99.94,15,126061401,19
2024-04-02,02:14:00,7,6,5,0,0,1,116.32,15,126061401,19
2024-04-02,02:29:00,7,12,7,0,2,3,102.62,15,126061401,19
2024-04-02,02:44:00,7,4,2,0,1,1,97.53,15,126061401,19
2024-04-02,02:59:00,7,3,0,0,0,3,89.99,15,126061401,19
2024-04-02,03:14:00,7,12,10,0,0,2,102.36,15,126061401,19
2024-04-02,03:29:00,7,10,7,1,0,2,98.62,15,126061401,19
2024-04-02,03:44:00,7,15,6,1,0,8,96.49,15,126061401,19
2024-04-02,03:59:00,7,15,12,0,0,3,104.64,15,126061401,19
2024-04-02,04:14:00,7,7,3,2,0,2,99.82,15,126061401,19
2024-04-02,04:29:00,7,16,7,2,0,7,98.04,15,126061401,19
2024-04-02,04:44:00,7,20,8,2,2,8,100.64,15,126061401,19
2024-04-02,04:59:00,7,11,5,0,1,5,97.90,15,126061401,19
2024-04-02,05:14:00,7,19,11,3,0,5,104.34,15,126061401,19
2024-04-02,05:29:00,7,28,14,2,2,10,99.07,15,126061401,19
2024-04-02,05:44:00,7,29,17,1,3,8,102.69,15,126061401,19
2024-04-02,05:59:00,7,46,27,6,2,11,102.34,15,126061401,19
2024-04-02,06:14:00,7,54,38,5,3,8,101.54,15,126061401,19
2024-04-02,06:29:00,7,95,72,7,3,13,106.96,15,126061401,19
2024-04-02,06:44:00,7,105,82,11,3,9,110.62,15,126061401,19
2024-04-02,06:59:00,7,148,115,13,7,13,109.60,15,126061401,19
2024-04-02,07:14:00,7,184,146,22,5,11,111.38,15,126061401,19
2024-04-02,07:29:00,7,211,162,14,14,21,109.15,15,126061401,19
2024-04-02,07:44:00,7,215,167,26,9,13,110.05,15,126061401,19
2024-04-02,07:59:00,7,230,188,23,12,7,113.80,15,126061401,19
2024-04-02,08:14:00,7,246,192,22,15,17,108.98,15,126061401,19
2024-04-02,08:29:00,7,258,211,20,12,15,109.51,15,126061401,19
2024-04-02,08:44:00,7,214,172,18,13,11,109.82,15,126061401,19
2024-04-02,08:59:00,7,196,151,20,15,10,111.20,15,126061401,19
2024-04-02,09:14:00,7,210,165,13,19,13,108.56,15,126061401,19
2024-04-02,09:29:00,7,195,154,14,16,11,108.27,15,126061401,19
2024-04-02,09:44:00,7,222,173,21,13,15,106.43,15,126061401,19
2024-04-02,09:59:00,7,239,188,20,17,14,107.25,15,126061401,19
2024-04-02,10:14:00,7,217,174,20,13,10,106.28,15,126061401,19
2024-04-02,10:29:00,7,236,191,16,17,12,105.99,15,126061401,19
2024-04-02,10:44:00,7,251,213,15,10,13,106.81,15,126061401,19
2024-04-02,10:59:00,7,252,213,18,11,10,107.48,15,126061401,19
2024-04-02,11:14:00,7,235,184,17,20,14,107.05,15,126061401,19
2024-04-02,11:29:00,7,260,209,18,16,17,105.10,15,126061401,19
2024-04-02,11:44:00,7,255,206,24,10,15,107.26,15,126061401,19
2024-04-02,11:59:00,7,260,208,26,15,11,107.95,15,126061401,19
2024-04-02,12:14:00,7,275,217,18,23,17,105.98,15,126061401,19
2024-04-02,12:29:00,7,260,216,20,14,10,107.73,15,126061401,19
2024-04-02,12:44:00,7,267,211,19,21,16,106.59,15,126061401,19
2024-04-02,12:59:00,7,249,196,19,14,20,106.73,15,126061401,19
2024-04-02,13:14:00,7,237,191,12,24,10,105.39,15,126061401,19
2024-04-02,13:29:00,7,252,206,15,13,18,106.80,15,126061401,19
2024-04-02,13:44:00,7,230,186,21,13,10,106.89,15,126061401,19
2024-04-02,13:59:00,7,259,199,18,16,26,105.11,15,126061401,19
2024-04-02,14:14:00,7,224,184,16,15,9,106.99,15,126061401,19
2024-04-02,14:29:00,7,224,188,20,7,9,108.77,15,126061401,19
2024-04-02,14:44:00,7,354,278,27,30,19,104.68,15,126061401,19
2024-04-02,14:59:00,7,268,206,21,28,13,104.53,15,126061401,19
2024-04-02,15:14:00,7,296,235,34,16,11,106.64,15,126061401,19
2024-04-02,15:29:00,7,281,217,33,18,13,107.63,15,126061401,19
2024-04-02,15:44:00,7,267,210,33,16,8,107.42,15,126061401,19
2024-04-02,15:59:00,7,247,212,18,7,10,109.03,15,126061401,19
2024-04-02,16:14:00,7,288,230,25,20,13,108.34,15,126061401,19
2024-04-02,16:29:00,7,329,281,26,12,10,109.03,15,126061401,19
2024-04-02,16:44:00,7,295,251,31,7,6,110.07,15,126061401,19
2024-04-02,16:59:00,7,302,275,10,6,11,111.78,15,126061401,19
2024-04-02,17:14:00,7,281,253,11,7,10,108.30,15,126061401,19
2024-04-02,17:29:00,7,354,326,15,4,9,110.31,15,126061401,19
2024-04-02,17:44:00,7,281,258,11,6,6,111.17,15,126061401,19
2024-04-02,17:59:00,7,279,258,13,3,5,111.54,15,126061401,19
2024-04-02,18:14:00,7,233,200,11,7,15,112.82,15,126061401,19
2024-04-02,18:29:00,7,242,220,9,5,8,112.57,15,126061401,19
2024-04-02,18:44:00,7,168,140,12,6,10,109.33,15,126061401,19
2024-04-02,18:59:00,7,142,125,8,4,5,110.72,15,126061401,19
2024-04-02,19:14:00,7,111,97,5,1,8,111.37,15,126061401,19
2024-04-02,19:29:00,7,114,97,9,4,4,110.48,15,126061401,19
2024-04-02,19:44:00,7,60,53,3,2,2,111.92,15,126061401,19
2024-04-02,19:59:00,7,65,60,2,0,3,111.44,15,126061401,19
2024-04-02,20:14:00,7,45,38,5,0,2,106.06,15,126061401,19
2024-04-02,20:29:00,7,70,58,6,2,4,105.88,15,126061401,19
2024-04-02,20:44:00,7,57,51,2,1,3,106.20,15,126061401,19
2024-04-02,20:59:00,7,70,56,8,1,5,105.57,15,126061401,19
2024-04-02,21:14:00,7,57,49,5,1,2,107.72,15,126061401,19
2024-04-02,21:29:00,7,61,55,2,1,3,109.55,15,126061401,19
2024-04-02,21:44:00,7,39,32,1,1,5,107.92,15,126061401,19
2024-04-02,21:59:00,7,36,30,2,1,3,105.38,15,126061401,19
2024-04-02,22:14:00,7,38,27,4,5,2,107.54,15,126061401,19
2024-04-02,22:29:00,7,34,30,0,4,0,109.73,15,126061401,19
2024-04-02,22:44:00,7,28,22,0,2,4,104.55,15,126061401,19
2024-04-02,22:59:00,7,32,28,1,2,1,106.53,15,126061401,19
2024-04-02,23:14:00,7,20,11,3,0,6,94.27,15,126061401,19
2024-04-02,23:29:00,7,24,17,3,2,2,107.96,15,126061401,19
2024-04-02,23:44:00,7,14,13,0,0,1,104.09,15,126061401,19
2024-04-02,23:59:00,7,15,10,2,2,1,104.05,15,126061401,19
2024-04-03,00:14:00,7,13,9,0,0,4,101.80,15,126061401,19
2024-04-03,00:29:00,7,15,9,0,3,3,99.19,15,126061401,19
2024-04-03,00:44:00,7,8,6,1,1,0,98.00,15,126061401,19
2024-04-03,00:59:00,7,14,10,1,0,3,97.29,15,126061401,19
2024-04-03,01:14:00,9,16,12,1,1,2,106.29,15,126061401,19
2024-04-03,01:29:00,9,11,6,1,2,2,98.19,15,126061401,19
2024-04-03,01:44:00,9,9,5,1,1,2,103.81,15,126061401,19
2024-04-03,01:59:00,9,7,1,2,1,3,91.53,15,126061401,19
2024-04-03,02:14:00,9,15,10,2,2,1,100.19,15,126061401,19
2024-04-03,02:29:00,9,8,5,0,0,3,94.15,15,126061401,19
2024-04-03,02:44:00,9,4,4,0,0,0,102.89,15,126061401,19
2024-04-03,02:59:00,9,10,2,0,2,6,91.81,15,126061401,19
2024-04-03,03:14:00,9,3,2,0,1,0,109.19,15,126061401,19
2024-04-03,03:29:00,9,12,7,0,0,5,100.61,15,126061401,19
2024-04-03,03:44:00,9,12,5,0,0,7,92.14,15,126061401,19
2024-04-03,03:59:00,9,11,7,1,2,1,101.59,15,126061401,19
2024-04-03,04:14:00,9,14,7,2,1,4,97.05,15,126061401,19
2024-04-03,04:29:00,9,15,5,1,1,8,97.44,15,126061401,19
2024-04-03,04:44:00,9,16,7,0,1,8,94.28,15,126061401,19
2024-04-03,04:59:00,9,19,9,3,3,4,103.07,15,126061401,19
2024-04-03,05:14:00,9,20,10,0,3,7,86.86,15,126061401,19
2024-04-03,05:29:00,9,23,12,1,2,8,96.24,15,126061401,19
2024-04-03,05:44:00,9,33,16,1,3,13,95.12,15,126061401,19
2024-04-03,05:59:00,9,42,24,4,4,10,97.87,15,126061401,19
2024-04-03,06:14:00,9,60,37,5,3,15,98.18,15,126061401,19
2024-04-03,06:29:00,9,78,54,8,4,12,102.36,15,126061401,19
2024-04-03,06:44:00,9,102,70,11,7,14,103.00,15,126061401,19
2024-04-03,06:59:00,9,149,118,15,8,8,105.05,15,126061401,19
2024-04-03,07:14:00,9,174,139,14,6,15,105.99,15,126061401,19
2024-04-03,07:29:00,9,196,162,14,7,13,106.65,15,126061401,19
2024-04-03,07:44:00,9,216,171,21,14,10,105.97,15,126061401,19
2024-04-03,07:59:00,9,210,166,22,11,11,105.94,15,126061401,19
2024-04-03,08:14:00,9,238,192,22,16,8,107.66,15,126061401,19
2024-04-03,08:29:00,9,232,194,13,10,15,106.39,15,126061401,19
2024-04-03,08:44:00,9,184,150,17,7,10,106.53,15,126061401,19
2024-04-03,08:59:00,9,219,156,15,17,31,103.91,15,126061401,19
2024-04-03,09:14:00,9,176,146,9,11,10,102.93,15,126061401,19
2024-04-03,09:29:00,9,231,174,22,19,16,101.74,15,126061401,19
2024-04-03,09:44:00,9,222,180,18,13,11,103.98,15,126061401,19
2024-04-03,09:59:00,9,237,188,18,20,11,103.81,15,126061401,19
2024-04-03,10:14:00,9,256,211,17,13,15,101.06,15,126061401,19
2024-04-03,10:29:00,9,240,183,20,17,20,102.59,15,126061401,19
2024-04-03,10:44:00,9,218,177,18,14,9,102.63,15,126061401,19
2024-04-03,10:59:00,9,212,160,27,13,12,106.23,15,126061401,19
2024-04-03,11:14:00,9,262,217,21,13,11,105.36,15,126061401,19
2024-04-03,11:29:00,9,250,199,14,27,10,102.98,15,126061401,19
2024-04-03,11:44:00,9,249,201,22,12,14,103.80,15,126061401,19
2024-04-03,11:59:00,9,226,176,26,15,9,104.15,15,126061401,19
2024-04-03,12:14:00,9,222,179,21,13,9,104.16,15,126061401,19
2024-04-03,12:29:00,9,219,167,21,19,12,102.58,15,126061401,19
2024-04-03,12:44:00,9,269,218,18,17,16,104.10,15,126061401,19
2024-04-03,12:59:00,9,231,178,16,22,15,101.78,15,126061401,19
2024-04-03,13:14:00,9,231,190,18,16,7,103.20,15,126061401,19
2024-04-03,13:29:00,9,253,188,22,25,18,103.35,15,126061401,19
2024-04-03,13:44:00,9,232,180,25,11,16,103.88,15,126061401,19
2024-04-03,13:59:00,9,248,197,16,25,10,104.76,15,126061401,19
2024-04-03,14:14:00,9,249,188,18,23,20,102.89,15,126061401,19
2024-04-03,14:29:00,9,235,189,21,10,15,105.17,15,126061401,19
2024-04-03,14:44:00,9,217,167,24,13,13,104.03,15,126061401,19
2024-04-03,14:59:00,9,233,168,21,20,24,104.40,15,126061401,19
2024-04-03,15:14:00,9,242,191,24,13,14,104.36,15,126061401,19
2024-04-03,15:29:00,9,236,190,18,19,9,103.72,15,126061401,19
2024-04-03,15:44:00,9,226,183,24,10,9,107.34,15,126061401,19
2024-04-03,15:59:00,9,216,174,25,8,9,107.07,15,126061401,19
2024-04-03,16:14:00,9,239,190,23,17,9,106.91,15,126061401,19
2024-04-03,16:29:00,9,308,254,30,14,10,108.17,15,126061401,19
2024-04-03,16:44:00,9,261,235,14,6,6,108.19,15,126061401,19
2024-04-03,16:59:00,9,235,196,18,14,7,108.34,15,126061401,19
2024-04-03,17:14:00,9,246,211,21,8,6,108.84,15,126061401,19
2024-04-03,17:29:00,9,284,240,26,9,9,108.82,15,126061401,19
2024-04-03,17:44:00,9,258,229,15,3,11,109.00,15,126061401,19
2024-04-03,17:59:00,9,184,163,14,2,5,109.42,15,126061401,19
2024-04-03,18:14:00,9,156,135,10,3,8,110.35,15,126061401,19
2024-04-03,18:29:00,9,174,154,6,6,8,110.42,15,126061401,19
2024-04-03,18:44:00,9,142,118,7,6,11,107.58,15,126061401,19
2024-04-03,18:59:00,9,125,99,14,3,9,107.52,15,126061401,19
2024-04-03,19:14:00,9,114,104,5,2,3,110.01,15,126061401,19
2024-04-03,19:29:00,9,102,94,3,1,4,109.37,15,126061401,19
2024-04-03,19:44:00,9,85,72,6,3,4,108.75,15,126061401,19
2024-04-03,19:59:00,9,78,64,7,0,7,106.29,15,126061401,19
2024-04-03,20:14:00,9,51,48,2,1,0,105.03,15,126061401,19
2024-04-03,20:29:00,9,60,50,4,2,4,104.36,15,126061401,19
2024-04-03,20:44:00,9,64,51,4,6,3,100.05,15,126061401,19
2024-04-03,20:59:00,9,53,46,4,1,2,104.84,15,126061401,19
2024-04-03,21:14:00,9,68,51,8,3,6,104.59,15,126061401,19
2024-04-03,21:29:00,9,54,48,2,3,1,105.35,15,126061401,19
2024-04-03,21:44:00,9,45,33,6,4,2,102.42,15,126061401,19
2024-04-03,21:59:00,9,35,27,2,2,4,104.55,15,126061401,19
2024-04-03,22:14:00,9,39,32,3,2,2,100.83,15,126061401,19
2024-04-03,22:29:00,9,35,33,1,0,1,107.46,15,126061401,19
2024-04-03,22:44:00,9,40,32,3,2,3,105.21,15,126061401,19
2024-04-03,22:59:00,9,33,28,2,1,2,106.82,15,126061401,19
2024-04-03,23:14:00,9,18,16,0,1,1,103.80,15,126061401,19
2024-04-03,23:29:00,9,21,15,4,0,2,104.11,15,126061401,19
2024-04-03,23:44:00,9,13,9,1,2,1,103.00,15,126061401,19
2024-04-03,23:59:00,9,19,13,2,1,3,98.57,15,126061401,19
2024-04-04,00:14:00,9,12,8,2,1,1,100.52,15,126061401,19
2024-04-04,00:29:00,9,13,10,2,1,0,105.07,15,126061401,19
2024-04-04,00:44:00,9,6,5,0,0,1,89.11,15,126061401,19
2024-04-04,00:59:00,9,15,9,0,2,4,97.51,15,126061401,19
2024-04-04,01:14:00,9,11,8,1,0,2,104.48,15,126061401,19
2024-04-04,01:29:00,9,7,2,1,0,4,87.21,15,126061401,19
2024-04-04,01:44:00,9,9,2,1,3,3,96.74,15,126061401,19
2024-04-04,01:59:00,9,8,6,0,1,1,96.52,15,126061401,19
2024-04-04,02:14:00,9,11,5,3,1,2,98.80,15,126061401,19
2024-04-04,02:29:00,9,8,6,0,0,2,105.65,15,126061401,19
2024-04-04,02:44:00,9,7,5,0,0,2,107.88,15,126061401,19
2024-04-04,02:59:00,9,13,7,1,2,3,102.57,15,126061401,19
2024-04-04,03:14:00,9,10,5,2,0,3,103.85,15,126061401,19
2024-04-04,03:29:00,9,12,7,0,1,4,93.80,15,126061401,19
2024-04-04,03:44:00,9,11,3,3,1,4,97.03,15,126061401,19
2024-04-04,03:59:00,9,11,4,1,0,6,96.83,15,126061401,19
2024-04-04,04:14:00,9,7,3,2,0,2,99.64,15,126061401,19
2024-04-04,04:29:00,9,20,4,1,2,13,91.28,15,126061401,19
2024-04-04,04:44:00,9,10,3,2,0,5,96.86,15,126061401,19
2024-04-04,04:59:00,9,15,10,0,2,3,106.38,15,126061401,19
2024-04-04,05:14:00,9,25,14,3,2,6,100.63,15,126061401,19
2024-04-04,05:29:00,9,34,17,4,1,12,104.48,15,126061401,19
2024-04-04,05:44:00,9,30,19,0,2,9,105.31,15,126061401,19
2024-04-04,05:59:00,9,48,27,7,3,11,101.09,15,126061401,19
2024-04-04,06:14:00,9,46,26,3,7,10,104.84,15,126061401,19
2024-04-04,06:29:00,9,71,54,2,6,9,106.66,15,126061401,19
2024-04-04,06:44:00,9,108,83,6,8,11,108.16,15,126061401,19
2024-04-04,06:59:00,9,150,107,11,11,21,107.84,15,126061401,19
2024-04-04,07:14:00,9,217,168,21,6,22,111.41,15,126061401,19
2024-04-04,07:29:00,9,155,131,9,7,8,110.96,15,126061401,19
2024-04-04,07:44:00,9,235,183,28,11,13,110.77,15,126061401,19
2024-04-04,07:59:00,9,229,182,22,17,8,109.77,15,126061401,19
2024-04-04,08:14:00,9,225,182,21,13,9,110.15,15,126061401,19
2024-04-04,08:29:00,9,210,163,23,10,14,109.97,15,126061401,19
2024-04-04,08:44:00,9,184,129,19,20,16,106.64,15,126061401,19
2024-04-04,08:59:00,9,206,160,12,18,16,106.21,15,126061401,19
2024-04-04,09:14:00,9,224,180,18,14,12,106.20,15,126061401,19
2024-04-04,09:29:00,9,218,173,20,15,10,107.05,15,126061401,19
2024-04-04,09:44:00,9,248,195,17,22,14,106.16,15,126061401,19
2024-04-04,09:59:00,9,242,186,17,23,16,105.07,15,126061401,19
2024-04-04,10:14:00,9,217,178,17,12,10,104.29,15,126061401,19
2024-04-04,10:29:00,9,241,205,14,10,12,107.48,15,126061401,19
2024-04-04,10:44:00,9,258,202,19,27,10,105.56,15,126061401,19
2024-04-04,10:59:00,9,228,193,13,11,11,105.05,15,126061401,19
2024-04-04,11:14:00,9,244,196,19,17,12,105.39,15,126061401,19
2024-04-04,11:29:00,9,247,198,17,25,7,105.01,15,126061401,19
2024-04-04,11:44:00,9,234,191,19,16,8,105.00,15,126061401,19
2024-04-04,11:59:00,9,264,210,16,21,17,105.11,15,126061401,19
2024-04-04,12:14:00,9,249,212,16,11,10,106.85,15,126061401,19
2024-04-04,12:29:00,9,284,227,22,20,15,105.92,15,126061401,19
2024-04-04,12:44:00,9,258,205,22,18,13,105.99,15,126061401,19
2024-04-04,12:59:00,9,226,178,18,12,18,106.62,15,126061401,19
2024-04-04,13:14:00,9,247,201,18,14,14,107.13,15,126061401,19
2024-04-04,13:29:00,9,214,165,21,21,7,104.71,15,126061401,19
2024-04-04,13:44:00,9,268,214,16,19,19,105.52,15,126061401,19
2024-04-04,13:59:00,9,232,181,21,17,13,106.07,15,126061401,19
2024-04-04,14:14:00,9,236,191,13,14,18,104.82,15,126061401,19
2024-04-04,14:29:00,9,271,222,21,13,15,107.75,15,126061401,19
2024-04-04,14:44:00,9,257,205,20,14,18,105.56,15,126061401,19
2024-04-04,14:59:00,9,279,229,21,12,17,105.73,15,126061401,19
2024-04-04,15:14:00,9,265,215,20,18,12,107.36,15,126061401,19
2024-04-04,15:29:00,9,287,228,24,19,16,105.13,15,126061401,19
2024-04-04,15:44:00,9,265,217,26,9,13,105.61,15,126061401,19
2024-04-04,15:59:00,9,266,216,25,12,13,106.62,15,126061401,19
2024-04-04,16:14:00,9,266,217,25,10,14,109.31,15,126061401,19
2024-04-04,16:29:00,9,310,265,26,11,8,108.54,15,126061401,19
2024-04-04,16:44:00,9,293,252,23,9,9,109.49,15,126061401,19
2024-04-04,16:59:00,9,265,224,24,7,10,109.55,15,126061401,19
2024-04-04,17:14:00,9,267,230,22,6,9,109.42,15,126061401,19
2024-04-04,17:29:00,9,310,272,22,7,9,110.97,15,126061401,19
2024-04-04,17:44:00,9,287,268,8,5,6,110.66,15,126061401,19
2024-04-04,17:59:00,9,268,227,14,11,16,108.82,15,126061401,19
2024-04-04,18:14:00,9,192,165,14,8,5,111.96,15,126061401,19
2024-04-04,18:29:00,9,175,157,6,7,5,113.32,15,126061401,19
2024-04-04,18:44:00,9,184,162,12,1,9,110.29,15,126061401,19
2024-04-04,18:59:00,9,125,112,7,3,3,111.39,15,126061401,19
2024-04-04,19:14:00,9,134,118,8,4,4,112.84,15,126061401,19
