h0,396.049,957.000243321076,1
h0,361.736,958.000247206622,1
h0,327.379,959.000238092019,1
h0,293.016,960.000241977395,1
h0,258.625,961.000245862681,1
h0,224.188,962.000236747809,1
h0,189.798,963.000240633098,1
h0,155.499,964.000244518689,1
h0,120.835,965.000235403063,1
h0,87.2414,966.000239291006,1
h0,54.9684,967.000243183355,1
h0,24.077,968.000234080312,1
h0,9.71396,969.000238032402,1
h0,37.6859,970.000242125706,1
h0,66.6926,971.000246222463,1
h0,95.4663,972.000237318441,1
h0,124.001,973.000241413621,1
h0,152.349,974.000245508183,1
h0,180.441,975.000236601885,1
h0,208.421,976.000240695216,1
h0,236.37,977.000244788446,1
h0,264.227,978.000235881365,1
h0,292.005,979.000239974024,1
h0,319.793,980.000244066715,1
h0,347.575,981.000235159386,1
h0,375.325,982.000239251951,1
