a,window_size,loss_func,alpha,PD_mean,FAR_mean,Youden_index
0.20000000000000018,15,hausdorff,0.30000000000000004,0.921553463150353,0.21897937081892682,0.7025740923314262
0.40000000000000036,15,mae,0.30000000000000004,0.900815007161897,0.19852611038032722,0.7022888967815698
0.40000000000000036,15,rmse,0.30000000000000004,0.900815007161897,0.19852611038032722,0.7022888967815698
0.40000000000000036,15,hausdorff,0.30000000000000004,0.900815007161897,0.19852611038032722,0.7022888967815698
-0.19999999999999996,20,huber,0.7000000000000001,0.9573169311638211,0.2555655295094628,0.7017514016543582
0.10000000000000009,15,mae,0.30000000000000004,0.9284345357814258,0.22729267454743837,0.7011418612339874
0.10000000000000009,15,rmse,0.30000000000000004,0.9284345357814258,0.22729267454743837,0.7011418612339874
0.10000000000000009,15,hausdorff,0.30000000000000004,0.9284345357814258,0.22729267454743837,0.7011418612339874
0.7000000000000002,20,huber,0.8,0.8441370106944269,0.14421510896879844,0.6999219017256285
0.5,15,rmse,0.30000000000000004,0.886663011009901,0.18674988176932736,0.6999131292405736
0.5,15,hausdorff,0.30000000000000004,0.886663011009901,0.18674988176932736,0.6999131292405736
0.5,15,mae,0.30000000000000004,0.886663011009901,0.18674988176932736,0.6999131292405736
0.8000000000000003,15,hausdorff,0.2,0.8304239942230374,0.1310072598387113,0.699416734384326
0.8000000000000003,15,mae,0.2,0.8304239942230374,0.1310072598387113,0.699416734384326
0.8000000000000003,15,rmse,0.2,0.8304239942230374,0.1310072598387113,0.699416734384326
0.0,20,huber,0.8,0.9429244347713247,0.2439002830382053,0.6990241517331194
-0.2999999999999998,20,huber,0.6000000000000001,0.9585810004278903,0.26025043358463723,0.6983305668432531
-0.09999999999999987,15,huber,0.4,0.8370577386462553,0.13875119798345278,0.6983065406628025
0.0,15,hausdorff,0.30000000000000004,0.9343551707020606,0.23648210893447263,0.697873061767588
0.0,15,mae,0.30000000000000004,0.9343551707020606,0.23648210893447263,0.697873061767588
0.0,15,rmse,0.30000000000000004,0.9343551707020606,0.23648210893447263,0.697873061767588
-0.19999999999999996,15,huber,0.4,0.838645040233557,0.14078084789882309,0.697864192334734
0.10000000000000009,15,mse,0.4,0.9082421355890256,0.2106283175214454,0.6976138180675802
0.0,15,mse,0.4,0.9208171716640616,0.2236082458649558,0.6972089257991059
0.0,15,huber,0.4,0.8340548526433694,0.1370936559802753,0.6969611966630942
-0.09999999999999987,15,rmse,0.30000000000000004,0.9421185184654084,0.24559734679737075,0.6965211716680376
-0.09999999999999987,15,hausdorff,0.30000000000000004,0.9421185184654084,0.24559734679737075,0.6965211716680376
-0.09999999999999987,15,mae,0.30000000000000004,0.9421185184654084,0.24559734679737075,0.6965211716680376
0.20000000000000018,15,mse,0.4,0.8939398267867167,0.19751087040149018,0.6964289563852265
0.10000000000000009,15,huber,0.4,0.830676786265303,0.1346385088006405,0.6960382774646625
0.8000000000000003,20,huber,0.5,0.8164077938198401,0.12133336088562215,0.6950744329342179
-0.09999999999999987,15,mse,0.4,0.9288724867193766,0.23419181859220364,0.694680668127173
0.40000000000000036,20,mse,0.30000000000000004,0.8906103151677315,0.196028388794532,0.6945819263731995
-0.09999999999999987,20,huber,0.8,0.9500889369358269,0.25577823346989975,0.694310703465927
0.20000000000000018,15,huber,0.4,0.8258629334514502,0.13165415278481582,0.6942087806666344
0.5,20,mse,0.4,0.877282039412985,0.18320567648416658,0.6940763629288185
-0.19999999999999996,15,hausdorff,0.30000000000000004,0.9465066858535758,0.2526213857167043,0.6938853001368714
-0.19999999999999996,15,mae,0.30000000000000004,0.9465066858535758,0.2526213857167043,0.6938853001368714
-0.19999999999999996,15,rmse,0.30000000000000004,0.9465066858535758,0.2526213857167043,0.6938853001368714
-0.09999999999999987,15,huber,0.5,0.8620867189252356,0.16826896160146962,0.6938177573237659
0.6000000000000001,15,mae,0.30000000000000004,0.8676872382446544,0.17388358310339172,0.6938036551412627
0.6000000000000001,15,hausdorff,0.30000000000000004,0.8676872382446544,0.17388358310339172,0.6938036551412627
0.6000000000000001,15,rmse,0.30000000000000004,0.8676872382446544,0.17388358310339172,0.6938036551412627
0.30000000000000027,20,mse,0.30000000000000004,0.9056414229488392,0.21184785588322752,0.6937935670656117
0.8000000000000003,20,huber,0.6000000000000001,0.8205145394837204,0.12677873864634878,0.6937358008373716
0.7000000000000002,15,mse,0.30000000000000004,0.8196106759180921,0.12588821417721202,0.6937224617408801
0.5,20,mse,0.30000000000000004,0.8754573004264814,0.18175712252308038,0.693700177903401
0.7000000000000002,20,huber,0.4,0.8137367661317845,0.12018234975190403,0.6935544163798805
0.8000000000000003,15,mse,0.2,0.8087715487153286,0.11525735690296633,0.6935141918123623
0.10000000000000009,15,huber,0.5,0.8556119714504882,0.162120894866106,0.6934910765843821
-0.19999999999999996,15,huber,0.5,0.8631545399930567,0.17011453984195735,0.6930400001510993
-0.19999999999999996,15,mse,0.4,0.9377310725779625,0.24474747035118133,0.6929836022267812
0.30000000000000027,15,huber,0.4,0.8188687054572221,0.12610085808187965,0.6927678473753425
0.5,20,mse,0.6000000000000001,0.8814994445568608,0.18876366169785255,0.6927357828590083
0.0,15,huber,0.5,0.8587360695745863,0.1660793781623648,0.6926566914122214
0.40000000000000036,20,mse,0.4,0.8932379642071452,0.2007028859795853,0.6925350782275599
0.20000000000000018,15,huber,0.5,0.8472353480738648,0.15484110747906496,0.6923942405947998
0.30000000000000027,20,mse,0.4,0.9071110366684528,0.2149547294322323,0.6921563072362206
0.40000000000000036,20,mse,0.5,0.8938897764471927,0.20173634774875787,0.6921534286984348
0.30000000000000027,15,mse,0.4,0.8752133641655173,0.18319945973717947,0.6920139044283379
0.40000000000000036,20,mse,0.6000000000000001,0.8973722199296362,0.20558891078298586,0.6917833091466503
0.5,20,mse,0.5,0.8775810378002187,0.18596744143532878,0.69161359636489
-0.19999999999999996,20,huber,0.8,0.9583299181768081,0.2669500555828976,0.6913798625939105
0.20000000000000018,20,mse,0.30000000000000004,0.9160392419913951,0.2251154019404337,0.6909238400509614
0.30000000000000027,20,mse,0.2,0.8995898454283621,0.20882011649735915,0.6907697289310029
0.20000000000000018,20,mse,0.2,0.9122552209884746,0.2218405083928506,0.6904147125956239
0.30000000000000027,15,huber,0.5,0.8383753192138359,0.1480998775491771,0.6902754416646588
0.30000000000000027,20,mse,0.6000000000000001,0.9118906181980344,0.22198561573030337,0.689905002467731
0.6000000000000001,20,mse,0.30000000000000004,0.8548390379699836,0.1651102233633828,0.6897288146066008
0.8000000000000003,20,huber,0.7000000000000001,0.8201489791181601,0.13080388543182694,0.6893450936863331
0.30000000000000027,20,mse,0.5,0.9074227249801412,0.21819698199383772,0.6892257429863035
0.40000000000000036,15,mse,0.4,0.8585205715779878,0.16935327660184296,0.6891672949761448
0.6000000000000001,20,mse,0.6000000000000001,0.8618184115375925,0.17277601214242602,0.6890423993951665
0.40000000000000036,20,mse,0.2,0.8837572389510189,0.19489718065404577,0.688860058296973
0.30000000000000027,20,huber,0.9,0.9024921355890254,0.21364175529602994,0.6888503802929955
0.8000000000000003,20,huber,0.8,0.820088373057554,0.13128103259733007,0.688807340460224
0.20000000000000018,20,huber,0.9,0.9174272005240905,0.22878715651640635,0.6886400440076842
0.10000000000000009,20,mse,0.2,0.9221368948701484,0.23358133173597584,0.6885555631341725
0.40000000000000036,20,mse,0.7000000000000001,0.8969699832773995,0.20866218741283263,0.6883077958645669
0.6000000000000001,20,mse,0.4,0.8545551345096095,0.16712268565487792,0.6874324488547316
0.40000000000000036,15,huber,0.5,0.8274027362412529,0.14002167720510025,0.6873810590361527
0.30000000000000027,20,hausdorff,0.2,0.9013409330347129,0.21403230205487184,0.6873086309798411
0.30000000000000027,20,mae,0.2,0.9013409330347129,0.21403230205487184,0.6873086309798411
0.30000000000000027,20,rmse,0.2,0.9013409330347129,0.21403230205487184,0.6873086309798411
0.9000000000000004,15,mae,0.2,0.8085736223726654,0.12130008145271144,0.687273540919954
0.9000000000000004,15,hausdorff,0.2,0.8085736223726654,0.12130008145271144,0.687273540919954
0.9000000000000004,15,rmse,0.2,0.8085736223726654,0.12130008145271144,0.687273540919954
0.20000000000000018,20,mse,0.6000000000000001,0.9235490708564871,0.23627632653532157,0.6872727443211655
0.20000000000000018,20,mse,0.4,0.9169606870181032,0.2297972265572931,0.6871634604608101
0.40000000000000036,20,rmse,0.2,0.8917848964786763,0.20462859134864206,0.6871563051300342
0.40000000000000036,20,hausdorff,0.2,0.8917848964786763,0.20462859134864206,0.6871563051300342
0.40000000000000036,20,mae,0.2,0.8917848964786763,0.20462859134864206,0.6871563051300342
0.40000000000000036,15,huber,0.4,0.8056883302768469,0.11873112429932367,0.6869572059775233
0.5,20,mse,0.7000000000000001,0.8791257071831234,0.19225128979006167,0.6868744173930618
0.7000000000000002,15,mae,0.30000000000000004,0.848168756726173,0.1615425927419093,0.6866261639842637
0.7000000000000002,15,hausdorff,0.30000000000000004,0.848168756726173,0.1615425927419093,0.6866261639842637
0.7000000000000002,15,rmse,0.30000000000000004,0.848168756726173,0.1615425927419093,0.6866261639842637
0.20000000000000018,20,hausdorff,0.2,0.9097853774791573,0.2235187139469146,0.6862666635322427
0.20000000000000018,20,rmse,0.2,0.9097853774791573,0.2235187139469146,0.6862666635322427
0.20000000000000018,20,mae,0.2,0.9097853774791573,0.2235187139469146,0.6862666635322427
0.20000000000000018,20,mse,0.5,0.9199866610440773,0.2337448682898792,0.6862417927541982
0.40000000000000036,20,huber,0.9,0.8849116882585782,0.1987811330945182,0.6861305551640601
0.6000000000000001,20,mse,0.5,0.8568063865255675,0.1708579623681933,0.6859484241573742
0.30000000000000027,20,mse,0.7000000000000001,0.910490906798323,0.22464252968704904,0.685848377111274
0.10000000000000009,20,mae,0.2,0.9184669551607351,0.2326823688321386,0.6857845863285965
0.10000000000000009,20,hausdorff,0.2,0.9184669551607351,0.2326823688321386,0.6857845863285965
0.10000000000000009,20,rmse,0.2,0.9184669551607351,0.2326823688321386,0.6857845863285965
0.0,20,mse,0.2,0.9305672700505236,0.24500424778673688,0.6855630222637867
0.10000000000000009,20,mse,0.30000000000000004,0.926364069210959,0.2410065227746875,0.6853575464362716
0.5,20,rmse,0.2,0.8786074073011872,0.19391229468922322,0.684695112611964
0.5,20,hausdorff,0.2,0.8786074073011872,0.19391229468922322,0.684695112611964
0.5,20,mae,0.2,0.8786074073011872,0.19391229468922322,0.684695112611964
0.0,20,rmse,0.2,0.92543088012466,0.24079370591772337,0.6846371742069366
0.0,20,hausdorff,0.2,0.92543088012466,0.24079370591772337,0.6846371742069366
0.0,20,mae,0.2,0.92543088012466,0.24079370591772337,0.6846371742069366
0.5,15,mse,0.4,0.8406453079527242,0.15604363383528427,0.6846016741174399
0.10000000000000009,20,huber,0.9,0.9271491822460721,0.24267662208645455,0.6844725601596175
0.5,20,mse,0.2,0.8654252283690083,0.18175001217028222,0.6836752161987261
-0.09999999999999987,20,mse,0.2,0.9393909833742369,0.25587485568885016,0.6835161276853867
0.0,20,huber,0.9,0.9373039441508342,0.25425897711652173,0.6830449670343124
-0.2999999999999998,20,huber,0.7000000000000001,0.9597758056226956,0.27690357562271295,0.6828722299999826
0.20000000000000018,20,mse,0.7000000000000001,0.9232344965419128,0.2404653398046903,0.6827691567372225
0.7000000000000002,20,mse,0.6000000000000001,0.8389046308738118,0.15626271314899806,0.6826419177248138
0.30000000000000027,20,mse,0.8,0.9074173969748133,0.2249703645294079,0.6824470324454054
0.7000000000000002,20,mse,0.4,0.8328814933359684,0.15092683367721407,0.6819546596587543
0.20000000000000018,20,mse,0.8,0.9237337750411914,0.241783281294113,0.6819504937470784
0.6000000000000001,20,hausdorff,0.2,0.864129177928221,0.18246692315707405,0.681662254771147
0.6000000000000001,20,rmse,0.2,0.864129177928221,0.18246692315707405,0.681662254771147
0.6000000000000001,20,mae,0.2,0.864129177928221,0.18246692315707405,0.681662254771147
0.8000000000000003,15,mse,0.30000000000000004,0.7940121344813155,0.11333969440418468,0.6806724400771308
0.0,20,mse,0.30000000000000004,0.9354066377535276,0.25484840992867525,0.6805582278248523
0.10000000000000009,20,mse,0.5,0.9305163944685476,0.2499631093114213,0.6805532851571263
0.5,15,huber,0.5,0.8126264014649182,0.1321136315926062,0.6805127698723119
-0.09999999999999987,20,huber,0.9,0.9468378546847446,0.26641098546576486,0.6804268692189797
0.10000000000000009,20,mse,0.4,0.9253619933141465,0.2449782268229057,0.6803837664912408
0.6000000000000001,20,mse,0.7000000000000001,0.8569943940518103,0.17666292362262262,0.6803314704291877
0.40000000000000036,20,mse,0.8,0.8887608117299927,0.20864230982580453,0.6801185019041881
-0.09999999999999987,20,rmse,0.2,0.9288435785373584,0.2487578278285937,0.6800857507087648
-0.09999999999999987,20,mae,0.2,0.9288435785373584,0.2487578278285937,0.6800857507087648
-0.09999999999999987,20,hausdorff,0.2,0.9288435785373584,0.2487578278285937,0.6800857507087648
-0.2999999999999998,15,mse,0.2,0.9457935807768344,0.26618249703185315,0.6796110837449812
0.5,15,huber,0.4,0.7924863100748267,0.11307465812399002,0.6794116519508367
0.20000000000000018,20,mse,0.9,0.9225075845650008,0.24315951632193977,0.679348068243061
-0.19999999999999996,20,mse,0.2,0.9441615461447996,0.26492709378488843,0.6792344523599112
0.10000000000000009,15,huber,0.6000000000000001,0.8572994632516163,0.17809747263757067,0.6792019906140456
0.5,20,huber,0.9,0.859772679119569,0.18059210928836442,0.6791805698312046
-0.2999999999999998,15,rmse,0.2,0.9301769118706917,0.2510997325821775,0.6790771792885142
-0.2999999999999998,15,mae,0.2,0.9301769118706917,0.2510997325821775,0.6790771792885142
-0.2999999999999998,15,hausdorff,0.2,0.9301769118706917,0.2510997325821775,0.6790771792885142
0.10000000000000009,20,mse,0.7000000000000001,0.9351845041366572,0.25614798768558483,0.6790365164510723
0.10000000000000009,20,mse,0.6000000000000001,0.932724034781451,0.2537506473948925,0.6789733873865585
0.7000000000000002,20,mse,0.30000000000000004,0.8276067147376605,0.14879633533008113,0.6788103794075793
-0.09999999999999987,15,huber,0.6000000000000001,0.8661710361231892,0.18757688390970892,0.6785941522134803
0.0,15,huber,0.6000000000000001,0.8622403001924533,0.1838866263434292,0.6783536738490241
-0.19999999999999996,20,huber,0.9,0.956308273155163,0.27814718801866456,0.6781610851364984
0.7000000000000002,20,mse,0.5,0.8328882768574578,0.15473456832413007,0.6781537085333278
0.8000000000000003,20,huber,0.4,0.78835004174506,0.11079858412952616,0.6775514576155338
0.9000000000000004,15,mse,0.2,0.7813852487407934,0.10388058679489101,0.6775046619459024
0.8000000000000003,15,mae,0.30000000000000004,0.8255928789002952,0.14815595453161143,0.6774369243686837
0.8000000000000003,15,rmse,0.30000000000000004,0.8255928789002952,0.14815595453161143,0.6774369243686837
0.8000000000000003,15,hausdorff,0.30000000000000004,0.8255928789002952,0.14815595453161143,0.6774369243686837
-0.19999999999999996,15,huber,0.6000000000000001,0.8686833016354547,0.19126881177833718,0.6774144898571175
-0.19999999999999996,20,rmse,0.2,0.9337743144680943,0.2563602013660626,0.6774141131020317
-0.19999999999999996,20,mae,0.2,0.9337743144680943,0.2563602013660626,0.6774141131020317
-0.19999999999999996,20,hausdorff,0.2,0.9337743144680943,0.2563602013660626,0.6774141131020317
0.30000000000000027,20,mse,0.9,0.903239907797324,0.2259357355724111,0.6773041722249129
0.20000000000000018,15,huber,0.6000000000000001,0.8484798384319916,0.1713389988813478,0.6771408395506437
0.10000000000000009,20,mse,0.8,0.9353174121643021,0.25877716343264573,0.6765402487316563
0.6000000000000001,15,mse,0.4,0.820273614831031,0.1438220372267427,0.6764515776042883
0.5,20,hausdorff,0.30000000000000004,0.8930185643259806,0.2170471941652001,0.6759713701607805
0.5,20,rmse,0.30000000000000004,0.8930185643259806,0.2170471941652001,0.6759713701607805
0.5,20,mae,0.30000000000000004,0.8930185643259806,0.2170471941652001,0.6759713701607805
0.40000000000000036,20,hausdorff,0.30000000000000004,0.9057556975631138,0.22987685805805555,0.6758788395050582
0.40000000000000036,20,mae,0.30000000000000004,0.9057556975631138,0.22987685805805555,0.6758788395050582
0.40000000000000036,20,rmse,0.30000000000000004,0.9057556975631138,0.22987685805805555,0.6758788395050582
0.20000000000000018,15,hausdorff,0.4,0.9139213082681982,0.2381884785563865,0.6757328297118117
0.20000000000000018,15,mae,0.4,0.9139213082681982,0.2381884785563865,0.6757328297118117
0.20000000000000018,15,rmse,0.4,0.9139213082681982,0.2381884785563865,0.6757328297118117
0.6000000000000001,20,mse,0.2,0.842920602276147,0.16724662362621706,0.67567397864993
0.5,20,mse,0.8,0.8679563384255193,0.1926810924387804,0.6752752459867389
-0.09999999999999987,20,mse,0.30000000000000004,0.9446715487684387,0.2694354122139301,0.6752361365545086
0.30000000000000027,15,mae,0.4,0.9028873977342876,0.2276689663297769,0.6752184314045107
0.30000000000000027,15,rmse,0.4,0.9028873977342876,0.2276689663297769,0.6752184314045107
0.30000000000000027,15,hausdorff,0.4,0.9028873977342876,0.2276689663297769,0.6752184314045107
0.10000000000000009,15,mae,0.4,0.9227451418420317,0.24760207227832534,0.6751430695637064
0.10000000000000009,15,rmse,0.4,0.9227451418420317,0.24760207227832534,0.6751430695637064
0.10000000000000009,15,hausdorff,0.4,0.9227451418420317,0.24760207227832534,0.6751430695637064
0.30000000000000027,15,huber,0.6000000000000001,0.8382691602213134,0.16324553229647643,0.6750236279248369
0.20000000000000018,15,mse,0.5,0.8792089465558365,0.20465996680263698,0.6745489797531995
0.10000000000000009,20,mse,0.9,0.934828956175846,0.2602996369710916,0.6745293192047545
0.0,20,mse,0.5,0.9415230398699298,0.26706347012654996,0.6744595697433798
0.0,15,mse,0.5,0.9061039682008581,0.2317267966912727,0.6743771715095854
0.6000000000000001,20,hausdorff,0.30000000000000004,0.8761903451595262,0.2019467576861891,0.6742435874733371
0.6000000000000001,20,rmse,0.30000000000000004,0.8761903451595262,0.2019467576861891,0.6742435874733371
0.6000000000000001,20,mae,0.30000000000000004,0.8761903451595262,0.2019467576861891,0.6742435874733371
0.40000000000000036,20,mae,0.7000000000000001,0.9113024695046226,0.2371297059054582,0.6741727635991643
0.40000000000000036,20,rmse,0.7000000000000001,0.9113024695046226,0.2371297059054582,0.6741727635991643
0.40000000000000036,20,hausdorff,0.7000000000000001,0.9113024695046226,0.2371297059054582,0.6741727635991643
-0.09999999999999987,15,mse,0.5,0.916207263054153,0.24219810090122007,0.6740091621529329
0.5,20,rmse,0.6000000000000001,0.8948036207728017,0.22086733418944948,0.6739362865833523
