a,window_size,loss_func,PD,FAR,Youden_index
0.5000000000000022,15,huber,0.5848368082134688,0.10489895250108462,0.47993785571238423
0.10000000000000187,10,mse,0.6487274283534064,0.17030673731128299,0.47842069104212337
1.2000000000000028,15,mae,0.5576924916607509,0.07944814277023182,0.47824434889051903
1.2000000000000028,15,rmse,0.5576924916607509,0.07944814277023182,0.47824434889051903
1.2000000000000028,15,hausdorff,0.5576924916607509,0.07944814277023182,0.47824434889051903
1.1000000000000028,20,mae,0.5745013537566872,0.09816825935859334,0.47633309439809385
1.1000000000000028,20,rmse,0.5745013537566872,0.09816825935859334,0.47633309439809385
1.1000000000000028,20,hausdorff,0.5745013537566872,0.09816825935859334,0.47633309439809385
0.9000000000000026,20,huber,0.5645139079856151,0.08838403341889776,0.4761298745667173
0.20000000000000195,10,mse,0.6384528251788032,0.1629261648228653,0.47552666035593794
1.300000000000003,15,mse,0.5351199982570515,0.06072986455556016,0.4743901337014913
0.6000000000000023,15,huber,0.5720319444497816,0.09853701316689567,0.4734949312828859
0.30000000000000204,10,mse,0.6264168116824956,0.15430501367109978,0.47211179801139586
0.40000000000000213,10,mse,0.6139624954105323,0.14575683799682299,0.4682056574137093
0.7000000000000024,15,huber,0.559298575041412,0.09199641982800323,0.4673021552134088
0.5000000000000022,10,mse,0.6004447854172805,0.13651498594614542,0.4639297994711351
-0.2999999999999985,15,huber,0.6454677605944211,0.18414075854448358,0.46132700204993754
0.8000000000000025,15,huber,0.5454344463596363,0.084706400257498,0.46072804610213836
0.6000000000000023,10,mse,0.5858375571564919,0.12663772429122463,0.4591998328652672
1.0000000000000027,20,huber,0.5387870441459802,0.08049689390345713,0.45829015024252306
-0.09999999999999831,10,rmse,0.6539523812843191,0.19663055792812226,0.45732182335619687
-0.09999999999999831,10,hausdorff,0.6539523812843191,0.19663055792812226,0.45732182335619687
-0.09999999999999831,10,mae,0.6539523812843191,0.19663055792812226,0.45732182335619687
1.7763568394002505e-15,10,mae,0.6499819882786319,0.19272799399813548,0.4572539942804964
1.7763568394002505e-15,10,hausdorff,0.6499819882786319,0.19272799399813548,0.4572539942804964
1.7763568394002505e-15,10,rmse,0.6499819882786319,0.19272799399813548,0.4572539942804964
0.10000000000000187,10,mae,0.643773835320479,0.18742686990928478,0.45634696541119424
0.10000000000000187,10,rmse,0.643773835320479,0.18742686990928478,0.45634696541119424
0.10000000000000187,10,hausdorff,0.643773835320479,0.18742686990928478,0.45634696541119424
-0.1999999999999984,10,rmse,0.6577051951371329,0.20137268352100887,0.456332511616124
-0.1999999999999984,10,mae,0.6577051951371329,0.20137268352100887,0.456332511616124
-0.1999999999999984,10,hausdorff,0.6577051951371329,0.20137268352100887,0.456332511616124
0.20000000000000195,10,mae,0.6359901051617488,0.1810814268662637,0.4549086782954851
0.20000000000000195,10,hausdorff,0.6359901051617488,0.1810814268662637,0.4549086782954851
0.20000000000000195,10,rmse,0.6359901051617488,0.1810814268662637,0.4549086782954851
0.7000000000000024,10,mse,0.5710202492694471,0.11669172459390689,0.4543285246755402
0.30000000000000204,10,rmse,0.6262209132425569,0.17400619810333667,0.45221471513922024
0.30000000000000204,10,mae,0.6262209132425569,0.17400619810333667,0.45221471513922024
0.30000000000000204,10,hausdorff,0.6262209132425569,0.17400619810333667,0.45221471513922024
-0.3999999999999986,20,huber,0.7184932107600628,0.2669639096862286,0.4515293010738342
0.9000000000000026,15,huber,0.5291885968874711,0.07814705505375433,0.4510415418337168
1.300000000000003,20,mse,0.5160103251386322,0.06562040440407267,0.4503899207345595
0.40000000000000213,10,hausdorff,0.6154702157918595,0.16618158693966917,0.4492886288521903
0.40000000000000213,10,mae,0.6154702157918595,0.16618158693966917,0.4492886288521903
0.40000000000000213,10,rmse,0.6154702157918595,0.16618158693966917,0.4492886288521903
0.8000000000000025,10,mse,0.5556123040928487,0.10725299543381171,0.44835930865903695
1.300000000000003,15,rmse,0.5153245604233151,0.06721025791168482,0.44811430251163026
1.300000000000003,15,hausdorff,0.5153245604233151,0.06721025791168482,0.44811430251163026
1.300000000000003,15,mae,0.5153245604233151,0.06721025791168482,0.44811430251163026
1.400000000000003,15,mse,0.4996915865758534,0.05224228094695823,0.4474493056288952
0.5000000000000022,10,hausdorff,0.6049086445199942,0.15852489879947676,0.4463837457205174
0.5000000000000022,10,rmse,0.6049086445199942,0.15852489879947676,0.4463837457205174
0.5000000000000022,10,mae,0.6049086445199942,0.15852489879947676,0.4463837457205174
-0.2999999999999985,10,mse,0.6908160552720362,0.24495308715417421,0.44586296811786197
0.6000000000000023,10,hausdorff,0.5923827730602992,0.14883825827691716,0.443544514783382
0.6000000000000023,10,rmse,0.5923827730602992,0.14883825827691716,0.443544514783382
0.6000000000000023,10,mae,0.5923827730602992,0.14883825827691716,0.443544514783382
-0.49999999999999867,20,mse,0.8639173037311793,0.42182515200880827,0.442092151722371
1.0000000000000027,15,huber,0.5128879927530433,0.07197661911881992,0.4409113736342234
0.9000000000000026,10,mse,0.5388013285759908,0.09808406468701585,0.440717263888975
1.2000000000000028,20,hausdorff,0.523599513259723,0.08335064840926842,0.44024886485045456
1.2000000000000028,20,rmse,0.523599513259723,0.08335064840926842,0.44024886485045456
1.2000000000000028,20,mae,0.523599513259723,0.08335064840926842,0.44024886485045456
0.7000000000000024,10,rmse,0.5784824350941716,0.13880961800861688,0.4396728170855547
0.7000000000000024,10,hausdorff,0.5784824350941716,0.13880961800861688,0.4396728170855547
0.7000000000000024,10,mae,0.5784824350941716,0.13880961800861688,0.4396728170855547
1.1000000000000028,20,huber,0.5115852828353954,0.07277269522185204,0.43881258761354336
0.8000000000000025,10,mae,0.5635794876632056,0.12812162107312916,0.43545786659007646
0.8000000000000025,10,rmse,0.5635794876632056,0.12812162107312916,0.43545786659007646
0.8000000000000025,10,hausdorff,0.5635794876632056,0.12812162107312916,0.43545786659007646
1.0000000000000027,10,mse,0.520583607744894,0.08890737860092106,0.4316762291439729
-0.49999999999999867,20,hausdorff,0.8541664777053534,0.4225323893807401,0.43163408832461325
-0.49999999999999867,20,rmse,0.8541664777053534,0.4225323893807401,0.43163408832461325
-0.49999999999999867,20,mae,0.8541664777053534,0.4225323893807401,0.43163408832461325
0.9000000000000026,10,rmse,0.5475995185238712,0.11720429862538974,0.4303952198984815
0.9000000000000026,10,hausdorff,0.5475995185238712,0.11720429862538974,0.4303952198984815
0.9000000000000026,10,mae,0.5475995185238712,0.11720429862538974,0.4303952198984815
1.1000000000000028,15,huber,0.49487870572084613,0.06541626733383903,0.4294624383870071
-0.2999999999999985,10,rmse,0.6809129866544938,0.2540427837682726,0.42687020288622124
-0.2999999999999985,10,hausdorff,0.6809129866544938,0.2540427837682726,0.42687020288622124
-0.2999999999999985,10,mae,0.6809129866544938,0.2540427837682726,0.42687020288622124
1.0000000000000027,10,rmse,0.528571311640169,0.10597407708827251,0.4225972345518965
1.0000000000000027,10,mae,0.528571311640169,0.10597407708827251,0.4225972345518965
1.0000000000000027,10,hausdorff,0.528571311640169,0.10597407708827251,0.4225972345518965
-0.49999999999999867,15,rmse,0.8434251084464003,0.4212841244706875,0.42214098397571276
-0.49999999999999867,15,mae,0.8434251084464003,0.4212841244706875,0.42214098397571276
-0.49999999999999867,15,hausdorff,0.8434251084464003,0.4212841244706875,0.42214098397571276
1.1000000000000028,10,mse,0.5016954326130656,0.08020627840193409,0.42148915421113153
1.400000000000003,20,mse,0.4750685515641961,0.05595620691447289,0.4191123446497232
1.500000000000003,15,mse,0.4625269460694313,0.04475702720944627,0.41776991885998505
1.2000000000000028,20,huber,0.4833470319794975,0.06587025518643218,0.41747677679306533
-0.49999999999999867,15,mse,0.8493027323376605,0.43277852517994725,0.41652420715771327
1.400000000000003,15,rmse,0.47085857421367555,0.05646324028085382,0.41439533393282174
1.400000000000003,15,mae,0.47085857421367555,0.05646324028085382,0.41439533393282174
1.400000000000003,15,hausdorff,0.47085857421367555,0.05646324028085382,0.41439533393282174
1.2000000000000028,15,huber,0.47357105143842404,0.05954380480802069,0.41402724663040336
1.1000000000000028,10,rmse,0.5074151915992191,0.09471043061866585,0.41270476098055325
1.1000000000000028,10,hausdorff,0.5074151915992191,0.09471043061866585,0.41270476098055325
1.1000000000000028,10,mae,0.5074151915992191,0.09471043061866585,0.41270476098055325
1.2000000000000028,10,mse,0.48182279429507124,0.07162569449280608,0.41019709980226515
1.2000000000000028,10,mae,0.48460031377057133,0.08357524389463418,0.40102506987593717
1.2000000000000028,10,hausdorff,0.48460031377057133,0.08357524389463418,0.40102506987593717
1.2000000000000028,10,rmse,0.48460031377057133,0.08357524389463418,0.40102506987593717
1.300000000000003,20,hausdorff,0.468101533281325,0.06962836183834507,0.3984731714429799
1.300000000000003,20,mae,0.468101533281325,0.06962836183834507,0.3984731714429799
1.300000000000003,20,rmse,0.468101533281325,0.06962836183834507,0.3984731714429799
1.300000000000003,10,mse,0.4617284531750265,0.06357245028182086,0.39815600289320563
1.300000000000003,15,huber,0.44899633495263946,0.05401079170705688,0.3949855432455826
1.300000000000003,20,huber,0.45294791932744366,0.059052318580810406,0.39389560074663327
1.300000000000003,10,mae,0.46147983605713694,0.07283277840243028,0.38864705765470664
1.300000000000003,10,rmse,0.46147983605713694,0.07283277840243028,0.38864705765470664
1.300000000000003,10,hausdorff,0.46147983605713694,0.07283277840243028,0.38864705765470664
1.6000000000000032,15,mse,0.42659005285428725,0.038025163900229246,0.388564888954058
1.500000000000003,20,mse,0.43484006293817723,0.04723587225837356,0.3876041906798037
-0.3999999999999986,15,huber,0.6815066583719623,0.296026317350938,0.38548034102102435
1.400000000000003,10,mse,0.44079979844196,0.055841090901242105,0.38495870754071787
1.500000000000003,15,hausdorff,0.4229200174188635,0.046791267833655024,0.3761287495852085
1.500000000000003,15,mae,0.4229200174188635,0.046791267833655024,0.3761287495852085
1.500000000000003,15,rmse,0.4229200174188635,0.046791267833655024,0.3761287495852085
-0.3999999999999986,10,mse,0.724670645126626,0.34920303385566703,0.375467611270959
1.400000000000003,15,huber,0.42317907410890804,0.048445582980354944,0.3747334911285531
1.400000000000003,10,hausdorff,0.43580118637447657,0.06263593998923944,0.3731652463852371
1.400000000000003,10,mae,0.43580118637447657,0.06263593998923944,0.3731652463852371
1.400000000000003,10,rmse,0.43580118637447657,0.06263593998923944,0.3731652463852371
1.400000000000003,20,huber,0.4258019930143347,0.05265459611986548,0.3731473968944692
1.500000000000003,10,mse,0.4185271932722186,0.04855339883209535,0.36997379444012324
-0.3999999999999986,10,rmse,0.7138727818256526,0.3445184765980628,0.36935430522758983
-0.3999999999999986,10,hausdorff,0.7138727818256526,0.3445184765980628,0.36935430522758983
-0.3999999999999986,10,mae,0.7138727818256526,0.3445184765980628,0.36935430522758983
-0.5999999999999988,20,hausdorff,0.8612157713410106,0.5000557288987916,0.361160042442219
-0.5999999999999988,20,rmse,0.8612157713410106,0.5000557288987916,0.361160042442219
-0.5999999999999988,20,mae,0.8612157713410106,0.5000557288987916,0.361160042442219
0.20000000000000195,10,huber,0.4639833044760641,0.10406676389052383,0.3599165405855403
0.10000000000000187,10,huber,0.4652805627733224,0.10545314737563984,0.3598274153976826
-0.09999999999999831,10,huber,0.4662589177516774,0.10653355918313424,0.35972535856854315
1.7763568394002505e-15,10,huber,0.46590682539958506,0.10619289319056253,0.35971393220902254
0.30000000000000204,10,huber,0.46181634920910886,0.10237918452198562,0.3594371646871232
0.40000000000000213,10,huber,0.4581465928217054,0.09956305674561207,0.35858353607609333
1.7000000000000033,15,mse,0.38929575170636244,0.03171443258438058,0.3575813191219819
0.5000000000000022,10,huber,0.45294599864464063,0.09572295043752135,0.35722304820711925
-0.1999999999999984,10,huber,0.47242327561603525,0.11552851640200347,0.3568947592140318
1.400000000000003,20,hausdorff,0.4135433414931796,0.057244033994764756,0.3562993074984149
1.400000000000003,20,mae,0.4135433414931796,0.057244033994764756,0.3562993074984149
1.400000000000003,20,rmse,0.4135433414931796,0.057244033994764756,0.3562993074984149
1.500000000000003,15,huber,0.39972885315735024,0.04355616349076302,0.3561726896665872
-0.49999999999999867,20,huber,0.742097448478542,0.3863998626289599,0.35569758584958205
1.500000000000003,10,rmse,0.40823313318869886,0.053467729356986446,0.3547654038317124
1.500000000000003,10,hausdorff,0.40823313318869886,0.053467729356986446,0.3547654038317124
1.500000000000003,10,mae,0.40823313318869886,0.053467729356986446,0.3547654038317124
0.6000000000000023,10,huber,0.44544305322404815,0.09081062015179592,0.35463243307225223
1.6000000000000032,20,mse,0.3935290884095837,0.03941845019236556,0.35411063821721817
1.6000000000000032,10,mse,0.39537739139710715,0.04213670912049484,0.3532406822766123
0.7000000000000024,10,huber,0.4374853331663281,0.08584498061198265,0.35164035255434545
-0.5999999999999988,20,mse,0.8700641541871207,0.5187630473785114,0.35130110680860926
1.500000000000003,20,huber,0.39630949202547144,0.04664631776172128,0.34966317426375015
0.8000000000000025,10,huber,0.42834812777912273,0.08038123001143956,0.3479668977676832
0.9000000000000026,10,huber,0.4192161652971602,0.07509912956294541,0.3441170357342148
1.0000000000000027,10,huber,0.4094491994199002,0.06999750083726204,0.3394516985826382
1.6000000000000032,15,hausdorff,0.3737351987173265,0.03837208020470241,0.3353631185126241
1.6000000000000032,15,mae,0.3737351987173265,0.03837208020470241,0.3353631185126241
1.6000000000000032,15,rmse,0.3737351987173265,0.03837208020470241,0.3353631185126241
1.7000000000000033,10,mse,0.3711449347870963,0.03613728610670835,0.33500764868038796
1.6000000000000032,15,huber,0.3728539385294944,0.0386906649580222,0.3341632735714722
1.1000000000000028,10,huber,0.3983536875788002,0.06455288304987047,0.3338008045289297
1.6000000000000032,10,rmse,0.37780534483784556,0.04535007637295125,0.3324552684648943
1.6000000000000032,10,mae,0.37780534483784556,0.04535007637295125,0.3324552684648943
1.6000000000000032,10,hausdorff,0.37780534483784556,0.04535007637295125,0.3324552684648943
-0.5999999999999988,15,hausdorff,0.8530312447786131,0.5207094391195932,0.3323218056590199
-0.5999999999999988,15,rmse,0.8530312447786131,0.5207094391195932,0.3323218056590199
-0.5999999999999988,15,mae,0.8530312447786131,0.5207094391195932,0.3323218056590199
1.2000000000000028,10,huber,0.3865404439596742,0.05928713635828183,0.3272533076013924
1.8000000000000034,15,mse,0.352311539748417,0.026419280889569432,0.3258922588588476
1.6000000000000032,20,huber,0.36657537893119796,0.04086558463807918,0.32570979429311875
1.300000000000003,10,huber,0.37328814029498664,0.053889697484937736,0.3193984428100489
1.7000000000000033,20,mse,0.34919135435584214,0.032499343127638976,0.3166920112282032
1.8000000000000034,10,mse,0.34684608744004325,0.030904614146131798,0.3159414732939114
1.500000000000003,20,hausdorff,0.36124472129542495,0.046347881758040735,0.31489683953738423
1.500000000000003,20,mae,0.36124472129542495,0.046347881758040735,0.31489683953738423
1.500000000000003,20,rmse,0.36124472129542495,0.046347881758040735,0.31489683953738423
-0.2999999999999985,10,huber,0.522474801265647,0.20779477084074358,0.31468003042490345
0.20000000000000195,5,mse,0.44714141873127233,0.13332865562878307,0.3138127631024893
0.10000000000000187,5,mse,0.4482134245032781,0.1344915424561681,0.31372188204711005
-0.09999999999999831,5,mse,0.449076339366193,0.13538607979805337,0.3136902595681397
1.7763568394002505e-15,5,mse,0.4487790810689347,0.1351414997117069,0.31363758135722786
