,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category
2024-01-12,0.4773100224133864,0.6708728400835632,0.838502246497802,0.7459302423604001,2.0358100147135194,2.1688922479610517,6.731898553276082,18.22307367347879,18.696667678552252,15.818451967536268,15.251974077108859,13.836471174358257,10.050249363847037,13.865248234818981,15.958306147292273,15.473255964816438,15.399367732247008,14.100693986645132,9.55667754092971,7.039750292307835,4.135242528702413,2.937328526891103,2.606812235056571,1.3612294868756785,A,A,A,A,A,A,A,C,C,B,B,B,A,B,B,B,B,B,A,A,A,A,A,A
2024-01-13,0.8280511943520361,0.46445728654908036,0.519502489520311,0.5595522592493211,1.0428014480333772,0.9052978838276105,2.883463674844833,5.582238412787434,8.58646339950351,10.92930195405154,13.730822932448469,16.28021140897496,14.929476871090603,13.385889204903133,11.116170169477792,10.505377644006636,9.509367596987223,8.123724618548586,5.013623004320579,4.297952664994976,5.592903212572835,2.74268823500022,2.217403904713905,1.2227916900711562,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A
2024-01-14,0.5612518779915565,0.8281058835225583,0.3920449446754113,0.5101532309139913,0.6729398467158253,0.8561069737806003,1.886294898395271,4.282994071169564,4.737653639629376,8.9272962056038,13.6805151374208,13.715896603581117,15.074090498494645,13.123934713771579,9.889266584517308,11.034749323657952,10.208381745370819,6.624578149387206,5.6848085390070695,4.392064757930546,2.571886820841567,1.8742931171747401,1.379703468640892,0.9084836467932991,A,A,A,A,A,A,A,A,A,A,B,B,B,B,A,B,A,A,A,A,A,A,A,A
2024-01-15,0.688664068240392,0.6704131870194849,0.6716948270955989,1.2459559486146279,2.3485508907589394,4.107682845362602,9.355425490584045,19.544104122906614,21.26018959066732,20.277407375658047,13.173728626827186,15.09781353383486,15.178659685386704,12.116161084079655,12.145227233225295,13.84556488973666,12.713846365082432,12.409846733201462,7.7849858947263275,6.755429878024044,3.3040434516186075,1.9765213483800965,1.3810606276904422,1.0162201056649038,A,A,A,A,A,A,A,C,C,C,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-01-16,0.8319525536112072,0.7342528149157665,0.6625846514653737,1.0271865312861423,1.9844980987582965,2.364095531091652,6.823472829153171,17.962687105881415,21.68600865160353,17.042300099151944,14.789647024541429,15.3144996086382,12.381844403087547,11.50889657848655,11.486916878989552,11.527492415759175,12.494337341403833,10.817463859987424,7.977302779272378,5.405908052937993,3.2158514797735616,2.0015454817607234,1.1893705488036415,0.9950698112373567,A,A,A,A,A,A,A,B,C,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A
2024-01-17,0.7830710558986237,0.4338206587844201,0.8085542280525567,0.7951946384301088,1.4789558316503753,2.595411373882062,7.520394115051866,19.06790348355825,20.678254738587963,16.59775328886761,14.496213352135836,13.260282565742633,12.922385318756469,10.640294200942568,11.87865684990953,12.929918418754557,13.397658722087877,13.052380116220572,9.111502834607034,6.060152665821194,3.8124034407050225,2.5247642792003324,1.5058411566615373,0.9404496700613957,A,A,A,A,A,A,A,C,C,B,B,B,B,A,B,B,B,B,A,A,A,A,A,A
2024-01-18,0.682864064472762,0.5988765046284912,0.7654432808050243,0.9971214904579938,1.5014042561887107,3.238748340344681,7.327300564390696,17.88098928629984,22.090901631441472,16.600863754192147,13.94695296928962,13.884935336616053,12.868714333218808,12.122933713814366,12.472767427823396,12.392486792686215,16.601013588646914,13.6683354598386,8.145109935194432,6.770462227470171,4.225849885057059,2.5040892094473235,2.2577630252727148,1.24424280358645,A,A,A,A,A,A,A,B,C,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-01-19,0.7085221585800076,0.8217849874636352,0.9730637352450603,0.8825013580789929,1.4040888742949698,2.1610617038153324,7.249299540056591,15.438838237649303,17.09835742265853,21.134634287592913,15.359444705787148,16.08636293235164,15.575104697899006,13.96167323160982,16.373321863532755,15.923052512523016,19.491662444595192,16.375394871162577,12.218202027533719,6.346247426392484,3.720815843195699,2.7916731946324638,1.871013976894114,1.9059726198788487,A,A,A,A,A,A,A,B,B,C,B,B,B,B,B,B,C,B,B,A,A,A,A,A
2024-01-20,0.7656761828875883,0.5431122152722699,0.7844009567783755,0.6941884109705324,0.704481736923231,1.1442774489840473,3.02803494376998,6.997785613849269,7.570720516818698,9.600361187870208,14.119233038672073,15.32096357884252,15.042805190795649,13.604728018500147,11.287900604626614,10.073177588056213,10.156556247529904,9.300816245123174,5.829651450705714,3.9521709021253186,2.2620944814637407,2.1712486828976196,2.0024678795172304,1.4167544410608537,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A
2024-01-21,0.7016789374139851,0.3649799881826597,0.5513890300029781,0.37166287582265783,0.6463230915231177,0.8637699807956143,1.5264473710834245,2.9223231332875743,4.303185218301968,6.8141242239523585,9.201039151786823,12.320423564264527,13.121962439716254,11.53343198665465,10.011569525732758,8.515985525824812,7.063975352708695,5.653662064137163,5.53453836448398,4.843251101711278,3.514707494902427,3.675141580024123,2.343336529568186,1.2974474083957206,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A
2024-01-22,1.303893639350378,1.0641893283329242,1.521469860440215,1.2243732829614236,2.3089459618487633,4.696261909510827,9.873897251203356,19.048403279086635,18.762935602149977,16.719936548132285,16.88052487363614,17.422608201318102,15.330022187270401,14.441951613438782,14.224029767279632,13.228425862173507,14.361630439389588,13.641613922257582,9.267865815462425,5.298885552261824,3.063221288807975,2.3471147362466187,2.012146396994638,0.9693469146609752,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-01-23,0.7937367990249328,0.6449919501712472,0.5251011525527041,1.3835380075402945,1.951432405449764,3.295362341166239,7.507528427814309,19.432237466341686,18.876614694504227,19.05162372851005,14.929371599003346,12.597007333637858,13.753048658261777,11.27946151379441,11.005547570845279,12.168772478998905,14.479733410273429,13.058082773055721,8.968483269989518,4.9204071755584575,3.6740646946680866,2.319808764909546,1.8949310413557066,1.385993515787602,A,A,A,A,A,A,A,C,C,C,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-01-24,0.951281518225785,0.938886003087663,1.2944400504162905,1.4810760021507428,2.187629533753679,3.8467305877198976,8.508670773082047,19.426097626015157,21.61579070468548,19.58599119675387,16.751242574008085,16.38224749933779,14.282771017524569,14.759778997852464,12.846252141003932,13.294371849785659,17.476666851122147,12.885756018766283,11.93471314527788,6.614320404655239,3.9037307851854037,2.616380224177842,2.398000252614294,0.8633127687646184,A,A,A,A,A,A,A,C,C,C,B,B,B,B,B,B,B,B,B,A,A,A,A,A
2024-01-25,0.6059116033480136,0.8567226095748807,0.7622599210234812,1.0195063919299394,2.3000668691242177,2.9710407540500254,7.091725311179624,18.907434420935,19.47732909023851,19.83364817546669,13.984067113489703,14.22980853226209,13.247987042555227,12.381805357350972,15.296035382438067,13.03546182594998,14.59610323236715,12.77148881477601,10.25830351298459,7.119768690454276,4.159321362270219,2.435210401270959,1.7862446142712591,1.1319130190610884,A,A,A,A,A,A,A,C,C,C,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-01-26,0.19035641285045474,0.7730208173106651,0.45373269556304474,0.7837346856862337,1.8300238437574299,2.8262286133415597,6.710809842457788,17.506624210734334,18.67147411506397,18.208485084547267,17.77245872402718,16.703271984393588,18.691650528510785,14.844402961150626,17.7443714144716,17.45416789561542,18.474475224709348,17.113250698127146,11.35693090664662,6.805158145060943,4.6510502165424,2.4002974892428863,1.6023452425747233,1.065039483281219,A,A,A,A,A,A,A,B,C,C,B,B,C,B,B,B,C,B,B,A,A,A,A,A
2024-01-27,0.9122737706077031,0.5276342752302283,0.7846677825141619,0.4691834939052689,0.8859483832342977,1.2727121375188322,3.0819067238360502,6.780864519059957,10.327135580108155,11.770678382243837,13.504437338760983,16.53023134086851,16.162114059597567,13.738975424192004,12.637964536660096,12.27153816552354,9.432974252727979,8.67368987272402,6.085009153802373,3.8536339962464914,3.014144773645847,3.095956437031383,2.906182418047031,1.261956042782232,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A
2024-01-28,0.6634192365067249,0.5080135203133173,0.8177794360180148,0.5819975581921423,0.6488054961403922,0.9364003711590861,1.8432781852230808,3.2709304274695694,5.430134128769372,10.179101570875703,13.888453447405134,17.140887862679648,14.972937333109083,14.157234910309745,12.889229472988779,11.305451626424865,10.167347366477411,7.436668423754562,5.274580990609138,5.429378268576036,3.153600155369079,1.9707156896429365,1.5331759596639116,0.6059379632717494,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,A,A,A,A,A,A,A,A
2024-01-29,0.49184540007085736,0.6033156505689085,0.862820868088182,0.7956756886035483,2.27184739879237,4.3343214948334285,8.737831545667643,18.37811466054804,20.429331199319613,19.155633699388954,16.06446793233882,15.215352865099524,13.91887319561129,11.615060736278172,12.149717638357977,11.550319362865286,13.092636469009038,12.719101254177026,8.74092733189759,5.383147000348214,3.5452121225604367,2.4026226299772167,1.5845741434659688,0.6910374973294997,A,A,A,A,A,A,A,C,C,C,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-01-30,0.6267615158143954,0.5953077618272007,0.6199604909171443,1.0873337072637104,1.611627637045044,2.8289707236875246,8.220085596069417,21.47966871160893,21.074874198736417,18.901426354040257,15.624226845667383,13.140732309280226,13.937065438773562,10.529597773210108,12.112097572649352,11.800231583940615,13.892744829412676,11.155121286097572,8.63776431734616,6.05051722846993,2.6971515532772377,1.9998939665867526,1.767469932966926,1.4443456242886166,A,A,A,A,A,A,A,C,C,C,B,B,B,A,B,B,B,B,A,A,A,A,A,A
2024-01-31,1.094098350817091,0.5184743872076557,0.669579966513267,1.3121288358782992,2.1774871997644336,2.924158216894753,7.100949477198074,19.16633002633446,21.85652589501149,18.61578102303588,14.11114159945823,13.975366750097457,11.445327849403077,11.680233024603407,12.356418062499552,13.397420794377968,15.027791771860272,13.604956325632672,11.271949621494223,7.938319045081983,4.007849213657904,2.603100587812167,2.3080918187293036,1.08890796245152,A,A,A,A,A,A,A,C,C,C,B,B,B,B,B,B,B,B,B,A,A,A,A,A
