,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category
2024-03-12,0.7512272268250823,1.0356798562846128,0.5252793475145106,1.2916564864148146,1.310274372393701,3.040953279128684,9.267145803783682,18.749223266905744,19.5425144087215,15.39683041555265,14.2322206193237,15.619816746523718,15.693342436606216,16.266509464159775,16.2997066995058,18.07190241249431,19.19748234404494,15.743508401245455,10.4117566538619,5.724132864769598,3.8462782982700254,3.1019497644075456,3.0752044561599097,1.2798581294472202,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,C,C,B,A,A,A,A,A,A
2024-03-13,0.9397182317126987,0.549562731139098,0.6391126418802603,0.9747595254661866,1.298194020741713,2.9926717692343154,8.24001132127308,18.431851688245672,19.598472458740467,16.85348972306195,15.481001457837525,15.478843826972321,16.145231570756366,15.809196531264645,17.073205471991578,16.74779673184629,19.681645775472834,16.477829676554446,9.905039583533629,5.939297280973995,3.937327584811354,3.2007888496119414,2.2196314089370506,1.3110749473666505,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,B,C,B,A,A,A,A,A,A
2024-03-14,1.0013907721075694,0.6211736657487037,1.2297610587617525,1.23573723159137,1.466752791823785,3.378113651854981,8.256962144813663,18.101487842480548,18.411820912227004,16.270528874583896,15.916098461600903,14.418807766618194,15.908129756925021,15.332555438810989,16.625712499612398,18.673748812865277,20.68239855676676,17.955542039308465,12.666785047248474,6.988525457805953,4.312104999781428,3.28981816944878,2.994549242204073,1.3541360215570644,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,C,C,B,B,A,A,A,A,A
2024-03-15,0.9341040399869771,0.8898333447343838,0.7360045869509632,1.145819562666661,1.621056632059191,3.1159742767150607,7.205024420577457,15.330514586063828,16.117424916809075,14.065647468835223,14.330189168792648,15.729568616091202,16.812601005999642,18.59726459980734,20.183804817036812,18.860837313216212,18.45784979934538,16.70105575747045,12.39593546984382,7.194936097244898,4.333881629527448,3.366718947724306,3.043355386926383,1.6896005227218511,A,A,A,A,A,A,A,B,B,B,B,B,B,C,C,C,C,B,B,A,A,A,A,A
2024-03-16,1.1745091707957005,0.6471541711769596,0.6560050944227305,0.9799102270497316,1.3792433973817033,1.9089577437753535,3.0451030473203082,4.560398702722055,7.852408048160148,12.13636330240976,13.654601683571205,15.736559677057361,15.48641572073628,15.193021960498244,14.31638999860587,14.476684146941398,12.90706068151675,10.565123093289078,7.609047597185674,5.192168466386081,3.6445181570183363,2.7318826794356847,2.750678447320115,1.7757467679380956,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A
2024-03-17,1.3868786156112294,0.7947010005432391,0.6478012799128424,0.6858555659574099,0.631347602458772,1.0591952982200563,1.7859281430351654,2.679495445143538,4.9723640611153765,6.90831960918353,13.248947244544436,16.41241150411787,16.608241894800628,14.702653437536998,15.53829735964444,14.886821230562608,14.164703860362424,11.107264841706886,8.212927758274043,6.032031409161029,3.8823125331846473,3.475661255102604,2.101317231543431,1.1593587296315653,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-03-18,0.879713311133016,0.6803260669013543,0.421171866270226,0.9873018047731833,1.519099051653849,3.316703852560074,8.342495114288804,18.005349536956917,18.908575941877178,16.183144561245324,14.878795582698734,15.666648402688278,15.829990868447402,16.805315721750222,17.437216577937875,17.882436191568786,18.48878248830601,17.24691513432897,10.301238002234456,5.712096160201913,4.254334930318927,3.3783584719836286,2.209007341054268,1.1546440781951115,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,B,C,B,A,A,A,A,A,A
2024-03-19,0.9240865347764448,0.7953191336248263,0.6666367722850156,1.02635182831629,1.5738533108573212,3.0222431885306356,8.979635621930699,18.611055924565367,19.661100368708876,17.195426605199344,15.38707906847237,15.257534895019436,14.942565560737519,15.222307013218666,17.206685946318697,17.789985778758126,19.320559481853223,16.092365437415967,10.057026693941578,7.142472026263819,3.8755141079682915,3.3066363372551772,2.2809904416921465,1.107391847942936,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,B,C,B,A,A,A,A,A,A
2024-03-20,0.878441358482481,1.086116231513975,0.5332165505065722,1.0599321085575772,1.4263750134133355,2.4488974239630554,8.43146473087858,18.55357323952245,19.814585804003027,16.719476230140476,15.641418784535432,14.89149925326165,16.782335251497404,15.683804747912546,16.679268230704707,18.078638817487665,18.53941016671697,16.290663178521594,10.398356599128677,6.295126468697502,4.223139625421627,3.498242904768837,2.2353590928137086,1.1066462909509083,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,C,C,B,A,A,A,A,A,A
2024-03-21,1.1546866352592382,0.6119027532823115,1.3359319958934963,1.2096999558211246,1.6260521840840267,3.0867351100592932,8.670685970702394,17.601304478025973,17.832071998809568,16.164560012500182,15.184119852641924,14.468705061391303,16.385558369601412,16.764162366121024,17.39013780432657,17.20046449300854,18.92149662503267,17.448143833556824,11.20718607151876,7.076377958274528,4.4512221164897,2.9943382057214465,2.403454980387762,1.2420060594074511,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,C,B,B,A,A,A,A,A
2024-03-22,1.2209495035683398,0.69245091591625,0.6859220022983755,1.1042928946185098,1.7763004432209957,2.8968740273720175,7.799287858035134,15.40899558994425,15.45215158792941,16.05231370419881,14.99322036684653,16.813822527276756,17.360254313778196,18.08010204181994,18.486245238876666,19.235368970105295,19.888164911715783,17.297691733846925,11.353170185822258,6.993284873920916,4.310136558749994,3.407279695064343,2.489569282078246,1.471348677354119,A,A,A,A,A,A,A,B,B,B,B,B,B,C,C,C,C,B,B,A,A,A,A,A
2024-03-23,1.2213183992418648,0.7757494740832267,0.6480369712590365,0.6918699324094169,0.8594205190486395,1.5870361594251718,2.53742097018536,4.224717910446124,7.700076958490197,11.14280468913619,13.180508913165875,16.58249037879094,14.743849014801667,15.638474477272883,13.777058340635353,14.17729495734674,11.980647400697222,10.642190739801546,7.353808781872626,5.314534873561646,3.6605364040754425,3.2706747201209945,3.0347447837689363,1.5734995890303074,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A
2024-03-24,1.151249289930842,1.0297178259883797,0.7190208075377312,0.6268901269940599,0.960620620277905,1.1310456950951908,1.4787799421124834,2.8280707023311624,4.9151228793905055,8.3558828772785,13.078589518784437,16.388406880134518,16.629108290221257,16.240046301876966,17.383687530964337,15.124659164938437,14.776751712452871,11.684724954558197,9.605633766064662,7.011869814575611,4.525976983410664,3.3482827579862775,2.072053401325179,1.3160659975716416,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-03-25,0.9233095689971678,0.5857782915336158,0.4070282557547582,1.2081509503873054,1.540082629630642,2.80022796309752,8.76270408146868,17.93449177431579,18.595170194858984,16.88617847046915,16.697171408078855,16.623352978135724,16.152931696220495,16.578537967198052,15.061150935888513,17.120846057064675,18.55048521580963,15.605854308593285,8.712729434360547,5.627185887257723,4.017157141038685,2.596657386517795,2.1731524974578393,1.114739450430024,A,A,A,A,A,A,A,B,C,B,B,B,B,B,B,B,C,B,A,A,A,A,A,A
2024-03-26,0.6448072355476898,0.822471036214358,0.8595292221380233,1.160675955521042,1.5039041097532002,3.100292617017888,8.881117834387087,18.351759200981373,19.460944241415874,18.31537273491608,15.157409788974551,15.860934636722243,15.077670208832595,15.585311663136848,17.319747720503944,18.089399384720977,18.839077024813243,17.234064038364217,9.95026820087683,6.384641739614275,4.1578752390895435,3.0181544081211564,2.216592030304137,0.9745267622447947,A,A,A,A,A,A,A,C,C,C,B,B,B,B,B,C,C,B,A,A,A,A,A,A
2024-03-27,1.1232338488587104,0.8127788715452882,0.8908267427215254,0.7700016939500722,1.664166654613557,3.204668570787929,8.75363082031282,17.518972429553376,19.13294769981313,16.84197730352682,17.098454115255663,16.265277316245108,15.873528878925185,15.832609954223487,17.85695297400163,18.618952345158675,17.535363289411173,17.044299292656376,10.381226168223968,6.524319718130865,4.9330269731743055,3.35959709725248,2.1762502298591175,1.1798424998601427,A,A,A,A,A,A,A,B,C,B,B,B,B,B,B,C,B,B,A,A,A,A,A,A
2024-03-28,1.0030433633427618,0.5899853500980887,0.9180249963807525,1.3037219799098505,1.4483571586565023,3.5086246694866228,7.392920441324435,16.510214768166254,17.438226043178364,15.93735356114526,16.580774910663294,16.823687229492112,17.926035005357136,18.08745026057892,20.138962854137954,18.767086701904656,18.81699617967884,18.16510385193422,12.671598795947931,7.907335154276375,6.039760429932998,4.163912067216888,2.910139581212935,2.092420771708816,A,A,A,A,A,A,A,B,B,B,B,B,B,C,C,C,C,C,B,A,A,A,A,A
2024-03-29,1.2832287223045193,0.9289385098769144,0.8077619383605106,0.9953549690192919,1.3594096613584647,1.674159504892733,2.6037419989614454,4.775222157168155,6.369485071152739,11.2006327929894,14.729422548055284,16.590579206465595,16.758130441134075,16.36211501262305,16.734408624781224,15.084727484308427,15.125624239540539,12.412467263356472,8.390310056218103,6.353908020638749,3.752602641819859,2.998708016306106,2.157298254547672,1.5675069899002263,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-03-30,0.9045072350105737,0.7852486700641658,0.5571420121289784,0.4425363559453298,1.0453732205656565,1.2681026565252078,2.136514373736066,3.563599644066236,7.254356738555154,11.819107861465247,16.935516493461645,19.508514892149076,15.063315618666536,13.364445592641891,14.14937653458218,14.324317883609712,13.689467416040147,10.88737754278996,9.01613600117663,6.451298426690491,4.572640289321644,3.2029720862456426,2.849246536803254,1.8782077928143235,A,A,A,A,A,A,A,A,A,B,B,C,B,B,B,B,B,A,A,A,A,A,A,A
2024-03-31,0.9756029890637812,,0.7525752287369653,0.9283285071214425,0.6775877250748974,0.7829023923293865,1.0747120554924496,2.002926888455561,3.3136461236908947,5.554674084021367,9.911495392854043,13.258159718942144,16.250063235448277,15.315076968280009,16.000307751522293,14.16758509482024,15.191975609123553,12.437247147319892,10.648555856692406,8.283845754355733,5.855530930731721,3.898661412778564,2.2960621799474277,1.2257734137060519,A,,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,A,A,A,A,A,A
