Atk Average Speed,Vo Average Speed,Atk Entry Time,Atk Exit Time,AtK Sim Time,Vo Entry Time,Vo Exit Time,Vo Sim Time,Attacker Messages,Atk First Msg Time,Atk Last Msg Time,AtK Msg Duration,Total Msg Time < 100,MHID,Less than 100
23.242441860465114,7.369407407407406,901,986,85,911,1180,269,28,952.000236324315,979.000240242587,27.000003918272,5.999998039774937,h0,7
22.202222222222222,15.5384375,901,990,89,911,1038,127,22,948.000246291058,969.000239141823,20.99999285076501,4.9999940860300285,h0,6
22.370561797752814,10.93934065934066,901,989,88,912,1093,181,26,953.00024035366,978.000236235926,24.99999588226592,5.9999979501229745,h0,7
20.653750000000002,12.808461538461538,901,996,95,911,1066,155,22,958.00024734762,979.000240249043,20.99999290142307,4.0000029334880765,h0,5
26.367105263157896,14.093732394366198,901,976,75,913,1054,141,22,946.000238351277,967.000244151744,21.00000580046708,4.00000303876709,h0,5
23.54870588235294,11.161675977653632,901,985,84,911,1089,178,22,947.000242334433,968.000235226159,20.999992891726038,5.000006999543075,h0,6
17.596371681415928,12.970261437908498,901,1013,112,913,1065,152,24,956.000239280825,979.000240191197,23.000000910372023,5.000006930062,h0,6
22.03857142857143,12.603924050632912,901,991,90,912,1069,157,23,945.000247309729,967.000244261208,21.99999695147892,5.000007049533906,h0,6
20.633505154639177,13.292133333333332,901,997,96,912,1061,149,17,962.000237237373,978.000236253063,15.999999015690037,4.000003001062055,h0,5
22.062857142857137,13.272781456953643,901,991,90,911,1061,150,20,955.000235308968,974.000246221622,19.000010912654034,4.000003038906925,h0,5
24.504444444444445,14.738444444444447,901,981,80,913,1047,134,17,951.000245304445,967.000244126258,15.999998821813051,2.9999989901870094,h0,4
25.79753246753247,8.756123348017622,901,977,76,914,1140,226,22,954.000244309595,975.000237196065,20.999992886469954,4.000003005132953,h0,5
18.47814814814815,10.571063829787233,901,1008,107,912,1099,187,32,955.000235310975,986.000242223096,31.00000691212108,7.000002071509016,h0,8
12.767564102564105,10.459,901,1056,155,913,1102,189,46,973.000242339679,1018.000240247991,44.999997908312025,10.000000986830969,h0,11
19.490388349514557,12.73936305732484,901,1003,102,911,1067,156,22,967.000244234946,988.0002372135,20.99999297855402,4.999993998143964,h0,6
21.099148936170213,6.5340522875817,901,994,93,912,1217,305,27,962.000237329999,988.000237192265,25.99999986226601,5.00000701536203,h0,6
20.277346938775512,7.825117187500001,901,998,97,913,1168,255,30,955.000235369527,984.000247226522,29.000011856995002,5.999998030132019,h0,7
14.848507462686568,15.408837209302323,901,1034,133,912,1040,128,22,968.000235344597,989.000241235601,21.000005891004093,3.999990005341033,h0,5
19.191057692307695,11.852603550295855,901,1004,103,912,1080,168,25,952.000236333381,976.000241177615,24.0000048442339,5.999998017003918,h0,7
25.025875,14.870223880597015,901,980,79,912,1045,133,19,946.000238291816,964.00024524707,18.00000695525398,4.000003033517942,h0,5
21.4041935483871,16.711333333333336,901,993,92,912,1031,119,25,949.00023730763,973.000242193001,24.000004885371027,7.000001987861992,h0,8
19.456960784313722,8.736491228070175,901,1002,101,911,1138,227,31,959.000238310257,989.000241236911,30.00000292665402,5.999997946447024,h0,7
19.724653465346535,13.502905405405404,901,1001,100,912,1059,147,21,953.000240348434,973.000242262225,20.00000191379104,3.999989936587099,h0,5
18.683831775700934,13.824444444444445,901,1007,106,912,1055,143,25,951.000245304699,975.00023726582,23.999991961121054,4.999993919544977,h0,6
17.086724137931036,8.669434782608695,901,1016,115,911,1140,229,29,967.000244314473,995.000239183049,27.999994868575982,5.999998006324972,h0,7
21.31032258064516,13.320066666666666,901,993,92,912,1061,149,21,960.000242267528,980.00024419388,20.000001926351956,4.000003042281037,h0,5
20.828541666666666,7.062846975088967,901,996,95,911,1191,280,28,962.000237382919,989.000241263416,27.000003880497047,5.000007034363989,h0,6
17.379043478260872,11.803195266272189,901,1015,114,910,1078,168,27,951.000245325031,977.000245239891,25.99999991486004,5.999997960591031,h0,7
22.554886363636367,10.269384615384617,901,988,87,911,1105,194,25,952.000236381971,976.000241263307,24.00000488133594,4.999993967565047,h0,6
