TMU ID, Legacy TMU ID, Site Name
C6E971CAD167789BE0433CC411ACCCEA,30014546,TMU Site 9755/1 on A1 southbound between A1068 and A697; GPS Ref: 418399;596771; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2024-02-02,07:59:00,4,142,98,17,8,19,82.24,15,120012604,19
2024-02-02,08:14:00,4,167,139,13,7,8,86.26,15,120012604,19
2024-02-02,08:29:00,4,150,116,15,8,11,83.60,15,120012604,19
2024-02-02,08:44:00,4,121,96,7,8,10,85.39,15,120012604,19
2024-02-02,08:59:00,4,134,99,10,12,13,81.87,15,120012604,19
2024-02-02,09:14:00,4,112,86,6,8,12,82.33,15,120012604,19
2024-02-02,09:29:00,4,133,93,15,15,10,83.14,15,120012604,19
2024-02-02,09:44:00,4,137,110,10,8,9,84.20,15,120012604,19
2024-02-02,09:59:00,4,151,112,21,9,9,84.43,15,120012604,19
2024-02-02,10:14:00,4,160,133,9,8,10,83.87,15,120012604,19
2024-02-02,10:29:00,4,161,123,16,14,8,78.83,15,120012604,19
2024-02-02,10:44:00,4,170,122,21,11,16,83.50,15,120012604,19
2024-02-02,10:59:00,4,156,112,14,15,15,79.34,15,120012604,19
2024-02-02,11:14:00,4,179,129,27,16,7,77.26,15,120012604,19
2024-02-02,11:29:00,4,162,119,24,11,8,82.62,15,120012604,19
2024-02-02,11:44:00,4,182,136,19,9,18,79.99,15,120012604,19
2024-02-02,11:59:00,4,144,114,13,12,5,82.05,15,120012604,19
2024-02-02,12:14:00,4,181,153,16,7,5,83.33,15,120012604,19
2024-02-02,12:29:00,4,192,154,22,6,10,79.81,15,120012604,19
2024-02-02,12:44:00,4,177,128,22,13,14,79.00,15,120012604,19
2024-02-02,12:59:00,4,177,139,18,12,8,79.82,15,120012604,19
2024-02-02,13:14:00,4,195,137,26,16,16,77.68,15,120012604,19
2024-02-02,13:29:00,4,216,167,27,10,12,81.77,15,120012604,19
2024-02-02,13:44:00,4,213,155,29,14,15,81.95,15,120012604,19
2024-02-02,13:59:00,4,174,135,20,7,12,84.86,15,120012604,19
2024-02-02,14:14:00,4,206,153,19,18,16,80.01,15,120012604,19
2024-02-02,14:29:00,4,224,176,24,11,13,75.00,15,120012604,19
2024-02-02,14:44:00,4,225,174,24,15,12,80.81,15,120012604,19
2024-02-02,14:59:00,4,211,160,36,9,6,78.61,15,120012604,19
2024-02-02,15:14:00,4,239,181,36,12,10,78.88,15,120012604,19
2024-02-02,15:29:00,4,202,159,24,10,9,74.26,15,120012604,19
2024-02-02,15:44:00,4,219,166,26,14,13,80.32,15,120012604,19
2024-02-02,15:59:00,4,212,175,21,9,7,84.26,15,120012604,19
2024-02-02,16:14:00,4,204,170,18,7,9,72.72,15,120012604,19
2024-02-02,16:29:00,4,170,139,16,7,8,81.60,15,120012604,19
2024-02-02,16:44:00,4,197,154,21,12,10,79.50,15,120012604,19
2024-02-02,16:59:00,4,188,155,19,9,5,81.02,15,120012604,19
2024-02-02,17:14:00,4,190,160,18,7,5,81.10,15,120012604,19
2024-02-02,17:29:00,4,162,141,14,3,4,80.78,15,120012604,19
2024-02-02,17:44:00,4,155,134,12,3,6,77.73,15,120012604,19
2024-02-02,17:59:00,4,119,97,11,5,6,81.67,15,120012604,19
2024-02-02,18:14:00,4,127,104,10,3,10,79.82,15,120012604,19
2024-02-02,18:29:00,4,122,105,11,2,4,80.54,15,120012604,19
2024-02-02,18:44:00,4,79,71,3,4,1,82.89,15,120012604,19
2024-02-02,18:59:00,4,90,70,10,3,7,78.19,15,120012604,19
2024-02-02,19:14:00,4,83,67,9,2,5,84.56,15,120012604,19
2024-02-02,19:29:00,4,64,58,2,1,3,87.24,15,120012604,19
2024-02-02,19:44:00,4,78,68,6,2,2,83.47,15,120012604,19
2024-02-02,19:59:00,4,49,42,3,1,3,86.27,15,120012604,19
2024-02-02,20:14:00,4,37,29,4,0,4,87.72,15,120012604,19
2024-02-02,20:29:00,4,54,43,4,3,4,86.94,15,120012604,19
2024-02-02,20:44:00,4,46,42,2,0,2,87.98,15,120012604,19
2024-02-02,20:59:00,4,37,31,3,2,1,88.25,15,120012604,19
2024-02-02,21:14:00,4,34,30,3,0,1,90.19,15,120012604,19
2024-02-02,21:29:00,4,27,19,2,1,5,84.58,15,120012604,19
2024-02-02,21:44:00,4,37,29,1,0,7,88.83,15,120012604,19
2024-02-02,21:59:00,4,28,25,2,0,1,91.33,15,120012604,19
2024-02-02,22:14:00,4,34,28,2,1,3,85.36,15,120012604,19
2024-02-02,22:29:00,4,20,16,2,0,2,85.89,15,120012604,19
2024-02-02,22:44:00,4,33,28,1,0,4,87.07,15,120012604,19
2024-02-02,22:59:00,4,34,28,1,1,4,79.01,15,120012604,19
2024-02-02,23:14:00,4,28,20,2,0,6,90.62,15,120012604,19
2024-02-02,23:29:00,4,23,20,1,1,1,89.63,15,120012604,19
2024-02-02,23:44:00,4,15,15,0,0,0,93.78,15,120012604,19
2024-02-02,23:59:00,4,12,8,2,0,2,92.04,15,120012604,19
2024-02-03,00:14:00,5,12,6,2,2,2,93.43,15,120012604,19
2024-02-03,00:29:00,5,9,6,0,0,3,84.75,15,120012604,19
2024-02-03,00:44:00,5,20,12,1,0,7,83.58,15,120012604,19
2024-02-03,00:59:00,5,8,1,2,0,5,87.33,15,120012604,19
2024-02-03,01:14:00,5,8,5,2,0,1,94.20,15,120012604,19
2024-02-03,01:29:00,5,8,4,1,0,3,88.16,15,120012604,19
2024-02-03,01:44:00,5,4,1,0,0,3,90.91,15,120012604,19
2024-02-03,01:59:00,5,2,1,0,0,1,80.61,15,120012604,19
2024-02-03,02:14:00,5,5,1,0,0,4,83.06,15,120012604,19
2024-02-03,02:29:00,5,4,2,0,0,2,77.34,15,120012604,19
2024-02-03,02:44:00,5,5,2,0,1,2,88.48,15,120012604,19
2024-02-03,02:59:00,5,8,3,0,1,4,92.21,15,120012604,19
2024-02-03,03:14:00,5,6,3,0,0,3,92.16,15,120012604,19
2024-02-03,03:29:00,5,6,0,0,1,5,84.77,15,120012604,19
2024-02-03,03:44:00,5,14,12,0,0,2,85.91,15,120012604,19
2024-02-03,03:59:00,5,4,0,0,0,4,87.16,15,120012604,19
2024-02-03,04:14:00,5,8,2,0,0,6,87.42,15,120012604,19
2024-02-03,04:29:00,5,9,3,0,1,5,86.33,15,120012604,19
2024-02-03,04:44:00,5,7,1,1,0,5,91.47,15,120012604,19
2024-02-03,04:59:00,5,7,5,0,0,2,95.61,15,120012604,19
2024-02-03,05:14:00,5,11,8,2,0,1,97.42,15,120012604,19
2024-02-03,05:29:00,5,17,10,1,2,4,88.16,15,120012604,19
2024-02-03,05:44:00,5,14,6,3,0,5,95.31,15,120012604,19
2024-02-03,05:59:00,5,11,6,1,1,3,92.51,15,120012604,19
2024-02-03,06:14:00,5,18,11,1,0,6,91.54,15,120012604,19
2024-02-03,06:29:00,5,19,14,1,1,3,92.33,15,120012604,19
2024-02-03,06:44:00,5,17,13,1,1,2,93.09,15,120012604,19
2024-02-03,06:59:00,5,29,23,2,1,3,87.07,15,120012604,19
2024-02-03,07:14:00,5,40,28,4,0,8,88.68,15,120012604,19
2024-02-03,07:29:00,5,46,33,5,2,6,89.02,15,120012604,19
2024-02-03,07:44:00,5,40,31,2,2,5,87.29,15,120012604,19
2024-02-03,07:59:00,5,42,26,7,3,6,85.50,15,120012604,19
2024-02-03,08:14:00,5,51,38,6,3,4,93.53,15,120012604,19
2024-02-03,08:29:00,5,57,44,4,5,4,89.13,15,120012604,19
2024-02-03,08:44:00,5,70,58,4,4,4,88.68,15,120012604,19
2024-02-03,08:59:00,5,82,69,9,2,2,89.54,15,120012604,19
2024-02-03,09:14:00,5,102,87,9,2,4,88.21,15,120012604,19
2024-02-03,09:29:00,5,112,98,7,1,6,86.59,15,120012604,19
2024-02-03,09:44:00,5,119,109,1,6,3,87.13,15,120012604,19
2024-02-03,09:59:00,5,117,106,5,4,2,83.79,15,120012604,19
2024-02-03,10:14:00,5,129,123,5,1,0,87.03,15,120012604,19
2024-02-03,10:29:00,5,147,131,10,4,2,85.07,15,120012604,19
2024-02-03,10:44:00,5,167,149,7,7,4,83.53,15,120012604,19
2024-02-03,10:59:00,5,184,162,12,7,3,85.39,15,120012604,19
2024-02-03,11:14:00,5,184,172,6,2,4,83.16,15,120012604,19
2024-02-03,11:29:00,5,157,147,5,3,2,81.46,15,120012604,19
