Atk Average Speed,Vo Average Speed,Atk Entry Time,Atk Exit Time,AtK Sim Time,Vo Entry Time,Vo Exit Time,Vo Sim Time,Attacker Messages,Atk First Msg Time,Atk Last Msg Time,AtK Msg Duration,Total Msg Time < 100,MHID,Less than 100
14.026760563380282,10.358549222797928,924,1065,141,917,1109,192,34,994.00024738354,1027.000236209108,32.999988825567925,7.000002023720981,h0,8
13.056339869281045,14.597518248175183,923,1075,152,916,1052,136,34,984.000237310996,1017.000239263347,33.000001952351,7.999992953773017,h0,9
15.350923076923076,14.220212765957449,924,1053,129,917,1057,140,26,978.000235313208,1003.000244236503,25.000008923295013,6.000010991528029,h0,7
7.387962962962963,7.605534351145039,924,1193,269,919,1180,261,57,1018.000239379642,1074.000242251563,56.000002871920856,13.999990998307794,h0,15
9.645748792270531,10.283179487179487,925,1131,206,918,1112,194,44,981.000243321349,1024.000246214857,43.000002893508054,11.000005007914979,h0,12
9.00045045045045,14.213142857142856,924,1145,221,917,1056,139,39,975.000236310183,1013.000245263934,38.00000895375092,8.000005986571068,h0,9
9.31981308411215,14.455144927536232,925,1138,213,917,1054,137,37,991.000244373998,1027.000245201197,36.00000082719896,9.000010012657071,h0,10
15.347,10.873152173913043,926,1055,129,918,1101,183,25,987.000237309791,1011.000242232513,24.000004922721928,5.999997972669007,h0,7
11.4383908045977,12.676305732484076,927,1100,173,917,1073,156,34,991.000236313495,1024.00023820205,33.00000188855506,8.999997005688897,h0,10
13.428590604026848,9.85529702970297,927,1075,148,917,1118,201,35,1001.000237366165,1035.000243194626,34.00000582846087,7.999993061781993,h0,9
14.10744680851064,8.700087336244541,926,1066,140,916,1144,228,40,985.00024235815,1024.000242255001,38.99999989685102,8.999997004657985,h0,10
14.303785714285716,9.078858447488585,926,1065,139,917,1135,218,23,1001.000241374067,1023.000238198652,21.999996824585082,5.000007029532071,h0,6
9.347627906976744,14.098661971830985,925,1139,214,917,1058,141,38,988.000245323682,1025.000237197683,36.99999187400101,8.999996988047087,h0,10
12.164539877300614,11.674795321637426,924,1086,162,915,1085,170,38,984.000246363406,1021.000238241868,36.99999187846208,8.999996959797954,h0,10
14.211,8.282479338842975,926,1065,139,919,1160,241,37,995.000243352811,1031.000244240939,36.000000888128056,7.999993044005009,h0,9
11.154692737430167,12.891935483870968,927,1105,178,916,1070,154,40,990.000245379983,1029.000245222719,38.99999984273609,6.99998897616797,h0,8
14.388478260869565,13.746275862068966,924,1061,137,915,1059,144,31,972.000237317671,1002.000240205322,30.00000288765102,7.00000207787798,h0,8
11.080277777777779,12.848000000000003,926,1105,179,917,1071,154,35,991.000240307814,1025.000246228903,34.00000592108904,8.000006052252047,h0,9
15.070606060606062,16.92898305084746,925,1056,131,917,1034,117,19,976.000236266368,994.000243265223,18.000006998855042,2.9999989845499613,h0,4
15.293923076923077,13.547891156462583,923,1052,129,917,1063,146,31,970.000246322979,1000.000236256754,29.99998993377494,6.9999889251639615,h0,8
13.99239436619718,10.725806451612902,924,1065,141,917,1102,185,31,992.000239376162,1022.000242257378,30.000002881216005,4.999994017837025,h0,6
18.193119266055046,9.113211009174313,926,1034,108,917,1134,217,33,979.000244312543,1011.000242226172,31.99999791362893,8.000006005447972,h0,9
7.671076923076924,14.917164179104478,924,1183,259,917,1050,133,32,995.000238312665,1026.000245264504,31.00000695183894,7.000001903849011,h0,8
8.561282051282053,14.423333333333334,925,1158,233,917,1054,137,33,985.000246330185,1017.000244235063,31.999997904878,6.999988980805938,h0,8
8.384267782426779,16.645166666666668,925,1163,238,917,1036,119,34,978.000244365859,1011.000246201455,33.00000183559598,7.999992944453993,h0,9
14.667132352941175,12.55874213836478,926,1061,135,916,1074,158,35,977.000236364751,1011.000242213299,34.00000584854797,7.99999306925406,h0,9
13.419060402684565,12.194478527607362,926,1074,148,918,1080,162,26,1001.00024134396,1026.000237190127,24.999995846167053,4.999994036082967,h0,6
11.96012048192771,8.409915966386555,923,1088,165,916,1153,237,43,988.000240340399,1030.000239217993,41.99999887759407,10.000001009912012,h0,11
10.21676923076923,12.492075471698111,925,1119,194,917,1075,158,37,1003.000240352918,1039.000241219067,36.00000086614898,8.999996994038156,h0,10
9.535502392344497,6.821938775510205,926,1134,208,917,1210,293,44,1020.000239358939,1063.000242258009,43.000002899069955,8.999996969787162,h0,10
8.302458333333332,12.277222222222223,924,1163,239,919,1080,161,44,988.000236363313,1031.000239234351,43.00000287103808,10.000001014522013,h0,11
15.059393939393939,11.079226519337016,925,1056,131,916,1096,180,30,990.000240314165,1019.000239251356,28.99999893719098,7.000001982039066,h0,8
15.6078125,10.696844919786097,925,1052,127,916,1102,186,27,981.000243370115,1007.000243170446,25.99999980033101,5.000006985027994,h0,6
8.822,11.979337349397591,926,1150,224,918,1083,165,33,1015.000245328361,1047.000243243233,31.999997914871983,5.999998040189894,h0,7
12.32,11.454770114942528,925,1086,161,917,1090,173,27,1014.000245311622,1040.000245235062,25.999999923439987,5.999998075085841,h0,7
15.495193798449613,7.846929133858267,925,1053,128,917,1170,253,29,997.000242314656,1025.000237254268,27.999994939612066,4.999993971018057,h0,6
8.598663793103448,12.967662337662338,926,1157,231,917,1070,153,37,987.000237324818,1023.000238203013,36.00000087819501,8.000005983550068,h0,9
10.256871794871794,13.98090909090909,926,1120,194,917,1059,142,36,994.000239358329,1029.000236264339,34.99999690600998,7.999993035942907,h0,9
11.870532544378701,15.07345864661654,926,1094,168,917,1049,132,34,983.000247344892,1016.000236242821,32.999988897928915,7.00000200675106,h0,8
