h0,(31.1618,20.2,0),2.04,901
h0,(34.382,20.2,0),4.15,902
h0,(39.5804,20.2,0),6.03,903
h0,(46.6677,20.2,0),7.99,904
h0,(55.6973,20.2,0),10,905
h0,(66.7856,20.2,0),12.01,906
h0,(79.8732,20.2,0),13.95,907
h0,(94.7295,20.2,0),15.55,908
h0,(111.245,23.4,0),17.32,909
h0,(129.546,23.4,0),19.15,910
h0,(149.771,23.4,0),21.15,911
h0,(172.053,23.4,0),23.21,912
h0,(196.345,23.4,0),25.22,913
h0,(222.716,23.4,0),27.3,914
h0,(251.179,23.4,0),29.4,915
h0,(280.822,23.4,0),29.02,916
h0,(309.057,23.4,0),27.59,917
h0,(335.779,23.4,0),26.08,918
h0,(361.15,23.4,0),24.75,919
h0,(385.286,23.4,0),23.62,920
h0,(408.371,23.4,0),22.61,921
h0,(430.476,23.4,0),21.79,922
h0,(451.724,23.4,0),20.95,923
h0,(472.123,23.4,0),19.81,924
h0,(491.088,23.4,0),18.32,925
h0,(508.666,23.4,0),16.92,926
h0,(524.933,23.4,0),15.81,927
h0,(539.89,23.4,0),14.58,928
h0,(553.87,23.4,0),13.56,929
h0,(566.89,23.4,0),12.88,930
h0,(580.995,23.4,0),15.09,931
h0,(595.82,23.4,0),14.2,932
h0,(609.229,23.4,0),12.8,933
h0,(621.375,23.4,0),11.64,934
h0,(632.506,23.4,0),10.74,935
h0,(642.77,23.4,0),9.99,936
h0,(652.387,23.4,0),9.33,937
h0,(661.471,23.4,0),8.93,938
h0,(670.164,23.4,0),8.61,939
h0,(678.599,23.4,0),8.24,940
h0,(686.771,23.4,0),8.1,941
h0,(694.815,23.4,0),8.03,942
h0,(702.765,23.4,0),7.92,943
h0,(710.614,23.4,0),7.74,944
h0,(718.415,23.4,0),7.73,945
h0,(726.149,23.4,0),7.73,946
h0,(733.885,23.4,0),7.68,947
h0,(741.59,23.4,0),7.8,948
h0,(749.275,23.4,0),7.6,949
h0,(756.954,23.4,0),7.69,950
h0,(764.653,23.4,0),7.7,951
h0,(772.316,23.4,0),7.64,952
h0,(779.988,23.4,0),7.61,953
h0,(787.668,23.4,0),7.71,954
h0,(795.36,23.4,0),7.72,955
h0,(803.046,23.4,0),7.63,956
h0,(810.706,23.4,0),7.63,957
h0,(818.389,23.4,0),7.63,958
h0,(826.043,23.4,0),7.65,959
h0,(833.695,23.4,0),7.71,960
h0,(841.368,23.4,0),7.71,961
h0,(849.041,23.4,0),7.79,962
h0,(856.708,23.4,0),7.73,963
h0,(864.376,23.4,0),7.68,964
h0,(872.023,23.4,0),7.59,965
h0,(879.72,23.4,0),7.63,966
h0,(887.403,23.4,0),7.65,967
h0,(895.044,23.4,0),7.67,968
h0,(902.726,23.4,0),7.67,969
h0,(910.505,23.4,0),8.08,970
h0,(919.132,23.4,0),9.14,971
h0,(929.064,23.4,0),10.56,972
h0,(940.584,23.4,0),12.36,973
h0,(953.889,23.4,0),14.12,974
h0,(968.686,23.4,0),15.09,975
h0,(983.934,23.4,0),15.41,976
h0,(999.484,23.4,0),15.68,977
h0,(1015.29,23.4,0),15.9,978
h0,(1031.25,23.4,0),16.03,979
h0,(1047.38,23.4,0),16.21,980
h0,(1063.63,23.4,0),16.26,981
h0,(1079.99,23.4,0),16.37,982
h0,(1096.44,23.4,0),16.44,983
h0,(1112.93,23.4,0),16.56,984
h0,(1129.47,23.4,0),16.61,985
h0,(1146.05,23.4,0),16.57,986
h0,(1162.68,23.4,0),16.63,987
h0,(1179.36,23.4,0),16.72,988
h0,(1196.09,23.4,0),16.74,989
h0,(1212.82,23.4,0),16.82,990
h0,(1229.56,23.4,0),16.83,991
h0,(1246.32,23.4,0),16.79,992
h0,(1263.08,23.4,0),16.74,993
h0,(1279.85,23.4,0),16.84,994
h0,(1296.64,23.4,0),16.76,995
h0,(1313.41,23.4,0),16.85,996
h0,(1330.21,23.4,0),16.79,997
h0,(1347.02,23.4,0),16.85,998
h0,(1363.8,23.4,0),16.88,999
h0,(1380.6,23.4,0),16.82,1000
h0,(1397.39,23.4,0),16.74,1001
h0,(1414.2,23.4,0),16.88,1002
h0,(1431.01,23.4,0),16.79,1003
h0,(1447.83,23.4,0),16.9,1004
h0,(1464.63,23.4,0),16.9,1005
h0,(1481.47,23.4,0),16.83,1006
h0,(1498.91,23.4,0),18.15,1007
h0,(1518.07,23.4,0),20,1008
h0,(1538.91,23.4,0),21.62,1009
h0,(1561.57,23.4,0),23.41,1010
h0,(1586.02,23.4,0),25.27,1011
h0,(1612.28,23.4,0),27.19,1012
h0,(1640.57,23.4,0),29.08,1013
h0,(1670.74,23.4,0),30.83,1014
h0,(1701.64,23.4,0),30.92,1015
h0,(1732.67,23.4,0),31.04,1016
h0,(1763.79,23.4,0),31.07,1017
h0,(1794.99,23.4,0),31.33,1018
h0,(1826.26,23.4,0),31.37,1019
h0,(1857.59,23.4,0),31.39,1020
h0,(1888.98,23.4,0),31.4,1021
h0,(1920.41,23.4,0),31.44,1022
h0,(1951.9,23.4,0),31.51,1023
h0,(1983.42,23.4,0),31.59,1024
h0,(2015.7,23.4,0),33.13,1025
