h0,409.807,950.000241366969,1
h0,377.281,951.000245258474,1
h0,344.805,952.000236150145,1
h0,311.279,953.000240038314,1
h0,276.708,954.000243922998,1
h0,242.82,955.000234809959,1
h0,209.642,956.00023869929,1
h0,177.077,957.000242590667,1
h0,145.549,958.0002464855,1
h0,115.151,959.000237384102,1
h0,85.8335,960.00024128631,1
h0,57.581,961.00024519207,1
h0,30.5143,962.000236101785,1
h0,7.2056,963.000240024035,1
h0,23.6776,964.00024407898,1
h0,49.8032,965.000235166126,1
h0,77.5671,966.000239258736,1
h0,105.621,967.000243352315,1
h0,133.563,968.000234445519,1
h0,162.324,969.000238541455,1
h0,190.929,970.00024263687,1
h0,217.976,971.000246727088,1
h0,243.448,972.000237812056,1
h0,267.498,973.000241892277,1
h0,290.328,974.000245968432,1
h0,312.051,975.000237040891,1
h0,332.916,976.000241110487,1
h0,352.981,977.000245177418,1
h0,372.435,978.000236242309,1
