LOS,a,window_size,loss_func,PD,FAR,Youden_index
B,-0.1999999999999984,15,mse,0.9469871332371331,0.23509507971577853,0.7118920535213547
B,-0.1999999999999984,10,mse,0.8842358104858105,0.1767264290655141,0.7075093814202964
B,-0.09999999999999831,10,mse,0.8814796777296776,0.17445227340144837,0.7070274043282292
B,0.10000000000000187,10,mse,0.871768278018278,0.16500775517915997,0.706760522839118
B,1.7763568394002505e-15,10,mse,0.8772516835016835,0.1709042813691867,0.7063474021324968
B,0.8000000000000025,15,mae,0.8377290764790765,0.13138611219205504,0.7063429642870214
B,0.8000000000000025,15,rmse,0.8377290764790765,0.13138611219205504,0.7063429642870214
B,0.8000000000000025,15,hausdorff,0.8377290764790765,0.13138611219205504,0.7063429642870214
B,0.20000000000000195,10,mse,0.8622156084656085,0.1560709050279783,0.7061447034376303
B,-0.2999999999999985,15,rmse,0.9436063011063012,0.238909119145129,0.7046971819611721
B,-0.2999999999999985,15,hausdorff,0.9436063011063012,0.238909119145129,0.7046971819611721
B,-0.2999999999999985,15,mae,0.9436063011063012,0.238909119145129,0.7046971819611721
B,-0.2999999999999985,15,mse,0.9508904521404521,0.2466828966403051,0.704207555500147
B,0.9000000000000026,15,mse,0.7932170607170608,0.09212985234412079,0.70108720837294
B,0.30000000000000204,10,mse,0.8493440355940355,0.14903304691104138,0.7003109886829941
B,0.9000000000000026,15,hausdorff,0.8186093073593074,0.1190370603585647,0.6995722470007426
B,0.9000000000000026,15,rmse,0.8186093073593074,0.1190370603585647,0.6995722470007426
B,0.9000000000000026,15,mae,0.8186093073593074,0.1190370603585647,0.6995722470007426
B,-0.2999999999999985,10,mse,0.8890265752765752,0.19289798850537188,0.6961285867712034
B,0.40000000000000213,10,mse,0.8355633718133717,0.1411883449695311,0.6943750268438407
B,0.5000000000000022,10,mse,0.8200128112628113,0.1319538260149425,0.6880589852478689
B,0.30000000000000204,20,mse,0.8973558848558849,0.21218511374786336,0.6851707711080215
B,0.40000000000000213,20,mse,0.8820889295889296,0.19819845384397003,0.6838904757449595
B,1.0000000000000027,15,mse,0.7623346098346099,0.07844616882575624,0.6838884410088536
B,1.0000000000000027,15,rmse,0.7886197136197135,0.10474614203900032,0.6838735715807132
B,1.0000000000000027,15,mae,0.7886197136197135,0.10474614203900032,0.6838735715807132
B,1.0000000000000027,15,hausdorff,0.7886197136197135,0.10474614203900032,0.6838735715807132
B,0.5000000000000022,20,mse,0.8622163947163947,0.179172732166663,0.6830436625497317
B,0.20000000000000195,20,mse,0.9099212361712361,0.22822487483392837,0.6816963613373077
B,0.6000000000000023,10,mse,0.8034904447404447,0.12348935300394039,0.6800010917365044
B,0.10000000000000187,20,mse,0.9196109908609909,0.2458882818218328,0.673722709039158
B,0.40000000000000213,20,mae,0.89117784992785,0.21812225058380558,0.6730555993440444
B,0.40000000000000213,20,rmse,0.89117784992785,0.21812225058380558,0.6730555993440444
B,0.40000000000000213,20,hausdorff,0.89117784992785,0.21812225058380558,0.6730555993440444
B,0.30000000000000204,20,mae,0.9023178210678211,0.2293116278425816,0.6730061932252395
B,0.30000000000000204,20,rmse,0.9023178210678211,0.2293116278425816,0.6730061932252395
B,0.30000000000000204,20,hausdorff,0.9023178210678211,0.2293116278425816,0.6730061932252395
B,0.6000000000000023,20,mse,0.8353382728382728,0.16305770271147718,0.6722805701267955
B,0.6000000000000023,20,rmse,0.8594606782106782,0.18736685090564112,0.6720938273050371
B,0.6000000000000023,20,mae,0.8594606782106782,0.18736685090564112,0.6720938273050371
B,0.6000000000000023,20,hausdorff,0.8594606782106782,0.18736685090564112,0.6720938273050371
B,0.5000000000000022,20,hausdorff,0.8757016594516595,0.20390970885765355,0.6717919505940059
B,0.5000000000000022,20,mae,0.8757016594516595,0.20390970885765355,0.6717919505940059
B,0.5000000000000022,20,rmse,0.8757016594516595,0.20390970885765355,0.6717919505940059
B,0.10000000000000187,20,hausdorff,0.9253811928811928,0.25404625842649164,0.6713349344547012
B,0.10000000000000187,20,mae,0.9253811928811928,0.25404625842649164,0.6713349344547012
B,0.10000000000000187,20,rmse,0.9253811928811928,0.25404625842649164,0.6713349344547012
B,0.20000000000000195,20,mae,0.915220658970659,0.24410438522451405,0.6711162737461449
B,0.20000000000000195,20,hausdorff,0.915220658970659,0.24410438522451405,0.6711162737461449
B,0.20000000000000195,20,rmse,0.915220658970659,0.24410438522451405,0.6711162737461449
B,0.10000000000000187,10,rmse,0.8299146224146223,0.16069590794991676,0.6692187144647056
B,0.10000000000000187,10,mae,0.8299146224146223,0.16069590794991676,0.6692187144647056
B,0.10000000000000187,10,hausdorff,0.8299146224146223,0.16069590794991676,0.6692187144647056
B,1.7763568394002505e-15,20,mae,0.9350060125060125,0.2658812390010035,0.669124773505009
B,1.7763568394002505e-15,20,hausdorff,0.9350060125060125,0.2658812390010035,0.669124773505009
B,1.7763568394002505e-15,20,rmse,0.9350060125060125,0.2658812390010035,0.669124773505009
B,-0.1999999999999984,10,hausdorff,0.8326563251563251,0.163865928684379,0.6687903964719462
B,-0.09999999999999831,10,hausdorff,0.8326563251563251,0.163865928684379,0.6687903964719462
B,-0.09999999999999831,10,rmse,0.8326563251563251,0.163865928684379,0.6687903964719462
B,-0.1999999999999984,10,mae,0.8326563251563251,0.163865928684379,0.6687903964719462
