h0,410.191,961.000246368252,1
h0,371.579,962.000237239454,1
h0,333.539,963.000241112566,1
h0,296.064,964.000244987564,1
h0,259.204,965.000235864613,1
h0,222.832,966.000239743287,1
h0,186.947,967.000243623588,1
h0,151.451,968.000234505185,1
h0,116.279,969.000238387865,1
h0,81.4374,970.000242271646,1
h0,46.9427,971.000246156584,1
h0,12.9219,972.000237043103,1
h0,21.7762,973.000241072638,1
h0,55.598,974.000245185455,1
h0,89.2202,975.000236297606,1
h0,122.557,976.000240408807,1
h0,155.603,977.000244519034,1
h0,188.582,978.000235629042,1
h0,222.346,979.000239741668,1
h0,257.079,980.000243857525,1
h0,292.115,981.000234974392,1
h0,327.139,982.000239091218,1
h0,362.097,983.000243207827,1
