a,window_size,loss_func,alpha,PD_mean,FAR_mean,Youden_index
0.40000000000000036,15,huber,0.4,0.6989784013924177,0.13478059597297945,0.5641978054194383
0.5,20,huber,0.6000000000000001,0.7453446900120134,0.1813122027004158,0.5640324873115976
0.20000000000000018,15,mse,0.2,0.7607357401097199,0.19726500232716063,0.5634707377825593
0.30000000000000027,15,mse,0.2,0.7519927024898879,0.1886309405029513,0.5633617619869367
0.0,15,mse,0.2,0.7754223978609709,0.21265664629040015,0.5627657515705707
0.7000000000000002,15,rmse,0.2,0.715188411103131,0.15277894799305464,0.5624094631100764
0.7000000000000002,15,hausdorff,0.2,0.715188411103131,0.15277894799305464,0.5624094631100764
0.7000000000000002,15,mae,0.2,0.715188411103131,0.15277894799305464,0.5624094631100764
-0.19999999999999996,20,huber,0.5,0.7908585602537896,0.2285734407805093,0.5622851194732803
0.5,20,huber,0.7000000000000001,0.7469795216692908,0.18514889741150428,0.5618306242577865
-0.09999999999999987,15,mse,0.2,0.7804871436586889,0.21865662285724063,0.5618305208014482
0.5,15,mse,0.2,0.7310395372523152,0.1692338733918621,0.561805663860453
0.10000000000000009,20,huber,0.6000000000000001,0.7843447265330181,0.22254731446017592,0.5617974120728422
0.40000000000000036,15,mse,0.2,0.7411081251232532,0.1794133254505894,0.5616947996726638
0.30000000000000027,20,huber,0.7000000000000001,0.7713781073561541,0.20980793041748905,0.5615701769386651
0.5,20,huber,0.8,0.7493410677443185,0.18885815179957235,0.5604829159447462
0.30000000000000027,15,mse,0.30000000000000004,0.7497415501595068,0.18992516756776737,0.5598163825917395
-0.19999999999999996,15,mse,0.2,0.7838319786482607,0.22419300264323788,0.5596389760050229
0.40000000000000036,15,mse,0.30000000000000004,0.7380792114974496,0.1788026686427021,0.5592765428547475
0.20000000000000018,15,mse,0.30000000000000004,0.760559754815032,0.20152561828643917,0.5590341365285929
0.6000000000000001,20,huber,0.6000000000000001,0.7275152031074491,0.16924209042265806,0.5582731126847911
0.20000000000000018,15,huber,0.5,0.725411427323966,0.16753941972702197,0.5578720075969441
0.5,15,huber,0.4,0.6855187509507098,0.12770595597206033,0.5578127949786494
0.10000000000000009,15,huber,0.5,0.7292122294630033,0.1717285337636348,0.5574836956993685
0.10000000000000009,15,mse,0.30000000000000004,0.7692685664269537,0.21213760951923846,0.5571309569077153
0.0,15,huber,0.5,0.7326689394197133,0.17556790635045091,0.5571010330692624
0.40000000000000036,20,huber,0.8,0.7600986356681544,0.20306428996214285,0.5570343457060115
0.30000000000000027,15,huber,0.5,0.7189521541410085,0.16198152793491244,0.556970626206096
0.20000000000000018,20,huber,0.7000000000000001,0.7789705379004562,0.2220478510296589,0.5569226868707973
0.0,20,huber,0.6000000000000001,0.7899009612339897,0.23318720666049242,0.5567137545734973
0.6000000000000001,20,huber,0.7000000000000001,0.7277816963607845,0.1716982087372875,0.556083487623497
0.6000000000000001,15,mse,0.2,0.7155415565348018,0.15948367103166558,0.5560578855031362
-0.09999999999999987,15,huber,0.5,0.7336532182987291,0.17787690821576638,0.5557763100829627
-0.19999999999999996,15,huber,0.5,0.7349851086306195,0.17977895136364264,0.5552061572669769
0.8000000000000003,15,mae,0.2,0.6997316105858886,0.1446051462005438,0.5551264643853449
0.8000000000000003,15,rmse,0.2,0.6997316105858886,0.1446051462005438,0.5551264643853449
0.8000000000000003,15,hausdorff,0.2,0.6997316105858886,0.1446051462005438,0.5551264643853449
0.5,15,mse,0.30000000000000004,0.7230074509175972,0.16843421000785633,0.5545732409097409
0.7000000000000002,20,huber,0.5,0.7055395021397696,0.15097980711512868,0.5545596950246409
0.40000000000000036,15,huber,0.5,0.709366713266094,0.1555405857945231,0.5538261274715709
0.0,15,mse,0.30000000000000004,0.7764459284500095,0.2227416616691912,0.5537042667808183
0.7000000000000002,20,huber,0.4,0.6929793837027864,0.13977570932718605,0.5532036743756004
0.10000000000000009,20,huber,0.7000000000000001,0.7848505564730585,0.23244102573769473,0.5524095307353637
0.30000000000000027,20,huber,0.8,0.7678237546740924,0.21633436105798523,0.5514893936161072
-0.09999999999999987,20,huber,0.6000000000000001,0.7924800604972995,0.24117468135103792,0.5513053791462615
-0.09999999999999987,15,mse,0.30000000000000004,0.7827864198299747,0.23152237832326392,0.5512640415067107
0.6000000000000001,20,huber,0.8,0.7252860446227319,0.1748404165108999,0.5504456281118321
0.6000000000000001,15,huber,0.4,0.6714125355287051,0.12099621667831091,0.5504163188503941
0.7000000000000002,20,huber,0.6000000000000001,0.7084129257838095,0.158152161010085,0.5502607647737245
0.5,15,huber,0.5,0.6962690277428526,0.14673656755630177,0.5495324601865508
0.7000000000000002,20,huber,0.7000000000000001,0.7081119597949038,0.1588214147488888,0.549290545046015
0.7000000000000002,15,mse,0.2,0.6968839344740696,0.1476694405069119,0.5492144939671577
0.30000000000000027,15,mae,0.30000000000000004,0.7639910427367506,0.21514994845253185,0.5488410942842187
0.30000000000000027,15,hausdorff,0.30000000000000004,0.7639910427367506,0.21514994845253185,0.5488410942842187
0.30000000000000027,15,rmse,0.30000000000000004,0.7639910427367506,0.21514994845253185,0.5488410942842187
0.20000000000000018,15,mae,0.30000000000000004,0.7733824885229332,0.22455853474265317,0.54882395378028
0.20000000000000018,15,rmse,0.30000000000000004,0.7733824885229332,0.22455853474265317,0.54882395378028
0.20000000000000018,15,hausdorff,0.30000000000000004,0.7733824885229332,0.22455853474265317,0.54882395378028
0.40000000000000036,15,hausdorff,0.30000000000000004,0.7552742992301816,0.20683869717395248,0.5484356020562291
0.40000000000000036,15,rmse,0.30000000000000004,0.7552742992301816,0.20683869717395248,0.5484356020562291
0.40000000000000036,15,mae,0.30000000000000004,0.7552742992301816,0.20683869717395248,0.5484356020562291
0.5,15,rmse,0.30000000000000004,0.7441641642566916,0.19605992110027776,0.5481042431564138
0.5,15,hausdorff,0.30000000000000004,0.7441641642566916,0.19605992110027776,0.5481042431564138
0.5,15,mae,0.30000000000000004,0.7441641642566916,0.19605992110027776,0.5481042431564138
-0.19999999999999996,15,mse,0.30000000000000004,0.7870310348640633,0.2391624773924679,0.5478685574715955
-0.19999999999999996,20,huber,0.6000000000000001,0.7942033649706038,0.24644793002513418,0.5477554349454696
0.9000000000000004,15,mae,0.2,0.6818671635069748,0.13487474012514952,0.5469924233818253
0.9000000000000004,15,rmse,0.2,0.6818671635069748,0.13487474012514952,0.5469924233818253
0.9000000000000004,15,hausdorff,0.2,0.6818671635069748,0.13487474012514952,0.5469924233818253
0.6000000000000001,15,hausdorff,0.30000000000000004,0.7322997956115039,0.18567858003136253,0.5466212155801414
0.6000000000000001,15,mae,0.30000000000000004,0.7322997956115039,0.18567858003136253,0.5466212155801414
0.6000000000000001,15,rmse,0.30000000000000004,0.7322997956115039,0.18567858003136253,0.5466212155801414
0.20000000000000018,20,huber,0.8,0.7768700404446957,0.23062035076800244,0.5462496896766932
0.10000000000000009,15,mae,0.30000000000000004,0.7799998121881038,0.23406592529566084,0.5459338868924429
0.10000000000000009,15,hausdorff,0.30000000000000004,0.7799998121881038,0.23406592529566084,0.5459338868924429
0.10000000000000009,15,rmse,0.30000000000000004,0.7799998121881038,0.23406592529566084,0.5459338868924429
0.6000000000000001,15,mse,0.30000000000000004,0.7009468143186832,0.1553119559467242,0.545634858371959
0.20000000000000018,15,mse,0.4,0.7488313760699069,0.20365032053499893,0.5451810555349079
-0.2999999999999998,20,huber,0.4,0.777438091390737,0.23228742493590726,0.5451506664548298
0.7000000000000002,15,huber,0.4,0.6591344414203969,0.11398474031701424,0.5451497011033827
0.0,20,huber,0.7000000000000001,0.7882130682303072,0.24337583687299094,0.5448372313573163
0.6000000000000001,15,huber,0.5,0.6834764426918944,0.1387551405620746,0.5447213021298198
-0.19999999999999996,15,mse,0.1,0.7154285974186761,0.17090785228329733,0.5445207451353788
0.30000000000000027,15,mse,0.4,0.736477883071677,0.19214162586178204,0.544336257209895
0.10000000000000009,15,mse,0.4,0.7596047683253565,0.21595816431480477,0.5436466040105518
-0.09999999999999987,15,mse,0.1,0.7125933084386504,0.169198609293664,0.5433946991449864
-0.19999999999999996,20,huber,0.30000000000000004,0.691910067278418,0.1485878176473985,0.5433222496310195
0.0,20,huber,0.30000000000000004,0.6881565581612724,0.144860065162249,0.5432964929990234
-0.09999999999999987,20,huber,0.30000000000000004,0.6898607428654572,0.14692060589206218,0.542940136973395
0.0,15,mse,0.4,0.7705396548989991,0.22775174152324848,0.5427879133757506
0.20000000000000018,15,huber,0.6000000000000001,0.7248657482555597,0.18223609664942586,0.5426296516061339
0.30000000000000027,15,huber,0.6000000000000001,0.7165457101065741,0.17393332064470973,0.5426123894618644
0.0,15,rmse,0.30000000000000004,0.7846515624845908,0.2423807792155879,0.5422707832690029
0.0,15,hausdorff,0.30000000000000004,0.7846515624845908,0.2423807792155879,0.5422707832690029
0.0,15,mae,0.30000000000000004,0.7846515624845908,0.2423807792155879,0.5422707832690029
0.40000000000000036,15,mse,0.4,0.7237438820652301,0.18148625562931528,0.5422576264359148
0.10000000000000009,20,huber,0.30000000000000004,0.6844713413313188,0.14255172285040538,0.5419196184809134
0.10000000000000009,15,huber,0.6000000000000001,0.7304630302305507,0.18862052794608447,0.5418425022844662
0.0,15,mse,0.1,0.7085619952542273,0.16687917467046462,0.5416828205837626
0.8000000000000003,15,mse,0.2,0.6780555961639553,0.13666234184300724,0.5413932543209481
-0.19999999999999996,10,mse,0.2,0.7153558416128075,0.17429909844673835,0.5410567431660691
-0.09999999999999987,10,mse,0.2,0.7131855674425335,0.1722528354199185,0.5409327320226149
0.10000000000000009,20,huber,0.8,0.7819799709182624,0.24108229926827765,0.5408976716499848
0.0,15,huber,0.6000000000000001,0.734044920562441,0.19324985166863548,0.5407950688938055
-0.09999999999999987,15,mae,0.30000000000000004,0.7898888792613814,0.24943259482211574,0.5404562844392656
-0.09999999999999987,15,rmse,0.30000000000000004,0.7898888792613814,0.24943259482211574,0.5404562844392656
-0.09999999999999987,15,hausdorff,0.30000000000000004,0.7898888792613814,0.24943259482211574,0.5404562844392656
0.40000000000000036,15,huber,0.6000000000000001,0.7055489568598209,0.16521217627700455,0.5403367805828163
0.0,10,mse,0.2,0.7103991316560976,0.17041651869456242,0.5399826129615352
0.7000000000000002,15,rmse,0.30000000000000004,0.7141238943739647,0.17416290797620426,0.5399609863977605
0.7000000000000002,15,mae,0.30000000000000004,0.7141238943739647,0.17416290797620426,0.5399609863977605
0.7000000000000002,15,hausdorff,0.30000000000000004,0.7141238943739647,0.17416290797620426,0.5399609863977605
0.20000000000000018,20,huber,0.30000000000000004,0.679411915908257,0.139455840182179,0.539956075726078
-0.09999999999999987,20,huber,0.7000000000000001,0.7930322753389879,0.25339670334751796,0.5396355719914699
-0.09999999999999987,15,huber,0.6000000000000001,0.7354770994946199,0.19592322028652176,0.5395538792080982
0.7000000000000002,20,huber,0.8,0.7010347676528369,0.1614815812673829,0.539553186385454
0.7000000000000002,15,mse,0.30000000000000004,0.6828364426511766,0.14331930111190908,0.5395171415392676
-0.09999999999999987,15,mse,0.4,0.7780587177075355,0.23857753668776627,0.5394811810197693
0.10000000000000009,10,mse,0.2,0.7065216772391695,0.16750501966257608,0.5390166575765933
0.10000000000000009,15,mse,0.1,0.7025875150560628,0.1636450119384491,0.5389425031176136
-0.19999999999999996,15,huber,0.6000000000000001,0.7367514216636789,0.19825659407133536,0.5384948275923436
0.5,15,mse,0.4,0.7071129940802753,0.16883274893495193,0.5382802451453234
-0.19999999999999996,15,hausdorff,0.30000000000000004,0.7923091534316555,0.2541264522281526,0.538182701203503
-0.19999999999999996,15,rmse,0.30000000000000004,0.7923091534316555,0.2541264522281526,0.538182701203503
-0.19999999999999996,15,mae,0.30000000000000004,0.7923091534316555,0.2541264522281526,0.538182701203503
0.7000000000000002,15,huber,0.5,0.6684078273989617,0.130570687013738,0.5378371403852237
0.8000000000000003,20,huber,0.7000000000000001,0.6831748987349184,0.1458270414852356,0.5373478572496828
0.20000000000000018,10,mse,0.2,0.7003673184400738,0.16331115848846475,0.537056159951609
0.8000000000000003,15,huber,0.4,0.6456470613540696,0.10859110688033449,0.5370559544737351
-0.19999999999999996,15,mse,0.4,0.7846609049939334,0.2477135720881271,0.5369473329058063
0.8000000000000003,20,huber,0.5,0.677004890240114,0.1403150719183538,0.5366898183217602
0.5,15,huber,0.6000000000000001,0.6937561600765936,0.15708189506749368,0.5366742650090999
0.8000000000000003,20,huber,0.6000000000000001,0.6832452299058688,0.14662565844914632,0.5366195714567225
0.6000000000000001,20,mse,0.4,0.7172771966803771,0.1808941086637753,0.5363830880166018
0.5,20,mse,0.7000000000000001,0.7371264130918648,0.2008081578642775,0.5363182552275872
0.5,20,mse,0.4,0.7302487912453434,0.19403519483066287,0.5362135964146805
-0.19999999999999996,20,huber,0.7000000000000001,0.7953371093938221,0.25921041857836336,0.5361266908154587
0.5,20,mse,0.6000000000000001,0.7356801712245703,0.19958786993866962,0.5360923012859007
0.40000000000000036,20,mse,0.6000000000000001,0.7508012786746251,0.21477234308229248,0.5360289355923327
0.8000000000000003,20,huber,0.4,0.6663068587446578,0.13030352541042545,0.5360033333342323
-0.2999999999999998,20,huber,0.5,0.793944229572431,0.2579611408860025,0.5359830886864285
0.40000000000000036,20,mse,0.4,0.7446092752589375,0.20907346976630514,0.5355358054926324
0.6000000000000001,20,mse,0.5,0.7177876854905423,0.18273898451353388,0.5350487009770084
0.6000000000000001,20,mse,0.6000000000000001,0.7196926211981095,0.1848905209291302,0.5348021002689793
0.5,20,huber,0.9,0.7265391545862274,0.19195769815282265,0.5345814564334048
0.0,20,huber,0.8,0.7876397789464916,0.2530664419530973,0.5345733369933943
0.5,20,mse,0.5,0.7317003975608676,0.19727220952811864,0.5344281880327489
0.30000000000000027,20,huber,0.30000000000000004,0.6686684464147876,0.13477466069096203,0.5338937857238256
0.6000000000000001,15,huber,0.6000000000000001,0.6822061417541294,0.14833598214367713,0.5338701596104523
0.20000000000000018,15,mse,0.1,0.6944146916191667,0.16059808935972708,0.5338166022594396
0.8000000000000003,15,rmse,0.30000000000000004,0.6973745483363413,0.16381179018252576,0.5335627581538155
0.8000000000000003,15,hausdorff,0.30000000000000004,0.6973745483363413,0.16381179018252576,0.5335627581538155
0.8000000000000003,15,mae,0.30000000000000004,0.6973745483363413,0.16381179018252576,0.5335627581538155
0.30000000000000027,10,mse,0.2,0.6919084813535278,0.1583552671841717,0.5335532141693561
1.0,15,mae,0.2,0.6593105785839392,0.12605982981342423,0.5332507487705149
1.0,15,hausdorff,0.2,0.6593105785839392,0.12605982981342423,0.5332507487705149
1.0,15,rmse,0.2,0.6593105785839392,0.12605982981342423,0.5332507487705149
0.40000000000000036,20,mse,0.7000000000000001,0.7488483471032725,0.21561181903054286,0.5332365280727297
0.30000000000000027,20,huber,0.9,0.7557541117970332,0.22267332543317897,0.5330807863638543
0.40000000000000036,20,huber,0.9,0.7403928579707498,0.20764104173777145,0.5327518162329784
0.30000000000000027,20,mse,0.4,0.756156474390502,0.22373737706738758,0.5324190973231144
0.8000000000000003,15,mse,0.30000000000000004,0.6635820048518473,0.13146267257963798,0.5321193322722093
0.30000000000000027,20,mse,0.5,0.7580006004930013,0.22614015467479107,0.5318604458182102
0.6000000000000001,15,mse,0.4,0.6885188040608108,0.15670095249646984,0.5318178515643409
0.30000000000000027,20,mse,0.6000000000000001,0.760486467939395,0.22883547229012421,0.5316509956492708
0.30000000000000027,20,mse,0.7000000000000001,0.7629860243112424,0.2315161156484779,0.5314699086627646
0.20000000000000018,20,huber,0.9,0.7688754336426726,0.2374366787363307,0.531438754906342
0.5,20,hausdorff,0.2,0.7345241219986506,0.20317332500208907,0.5313507969965615
0.5,20,mae,0.2,0.7345241219986506,0.20317332500208907,0.5313507969965615
0.5,20,rmse,0.2,0.7345241219986506,0.20317332500208907,0.5313507969965615
0.40000000000000036,20,mae,0.2,0.7448197032090925,0.21347643443379177,0.5313432687753008
0.40000000000000036,20,hausdorff,0.2,0.7448197032090925,0.21347643443379177,0.5313432687753008
0.40000000000000036,20,rmse,0.2,0.7448197032090925,0.21347643443379177,0.5313432687753008
0.30000000000000027,20,hausdorff,0.2,0.7533742078120772,0.22216793523189712,0.53120627258018
0.30000000000000027,20,rmse,0.2,0.7533742078120772,0.22216793523189712,0.53120627258018
0.30000000000000027,20,mae,0.2,0.7533742078120772,0.22216793523189712,0.53120627258018
0.30000000000000027,15,mse,0.1,0.6880630321143971,0.15696048318432076,0.5311025489300764
0.6000000000000001,20,mse,0.7000000000000001,0.7178419961713658,0.18687005224018483,0.530971943931181
0.20000000000000018,15,mse,0.5,0.7390295945181253,0.2081441723568836,0.5308854221612418
0.30000000000000027,20,mse,0.8,0.7605241466792269,0.22965916655916674,0.5308649801200601
0.40000000000000036,20,mse,0.5,0.7438219402299757,0.21320778196943582,0.5306141582605399
0.7000000000000002,20,mse,0.6000000000000001,0.7020299631933462,0.17149413086274673,0.5305358323305995
0.5,20,mse,0.30000000000000004,0.7256936347601278,0.19517624310427364,0.5305173916558542
0.7000000000000002,20,mse,0.4,0.6974178008927516,0.1669013184772367,0.530516482415515
0.10000000000000009,20,huber,0.9,0.7795395327015086,0.24922288625726674,0.5303166464442418
0.40000000000000036,20,mse,0.30000000000000004,0.7390353450064961,0.20900734293962844,0.5300280020668677
0.20000000000000018,20,rmse,0.2,0.7598964037520891,0.23003092094520836,0.5298654828068807
0.20000000000000018,20,hausdorff,0.2,0.7598964037520891,0.23003092094520836,0.5298654828068807
0.20000000000000018,20,mae,0.2,0.7598964037520891,0.23003092094520836,0.5298654828068807
0.9000000000000004,15,mse,0.2,0.654681667895853,0.12510739375703483,0.5295742741388182
0.30000000000000027,15,mse,0.5,0.7257251109899576,0.19619690032878256,0.5295282106611751
0.10000000000000009,15,mse,0.5,0.750954392385507,0.22157538887633835,0.5293790035091687
0.6000000000000001,20,mae,0.2,0.7227838194605012,0.19353190692872307,0.5292519125317781
0.6000000000000001,20,hausdorff,0.2,0.7227838194605012,0.19353190692872307,0.5292519125317781
0.6000000000000001,20,rmse,0.2,0.7227838194605012,0.19353190692872307,0.5292519125317781
0.8000000000000003,20,huber,0.8,0.6769861835400113,0.1477555790744151,0.5292306044655961
0.0,15,mse,0.5,0.7618318091827802,0.23262619883493113,0.5292056103478491
0.7000000000000002,20,mse,0.5,0.6979295079340815,0.16883309899116827,0.5290964089429132
-0.19999999999999996,15,huber,0.30000000000000004,0.6355928318562007,0.10671700876313797,0.5288758230930628
-0.09999999999999987,15,huber,0.30000000000000004,0.6348698881332571,0.1060845143272537,0.5287853738060033
0.5,20,mse,0.8,0.7294348234611392,0.20070045029714487,0.5287343731639943
0.6000000000000001,20,mse,0.30000000000000004,0.7097300369283904,0.18111489543961007,0.5286151414887803
0.20000000000000018,20,mse,0.4,0.766636729426977,0.2380572117039547,0.5285795177230224
0.0,15,huber,0.30000000000000004,0.6344478102111791,0.10599515842087844,0.5284526517903007
0.7000000000000002,15,mse,0.4,0.6722883838258874,0.14390035216913313,0.5283880316567543
0.20000000000000018,20,mse,0.6000000000000001,0.7716937216550219,0.24348622192855193,0.52820749972647
0.30000000000000027,20,mse,0.9,0.7601035422708657,0.23195529142219118,0.5281482508486746
0.40000000000000036,10,mse,0.2,0.6820175453357975,0.15393081343911738,0.5280867318966801
0.10000000000000009,20,hausdorff,0.2,0.7672988970406645,0.2393791196863243,0.5279197773543401
0.10000000000000009,20,rmse,0.2,0.7672988970406645,0.2393791196863243,0.5279197773543401
0.10000000000000009,20,mae,0.2,0.7672988970406645,0.2393791196863243,0.5279197773543401
0.40000000000000036,15,mse,0.5,0.7127541660135946,0.18491920441990756,0.527834961593687
0.30000000000000027,20,mse,0.30000000000000004,0.7512984936069653,0.2235694274277422,0.5277290661792231
0.10000000000000009,15,huber,0.7000000000000001,0.7275663268021135,0.19999218856277146,0.5275741382393421
-0.09999999999999987,20,huber,0.8,0.7921536393550889,0.26461325938422325,0.5275403799708656
0.20000000000000018,20,mse,0.5,0.7676488848685584,0.2401564869943412,0.5274923978742172
0.0,15,huber,0.7000000000000001,0.7335890540748408,0.20615053539917122,0.5274385186756696
0.8000000000000003,15,huber,0.5,0.6491896291468484,0.12176181037868183,0.5274278187681666
-0.09999999999999987,15,mse,0.5,0.7717651238744682,0.24435380176516416,0.527411322109304
0.30000000000000027,15,huber,0.7000000000000001,0.7101778030451688,0.18279076307994246,0.5273870399652263
0.20000000000000018,20,mse,0.30000000000000004,0.7636896634236909,0.236347012449666,0.5273426509740249
0.10000000000000009,15,huber,0.30000000000000004,0.63286009436509,0.10555393014660436,0.5273061642184858
-0.2999999999999998,15,hausdorff,0.2,0.7802533817804715,0.25295355071792464,0.527299831062547
-0.2999999999999998,15,rmse,0.2,0.7802533817804715,0.25295355071792464,0.527299831062547
-0.2999999999999998,15,mae,0.2,0.7802533817804715,0.25295355071792464,0.527299831062547
0.20000000000000018,15,huber,0.7000000000000001,0.7194533170048931,0.19223802208782506,0.5272152949170681
0.9000000000000004,15,huber,0.4,0.6299469123068194,0.10274747985880081,0.5271994324480186
0.20000000000000018,20,mse,0.8,0.7729989209120928,0.24585005024091278,0.52714887067118
0.40000000000000036,20,mse,0.8,0.7417299439779035,0.21497172367771236,0.5267582203001911
0.40000000000000036,15,huber,0.7000000000000001,0.6995685307827864,0.17298180325331622,0.5265867275294701
0.20000000000000018,15,huber,0.30000000000000004,0.630746097251093,0.10429849869543333,0.5264475985556597
0.40000000000000036,20,huber,0.30000000000000004,0.6566316192225283,0.13033270835331354,0.5262989108692148
0.20000000000000018,20,mse,0.7000000000000001,0.772791773656184,0.24661956206951205,0.5261722115866719
0.40000000000000036,15,mse,0.1,0.6786620491260935,0.15249023787917124,0.5261718112469222
-0.09999999999999987,15,huber,0.7000000000000001,0.7362552963293183,0.21019192583190185,0.5260633704974165
0.30000000000000027,15,hausdorff,0.4,0.7576737260821134,0.23161280348576202,0.5260609225963513
0.30000000000000027,15,rmse,0.4,0.7576737260821134,0.23161280348576202,0.5260609225963513
0.30000000000000027,15,mae,0.4,0.7576737260821134,0.23161280348576202,0.5260609225963513
0.5,15,mse,0.5,0.6980533975723956,0.17209993649556324,0.5259534610768324
0.7000000000000002,20,mse,0.30000000000000004,0.6927926799123675,0.16693590223141613,0.5258567776809513
-0.19999999999999996,15,mse,0.5,0.779763054306609,0.25393278898055877,0.5258302653260503
0.0,20,huber,0.9,0.7850777415686646,0.2593080708293574,0.5257696707393071
0.0,20,rmse,0.2,0.7725778773196449,0.24689993956713222,0.5256779377525127
0.0,20,hausdorff,0.2,0.7725778773196449,0.24689993956713222,0.5256779377525127
0.0,20,mae,0.2,0.7725778773196449,0.24689993956713222,0.5256779377525127
0.7000000000000002,15,huber,0.6000000000000001,0.6651221996566776,0.13968897700101846,0.5254332226556592
