TMU ID, Legacy TMU ID, Site Name
C6E971CAD182789BE0433CC411ACCCEA,30014573,TMU Site 9781/1 on A69 westbound between A68 near Corbridge (east) and A68 near Corbridge (west); GPS Ref: 401219;564260; Westbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2024-03-01,08:44:00,4,308,225,42,21,20,107.43,15,120000701,19
2024-03-01,08:59:00,4,301,239,21,24,17,108.08,15,120000701,19
2024-03-01,09:14:00,4,258,187,25,24,22,105.11,15,120000701,19
2024-03-01,09:29:00,4,231,170,26,21,14,105.03,15,120000701,19
2024-03-01,09:44:00,4,272,214,26,18,14,106.57,15,120000701,19
2024-03-01,09:59:00,4,247,194,18,15,20,104.96,15,120000701,19
2024-03-01,10:14:00,4,257,192,20,30,15,104.89,15,120000701,19
2024-03-01,10:29:00,4,285,229,15,19,22,104.16,15,120000701,19
2024-03-01,10:44:00,4,285,224,24,17,20,105.14,15,120000701,19
2024-03-01,10:59:00,4,260,202,21,16,21,103.03,15,120000701,19
2024-03-01,11:14:00,4,210,162,17,14,17,103.70,15,120000701,19
2024-03-01,11:29:00,4,250,207,21,14,8,103.43,15,120000701,19
2024-03-01,11:44:00,4,228,191,12,9,16,106.24,15,120000701,19
2024-03-01,11:59:00,4,258,211,14,15,18,106.39,15,120000701,19
2024-03-01,12:14:00,4,245,194,21,12,18,105.56,15,120000701,19
2024-03-01,12:29:00,4,276,227,16,11,22,105.74,15,120000701,19
2024-03-01,12:44:00,4,234,200,15,9,10,108.05,15,120000701,19
2024-03-01,12:59:00,4,258,209,25,14,10,107.18,15,120000701,19
2024-03-01,13:14:00,4,250,204,17,13,16,105.78,15,120000701,19
2024-03-01,13:29:00,4,253,199,18,14,22,106.24,15,120000701,19
2024-03-01,13:44:00,4,268,224,18,11,15,107.57,15,120000701,19
2024-03-01,13:59:00,4,274,224,14,20,16,107.49,15,120000701,19
2024-03-01,14:14:00,4,282,234,22,15,11,105.85,15,120000701,19
2024-03-01,14:29:00,4,272,236,15,9,12,109.35,15,120000701,19
2024-03-01,14:44:00,4,282,234,19,13,16,104.68,15,120000701,19
2024-03-01,14:59:00,4,304,255,23,17,9,107.45,15,120000701,19
2024-03-01,15:14:00,4,265,216,19,18,12,107.93,15,120000701,19
2024-03-01,15:29:00,4,264,230,18,10,6,107.36,15,120000701,19
2024-03-01,15:44:00,4,222,190,13,15,4,103.53,15,120000701,19
2024-03-01,15:59:00,4,292,264,18,5,5,100.29,15,120000701,19
2024-03-01,16:14:00,4,308,275,15,7,11,100.37,15,120000701,19
2024-03-01,16:29:00,4,276,246,13,6,11,103.89,15,120000701,19
2024-03-01,16:44:00,4,309,289,10,6,4,102.93,15,120000701,19
2024-03-01,16:59:00,4,283,256,17,7,3,104.12,15,120000701,19
2024-03-01,17:14:00,4,288,269,9,6,4,105.83,15,120000701,19
2024-03-01,17:29:00,4,302,265,20,4,13,104.23,15,120000701,19
2024-03-01,17:44:00,4,235,214,13,3,5,101.97,15,120000701,19
2024-03-01,17:59:00,4,247,224,12,4,7,100.17,15,120000701,19
2024-03-01,18:14:00,4,211,197,7,2,5,99.41,15,120000701,19
2024-03-01,18:29:00,4,227,208,9,2,8,97.88,15,120000701,19
2024-03-01,18:44:00,4,187,166,15,4,2,100.02,15,120000701,19
2024-03-01,18:59:00,4,152,138,9,3,2,100.60,15,120000701,19
2024-03-01,19:14:00,4,124,107,8,6,3,99.82,15,120000701,19
2024-03-01,19:29:00,4,142,128,5,3,6,102.68,15,120000701,19
2024-03-01,19:44:00,4,116,102,7,1,6,94.88,15,120000701,19
2024-03-01,19:59:00,4,98,87,5,5,1,91.59,15,120000701,19
2024-03-01,20:14:00,4,87,76,5,2,4,94.27,15,120000701,19
2024-03-01,20:29:00,4,79,69,6,2,2,100.13,15,120000701,19
2024-03-01,20:44:00,4,79,73,3,1,2,98.65,15,120000701,19
2024-03-01,20:59:00,4,63,56,4,1,2,101.19,15,120000701,19
2024-03-01,21:14:00,4,64,59,4,1,0,101.13,15,120000701,19
2024-03-01,21:29:00,4,60,56,3,1,0,107.67,15,120000701,19
2024-03-01,21:44:00,4,51,45,2,1,3,105.07,15,120000701,19
2024-03-01,21:59:00,4,66,57,1,3,5,105.91,15,120000701,19
2024-03-01,22:14:00,4,42,34,2,3,3,104.89,15,120000701,19
2024-03-01,22:29:00,4,50,43,3,3,1,104.36,15,120000701,19
2024-03-01,22:44:00,4,45,39,1,3,2,103.55,15,120000701,19
2024-03-01,22:59:00,4,48,41,2,0,5,100.12,15,120000701,19
2024-03-01,23:14:00,4,49,36,3,2,8,99.18,15,120000701,19
2024-03-01,23:29:00,4,31,28,1,1,1,98.90,15,120000701,19
2024-03-01,23:44:00,4,25,22,2,0,1,98.24,15,120000701,19
2024-03-01,23:59:00,4,23,20,1,0,2,104.05,15,120000701,19
2024-03-02,00:14:00,5,14,11,2,1,0,104.69,15,120000701,19
2024-03-02,00:29:00,5,11,9,0,1,1,100.80,15,120000701,19
2024-03-02,00:44:00,5,14,12,0,1,1,105.12,15,120000701,19
2024-03-02,00:59:00,5,11,10,0,0,1,105.31,15,120000701,19
2024-03-02,01:14:00,5,9,6,1,1,1,96.73,15,120000701,19
2024-03-02,01:29:00,5,17,8,2,2,5,97.31,15,120000701,19
2024-03-02,01:44:00,5,9,4,3,1,1,94.48,15,120000701,19
2024-03-02,01:59:00,5,9,6,0,3,0,98.21,15,120000701,19
2024-03-02,02:14:00,5,7,4,1,1,1,100.79,15,120000701,19
2024-03-02,02:29:00,5,5,4,0,0,1,96.14,15,120000701,19
2024-03-02,02:44:00,5,6,1,0,2,3,82.93,15,120000701,19
2024-03-02,02:59:00,5,12,5,1,2,4,97.80,15,120000701,19
2024-03-02,03:14:00,5,6,3,0,1,2,91.57,15,120000701,19
2024-03-02,03:29:00,5,6,2,0,3,1,96.78,15,120000701,19
2024-03-02,03:44:00,5,8,5,0,1,2,102.60,15,120000701,19
2024-03-02,03:59:00,5,7,5,1,0,1,92.09,15,120000701,19
2024-03-02,04:14:00,5,8,5,1,1,1,95.71,15,120000701,19
2024-03-02,04:29:00,5,13,7,0,1,5,90.37,15,120000701,19
2024-03-02,04:44:00,5,17,9,1,3,4,90.74,15,120000701,19
2024-03-02,04:59:00,5,20,16,1,2,1,92.76,15,120000701,19
2024-03-02,05:14:00,5,18,12,0,1,5,90.74,15,120000701,19
2024-03-02,05:29:00,5,22,13,2,1,6,88.85,15,120000701,19
2024-03-02,05:44:00,5,35,22,3,7,3,94.66,15,120000701,19
2024-03-02,05:59:00,5,41,30,1,8,2,98.25,15,120000701,19
2024-03-02,06:14:00,5,30,18,1,2,9,87.33,15,120000701,19
2024-03-02,06:29:00,5,65,48,8,6,3,98.11,15,120000701,19
2024-03-02,06:44:00,5,43,34,2,4,3,104.90,15,120000701,19
2024-03-02,06:59:00,5,61,46,5,6,4,103.39,15,120000701,19
2024-03-02,07:14:00,5,78,61,7,7,3,103.77,15,120000701,19
2024-03-02,07:29:00,5,104,79,10,10,5,107.03,15,120000701,19
2024-03-02,07:44:00,5,120,106,6,6,2,110.16,15,120000701,19
2024-03-02,07:59:00,5,123,103,12,4,4,110.14,15,120000701,19
2024-03-02,08:14:00,5,110,86,9,9,6,105.85,15,120000701,19
2024-03-02,08:29:00,5,143,126,6,9,2,107.47,15,120000701,19
2024-03-02,08:44:00,5,159,144,4,9,2,108.62,15,120000701,19
2024-03-02,08:59:00,5,158,142,7,5,4,106.86,15,120000701,19
2024-03-02,09:14:00,5,159,131,15,7,6,105.98,15,120000701,19
2024-03-02,09:29:00,5,191,167,14,5,5,107.17,15,120000701,19
2024-03-02,09:44:00,5,215,196,8,6,5,108.34,15,120000701,19
2024-03-02,09:59:00,5,221,198,7,12,4,110.37,15,120000701,19
2024-03-02,10:14:00,5,174,154,9,5,6,109.92,15,120000701,19
2024-03-02,10:29:00,5,199,176,12,6,5,110.76,15,120000701,19
2024-03-02,10:44:00,5,202,191,4,6,1,108.55,15,120000701,19
2024-03-02,10:59:00,5,252,238,5,4,5,110.27,15,120000701,19
2024-03-02,11:14:00,5,237,219,11,4,3,110.25,15,120000701,19
2024-03-02,11:29:00,5,260,236,11,6,7,110.56,15,120000701,19
2024-03-02,11:44:00,5,246,230,8,7,1,108.31,15,120000701,19
2024-03-02,11:59:00,5,226,200,12,7,7,109.25,15,120000701,19
2024-03-02,12:14:00,5,192,175,10,7,0,111.47,15,120000701,19
2024-03-02,12:29:00,5,221,202,10,5,4,111.13,15,120000701,19
2024-03-02,12:44:00,5,195,179,11,2,3,111.21,15,120000701,19
2024-03-02,12:59:00,5,216,204,8,3,1,112.66,15,120000701,19
2024-03-02,13:14:00,5,218,197,8,9,4,109.22,15,120000701,19
2024-03-02,13:29:00,5,206,189,7,5,5,109.78,15,120000701,19
2024-03-02,13:44:00,5,197,184,8,3,2,110.02,15,120000701,19
2024-03-02,13:59:00,5,215,194,8,9,4,110.00,15,120000701,19
2024-03-02,14:14:00,5,190,181,5,2,2,108.44,15,120000701,19
2024-03-02,14:29:00,5,198,188,4,2,4,110.37,15,120000701,19
2024-03-02,14:44:00,5,227,210,8,4,5,109.58,15,120000701,19
2024-03-02,14:59:00,5,211,197,5,4,5,111.89,15,120000701,19
2024-03-02,15:14:00,5,177,167,6,3,1,108.96,15,120000701,19
2024-03-02,15:29:00,5,211,195,9,5,2,110.28,15,120000701,19
2024-03-02,15:44:00,5,197,179,9,7,2,109.20,15,120000701,19
2024-03-02,15:59:00,5,173,171,0,1,1,110.63,15,120000701,19
2024-03-02,16:14:00,5,187,169,13,4,1,108.72,15,120000701,19
2024-03-02,16:29:00,5,169,161,6,2,0,108.91,15,120000701,19
2024-03-02,16:44:00,5,185,169,11,5,0,109.35,15,120000701,19
2024-03-02,16:59:00,5,160,152,4,2,2,111.27,15,120000701,19
2024-03-02,17:14:00,5,202,191,6,4,1,110.10,15,120000701,19
2024-03-02,17:29:00,5,212,194,9,6,3,113.02,15,120000701,19
2024-03-02,17:44:00,5,215,205,7,2,1,113.76,15,120000701,19
2024-03-02,17:59:00,5,261,249,10,1,1,110.72,15,120000701,19
2024-03-02,18:14:00,5,205,192,7,4,2,107.85,15,120000701,19
2024-03-02,18:29:00,5,187,176,7,2,2,108.31,15,120000701,19
2024-03-02,18:44:00,5,129,117,8,3,1,107.13,15,120000701,19
2024-03-02,18:59:00,5,109,99,6,1,3,106.11,15,120000701,19
2024-03-02,19:14:00,5,103,94,5,1,3,105.73,15,120000701,19
2024-03-02,19:29:00,5,92,83,6,3,0,97.34,15,120000701,19
2024-03-02,19:44:00,5,81,75,3,3,0,101.41,15,120000701,19
2024-03-02,19:59:00,5,80,77,3,0,0,106.45,15,120000701,19
2024-03-02,20:14:00,5,70,64,1,4,1,104.08,15,120000701,19
2024-03-02,20:29:00,5,63,56,4,2,1,105.73,15,120000701,19
2024-03-02,20:44:00,5,59,57,2,0,0,105.12,15,120000701,19
2024-03-02,20:59:00,5,51,45,3,3,0,108.48,15,120000701,19
2024-03-02,21:14:00,5,54,48,4,1,1,110.07,15,120000701,19
2024-03-02,21:29:00,5,73,68,2,1,2,109.05,15,120000701,19
2024-03-02,21:44:00,5,65,64,0,1,0,108.81,15,120000701,19
2024-03-02,21:59:00,5,38,34,2,0,2,108.13,15,120000701,19
2024-03-02,22:14:00,5,45,39,3,0,3,102.23,15,120000701,19
2024-03-02,22:29:00,5,38,33,2,1,2,104.10,15,120000701,19
2024-03-02,22:44:00,5,38,34,1,1,2,108.50,15,120000701,19
2024-03-02,22:59:00,5,38,35,2,0,1,109.86,15,120000701,19
2024-03-02,23:14:00,5,38,33,1,2,2,109.16,15,120000701,19
2024-03-02,23:29:00,5,30,27,2,0,1,107.67,15,120000701,19
2024-03-02,23:44:00,5,26,24,1,1,0,105.27,15,120000701,19
2024-03-02,23:59:00,5,17,15,1,0,1,103.13,15,120000701,19
2024-03-03,00:14:00,6,16,14,2,0,0,104.11,15,120000701,19
2024-03-03,00:29:00,6,20,16,2,1,1,96.63,15,120000701,19
2024-03-03,00:44:00,6,15,13,1,1,0,99.79,15,120000701,19
2024-03-03,00:59:00,6,12,11,0,0,1,113.95,15,120000701,19
2024-03-03,01:14:00,6,9,7,1,1,0,100.94,15,120000701,19
2024-03-03,01:29:00,6,9,7,1,1,0,100.89,15,120000701,19
2024-03-03,01:44:00,6,6,5,0,0,1,96.77,15,120000701,19
2024-03-03,01:59:00,6,1,0,0,0,1,87.00,15,120000701,19
2024-03-03,02:14:00,6,9,8,1,0,0,104.60,15,120000701,19
2024-03-03,02:29:00,6,14,9,0,0,5,102.84,15,120000701,19
2024-03-03,02:44:00,6,9,7,0,0,2,101.91,15,120000701,19
2024-03-03,02:59:00,6,3,3,0,0,0,103.76,15,120000701,19
2024-03-03,03:14:00,6,10,6,1,1,2,103.07,15,120000701,19
2024-03-03,03:29:00,6,6,3,2,0,1,105.03,15,120000701,19
2024-03-03,03:44:00,6,9,7,1,1,0,111.78,15,120000701,19
2024-03-03,03:59:00,6,11,9,0,0,2,96.45,15,120000701,19
2024-03-03,04:14:00,6,9,6,0,1,2,98.47,15,120000701,19
2024-03-03,04:29:00,6,6,4,2,0,0,102.93,15,120000701,19
2024-03-03,04:44:00,6,15,9,3,1,2,100.65,15,120000701,19
2024-03-03,04:59:00,6,12,7,0,2,3,100.84,15,120000701,19
2024-03-03,05:14:00,6,13,10,0,3,0,106.36,15,120000701,19
2024-03-03,05:29:00,6,14,11,1,1,1,99.83,15,120000701,19
2024-03-03,05:44:00,6,20,15,1,2,2,102.37,15,120000701,19
2024-03-03,05:59:00,6,27,16,4,4,3,92.04,15,120000701,19
2024-03-03,06:14:00,6,29,25,1,1,2,102.91,15,120000701,19
2024-03-03,06:29:00,6,35,29,2,1,3,103.39,15,120000701,19
2024-03-03,06:44:00,6,46,40,2,3,1,108.71,15,120000701,19
2024-03-03,06:59:00,6,45,36,2,4,3,109.70,15,120000701,19
2024-03-03,07:14:00,6,50,41,4,3,2,109.20,15,120000701,19
2024-03-03,07:29:00,6,69,58,7,3,1,107.82,15,120000701,19
2024-03-03,07:44:00,6,72,63,5,0,4,107.27,15,120000701,19
2024-03-03,07:59:00,6,62,51,5,2,4,110.27,15,120000701,19
2024-03-03,08:14:00,6,81,63,10,2,6,108.37,15,120000701,19
2024-03-03,08:29:00,6,72,61,6,3,2,107.30,15,120000701,19
2024-03-03,08:44:00,6,101,91,2,4,4,111.39,15,120000701,19
2024-03-03,08:59:00,6,114,101,10,2,1,110.00,15,120000701,19
2024-03-03,09:14:00,6,122,108,7,3,4,107.33,15,120000701,19
2024-03-03,09:29:00,6,138,130,4,1,3,108.28,15,120000701,19
2024-03-03,09:44:00,6,185,171,8,4,2,108.43,15,120000701,19
2024-03-03,09:59:00,6,174,161,6,3,4,108.20,15,120000701,19
2024-03-03,10:14:00,6,199,190,3,4,2,111.50,15,120000701,19
2024-03-03,10:29:00,6,208,196,7,3,2,109.45,15,120000701,19
2024-03-03,10:44:00,6,209,198,5,2,4,112.17,15,120000701,19
2024-03-03,10:59:00,6,260,252,4,2,2,109.36,15,120000701,19
2024-03-03,11:14:00,6,275,259,10,1,5,106.07,15,120000701,19
2024-03-03,11:29:00,6,238,222,3,10,3,108.77,15,120000701,19
2024-03-03,11:44:00,6,280,260,10,7,3,107.36,15,120000701,19
2024-03-03,11:59:00,6,279,267,9,2,1,108.40,15,120000701,19
2024-03-03,12:14:00,6,243,232,7,3,1,109.38,15,120000701,19
2024-03-03,12:29:00,6,229,213,9,2,5,109.49,15,120000701,19
2024-03-03,12:44:00,6,251,232,12,4,3,110.56,15,120000701,19
2024-03-03,12:59:00,6,239,227,8,1,3,111.36,15,120000701,19
2024-03-03,13:14:00,6,226,208,8,3,7,111.22,15,120000701,19
2024-03-03,13:29:00,6,229,212,7,4,6,110.82,15,120000701,19
2024-03-03,13:44:00,6,229,223,3,1,2,110.97,15,120000701,19
2024-03-03,13:59:00,6,190,171,10,6,3,108.89,15,120000701,19
2024-03-03,14:14:00,6,205,187,6,7,5,111.12,15,120000701,19
2024-03-03,14:29:00,6,197,181,6,6,4,110.13,15,120000701,19
2024-03-03,14:44:00,6,209,189,15,3,2,111.86,15,120000701,19
2024-03-03,14:59:00,6,208,195,9,3,1,111.56,15,120000701,19
2024-03-03,15:14:00,6,189,178,6,1,4,110.88,15,120000701,19
2024-03-03,15:29:00,6,178,164,8,1,5,114.83,15,120000701,19
2024-03-03,15:44:00,6,209,199,6,1,3,112.72,15,120000701,19
2024-03-03,15:59:00,6,198,186,9,2,1,112.70,15,120000701,19
2024-03-03,16:14:00,6,200,185,8,4,3,113.51,15,120000701,19
2024-03-03,16:29:00,6,205,191,11,1,2,112.56,15,120000701,19
2024-03-03,16:44:00,6,179,160,12,6,1,110.67,15,120000701,19
2024-03-03,16:59:00,6,187,176,7,0,4,111.74,15,120000701,19
2024-03-03,17:14:00,6,179,160,11,3,5,112.28,15,120000701,19
2024-03-03,17:29:00,6,194,184,4,5,1,108.29,15,120000701,19
2024-03-03,17:44:00,6,183,167,7,4,5,111.44,15,120000701,19
2024-03-03,17:59:00,6,114,105,5,0,4,109.79,15,120000701,19
2024-03-03,18:14:00,6,124,118,3,2,1,105.69,15,120000701,19
2024-03-03,18:29:00,6,140,127,7,2,4,107.54,15,120000701,19
2024-03-03,18:44:00,6,102,97,4,1,0,109.34,15,120000701,19
2024-03-03,18:59:00,6,115,101,7,3,4,106.44,15,120000701,19
2024-03-03,19:14:00,6,87,82,4,0,1,107.37,15,120000701,19
2024-03-03,19:29:00,6,89,81,4,2,2,108.28,15,120000701,19
2024-03-03,19:44:00,6,88,80,6,2,0,110.35,15,120000701,19
2024-03-03,19:59:00,6,64,58,3,2,1,105.34,15,120000701,19
2024-03-03,20:14:00,6,55,54,1,0,0,111.99,15,120000701,19
2024-03-03,20:29:00,6,55,49,4,1,1,111.75,15,120000701,19
2024-03-03,20:44:00,6,57,49,1,3,4,104.75,15,120000701,19
2024-03-03,20:59:00,6,59,53,4,1,1,108.28,15,120000701,19
2024-03-03,21:14:00,6,64,54,6,2,2,109.80,15,120000701,19
2024-03-03,21:29:00,6,43,38,2,3,0,105.66,15,120000701,19
2024-03-03,21:44:00,6,40,31,6,2,1,105.64,15,120000701,19
2024-03-03,21:59:00,6,21,19,1,1,0,102.10,15,120000701,19
2024-03-03,22:14:00,6,27,18,3,1,5,102.43,15,120000701,19
2024-03-03,22:29:00,6,26,23,0,1,2,103.48,15,120000701,19
2024-03-03,22:44:00,6,29,25,0,0,4,107.66,15,120000701,19
2024-03-03,22:59:00,6,26,20,1,2,3,106.36,15,120000701,19
2024-03-03,23:14:00,6,13,12,0,0,1,99.87,15,120000701,19
2024-03-03,23:29:00,6,13,9,0,1,3,111.61,15,120000701,19
2024-03-03,23:44:00,6,14,11,2,1,0,104.73,15,120000701,19
2024-03-03,23:59:00,6,18,12,2,2,2,109.11,15,120000701,19
2024-03-04,00:14:00,0,10,8,0,1,1,103.99,15,120000701,19
2024-03-04,00:29:00,0,8,7,0,0,1,104.01,15,120000701,19
2024-03-04,00:44:00,0,5,5,0,0,0,111.79,15,120000701,19
2024-03-04,00:59:00,0,8,4,0,0,4,96.30,15,120000701,19
2024-03-04,01:14:00,0,4,1,0,0,3,87.85,15,120000701,19
2024-03-04,01:29:00,0,4,2,0,0,2,87.54,15,120000701,19
2024-03-04,01:44:00,0,4,2,0,0,2,100.47,15,120000701,19
2024-03-04,01:59:00,0,7,2,1,1,3,96.48,15,120000701,19
2024-03-04,02:14:00,0,2,1,0,0,1,93.18,15,120000701,19
2024-03-04,02:29:00,0,12,4,2,3,3,98.54,15,120000701,19
2024-03-04,02:44:00,0,7,3,0,2,2,88.82,15,120000701,19
2024-03-04,02:59:00,0,3,3,0,0,0,69.45,15,120000701,19
2024-03-04,03:14:00,0,10,7,0,1,2,97.43,15,120000701,19
2024-03-04,03:29:00,0,9,3,2,1,3,97.33,15,120000701,19
2024-03-04,03:44:00,0,18,11,1,0,6,90.62,15,120000701,19
2024-03-04,03:59:00,0,19,14,0,2,3,98.37,15,120000701,19
2024-03-04,04:14:00,0,24,12,4,0,8,96.88,15,120000701,19
2024-03-04,04:29:00,0,32,17,6,2,7,103.87,15,120000701,19
2024-03-04,04:44:00,0,44,30,5,5,4,105.16,15,120000701,19
2024-03-04,04:59:00,0,49,30,3,2,14,100.83,15,120000701,19
2024-03-04,05:14:00,0,45,27,2,7,9,104.02,15,120000701,19
2024-03-04,05:29:00,0,58,40,6,6,6,101.84,15,120000701,19
2024-03-04,05:44:00,0,67,40,14,8,5,108.42,15,120000701,19
2024-03-04,05:59:00,0,94,57,11,14,12,102.53,15,120000701,19
2024-03-04,06:14:00,0,124,76,15,12,21,102.07,15,120000701,19
2024-03-04,06:29:00,0,117,80,21,3,13,105.20,15,120000701,19
2024-03-04,06:44:00,0,182,128,17,17,20,105.09,15,120000701,19
2024-03-04,06:59:00,0,223,154,28,18,23,106.05,15,120000701,19
2024-03-04,07:14:00,0,288,212,25,27,24,106.49,15,120000701,19
2024-03-04,07:29:00,0,276,198,39,17,22,106.54,15,120000701,19
2024-03-04,07:44:00,0,325,266,30,16,13,107.22,15,120000701,19
2024-03-04,07:59:00,0,400,320,44,18,18,108.51,15,120000701,19
2024-03-04,08:14:00,0,330,282,29,14,5,111.17,15,120000701,19
2024-03-04,08:29:00,0,361,280,42,23,16,110.01,15,120000701,19
2024-03-04,08:44:00,0,330,263,36,17,14,109.83,15,120000701,19
2024-03-04,08:59:00,0,296,239,26,18,13,110.10,15,120000701,19
2024-03-04,09:14:00,0,255,189,39,15,12,107.44,15,120000701,19
2024-03-04,09:29:00,0,231,187,23,11,10,107.29,15,120000701,19
2024-03-04,09:44:00,0,205,156,22,13,14,105.07,15,120000701,19
2024-03-04,09:59:00,0,222,168,17,16,21,104.54,15,120000701,19
2024-03-04,10:14:00,0,203,150,13,28,12,101.90,15,120000701,19
2024-03-04,10:29:00,0,233,167,32,21,13,105.29,15,120000701,19
2024-03-04,10:44:00,0,251,192,21,13,25,104.66,15,120000701,19
2024-03-04,10:59:00,0,212,143,21,29,19,104.64,15,120000701,19
2024-03-04,11:14:00,0,222,164,24,22,12,107.05,15,120000701,19
2024-03-04,11:29:00,0,207,158,17,13,19,105.41,15,120000701,19
2024-03-04,11:44:00,0,215,166,26,13,10,106.26,15,120000701,19
2024-03-04,11:59:00,0,220,171,21,8,20,105.74,15,120000701,19
2024-03-04,12:14:00,0,198,159,18,6,15,107.61,15,120000701,19
2024-03-04,12:29:00,0,203,164,13,14,12,104.95,15,120000701,19
2024-03-04,12:44:00,0,185,134,17,11,23,102.26,15,120000701,19
2024-03-04,12:59:00,0,243,196,15,13,19,107.55,15,120000701,19
2024-03-04,13:14:00,0,185,148,15,13,9,108.73,15,120000701,19
2024-03-04,13:29:00,0,186,133,20,14,19,106.07,15,120000701,19
2024-03-04,13:44:00,0,203,161,17,10,15,105.43,15,120000701,19
2024-03-04,13:59:00,0,206,156,15,16,19,104.23,15,120000701,19
2024-03-04,14:14:00,0,201,145,16,23,17,104.07,15,120000701,19
2024-03-04,14:29:00,0,240,181,16,24,19,106.54,15,120000701,19
2024-03-04,14:44:00,0,200,160,18,11,11,108.65,15,120000701,19
2024-03-04,14:59:00,0,188,148,10,16,14,109.74,15,120000701,19
2024-03-04,15:14:00,0,193,148,15,11,19,106.66,15,120000701,19
2024-03-04,15:29:00,0,221,189,8,12,12,109.61,15,120000701,19
2024-03-04,15:44:00,0,214,181,14,4,15,110.17,15,120000701,19
2024-03-04,15:59:00,0,202,163,14,11,14,108.83,15,120000701,19
2024-03-04,16:14:00,0,214,180,6,11,17,105.63,15,120000701,19
2024-03-04,16:29:00,0,246,213,9,8,16,108.26,15,120000701,19
2024-03-04,16:44:00,0,236,202,15,9,10,110.90,15,120000701,19
2024-03-04,16:59:00,0,222,180,21,8,13,111.45,15,120000701,19
2024-03-04,17:14:00,0,213,185,14,8,6,110.46,15,120000701,19
2024-03-04,17:29:00,0,247,222,11,8,6,110.36,15,120000701,19
2024-03-04,17:44:00,0,219,200,6,2,11,109.80,15,120000701,19
2024-03-04,17:59:00,0,241,213,15,3,10,108.24,15,120000701,19
2024-03-04,18:14:00,0,222,206,5,6,5,109.73,15,120000701,19
2024-03-04,18:29:00,0,162,147,4,2,9,107.74,15,120000701,19
2024-03-04,18:44:00,0,138,121,9,1,7,104.96,15,120000701,19
2024-03-04,18:59:00,0,127,109,5,3,10,105.51,15,120000701,19
2024-03-04,19:14:00,0,106,88,8,1,9,106.21,15,120000701,19
