TMU ID, Legacy TMU ID, Site Name
C6E971CAD167789BE0433CC411ACCCEA,30014546,TMU Site 9755/1 on A1 southbound between A1068 and A697; GPS Ref: 418399;596771; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2024-01-01,20:59:00,14,29,27,0,0,2,84.69,15,120012604,19
2024-01-01,21:14:00,14,40,38,0,2,0,89.94,15,120012604,19
2024-01-01,21:29:00,14,23,20,2,0,1,87.27,15,120012604,19
2024-01-01,21:44:00,14,24,23,0,0,1,87.97,15,120012604,19
2024-01-01,21:59:00,14,28,25,1,1,1,89.80,15,120012604,19
2024-01-01,22:14:00,14,29,27,2,0,0,91.52,15,120012604,19
2024-01-01,22:29:00,14,37,33,1,0,3,88.60,15,120012604,19
2024-01-01,22:44:00,14,19,18,0,0,1,90.47,15,120012604,19
2024-01-01,22:59:00,14,14,11,1,1,1,88.65,15,120012604,19
2024-01-01,23:14:00,14,19,14,0,1,4,87.24,15,120012604,19
2024-01-01,23:29:00,14,16,14,0,0,2,90.30,15,120012604,19
2024-01-01,23:44:00,14,7,5,2,0,0,92.85,15,120012604,19
2024-01-01,23:59:00,14,9,6,1,0,2,93.26,15,120012604,19
2024-01-02,00:14:00,7,5,4,0,0,1,81.17,15,120012604,19
2024-01-02,00:29:00,7,14,12,1,0,1,83.55,15,120012604,19
2024-01-02,00:44:00,7,5,3,0,0,2,92.10,15,120012604,19
2024-01-02,00:59:00,7,2,2,0,0,0,84.84,15,120012604,19
2024-01-02,01:14:00,7,4,3,0,0,1,78.07,15,120012604,19
2024-01-02,01:29:00,7,2,0,1,0,1,86.95,15,120012604,19
2024-01-02,01:44:00,7,4,3,0,0,1,88.11,15,120012604,19
2024-01-02,01:59:00,7,10,8,0,0,2,84.73,15,120012604,19
2024-01-02,02:14:00,7,7,4,0,0,3,86.36,15,120012604,19
2024-01-02,02:29:00,7,6,4,0,0,2,85.23,15,120012604,19
2024-01-02,02:44:00,7,7,4,0,0,3,89.79,15,120012604,19
2024-01-02,02:59:00,7,5,2,1,0,2,83.78,15,120012604,19
2024-01-02,03:14:00,7,11,5,2,1,3,89.88,15,120012604,19
2024-01-02,03:29:00,7,4,2,0,0,2,87.97,15,120012604,19
2024-01-02,03:44:00,7,5,4,0,0,1,87.63,15,120012604,19
2024-01-02,03:59:00,7,3,2,1,0,0,97.89,15,120012604,19
2024-01-02,04:14:00,7,15,8,3,2,2,88.51,15,120012604,19
2024-01-02,04:29:00,7,7,6,0,0,1,95.18,15,120012604,19
2024-01-02,04:44:00,7,10,5,2,0,3,86.73,15,120012604,19
2024-01-02,04:59:00,7,10,6,2,0,2,94.37,15,120012604,19
2024-01-02,05:14:00,7,16,10,2,0,4,90.68,15,120012604,19
2024-01-02,05:29:00,7,10,5,1,0,4,89.96,15,120012604,19
2024-01-02,05:44:00,7,25,18,2,1,4,95.95,15,120012604,19
2024-01-02,05:59:00,7,33,24,2,2,5,88.35,15,120012604,19
2024-01-02,06:14:00,7,23,15,3,0,5,86.62,15,120012604,19
2024-01-02,06:29:00,7,40,32,3,2,3,87.48,15,120012604,19
2024-01-02,06:44:00,7,52,47,3,0,2,91.23,15,120012604,19
2024-01-02,06:59:00,7,52,47,3,0,2,89.68,15,120012604,19
2024-01-02,07:14:00,7,74,62,6,2,4,87.92,15,120012604,19
2024-01-02,07:29:00,7,82,74,5,1,2,88.53,15,120012604,19
2024-01-02,07:44:00,7,72,65,3,2,2,83.97,15,120012604,19
2024-01-02,07:59:00,7,91,82,6,1,2,83.82,15,120012604,19
2024-01-02,08:14:00,7,94,74,10,3,7,80.67,15,120012604,19
2024-01-02,08:29:00,7,105,94,4,2,5,84.25,15,120012604,19
2024-01-02,08:44:00,7,100,86,6,2,6,86.68,15,120012604,19
2024-01-02,08:59:00,7,85,70,8,4,3,84.60,15,120012604,19
2024-01-02,09:14:00,7,107,87,7,5,8,83.18,15,120012604,19
2024-01-02,09:29:00,7,139,125,6,2,6,79.40,15,120012604,19
2024-01-02,09:44:00,7,174,152,10,5,7,77.21,15,120012604,19
2024-01-02,09:59:00,7,179,155,9,7,8,78.25,15,120012604,19
2024-01-02,10:14:00,7,224,207,5,7,5,79.07,15,120012604,19
2024-01-02,10:29:00,7,264,240,7,6,11,76.26,15,120012604,19
2024-01-02,10:44:00,7,249,223,8,7,11,81.71,15,120012604,19
2024-01-02,10:59:00,7,252,223,9,13,7,74.47,15,120012604,19
2024-01-02,11:14:00,7,266,219,27,14,6,66.12,15,120012604,19
2024-01-02,11:29:00,7,315,274,13,19,9,74.93,15,120012604,19
2024-01-02,11:44:00,7,231,199,18,10,4,28.80,15,120012604,19
2024-01-02,11:59:00,7,256,221,21,9,5,77.43,15,120012604,19
2024-01-02,12:14:00,7,285,248,22,9,6,74.98,15,120012604,19
2024-01-02,12:29:00,7,295,258,15,13,9,76.68,15,120012604,19
2024-01-02,12:44:00,7,272,244,15,8,5,75.02,15,120012604,19
2024-01-02,12:59:00,7,271,227,20,15,9,75.43,15,120012604,19
2024-01-02,13:14:00,7,243,208,14,12,9,51.85,15,120012604,19
2024-01-02,13:29:00,7,259,231,10,16,2,80.19,15,120012604,19
2024-01-02,13:44:00,7,233,203,17,7,6,81.18,15,120012604,19
2024-01-02,13:59:00,7,281,243,21,7,10,67.57,15,120012604,19
2024-01-02,14:14:00,7,243,210,18,9,6,78.88,15,120012604,19
2024-01-02,14:29:00,7,258,227,19,4,8,74.10,15,120012604,19
2024-01-02,14:44:00,7,270,237,23,6,4,74.61,15,120012604,19
2024-01-02,14:59:00,7,227,198,16,9,4,77.43,15,120012604,19
2024-01-02,15:14:00,7,221,198,14,5,4,80.04,15,120012604,19
2024-01-02,15:29:00,7,201,174,16,4,7,77.35,15,120012604,19
2024-01-02,15:44:00,7,203,183,9,4,7,75.29,15,120012604,19
2024-01-02,15:59:00,7,234,201,22,4,7,75.50,15,120012604,19
2024-01-02,16:14:00,7,221,200,9,7,5,76.32,15,120012604,19
2024-01-02,16:29:00,7,178,153,13,5,7,78.96,15,120012604,19
2024-01-02,16:44:00,7,197,177,9,4,7,72.77,15,120012604,19
2024-01-02,16:59:00,7,168,147,15,5,1,72.60,15,120012604,19
2024-01-02,17:14:00,7,174,156,11,3,4,74.18,15,120012604,19
2024-01-02,17:29:00,7,161,146,8,3,4,78.49,15,120012604,19
2024-01-02,17:44:00,7,121,107,6,1,7,80.32,15,120012604,19
2024-01-02,17:59:00,7,121,104,10,3,4,82.73,15,120012604,19
2024-01-02,18:14:00,7,120,107,6,3,4,82.30,15,120012604,19
2024-01-02,18:29:00,7,98,83,5,1,9,81.68,15,120012604,19
2024-01-02,18:44:00,7,88,75,9,3,1,82.81,15,120012604,19
2024-01-02,18:59:00,7,72,68,2,2,0,87.31,15,120012604,19
2024-01-02,19:14:00,7,62,57,2,0,3,85.96,15,120012604,19
2024-01-02,19:29:00,7,66,61,1,3,1,86.38,15,120012604,19
2024-01-02,19:44:00,7,46,39,2,3,2,87.41,15,120012604,19
2024-01-02,19:59:00,7,53,43,7,1,2,84.59,15,120012604,19
2024-01-02,20:14:00,7,45,36,2,1,6,87.19,15,120012604,19
2024-01-02,20:29:00,7,49,45,2,0,2,81.69,15,120012604,19
2024-01-02,20:44:00,7,38,35,2,1,0,82.82,15,120012604,19
2024-01-02,20:59:00,7,44,39,2,1,2,86.89,15,120012604,19
2024-01-02,21:14:00,7,41,37,1,1,2,85.24,15,120012604,19
2024-01-02,21:29:00,7,41,34,3,1,3,85.02,15,120012604,19
2024-01-02,21:44:00,7,23,20,2,0,1,85.36,15,120012604,19
2024-01-02,21:59:00,7,29,24,2,3,0,90.94,15,120012604,19
2024-01-02,22:14:00,7,18,15,0,0,3,87.15,15,120012604,19
2024-01-02,22:29:00,7,16,13,1,0,2,93.25,15,120012604,19
2024-01-02,22:44:00,7,17,13,3,0,1,90.76,15,120012604,19
2024-01-02,22:59:00,7,14,10,0,1,3,91.14,15,120012604,19
2024-01-02,23:14:00,7,25,12,1,0,12,88.01,15,120012604,19
2024-01-02,23:29:00,7,16,12,0,1,3,89.55,15,120012604,19
2024-01-02,23:44:00,7,14,12,0,1,1,92.05,15,120012604,19
2024-01-02,23:59:00,7,9,7,1,1,0,96.93,15,120012604,19
2024-01-03,00:14:00,9,9,6,0,0,3,88.75,15,120012604,19
2024-01-03,00:29:00,9,7,5,0,0,2,93.55,15,120012604,19
2024-01-03,00:44:00,9,9,5,1,0,3,86.95,15,120012604,19
2024-01-03,00:59:00,9,4,2,0,0,2,90.94,15,120012604,19
2024-01-03,01:14:00,9,7,5,0,0,2,82.06,15,120012604,19
2024-01-03,01:29:00,9,5,3,0,0,2,85.55,15,120012604,19
2024-01-03,01:44:00,9,9,6,0,0,3,87.86,15,120012604,19
2024-01-03,01:59:00,9,8,3,2,1,2,86.70,15,120012604,19
2024-01-03,02:14:00,9,9,5,1,0,3,79.08,15,120012604,19
2024-01-03,02:29:00,9,3,1,0,0,2,87.27,15,120012604,19
2024-01-03,02:44:00,9,7,3,0,0,4,91.32,15,120012604,19
2024-01-03,02:59:00,9,6,2,1,1,2,84.49,15,120012604,19
2024-01-03,03:14:00,9,10,4,0,0,6,87.74,15,120012604,19
2024-01-03,03:29:00,9,6,1,0,1,4,93.70,15,120012604,19
2024-01-03,03:44:00,9,6,3,1,0,2,89.33,15,120012604,19
2024-01-03,03:59:00,9,9,2,2,1,4,84.97,15,120012604,19
2024-01-03,04:14:00,9,10,0,4,1,5,87.40,15,120012604,19
2024-01-03,04:29:00,9,10,6,0,1,3,91.29,15,120012604,19
2024-01-03,04:44:00,9,6,3,1,0,2,89.54,15,120012604,19
2024-01-03,04:59:00,9,15,7,0,3,5,88.27,15,120012604,19
2024-01-03,05:14:00,9,14,7,3,0,4,89.34,15,120012604,19
2024-01-03,05:29:00,9,17,8,1,5,3,92.69,15,120012604,19
2024-01-03,05:44:00,9,23,13,3,1,6,89.76,15,120012604,19
2024-01-03,05:59:00,9,24,15,2,1,6,88.34,15,120012604,19
2024-01-03,06:14:00,9,28,18,0,2,8,90.28,15,120012604,19
2024-01-03,06:29:00,9,47,31,6,1,9,90.17,15,120012604,19
2024-01-03,06:44:00,9,57,42,5,4,6,87.81,15,120012604,19
2024-01-03,06:59:00,9,68,51,4,1,12,87.36,15,120012604,19
2024-01-03,07:14:00,9,83,67,7,2,7,87.14,15,120012604,19
2024-01-03,07:29:00,9,98,75,7,4,12,86.78,15,120012604,19
2024-01-03,07:44:00,9,78,66,8,1,3,86.99,15,120012604,19
2024-01-03,07:59:00,9,113,89,8,7,9,84.83,15,120012604,19
2024-01-03,08:14:00,9,104,88,6,4,6,87.86,15,120012604,19
2024-01-03,08:29:00,9,131,97,11,8,15,80.94,15,120012604,19
2024-01-03,08:44:00,9,111,83,12,7,9,83.39,15,120012604,19
2024-01-03,08:59:00,9,92,62,14,7,9,84.94,15,120012604,19
2024-01-03,09:14:00,9,126,94,14,9,9,75.98,15,120012604,19
2024-01-03,09:29:00,9,111,90,9,5,7,82.67,15,120012604,19
2024-01-03,09:44:00,9,144,109,15,14,6,80.75,15,120012604,19
2024-01-03,09:59:00,9,170,148,8,4,10,78.40,15,120012604,19
2024-01-03,10:14:00,9,186,148,19,11,8,79.14,15,120012604,19
2024-01-03,10:29:00,9,192,159,12,9,12,77.37,15,120012604,19
2024-01-03,10:44:00,9,187,153,14,5,15,80.04,15,120012604,19
2024-01-03,10:59:00,9,199,161,17,11,10,81.86,15,120012604,19
2024-01-03,11:14:00,9,187,147,17,5,18,80.38,15,120012604,19
2024-01-03,11:29:00,9,206,165,22,9,10,81.60,15,120012604,19
2024-01-03,11:44:00,9,201,169,12,10,10,79.71,15,120012604,19
2024-01-03,11:59:00,9,202,165,16,13,8,81.66,15,120012604,19
2024-01-03,12:14:00,9,201,165,17,10,9,81.07,15,120012604,19
2024-01-03,12:29:00,9,211,182,18,4,7,82.27,15,120012604,19
2024-01-03,12:44:00,9,193,153,15,11,14,75.76,15,120012604,19
2024-01-03,12:59:00,9,193,154,9,17,13,74.46,15,120012604,19
2024-01-03,13:14:00,9,205,156,26,13,10,77.48,15,120012604,19
2024-01-03,13:29:00,9,209,172,18,9,10,81.53,15,120012604,19
2024-01-03,13:44:00,9,207,163,18,11,15,78.03,15,120012604,19
2024-01-03,13:59:00,9,200,162,10,13,15,77.42,15,120012604,19
2024-01-03,14:14:00,9,201,169,17,8,7,79.25,15,120012604,19
2024-01-03,14:29:00,9,141,117,7,6,11,83.97,15,120012604,19
2024-01-03,14:44:00,9,231,196,20,7,8,80.06,15,120012604,19
2024-01-03,14:59:00,9,210,171,18,10,11,78.96,15,120012604,19
2024-01-03,15:14:00,9,183,154,13,6,10,78.53,15,120012604,19
2024-01-03,15:29:00,9,230,176,26,11,17,78.15,15,120012604,19
2024-01-03,15:44:00,9,225,182,21,11,11,80.75,15,120012604,19
2024-01-03,15:59:00,9,222,189,16,8,9,76.75,15,120012604,19
2024-01-03,16:14:00,9,217,186,15,7,9,66.90,15,120012604,19
2024-01-03,16:29:00,9,244,205,22,5,12,49.64,15,120012604,19
2024-01-03,16:44:00,9,170,140,16,10,4,77.52,15,120012604,19
2024-01-03,16:59:00,9,192,162,18,4,8,73.82,15,120012604,19
2024-01-03,17:14:00,9,155,123,16,2,14,75.89,15,120012604,19
2024-01-03,17:29:00,9,174,149,13,3,9,73.85,15,120012604,19
2024-01-03,17:44:00,9,120,101,5,4,10,83.51,15,120012604,19
2024-01-03,17:59:00,9,124,105,8,2,9,79.14,15,120012604,19
2024-01-03,18:14:00,9,95,79,7,2,7,86.13,15,120012604,19
2024-01-03,18:29:00,9,90,74,5,4,7,82.23,15,120012604,19
2024-01-03,18:44:00,9,79,63,5,5,6,84.85,15,120012604,19
2024-01-03,18:59:00,9,70,59,2,1,8,82.59,15,120012604,19
2024-01-03,19:14:00,9,56,50,3,0,3,87.47,15,120012604,19
2024-01-03,19:29:00,9,73,61,3,4,5,85.00,15,120012604,19
2024-01-03,19:44:00,9,40,34,1,0,5,86.92,15,120012604,19
2024-01-03,19:59:00,9,55,43,4,4,4,88.41,15,120012604,19
2024-01-03,20:14:00,9,38,31,1,2,4,82.20,15,120012604,19
2024-01-03,20:29:00,9,45,38,5,0,2,85.90,15,120012604,19
2024-01-03,20:44:00,9,35,26,2,2,5,87.89,15,120012604,19
2024-01-03,20:59:00,9,35,28,2,3,2,89.67,15,120012604,19
2024-01-03,21:14:00,9,22,16,3,0,3,83.66,15,120012604,19
2024-01-03,21:29:00,9,41,32,5,3,1,88.28,15,120012604,19
2024-01-03,21:44:00,9,20,18,0,0,2,89.05,15,120012604,19
2024-01-03,21:59:00,9,30,23,1,1,5,87.08,15,120012604,19
2024-01-03,22:14:00,9,33,26,1,2,4,82.82,15,120012604,19
2024-01-03,22:29:00,9,31,28,1,0,2,85.97,15,120012604,19
2024-01-03,22:44:00,9,24,18,1,3,2,86.51,15,120012604,19
2024-01-03,22:59:00,9,25,16,3,0,6,86.29,15,120012604,19
2024-01-03,23:14:00,9,16,10,1,1,4,92.46,15,120012604,19
2024-01-03,23:29:00,9,25,18,1,2,4,90.86,15,120012604,19
2024-01-03,23:44:00,9,22,18,0,0,4,94.33,15,120012604,19
2024-01-03,23:59:00,9,11,6,1,2,2,97.14,15,120012604,19
2024-01-04,00:14:00,9,14,10,1,0,3,84.38,15,120012604,19
2024-01-04,00:29:00,9,11,7,2,0,2,92.13,15,120012604,19
2024-01-04,00:44:00,9,13,7,1,2,3,85.81,15,120012604,19
2024-01-04,00:59:00,9,11,8,0,0,3,92.77,15,120012604,19
2024-01-04,01:14:00,9,13,6,1,1,5,92.20,15,120012604,19
2024-01-04,01:29:00,9,11,7,0,2,2,89.47,15,120012604,19
2024-01-04,01:44:00,9,4,2,0,0,2,85.12,15,120012604,19
2024-01-04,01:59:00,9,10,4,1,1,4,93.45,15,120012604,19
2024-01-04,02:14:00,9,11,5,1,0,5,86.75,15,120012604,19
2024-01-04,02:29:00,9,5,2,0,0,3,79.52,15,120012604,19
2024-01-04,02:44:00,9,6,2,0,1,3,94.96,15,120012604,19
2024-01-04,02:59:00,9,5,2,0,1,2,76.03,15,120012604,19
2024-01-04,03:14:00,9,8,3,0,0,5,92.53,15,120012604,19
2024-01-04,03:29:00,9,9,0,1,0,8,84.28,15,120012604,19
2024-01-04,03:44:00,9,16,4,3,1,8,90.86,15,120012604,19
2024-01-04,03:59:00,9,10,2,1,0,7,88.19,15,120012604,19
2024-01-04,04:14:00,9,11,2,0,3,6,87.85,15,120012604,19
2024-01-04,04:29:00,9,8,2,2,1,3,90.49,15,120012604,19
2024-01-04,04:44:00,9,12,8,0,0,4,90.83,15,120012604,19
2024-01-04,04:59:00,9,12,1,3,3,5,86.06,15,120012604,19
2024-01-04,05:14:00,9,12,8,0,1,3,88.51,15,120012604,19
2024-01-04,05:29:00,9,17,4,0,4,9,84.46,15,120012604,19
2024-01-04,05:44:00,9,19,5,4,1,9,89.40,15,120012604,19
2024-01-04,05:59:00,9,27,14,2,1,10,87.72,15,120012604,19
2024-01-04,06:14:00,9,40,18,3,3,16,86.84,15,120012604,19
2024-01-04,06:29:00,9,62,42,5,2,13,88.44,15,120012604,19
2024-01-04,06:44:00,9,37,27,4,2,4,91.72,15,120012604,19
2024-01-04,06:59:00,9,65,49,2,3,11,84.79,15,120012604,19
2024-01-04,07:14:00,9,86,64,5,5,12,82.51,15,120012604,19
2024-01-04,07:29:00,9,108,88,10,3,7,86.59,15,120012604,19
2024-01-04,07:44:00,9,93,75,6,3,9,84.95,15,120012604,19
2024-01-04,07:59:00,9,87,72,6,0,9,86.07,15,120012604,19
2024-01-04,08:14:00,9,115,88,10,7,10,83.49,15,120012604,19
2024-01-04,08:29:00,9,112,88,11,4,9,86.93,15,120012604,19
2024-01-04,08:44:00,9,128,105,10,4,9,83.30,15,120012604,19
2024-01-04,08:59:00,9,110,89,7,4,10,86.00,15,120012604,19
2024-01-04,09:14:00,9,123,90,15,9,9,86.30,15,120012604,19
2024-01-04,09:29:00,9,157,121,14,13,9,83.15,15,120012604,19
2024-01-04,09:44:00,9,138,111,9,7,11,80.25,15,120012604,19
2024-01-04,09:59:00,9,129,98,10,11,10,81.68,15,120012604,19
2024-01-04,10:14:00,9,172,139,11,10,12,78.74,15,120012604,19
2024-01-04,10:29:00,9,167,138,13,6,10,81.88,15,120012604,19
2024-01-04,10:44:00,9,168,142,9,9,8,81.79,15,120012604,19
2024-01-04,10:59:00,9,174,141,12,7,14,80.40,15,120012604,19
2024-01-04,11:14:00,9,169,130,19,9,11,80.60,15,120012604,19
2024-01-04,11:29:00,9,190,156,21,7,6,80.39,15,120012604,19
2024-01-04,11:44:00,9,193,139,26,14,14,78.28,15,120012604,19
2024-01-04,11:59:00,9,183,148,15,9,11,78.75,15,120012604,19
2024-01-04,12:14:00,9,185,142,14,13,16,78.84,15,120012604,19
2024-01-04,12:29:00,9,214,167,25,12,10,76.04,15,120012604,19
2024-01-04,12:44:00,9,183,147,13,9,14,77.73,15,120012604,19
2024-01-04,12:59:00,9,206,171,13,10,12,75.54,15,120012604,19
2024-01-04,13:14:00,9,219,178,12,7,22,74.00,15,120012604,19
2024-01-04,13:29:00,9,208,167,17,14,10,76.91,15,120012604,19
2024-01-04,13:44:00,9,183,151,18,5,9,75.77,15,120012604,19
2024-01-04,13:59:00,9,211,179,15,7,10,78.19,15,120012604,19
2024-01-04,14:14:00,9,206,167,16,6,17,78.41,15,120012604,19
2024-01-04,14:29:00,9,230,185,20,9,16,78.12,15,120012604,19
2024-01-04,14:44:00,9,248,209,12,13,14,73.23,15,120012604,19
2024-01-04,14:59:00,9,259,216,20,13,10,75.82,15,120012604,19
2024-01-04,15:14:00,9,253,206,19,11,17,74.83,15,120012604,19
2024-01-04,15:29:00,9,229,187,23,8,11,80.32,15,120012604,19
2024-01-04,15:44:00,9,197,153,23,10,11,71.11,15,120012604,19
2024-01-04,15:59:00,9,206,175,16,5,10,76.90,15,120012604,19
2024-01-04,16:14:00,9,228,192,16,9,11,70.46,15,120012604,19
2024-01-04,16:29:00,9,224,189,13,7,15,76.63,15,120012604,19
2024-01-04,16:44:00,9,223,193,16,6,8,75.10,15,120012604,19
2024-01-04,16:59:00,9,158,129,19,3,7,71.47,15,120012604,19
2024-01-04,17:14:00,9,162,137,11,2,12,79.57,15,120012604,19
2024-01-04,17:29:00,9,167,145,13,2,7,74.82,15,120012604,19
2024-01-04,17:44:00,9,126,106,11,3,6,80.66,15,120012604,19
2024-01-04,17:59:00,9,124,107,3,5,9,81.52,15,120012604,19
2024-01-04,18:14:00,9,130,101,14,4,11,83.97,15,120012604,19
2024-01-04,18:29:00,9,118,98,9,4,7,79.24,15,120012604,19
2024-01-04,18:44:00,9,82,71,6,2,3,86.50,15,120012604,19
2024-01-04,18:59:00,9,75,62,5,1,7,81.65,15,120012604,19
2024-01-04,19:14:00,9,69,56,3,2,8,83.96,15,120012604,19
2024-01-04,19:29:00,9,56,41,4,5,6,84.32,15,120012604,19
