Atk Average Speed,Vo Average Speed,Atk Entry Time,Atk Exit Time,AtK Sim Time,Vo Entry Time,Vo Exit Time,Vo Sim Time,Attacker Messages,Atk First Msg Time,Atk Last Msg Time,AtK Msg Duration,Total Msg Time < 100,MHID,Less than 100
14.94548872180451,10.727258064516128,901,1033,132,917,1102,185,35,969.000239375229,1003.000245188683,34.000005813454095,7.999992975527107,h0,9
15.514296875,7.35549815498155,901,1028,127,917,1187,270,32,978.000236326535,1009.000243215849,31.000006889314022,7.000001953414994,h0,8
17.852767857142858,11.723235294117647,901,1012,111,917,1086,169,30,963.000241343113,992.000240194808,28.999998851695068,7.000002037339982,h0,8
14.195531914893618,10.089343434343435,901,1041,140,917,1114,197,28,980.000244350361,1007.000235164121,26.999990813760064,5.000006983873959,h0,6
12.75828025477707,6.151138461538461,901,1057,156,917,1241,324,40,989.000241381588,1028.000241241558,38.999999859969876,8.000006049014019,h0,9
11.974759036144576,8.470893617021279,901,1066,165,917,1151,234,40,998.000238327259,1037.000238244449,38.99999991719005,8.99999701217996,h0,10
14.312661870503597,6.600198675496689,901,1039,138,917,1218,301,43,971.000247363545,1013.000246244894,41.99999888134903,8.999996990474983,h0,10
19.13701923076923,13.614829931972789,901,1004,103,917,1063,146,28,957.000243354071,984.000247179634,27.000003825563,6.000010943824009,h0,7
16.04392,11.771294117647058,901,1025,124,917,1086,169,27,965.00023637803,991.000236222092,25.999999844062017,4.999993982191995,h0,6
14.969248120300753,13.707602739726028,901,1033,132,917,1062,145,28,962.00023735596,989.000241187266,27.000003831306003,5.999997988776954,h0,7
16.355819672131148,7.411189591078068,901,1022,121,917,1185,268,25,982.000239362095,1006.000244263606,24.00000490151092,5.0000069702119845,h0,6
17.23112068965517,12.273703703703706,901,1016,115,917,1078,161,25,968.000235374539,992.000240244856,24.000004870316957,5.000007016668974,h0,6
17.600877192982455,7.01024647887324,901,1014,113,917,1200,283,33,967.000244325982,999.000242247059,31.99999792107701,7.000002038389994,h0,8
17.414035087719295,12.032951807228915,901,1014,113,917,1082,165,27,957.000243303661,983.000243225382,25.999999921720928,5.999998031871996,h0,7
18.346203703703704,7.937011952191235,901,1008,107,917,1167,250,23,963.000241373566,985.000238197938,21.99999682437192,4.999993990365965,h0,6
8.602327586206897,14.006643356643359,901,1132,231,917,1059,142,38,979.000240354737,1016.000245236698,37.00000488196099,8.00000594953292,h0,9
15.534651162790698,10.94587912087912,901,1029,128,917,1098,181,29,972.000238353036,1000.000246209588,28.000007856551974,5.999997958114022,h0,7
14.713088235294117,9.943482587064675,901,1036,135,917,1117,200,34,982.000239333816,1015.000241250041,33.00000191622496,7.999992980260913,h0,9
12.692420382165606,9.425235849056603,901,1057,156,917,1128,211,34,991.000236321697,1024.000238199537,33.00000187784008,7.999992986279949,h0,9
18.33889908256881,15.898888888888887,901,1009,108,917,1042,125,24,957.000243346558,980.000244252067,23.000000905508955,5.9999979941050015,h0,7
18.32816513761468,12.20791411042945,901,1009,108,917,1079,162,27,959.000238329566,985.000238176722,25.999999847156005,5.999998017251073,h0,7
13.740827586206898,10.140659898477157,901,1045,144,917,1113,196,27,982.000239356515,1008.000239218785,25.9999998622701,5.999998062821987,h0,7
15.664724409448816,8.588836206896552,901,1027,126,917,1148,231,35,963.000241318485,997.000247215142,34.00000589665706,8.999996969045014,h0,10
13.444765100671141,11.996506024096385,901,1049,148,917,1082,165,29,974.00024633769,1002.000241193992,27.99999485630201,5.999998032209078,h0,7
18.25412844036697,7.888253968253967,901,1009,108,917,1168,251,34,960.000242322408,993.00024423548,33.00000191307197,6.999989032021972,h0,8
15.595937500000002,6.608774834437086,901,1028,127,917,1218,301,41,970.000243334134,1010.000247254621,40.00000392048696,8.999997050217985,h0,10
10.493421052631579,8.87351111111111,901,1090,189,917,1141,224,48,1004.0002363757,1051.000242233596,47.0000058578961,8.99999698116494,h0,10
13.558979591836735,10.29119170984456,901,1047,146,917,1109,192,36,966.000240379496,1001.000237210466,34.999996830970076,7.000002009825039,h0,8
17.125897435897436,12.989935064935064,901,1017,116,917,1070,153,22,963.000241334262,984.000247159766,21.00000582550399,4.00000297035001,h0,5
15.765511811023622,9.685756097560976,901,1027,126,917,1121,204,40,979.000240381345,1018.000240233404,38.99999985205909,8.999996976754005,h0,10
15.86468253968254,7.834015748031495,901,1026,125,917,1170,253,28,968.000235286243,995.00023925594,27.00000396969699,5.999997948624014,h0,7
15.522093023255813,9.827536945812808,901,1029,128,917,1119,202,34,967.000244335908,1000.000246213639,33.00000187773105,8.999996961684928,h0,10
17.262931034482758,10.64192513368984,901,1016,115,917,1103,186,28,962.000237374605,989.000241184784,27.00000381017901,7.000001990468036,h0,8
14.021818181818185,13.925384615384614,901,1043,142,917,1059,142,30,969.000239360902,998.000238182164,28.99999882126201,5.99999797262501,h0,7
17.243103448275864,14.103971631205672,901,1016,115,917,1057,140,31,954.000244360637,984.000247258166,30.000002897529043,7.0000020675749965,h0,8
7.07729537366548,8.14995918367347,901,1181,280,917,1161,244,57,1001.000237381245,1057.000240245781,56.000002864535986,13.000000016729018,h0,14
9.041357466063348,8.499744680851064,901,1121,220,917,1151,234,60,992.00024036823,1051.00024222847,59.00000186023988,14.999994994264057,h0,16
6.55953947368421,9.416161137440758,901,1204,303,917,1127,210,57,1007.000235380784,1063.000238239775,56.00000285899091,13.999991031633044,h0,15
15.44093023255814,11.005856353591161,901,1029,128,917,1097,180,33,965.000236353245,997.00024723847,32.00001088522504,7.000001963974,h0,8
