h0,389.682,974.000246299838,1
h0,363.148,975.000237211331,1
h0,337.185,976.000241124728,1
h0,312.318,977.000245041781,1
h0,288.483,978.000235962276,1
h0,265.493,979.00023988559,1
h0,243.417,980.000243811952,1
h0,220.392,981.000234735149,1
h0,196.012,982.000238653824,1
h0,172.57,983.00024257563,1
h0,150.256,984.000246501198,1
h0,128.862,985.000237429838,1
h0,108.408,986.000241361611,1
h0,89.0203,987.00024529694,1
h0,70.5479,988.000236235323,1
h0,52.8885,989.000240176417,1
h0,36.0323,990.000244120191,1
h0,20.2573,991.000235067571,1
h0,9.68612,992.000239032309,1
h0,17.8247,993.000243059457,1
h0,32.606,994.000234108762,1
h0,48.1677,995.00023816067,1
h0,63.8871,996.000242213104,1
h0,79.6017,997.000246265523,1
h0,95.3128,998.000237317929,1
h0,111.094,999.00024137057,1
h0,126.808,1000.000245422986,1
h0,142.53,1001.000236475428,1
h0,158.271,1002.000240527934,1
h0,173.953,1003.000244580245,1
h0,189.707,1004.000235632795,1
h0,205.443,1005.000239685285,1
h0,221.187,1006.0002437378,1
h0,236.914,1007.000234790259,1
h0,252.633,1008.000238842693,1
h0,268.339,1009.000242895081,1
h0,284.049,1010.000246947484,1
h0,299.785,1011.000237999976,1
h0,315.506,1012.000242052414,1
h0,331.225,1013.000246104848,1
h0,346.939,1014.000237157263,1
h0,362.656,1015.000241209691,1
h0,378.354,1016.000245262053,1
