Atk Average Speed,Vo Average Speed,Atk Entry Time,Atk Exit Time,AtK Sim Time,Vo Entry Time,Vo Exit Time,Vo Sim Time,Attacker Messages,Atk First Msg Time,Atk Last Msg Time,AtK Msg Duration,Total Msg Time < 100,MHID,Less than 100
14.609117647058824,20.06191919191919,901,1036,135,886,984,98,28,939.000236287161,966.000240217472,27.00000393031098,6.999988975589076,h0,8
14.969999999999999,16.19219512195122,901,1033,132,886,1008,122,22,950.000241321752,971.000247211939,21.000005890187026,4.000003059889082,h0,5
13.412567567567567,17.95621621621622,901,1048,147,886,996,110,30,948.000246297234,977.000245252082,28.999998954848024,7.0000020289560325,h0,8
16.858389830508475,15.363538461538463,901,1018,117,886,1015,129,21,936.00023726209,956.000239165924,20.000001903834004,4.000002997208981,h0,5
11.787869822485206,21.09595744680851,901,1069,168,886,979,93,23,943.000239360328,965.000236240007,21.999996879678974,4.000003044639016,h0,5
10.150253807106598,20.655876288659794,901,1097,196,886,982,96,32,944.000243342849,975.000237241107,30.999993898258026,8.000005952742072,h0,9
15.548984375,8.041209677419355,901,1028,127,886,1133,247,38,952.000236371992,989.000241226526,37.00000485453404,8.999996966785034,h0,10
14.812074074074076,19.251153846153844,901,1035,134,886,989,103,24,942.000235312056,965.000236178218,23.00000086616194,5.000007083845958,h0,6
14.029154929577466,21.20776595744681,901,1042,141,886,979,93,23,937.000241297327,959.000238237851,21.999996940524056,4.999993964814053,h0,6
12.873806451612904,26.422631578947367,901,1055,154,886,961,75,18,930.000239299465,947.000242172223,17.000002872758046,2.999999024954036,h0,4
7.874031620553359,17.165775862068966,901,1153,252,886,1001,115,29,952.00023636798,980.000244184251,28.00000781627091,7.0000020242929395,h0,8
12.80974358974359,20.405714285714286,901,1056,155,886,983,97,24,939.000236380901,962.000237217409,23.00000083650798,5.000007015853953,h0,6
8.942342342342343,18.19788990825688,901,1122,221,886,994,108,28,954.000244303584,981.000235209376,26.999990905791947,5.000006990356042,h0,6
10.121878172588831,17.002735042735043,901,1097,196,886,1002,116,22,942.000235249892,963.000241219361,21.000005969469044,5.000006936160958,h0,6
13.088104575163399,18.19709090909091,901,1053,152,886,995,109,25,942.000235309186,966.000240188602,24.000004879415997,5.000007070637935,h0,6
12.277962962962965,23.614047619047614,901,1062,161,886,969,83,20,936.000237257059,955.000235207025,18.999997949965973,4.000002990428925,h0,5
11.91622754491018,24.179146341463415,901,1067,166,886,967,81,21,934.000242352011,954.000244199503,20.000001847491944,4.000003088770086,h0,5
13.693082191780823,18.727264150943395,901,1046,145,886,991,105,23,939.000236333678,961.000246189243,22.00000985556494,4.9999940347620395,h0,6
14.733088235294119,19.05495238095238,901,1036,135,886,990,104,25,945.000247367121,969.000239155858,23.99999178873702,5.000007038559943,h0,6
8.203086419753085,20.87821052631579,901,1143,242,886,980,94,23,953.0002403809,975.000237161884,21.99999678098402,4.000002952979003,h0,5
13.736275862068965,19.712178217821783,901,1045,144,886,986,100,26,938.000245300324,963.000241260777,24.99999596045302,5.999997928807943,h0,7
8.863348214285715,14.40913043478261,901,1124,223,886,1023,137,44,956.000239328545,999.000242254943,43.000002926398,11.99999599909404,h0,13
6.230218068535826,17.283017241379312,901,1221,320,886,1001,115,31,962.000237344558,992.000240228051,30.00000288349304,7.000002017215024,h0,8
9.94585,19.5543137254902,901,1100,199,886,987,101,27,943.00023930506,969.000239236718,25.999999931658067,5.999997959003963,h0,7
13.295933333333334,17.00102564102564,901,1050,149,886,1002,116,36,942.000235372708,977.000245223864,35.00000985115605,8.999996994838966,h0,10
16.59241666666667,15.312923076923077,901,1020,119,886,1015,129,22,942.000235333507,963.000241247332,21.00000591382502,3.999990021422036,h0,5
7.072579505300353,19.09471153846154,901,1183,282,886,989,103,32,946.000238363494,977.000245204885,31.00000684139104,6.999989021388956,h0,8
16.52190082644628,12.348944099378881,901,1021,120,886,1046,160,33,944.00024332212,976.000241195118,31.999997872997938,8.000005990462,h0,9
8.404411764705884,18.882924528301892,901,1138,237,886,991,105,30,947.000242331342,976.000241195243,28.999998863901055,5.000006992307021,h0,6
13.860972222222223,15.833730158730162,901,1044,143,886,1011,125,30,940.000240340541,969.000239206145,28.99999886560397,5.9999980063749945,h0,7
14.094366197183101,18.032162162162162,901,1042,141,886,996,110,25,941.000244381105,965.0002362009,23.999991819795014,5.999997999838001,h0,7
11.552674418604651,17.366260869565213,901,1072,171,886,1000,114,30,944.000243365274,973.000242239047,28.999998873773052,6.000011035293028,h0,7
9.891940298507462,21.120315789473686,901,1101,200,886,980,94,25,936.000237360308,960.000242263993,24.000004903684953,5.999997957623009,h0,7
12.359875776397516,16.261544715447155,901,1061,160,886,1008,122,28,952.000236286577,979.000240211464,27.000003924886983,4.999994016988012,h0,6
13.950909090909091,17.74769911504425,901,1043,142,886,998,112,26,950.000241347564,975.000237267137,24.99999591957294,5.999998006338046,h0,7
10.858097826086956,21.01189473684211,901,1084,183,886,980,94,24,943.000239368811,966.000240146088,23.000000777277023,4.999993962059989,h0,6
12.433478260869565,18.746603773584905,901,1061,160,886,991,105,21,955.000235377987,975.000237203856,20.00000182586905,4.00000298737109,h0,5
14.374676258992803,23.944578313253015,901,1039,138,886,968,82,18,936.000237338218,953.000240141183,17.000002802965014,4.00000300094996,h0,5
12.061867469879518,17.469736842105263,901,1066,165,886,999,113,26,947.000242306799,972.000238260504,24.999995953705024,4.999993928237018,h0,6
7.938605577689244,21.426236559139788,901,1151,250,886,978,92,29,942.000235356465,970.000243252201,28.000007895735962,5.999997991130954,h0,7
