a,window_size,loss_func,alpha,PD_mean,FAR_mean,Youden_index
1.3000000000000003,20,huber,0.4,0.8809523809523809,0.02702702702702703,0.853925353925354
1.2000000000000002,20,huber,0.5,0.8809523809523809,0.033783783783783786,0.8471685971685972
1.2000000000000002,20,huber,0.4,0.8809523809523809,0.033783783783783786,0.8471685971685972
1.1,20,huber,0.5,0.8809523809523809,0.04054054054054054,0.8404118404118404
1.1,20,huber,0.4,0.8809523809523809,0.04054054054054054,0.8404118404118404
0.8000000000000003,20,huber,0.4,0.9047619047619048,0.06756756756756757,0.8371943371943372
1.4000000000000004,20,huber,0.4,0.8571428571428572,0.02027027027027027,0.8368725868725869
1.4000000000000004,20,huber,0.5,0.8571428571428572,0.02027027027027027,0.8368725868725869
1.0,20,huber,0.5,0.8809523809523809,0.0472972972972973,0.8336550836550837
1.0,20,huber,0.4,0.8809523809523809,0.0472972972972973,0.8336550836550837
1.3000000000000003,20,huber,0.5,0.8571428571428572,0.02702702702702703,0.8301158301158302
0.9000000000000004,20,huber,0.5,0.8809523809523809,0.05405405405405406,0.8268983268983269
0.7000000000000002,20,huber,0.4,0.9047619047619048,0.08108108108108109,0.8236808236808237
0.7000000000000002,20,huber,0.5,0.9047619047619048,0.08108108108108109,0.8236808236808237
0.9000000000000004,20,huber,0.4,0.8809523809523809,0.060810810810810814,0.8201415701415701
0.6000000000000001,20,huber,0.5,0.9047619047619048,0.08783783783783784,0.8169240669240669
0.6000000000000001,20,huber,0.4,0.9047619047619048,0.08783783783783784,0.8169240669240669
0.8000000000000003,20,huber,0.5,0.8809523809523809,0.06756756756756757,0.8133848133848134
0.0,20,huber,0.30000000000000004,0.9523809523809523,0.18243243243243246,0.7699485199485199
-0.5,20,huber,0.30000000000000004,0.9523809523809523,0.18243243243243246,0.7699485199485199
0.10000000000000009,20,huber,0.30000000000000004,0.9523809523809523,0.18243243243243246,0.7699485199485199
-0.09999999999999987,20,huber,0.30000000000000004,0.9523809523809523,0.18243243243243246,0.7699485199485199
-0.2999999999999998,20,huber,0.30000000000000004,0.9523809523809523,0.18243243243243246,0.7699485199485199
-0.3999999999999999,20,huber,0.30000000000000004,0.9523809523809523,0.18243243243243246,0.7699485199485199
-0.19999999999999996,20,huber,0.30000000000000004,0.9523809523809523,0.18243243243243246,0.7699485199485199
0.7000000000000002,20,huber,0.30000000000000004,0.9285714285714286,0.16891891891891891,0.7596525096525097
0.10000000000000009,20,huber,0.6000000000000001,0.9285714285714286,0.16891891891891891,0.7596525096525097
0.6000000000000001,20,huber,0.6000000000000001,0.9285714285714286,0.16891891891891891,0.7596525096525097
0.40000000000000036,20,huber,0.6000000000000001,0.9285714285714286,0.16891891891891891,0.7596525096525097
0.8000000000000003,20,huber,0.30000000000000004,0.9285714285714286,0.16891891891891891,0.7596525096525097
0.40000000000000036,20,huber,0.7000000000000001,0.9285714285714286,0.16891891891891891,0.7596525096525097
