LOS,DepartureTime,Iteration,TP,FP,FN,TN,PD,FAR,F1,AUC,Anomaly_Prob,Time_sec
A,905,1,18,14,3,55,85.71428571,20.28985507,0.679245283,0.883022774,0.355555556,1.32566452
A,905,2,21,6,0,63,100,8.695652174,0.875,0.975845411,0.3,1.325055122
A,905,3,18,4,3,145,85.71428571,2.684563758,0.837209302,0.923617769,0.129411765,2.477676868
A,905,4,19,19,2,65,90.47619048,22.61904762,0.644067797,0.912414966,0.361904762,1.547821283
A,905,5,21,19,0,55,100,25.67567568,0.68852459,0.875804376,0.421052632,1.397591352
A,905,6,19,18,2,56,90.47619048,24.32432432,0.655172414,0.917631918,0.389473684,1.392388821
A,905,7,20,19,1,55,95.23809524,25.67567568,0.666666667,0.918597169,0.410526316,1.395714283
A,905,8,20,29,1,40,95.23809524,42.02898551,0.571428571,0.767770876,0.544444444,1.321344376
A,905,9,21,20,0,64,100,23.80952381,0.677419355,0.902777778,0.39047619,1.537669897
A,905,10,21,6,0,68,100,8.108108108,0.875,0.977799228,0.284210526,1.398603439
A,905,11,0,0,21,74,0,0,0,0.5,0,1.388980627
A,905,12,21,6,0,73,100,7.594936709,0.875,0.97920434,0.27,1.466197968
A,905,13,18,3,3,71,85.71428571,4.054054054,0.857142857,0.922779923,0.221052632,1.387389183
A,905,14,17,28,4,51,80.95238095,35.44303797,0.515151515,0.731163351,0.45,1.462486267
A,905,15,20,6,1,68,95.23809524,8.108108108,0.85106383,0.954954955,0.273684211,1.388913155
A,905,16,14,25,7,49,66.66666667,33.78378378,0.466666667,0.672458172,0.410526316,1.386671543
A,905,17,21,6,0,63,100,8.695652174,0.875,0.975845411,0.3,1.315976143
A,905,18,0,0,21,59,0,0,0,0.5,0,1.170345306
A,905,19,19,17,2,67,90.47619048,20.23809524,0.666666667,0.908163265,0.342857143,1.529303312
A,905,20,21,5,0,74,100,6.329113924,0.893617021,0.990657022,0.26,1.457010031
A,905,21,19,16,2,58,90.47619048,21.62162162,0.678571429,0.895431145,0.368421053,1.382105589
A,905,22,21,18,0,51,100,26.08695652,0.7,0.885093168,0.433333333,1.311514378
A,905,23,18,6,3,53,85.71428571,10.16949153,0.8,0.911622276,0.3,1.173125982
A,905,24,0,27,21,27,0,50,0,0.25,0.36,1.100593328
A,905,25,18,2,3,82,85.71428571,2.380952381,0.87804878,0.925736961,0.19047619,1.53257966
A,905,26,20,10,1,79,95.23809524,11.23595506,0.784313725,0.945692884,0.272727273,1.596795559
A,905,27,20,5,1,69,95.23809524,6.756756757,0.869565217,0.966216216,0.263157895,1.385054588
A,905,28,21,18,0,56,100,24.32432432,0.7,0.933075933,0.410526316,1.385581493
A,905,29,17,1,4,58,80.95238095,1.694915254,0.871794872,0.902744149,0.225,1.173612595
A,905,30,21,7,0,62,100,10.14492754,0.857142857,0.975500345,0.311111111,1.313654661
B,895,1,19,17,2,67,90.47619048,20.23809524,0.666666667,0.93877551,0.342857143,1.534831524
B,895,2,18,8,2,102,90,7.272727273,0.782608696,0.918636364,0.2,1.876241207
B,895,3,21,8,0,76,100,9.523809524,0.84,0.966269841,0.276190476,1.516491413
B,895,4,21,19,0,70,100,21.34831461,0.68852459,0.965489567,0.363636364,1.599157333
B,895,5,21,22,0,77,100,22.22222222,0.65625,0.841750842,0.358333333,1.737582445
B,895,6,21,22,0,182,100,10.78431373,0.65625,0.961718021,0.191111111,3.239491463
B,895,7,18,4,3,105,85.71428571,3.669724771,0.837209302,0.922455221,0.169230769,1.878843069
B,895,8,16,26,5,63,76.19047619,29.21348315,0.507936508,0.739700375,0.381818182,1.593054295
B,895,9,21,19,0,60,100,24.05063291,0.68852459,0.882760699,0.4,1.452925205
B,895,10,18,30,3,104,85.71428571,22.3880597,0.52173913,0.864072495,0.309677419,2.236238956
B,895,11,18,16,3,113,85.71428571,12.40310078,0.654545455,0.851052049,0.226666667,2.158312559
B,895,12,21,20,0,79,100,20.2020202,0.677419355,0.888648389,0.341666667,1.738794327
B,895,13,17,3,4,71,80.95238095,4.054054054,0.829268293,0.898005148,0.210526316,1.374156475
B,895,14,0,46,21,198,0,18.85245902,0,0.405737705,0.173584906,3.799675465
B,895,15,17,16,4,103,80.95238095,13.44537815,0.62962963,0.81072429,0.235714286,2.027289867
B,895,16,20,34,1,60,95.23809524,36.17021277,0.533333333,0.86550152,0.469565217,1.668845177
B,895,17,21,6,0,68,100,8.108108108,0.875,0.977799228,0.284210526,1.370728493
B,895,18,21,16,0,68,100,19.04761905,0.724137931,0.975056689,0.352380952,1.518101215
B,895,19,0,49,21,130,0,27.37430168,0,0.363128492,0.245,2.867516041
B,895,20,12,18,9,111,57.14285714,13.95348837,0.470588235,0.725729051,0.2,2.160280943
B,895,21,19,28,2,86,90.47619048,24.56140351,0.558823529,0.814954052,0.348148148,1.938660622
B,895,22,19,19,2,90,90.47619048,17.43119266,0.644067797,0.909130625,0.292307692,1.87957263
B,895,23,19,28,2,61,90.47619048,31.46067416,0.558823529,0.790529695,0.427272727,1.593678236
B,895,24,19,21,2,68,90.47619048,23.59550562,0.62295082,0.841894061,0.363636364,1.591756105
B,895,25,19,31,2,53,90.47619048,36.9047619,0.535211268,0.746315193,0.476190476,1.561003685
B,895,26,18,43,3,61,85.71428571,41.34615385,0.43902439,0.811355311,0.488,1.807108879
B,895,27,20,18,1,81,95.23809524,18.18181818,0.677966102,0.932419432,0.316666667,1.739961386
B,895,28,17,18,4,76,80.95238095,19.14893617,0.607142857,0.804964539,0.304347826,1.666948795
B,895,29,18,12,3,67,85.71428571,15.18987342,0.705882353,0.836347197,0.3,1.47194767
B,895,30,20,36,1,73,95.23809524,33.02752294,0.519480519,0.888160769,0.430769231,1.884353876
B,896,1,20,4,1,80,95.23809524,4.761904762,0.888888889,0.970521542,0.228571429,1.513929605
B,896,2,16,41,5,58,76.19047619,41.41414141,0.41025641,0.690957191,0.475,1.726760864
B,896,3,21,9,0,75,100,10.71428571,0.823529412,0.962868481,0.285714286,1.516479731
B,896,4,20,7,1,77,95.23809524,8.333333333,0.833333333,0.945294785,0.257142857,1.617089987
B,896,5,0,0,21,84,0,0,0,0.5,0,1.567362547
B,896,6,20,5,0,150,100,3.225806452,0.888888889,0.995967742,0.142857143,2.663538456
B,896,7,21,11,0,78,100,12.35955056,0.79245283,0.951578384,0.290909091,1.650060892
B,896,8,18,4,3,95,85.71428571,4.04040404,0.837209302,0.921837422,0.183333333,1.761411905
B,896,9,21,7,0,72,100,8.860759494,0.857142857,0.964737794,0.28,1.485752106
B,896,10,15,22,6,112,71.42857143,16.41791045,0.517241379,0.800995025,0.238709677,2.333974838
B,896,11,19,4,2,95,90.47619048,4.04040404,0.863636364,0.946608947,0.191666667,1.796256304
B,896,12,21,16,0,78,100,17.0212766,0.724137931,0.984295846,0.32173913,1.707913399
B,896,13,21,6,0,68,100,8.108108108,0.875,0.977799228,0.284210526,1.413373232
B,896,14,0,0,21,139,0,0,0,0.5,0,2.399022341
B,896,15,18,38,3,121,85.71428571,23.89937107,0.467532468,0.875262055,0.311111111,2.677905083
B,896,16,21,4,0,90,100,4.255319149,0.913043478,1,0.217391304,1.753833532
B,896,17,20,6,1,68,95.23809524,8.108108108,0.85106383,0.956241956,0.273684211,1.426346779
B,896,18,20,15,1,64,95.23809524,18.98734177,0.714285714,0.95509343,0.35,1.791744709
B,896,19,18,7,3,137,85.71428571,4.861111111,0.782608696,0.912863757,0.151515152,2.531813383
B,896,20,21,8,0,116,100,6.451612903,0.84,0.977150538,0.2,2.234448195
B,896,21,20,5,1,99,95.23809524,4.807692308,0.869565217,0.969322344,0.2,1.908440113
B,896,22,21,19,0,90,100,17.43119266,0.68852459,0.930755789,0.307692308,1.9954741
B,896,23,21,9,0,75,100,10.71428571,0.823529412,0.962868481,0.285714286,1.598493099
B,896,24,21,8,0,81,100,8.988764045,0.84,0.995719636,0.263636364,1.688214302
B,896,25,20,19,1,65,95.23809524,22.61904762,0.666666667,0.928287982,0.371428571,1.596373796
B,896,26,21,22,0,87,100,20.18348624,0.65625,0.962647444,0.330769231,1.976920366
B,896,27,21,21,0,78,100,21.21212121,0.666666667,0.975709476,0.35,1.828754902
B,896,28,21,11,0,88,100,11.11111111,0.79245283,0.974987975,0.266666667,1.829536438
B,896,29,19,18,2,61,90.47619048,22.78481013,0.655172414,0.840566606,0.37,1.533988953
B,896,30,19,4,2,105,90.47619048,3.669724771,0.863636364,0.947138488,0.176923077,1.981093645
B,897,1,20,4,1,80,95.23809524,4.761904762,0.888888889,0.970521542,0.228571429,1.604685307
B,897,2,17,37,4,62,80.95238095,37.37373737,0.453333333,0.751563252,0.45,1.834159613
B,897,3,21,5,0,79,100,5.952380952,0.893617021,0.991213152,0.247619048,1.601497889
B,897,4,20,7,1,77,95.23809524,8.333333333,0.833333333,0.945294785,0.257142857,1.610016346
B,897,5,0,0,21,84,0,0,0,0.5,0,1.602513313
B,897,6,21,9,0,145,100,5.844155844,0.823529412,0.994124923,0.171428571,2.64102149
B,897,7,20,18,1,71,95.23809524,20.2247191,0.677966102,0.915730337,0.345454545,1.676301479
B,897,8,21,7,0,92,100,7.070707071,0.857142857,0.971861472,0.233333333,1.81857872
B,897,9,21,7,0,72,100,8.860759494,0.857142857,0.987944545,0.28,1.518922091
B,897,10,16,30,5,104,76.19047619,22.3880597,0.47761194,0.729744136,0.296774194,2.347478151
B,897,11,19,4,2,95,90.47619048,4.04040404,0.863636364,0.946608947,0.191666667,1.81176424
B,897,12,20,6,1,88,95.23809524,6.382978723,0.85106383,0.960486322,0.226086957,1.739179611
B,897,13,20,6,1,68,95.23809524,8.108108108,0.85106383,0.956241956,0.273684211,1.436607599
B,897,14,0,0,21,139,0,0,0,0.5,0,2.430709124
B,897,15,20,20,1,94,95.23809524,17.54385965,0.655737705,0.923767753,0.296296296,2.062535763
B,897,16,0,32,21,62,0,34.04255319,0,0.329787234,0.27826087,1.738351107
B,897,17,21,8,0,66,100,10.81081081,0.84,0.944337194,0.305263158,1.436280727
B,897,18,20,29,1,50,95.23809524,36.70886076,0.571428571,0.780289331,0.49,1.495463371
B,897,19,18,8,3,136,85.71428571,5.555555556,0.765957447,0.904431217,0.157575758,2.4793787
B,897,20,21,10,0,114,100,8.064516129,0.807692308,0.99078341,0.213793103,2.188626528
B,897,21,20,5,1,99,95.23809524,4.807692308,0.869565217,0.969322344,0.2,1.884298325
B,897,22,21,16,0,93,100,14.67889908,0.724137931,0.910222805,0.284615385,1.970917702
B,897,23,20,7,1,77,95.23809524,8.333333333,0.833333333,0.945294785,0.257142857,1.599750519
B,897,24,21,9,0,80,100,10.11235955,0.823529412,0.950508293,0.272727273,1.66100049
B,897,25,20,19,1,65,95.23809524,22.61904762,0.666666667,0.928287982,0.371428571,1.590489388
B,897,26,20,30,1,79,95.23809524,27.52293578,0.563380282,0.825688073,0.384615385,1.95512104
B,897,27,21,20,0,79,100,20.2020202,0.677419355,0.964165464,0.341666667,1.803136826
B,897,28,20,11,0,89,100,11,0.784313725,0.99225,0.258333333,1.809653521
B,897,29,18,21,3,58,85.71428571,26.58227848,0.6,0.817661242,0.39,1.532160282
B,897,30,20,4,1,105,95.23809524,3.669724771,0.888888889,0.971821756,0.184615385,1.953113794
B,898,1,21,8,0,76,100,9.523809524,0.84,0.977891156,0.276190476,1.588147163
B,898,2,20,38,1,61,95.23809524,38.38383838,0.506329114,0.835016835,0.483333333,1.811081648
B,898,3,21,6,0,78,100,7.142857143,0.875,0.980442177,0.257142857,1.583682537
B,898,4,19,4,2,80,90.47619048,4.761904762,0.863636364,0.945578231,0.219047619,1.58016777
B,898,5,21,8,0,76,100,9.523809524,0.84,0.989512472,0.276190476,1.620541096
B,898,6,21,5,0,149,100,3.246753247,0.893617021,0.995207174,0.148571429,2.61556983
B,898,7,20,17,1,72,95.23809524,19.1011236,0.689655172,0.931781701,0.336363636,1.654141188
B,898,8,21,8,0,91,100,8.080808081,0.84,0.971380471,0.241666667,1.798195362
B,898,9,21,8,0,71,100,10.12658228,0.84,0.976491863,0.29,1.499108076
B,898,10,18,25,3,109,85.71428571,18.65671642,0.5625,0.793887704,0.277419355,2.313789845
B,898,11,18,24,3,70,85.71428571,25.53191489,0.571428571,0.839159068,0.365217391,1.720169306
B,898,12,21,5,0,89,100,5.319148936,0.893617021,0.992147923,0.226086957,1.777736187
B,898,13,21,6,0,68,100,8.108108108,0.875,0.977799228,0.284210526,1.424907446
B,898,14,0,0,21,139,0,0,0,0.5,0,2.392787218
B,898,15,20,20,1,99,95.23809524,16.80672269,0.655737705,0.925970388,0.285714286,2.094201326
B,898,16,18,4,3,115,85.71428571,3.361344538,0.837209302,0.922969188,0.157142857,2.093181372
B,898,17,20,8,1,66,95.23809524,10.81081081,0.816326531,0.923423423,0.294736842,1.43540287
B,898,18,21,14,0,65,100,17.72151899,0.75,0.964436407,0.35,1.50353384
B,898,19,18,3,3,141,85.71428571,2.083333333,0.857142857,0.925595238,0.127272727,2.468849421
B,898,20,21,18,0,106,100,14.51612903,0.7,0.91359447,0.268965517,2.155877829
B,898,21,21,6,0,98,100,5.769230769,0.875,0.984203297,0.216,1.87016964
B,898,22,21,27,0,82,100,24.7706422,0.608695652,0.977937964,0.369230769,1.994591713
B,898,23,20,5,1,79,95.23809524,5.952380952,0.869565217,0.967687075,0.238095238,1.568722248
B,898,24,19,8,2,81,90.47619048,8.988764045,0.791666667,0.910914928,0.245454545,1.648439884
B,898,25,20,19,1,65,95.23809524,22.61904762,0.666666667,0.928287982,0.371428571,1.581857204
B,898,26,19,22,2,87,90.47619048,20.18348624,0.612903226,0.856924421,0.315384615,1.938257694
B,898,27,20,16,1,83,95.23809524,16.16161616,0.701754386,0.945165945,0.3,1.796650887
B,898,28,21,9,0,90,100,9.090909091,0.823529412,0.983164983,0.25,1.790919542
B,898,29,19,19,2,60,90.47619048,24.05063291,0.644067797,0.883966245,0.38,1.485129118
B,898,30,20,4,1,105,95.23809524,3.669724771,0.888888889,0.971821756,0.184615385,1.938636303
B,899,1,19,18,2,61,90.47619048,22.78481013,0.655172414,0.921338156,0.37,1.522545576
B,899,2,21,8,0,86,100,8.510638298,0.84,0.982522796,0.252173913,1.712969065
B,899,3,21,7,0,72,100,8.860759494,0.857142857,0.978601567,0.28,1.509326696
B,899,4,20,5,1,89,95.23809524,5.319148936,0.869565217,0.968591692,0.217391304,1.729299068
B,899,5,13,31,8,53,61.9047619,36.9047619,0.4,0.639739229,0.419047619,1.823493242
B,899,6,20,4,1,145,95.23809524,2.684563758,0.888888889,0.972994567,0.141176471,2.643145323
B,899,7,20,23,0,87,100,20.90909091,0.634920635,0.986818182,0.330769231,2.016700983
B,899,8,18,3,3,96,85.71428571,3.03030303,0.857142857,0.924242424,0.175,1.858831406
B,899,9,20,6,1,83,95.23809524,6.741573034,0.85106383,0.959604066,0.236363636,1.704303265
B,899,10,21,20,0,124,100,13.88888889,0.677419355,0.922949735,0.248484848,2.546581984
B,899,11,19,4,2,90,90.47619048,4.255319149,0.863636364,0.946301925,0.2,1.774253607
B,899,12,18,19,3,90,85.71428571,17.43119266,0.620689655,0.904980341,0.284615385,1.975143433
B,899,13,21,4,0,150,100,2.597402597,0.913043478,0.997526283,0.142857143,2.661832333
B,899,14,0,64,21,180,0,26.2295082,0,0.368852459,0.241509434,4.034963846
B,899,15,14,10,7,109,66.66666667,8.403361345,0.622222222,0.795318127,0.171428571,2.139147997
B,899,16,21,18,0,86,100,17.30769231,0.7,0.966575092,0.312,1.897393465
B,899,17,21,7,0,67,100,9.459459459,0.857142857,0.977155727,0.294736842,1.467013121
B,899,18,14,18,7,61,66.66666667,22.78481013,0.528301887,0.774261603,0.32,1.528874397
B,899,19,18,19,3,125,85.71428571,13.19444444,0.620689655,0.835978836,0.224242424,2.510330439
B,899,20,21,7,0,112,100,5.882352941,0.857142857,0.992597039,0.2,2.128613949
B,899,21,19,28,2,76,90.47619048,26.92307692,0.558823529,0.821199634,0.376,1.904280424
B,899,22,21,6,0,98,100,5.769230769,0.875,0.992445055,0.216,1.905442476
B,899,23,0,19,8,108,0,14.96062992,0,0.42519685,0.140740741,2.054431438
B,899,24,21,10,0,79,100,11.23595506,0.807692308,0.98047084,0.281818182,1.672410727
B,899,25,21,6,0,78,100,7.142857143,0.875,0.980442177,0.257142857,1.598367929
B,899,26,17,1,2,135,89.47368421,0.735294118,0.918918919,0.946787926,0.116129032,2.338115215
B,899,27,19,16,2,83,90.47619048,16.16161616,0.678571429,0.903078403,0.291666667,1.814137936
B,899,28,21,9,0,85,100,9.574468085,0.823529412,0.955167173,0.260869565,1.738511324
B,899,29,19,21,2,58,90.47619048,26.58227848,0.62295082,0.870403858,0.4,1.50903964
B,899,30,21,6,0,103,100,5.504587156,0.875,0.992791612,0.207692308,1.960443735
B,900,1,20,4,1,75,95.23809524,5.063291139,0.888888889,0.970162749,0.24,1.518359423
B,900,2,19,18,2,71,90.47619048,20.2247191,0.655172414,0.902086677,0.336363636,1.670388699
B,900,3,21,9,0,70,100,11.39240506,0.823529412,0.975587703,0.3,1.520303726
B,900,4,0,0,21,184,0,0,0,0.5,0,3.0591712
B,900,5,18,25,3,64,85.71428571,28.08988764,0.5625,0.809256287,0.390909091,1.664107561
B,900,6,20,5,1,144,95.23809524,3.355704698,0.869565217,0.971396612,0.147058824,2.561787367
B,900,7,19,6,2,83,90.47619048,6.741573034,0.826086957,0.937667202,0.227272727,1.67021513
B,900,8,0,0,21,104,0,0,0,0.5,0,1.893619061
B,900,9,21,5,0,74,100,6.329113924,0.893617021,0.990657022,0.26,1.542568207
B,900,10,21,6,0,128,100,4.47761194,0.875,0.994136461,0.174193548,2.33764267
B,900,11,19,19,2,85,90.47619048,18.26923077,0.644067797,0.910714286,0.304,1.877601147
B,900,12,20,19,1,75,95.23809524,20.21276596,0.666666667,0.90881459,0.339130435,1.736744881
B,900,13,20,19,1,55,95.23809524,25.67567568,0.666666667,0.876447876,0.410526316,1.439726591
B,900,14,0,45,21,194,0,18.82845188,0,0.405857741,0.173076923,3.873302937
B,900,15,13,27,8,87,61.9047619,23.68421053,0.426229508,0.738721805,0.296296296,2.04641223
B,900,16,13,20,8,69,61.9047619,22.47191011,0.481481481,0.715623328,0.3,1.667870522
B,900,17,1,19,0,110,100,14.72868217,0.095238095,0.872093023,0.153846154,1.952641487
B,900,18,13,33,8,41,61.9047619,44.59459459,0.388059701,0.599099099,0.484210526,1.437503338
B,900,19,18,31,3,108,85.71428571,22.30215827,0.514285714,0.816546763,0.30625,2.39375186
B,900,20,20,10,1,104,95.23809524,8.771929825,0.784313725,0.949456976,0.222222222,2.064481974
B,900,21,20,30,0,75,100,28.57142857,0.571428571,0.967142857,0.4,1.899317265
B,900,22,21,8,0,106,100,7.01754386,0.84,0.963868003,0.214814815,2.01287961
B,900,23,0,0,18,117,0,0,0,0.5,0,2.029032707
B,900,24,20,16,1,73,95.23809524,17.97752809,0.701754386,0.945960407,0.327272727,1.688754797
B,900,25,20,19,1,65,95.23809524,22.61904762,0.666666667,0.904761905,0.371428571,1.600968838
B,900,26,21,6,0,103,100,5.504587156,0.875,0.992791612,0.207692308,1.95347929
B,900,27,15,4,6,110,71.42857143,3.50877193,0.75,0.846491228,0.140740741,2.025277615
B,900,28,19,23,2,71,90.47619048,24.46808511,0.603174603,0.916919959,0.365217391,1.760224342
B,900,29,21,7,0,67,100,9.459459459,0.857142857,0.989382239,0.294736842,1.436214924
B,900,30,19,15,2,94,90.47619048,13.76146789,0.690909091,0.904980341,0.261538462,1.955262423
B,901,1,21,19,0,70,100,21.34831461,0.68852459,0.950775816,0.363636364,1.653788328
B,901,2,21,5,0,79,100,5.952380952,0.893617021,0.991213152,0.247619048,1.579088688
B,901,3,21,23,0,56,100,29.11392405,0.646153846,0.947257384,0.44,1.489720345
B,901,4,20,17,1,67,95.23809524,20.23809524,0.689655172,0.933673469,0.352380952,1.576060295
B,901,5,0,0,21,104,0,0,0,0.5,0,1.877251863
B,901,6,15,0,6,164,71.42857143,0,0.833333333,0.857142857,0.081081081,2.752306938
B,901,7,19,5,2,84,90.47619048,5.617977528,0.844444444,0.943017657,0.218181818,1.644388199
B,901,8,0,43,20,87,0,33.07692308,0,0.334615385,0.286666667,2.236775875
B,901,9,21,6,0,73,100,7.594936709,0.875,0.97920434,0.27,1.495508194
B,901,10,0,0,21,134,0,0,0,0.5,0,2.329994202
B,901,11,19,5,2,89,90.47619048,5.319148936,0.844444444,0.943515704,0.208695652,1.740079403
B,901,12,18,17,3,72,85.71428571,19.1011236,0.642857143,0.889780631,0.318181818,1.659722805
B,901,13,15,9,0,121,100,6.923076923,0.769230769,0.991538462,0.165517241,2.17551136
B,901,14,18,30,3,204,85.71428571,12.82051282,0.52173913,0.841269841,0.188235294,3.757414818
B,901,15,21,7,0,107,100,6.140350877,0.857142857,0.996031746,0.207407407,2.005712032
B,901,16,18,17,3,67,85.71428571,20.23809524,0.642857143,0.894274376,0.333333333,1.57595849
B,901,17,2,44,0,74,100,37.28813559,0.083333333,0.796610169,0.383333333,1.780679703
B,901,18,17,38,4,36,80.95238095,51.35135135,0.447368421,0.58043758,0.578947368,1.755328417
B,901,19,18,5,3,154,85.71428571,3.144654088,0.818181818,0.922581611,0.127777778,2.779964924
B,901,20,21,21,0,93,100,18.42105263,0.666666667,0.976190476,0.311111111,2.07847929
B,901,21,20,5,1,89,95.23809524,5.319148936,0.869565217,0.967071935,0.217391304,1.776664257
B,901,22,19,11,2,93,90.47619048,10.57692308,0.745098039,0.886675824,0.24,1.931492567
B,901,23,20,6,0,79,100,7.058823529,0.869565217,0.983529412,0.247619048,1.619296789
B,901,24,20,4,0,101,100,3.80952381,0.909090909,0.996190476,0.192,1.936907768
B,901,25,20,5,1,94,95.23809524,5.050505051,0.869565217,0.968975469,0.208333333,1.850476265
B,901,26,18,19,3,85,85.71428571,18.26923077,0.620689655,0.890567766,0.296,1.915406466
B,901,27,20,7,1,92,95.23809524,7.070707071,0.833333333,0.94997595,0.225,1.856464386
B,901,28,19,21,2,68,90.47619048,23.59550562,0.62295082,0.84082397,0.363636364,1.680300713
B,901,29,0,0,14,136,0,0,0,0.5,0,2.301575422
B,901,30,20,11,1,93,95.23809524,10.57692308,0.769230769,0.903617216,0.248,1.918266296
B,902,1,18,17,3,67,85.71428571,20.23809524,0.642857143,0.914399093,0.333333333,1.624725103
B,902,2,20,6,1,78,95.23809524,7.142857143,0.85106383,0.955498866,0.247619048,1.608814955
B,902,3,11,29,10,50,52.38095238,36.70886076,0.360655738,0.596142254,0.4,1.531423092
B,902,4,20,17,1,67,95.23809524,20.23809524,0.689655172,0.933673469,0.352380952,1.598161697
B,902,5,0,0,21,104,0,0,0,0.5,0,1.906318903
B,902,6,20,21,0,139,100,13.125,0.655737705,0.96375,0.227777778,2.733860016
B,902,7,18,3,3,86,85.71428571,3.370786517,0.857142857,0.923756019,0.190909091,1.694580317
B,902,8,14,16,7,113,66.66666667,12.40310078,0.549019608,0.77076412,0.2,2.286395311
B,902,9,21,6,0,73,100,7.594936709,0.875,0.97920434,0.27,1.518081427
B,902,10,0,0,21,134,0,0,0,0.5,0,2.375742674
B,902,11,21,8,0,86,100,8.510638298,0.84,0.988348531,0.252173913,1.757031441
B,902,12,20,19,1,70,95.23809524,21.34831461,0.666666667,0.896736223,0.354545455,1.679780245
B,902,13,9,33,12,91,42.85714286,26.61290323,0.285714286,0.584869432,0.289655172,2.208027124
B,902,14,0,0,21,234,0,0,0,0.5,0,3.83490181
B,902,15,20,8,0,107,100,6.956521739,0.833333333,0.977391304,0.207407407,2.056532145
B,902,16,20,15,1,69,95.23809524,17.85714286,0.714285714,0.87244898,0.333333333,1.600870371
B,902,17,3,36,0,81,100,30.76923077,0.142857143,0.901709402,0.325,1.812643051
B,902,18,14,37,7,37,66.66666667,50,0.388888889,0.552445302,0.536842105,1.455860376
B,902,19,19,11,2,138,90.47619048,7.382550336,0.745098039,0.92921061,0.176470588,2.572459221
B,902,20,17,16,4,98,80.95238095,14.03508772,0.62962963,0.856307435,0.244444444,2.030179501
B,902,21,20,5,1,89,95.23809524,5.319148936,0.869565217,0.968591692,0.217391304,1.736855268
B,902,22,19,25,2,79,90.47619048,24.03846154,0.584615385,0.853021978,0.352,1.890503883
B,902,23,18,9,0,78,100,10.34482759,0.8,0.980204342,0.257142857,1.599975586
B,902,24,17,13,4,91,80.95238095,12.5,0.666666667,0.832188645,0.24,1.892685413
B,902,25,20,5,1,94,95.23809524,5.050505051,0.869565217,0.968975469,0.208333333,1.805717945
B,902,26,19,20,2,84,90.47619048,19.23076923,0.633333333,0.900641026,0.312,1.886477947
B,902,27,21,4,0,95,100,4.04040404,0.913043478,0.996151996,0.208333333,1.811274767
B,902,28,20,21,1,68,95.23809524,23.59550562,0.64516129,0.857677903,0.372727273,1.666768312
B,902,29,19,4,2,125,90.47619048,3.100775194,0.863636364,0.947951274,0.153333333,2.255259275
B,902,30,20,18,1,86,95.23809524,17.30769231,0.677966102,0.926739927,0.304,1.870697498
B,903,1,21,13,0,76,100,14.60674157,0.763636364,0.906634564,0.309090909,1.66015029
B,903,2,21,6,0,78,100,7.142857143,0.875,0.990646259,0.257142857,1.596853256
B,903,3,21,20,0,59,100,25.3164557,0.677419355,0.977094635,0.41,1.507974386
B,903,4,21,6,0,78,100,7.142857143,0.875,0.988662132,0.257142857,1.57663846
B,903,5,0,0,21,104,0,0,0,0.5,0,1.878703594
B,903,6,0,15,20,150,0,9.090909091,0,0.454545455,0.081081081,2.776191473
B,903,7,21,6,0,83,100,6.741573034,0.875,0.981005886,0.245454545,1.663712263
B,903,8,19,29,2,100,90.47619048,22.48062016,0.550724638,0.836655592,0.32,2.252765894
B,903,9,21,6,0,73,100,7.594936709,0.875,0.97920434,0.27,1.529675961
B,903,10,17,1,4,133,80.95238095,0.746268657,0.871794872,0.90387349,0.116129032,2.335372925
B,903,11,21,4,0,85,100,4.494382022,0.913043478,0.995719636,0.227272727,1.645846844
B,903,12,20,10,1,79,95.23809524,11.23595506,0.784313725,0.923756019,0.272727273,1.689975023
B,903,13,16,11,0,118,100,8.527131783,0.744186047,0.967054264,0.186206897,2.178584337
B,903,14,0,30,21,204,0,12.82051282,0,0.435897436,0.117647059,3.778900862
B,903,15,21,2,0,112,100,1.754385965,0.954545455,1,0.17037037,2.027290344
B,903,16,20,19,1,65,95.23809524,22.61904762,0.666666667,0.906746032,0.371428571,1.574090242
B,903,17,0,0,0,120,0,0,0,,0,1.796774626
B,903,18,13,27,8,47,61.9047619,36.48648649,0.426229508,0.602960103,0.421052632,1.437326431
B,903,19,0,19,21,140,0,11.94968553,0,0.440251572,0.105555556,2.679783106
B,903,20,17,18,4,96,80.95238095,15.78947368,0.607142857,0.865288221,0.259259259,2.012304068
B,903,21,20,6,1,88,95.23809524,6.382978723,0.85106383,0.960486322,0.226086957,1.727633953
B,903,22,21,8,0,96,100,7.692307692,0.84,0.990155678,0.232,1.86365056
B,903,23,15,12,0,78,100,13.33333333,0.714285714,0.945185185,0.257142857,1.588207483
B,903,24,20,7,1,97,95.23809524,6.730769231,0.833333333,0.951236264,0.216,1.852915525
B,903,25,20,5,0,95,100,5,0.888888889,0.99375,0.208333333,1.826388121
B,903,26,19,20,2,84,90.47619048,19.23076923,0.633333333,0.900641026,0.312,1.867300272
B,903,27,20,7,1,92,95.23809524,7.070707071,0.833333333,0.94997595,0.225,1.798380136
B,903,28,18,22,3,67,85.71428571,24.71910112,0.590163934,0.834135902,0.363636364,1.651454687
B,903,29,19,4,1,196,95,2,0.88372093,0.9725,0.104545455,3.258083105
B,903,30,20,11,1,93,95.23809524,10.57692308,0.769230769,0.903617216,0.248,1.870820761
B,904,1,21,18,0,71,100,20.2247191,0.7,0.955323703,0.354545455,1.892702341
