LOS,a,window_size,loss_func,alpha,PD_mean,FAR_mean,Youden_index
B,0.20000000000000018,20,huber,0.4,0.9194474506974507,0.1588162409422584,0.7606312097551923
B,0.30000000000000027,20,huber,0.4,0.911792328042328,0.1518592961693644,0.7599330318729636
B,0.40000000000000036,20,huber,0.4,0.9012584175084175,0.14416957218147233,0.7570888453269452
B,0.0,20,huber,0.4,0.9313377825877825,0.17594626684740505,0.7553915157403774
B,0.10000000000000009,20,huber,0.4,0.9223478835978836,0.1679208223201079,0.7544270612777757
B,-0.09999999999999987,20,huber,0.4,0.9348226310726311,0.1818861189902766,0.7529365120823545
B,-0.19999999999999996,20,huber,0.4,0.936842833092833,0.18478633190308363,0.7520565011897493
B,-0.2999999999999998,20,huber,0.4,0.9377086339586338,0.18991437544336287,0.7477942585152709
B,0.30000000000000027,20,huber,0.5,0.932787999037999,0.1855519924604484,0.7472360065775506
B,0.40000000000000036,20,huber,0.5,0.9160275372775373,0.171291135161578,0.7447364021159593
B,0.5,20,huber,0.4,0.8773911736411737,0.13276266134007572,0.744628512301098
B,-0.09999999999999987,15,huber,0.4,0.8721819384319385,0.128514809017899,0.7436671294140395
B,-0.19999999999999996,15,huber,0.4,0.8730477392977393,0.1297433102464002,0.7433044290513391
B,0.0,15,huber,0.4,0.8703060365560364,0.12719117545769995,0.7431148610983365
B,0.20000000000000018,15,huber,0.4,0.8649669312169311,0.12189730510770111,0.74306962610923
B,0.10000000000000009,15,huber,0.4,0.8672757335257334,0.12526894513811193,0.7420067883876215
B,0.30000000000000027,15,huber,0.4,0.8556595719095719,0.11520794152521803,0.7404516303843538
B,0.20000000000000018,20,huber,0.5,0.9411934824434824,0.20235719221316514,0.7388362902303173
B,0.5,20,huber,0.5,0.8940722703222703,0.15590140338409386,0.7381708669381765
B,0.40000000000000036,20,huber,0.6000000000000001,0.919522607022607,0.18168102336746714,0.7378415836551399
B,0.6000000000000001,20,huber,0.4,0.8600390812890812,0.12396963266410256,0.7360694486249787
B,-0.2999999999999998,15,huber,0.4,0.8753709716209715,0.13976632026941024,0.7356046513515613
B,0.40000000000000036,15,huber,0.4,0.8422180134680134,0.10754405706830165,0.7346739563997118
B,0.30000000000000027,20,huber,0.6000000000000001,0.9347751322751323,0.2004386934473191,0.7343364388278132
B,0.5,20,huber,0.6000000000000001,0.8980074555074555,0.1639696849589583,0.7340377705484973
B,0.6000000000000001,20,huber,0.6000000000000001,0.8801863876863877,0.14615571633769822,0.7340306713486895
B,0.5,20,huber,0.8,0.906449013949014,0.17251290629815205,0.7339361076508619
B,0.40000000000000036,15,mse,0.30000000000000004,0.8937339512339513,0.15992678933799043,0.7338071618959608
B,0.5,15,mse,0.2,0.880755957005957,0.14783277304827827,0.7329231839576787
B,0.5,15,huber,0.4,0.8346711159211159,0.10189777111805644,0.7327733448030594
B,0.6000000000000001,20,huber,0.5,0.8723388648388648,0.13992422794239348,0.7324146368964713
B,0.40000000000000036,15,mse,0.2,0.8959507622007622,0.16368515768601263,0.7322656045147495
B,0.5,15,mse,0.30000000000000004,0.8760427535427535,0.14396429521560888,0.7320784583271447
B,0.6000000000000001,15,mse,0.30000000000000004,0.857504995004995,0.12765841753301183,0.7298465774719831
B,0.30000000000000027,15,mse,0.2,0.9089111351611352,0.17910408790860827,0.7298070472525269
B,0.6000000000000001,15,mse,0.2,0.8617498242498243,0.1321448656315802,0.729604958618244
B,0.6000000000000001,20,huber,0.8,0.8814562289562289,0.15207677583599657,0.7293794531202323
B,0.30000000000000027,15,rmse,0.2,0.9143205868205868,0.18501388368591182,0.7293067031346749
B,0.30000000000000027,15,mae,0.2,0.9143205868205868,0.18501388368591182,0.7293067031346749
B,0.30000000000000027,15,hausdorff,0.2,0.9143205868205868,0.18501388368591182,0.7293067031346749
B,0.10000000000000009,20,huber,0.5,0.9442382154882154,0.2150784596221066,0.7291597558661088
B,0.20000000000000018,15,mse,0.2,0.9195773208273208,0.19070327659470188,0.7288740442326189
B,0.40000000000000036,20,huber,0.8,0.9188804713804714,0.19108757519279582,0.7277928961876755
B,0.5,20,huber,0.7000000000000001,0.8983465608465608,0.17059866713508545,0.7277478937114754
B,0.10000000000000009,15,mse,0.2,0.928877465127465,0.20145792007778376,0.7274195450496813
B,0.0,20,huber,0.5,0.9529106541606541,0.22557538403229302,0.7273352701283611
B,0.30000000000000027,15,mse,0.30000000000000004,0.9049699374699375,0.1777937249160406,0.7271762125538969
B,0.40000000000000036,15,mae,0.2,0.9024789562289561,0.17531615720440288,0.7271627990245533
B,0.40000000000000036,15,rmse,0.2,0.9024789562289561,0.17531615720440288,0.7271627990245533
B,0.40000000000000036,15,hausdorff,0.2,0.9024789562289561,0.17531615720440288,0.7271627990245533
B,0.7000000000000002,15,mse,0.30000000000000004,0.8376691364191363,0.11224953669191641,0.7254195997272199
B,0.6000000000000001,20,huber,0.7000000000000001,0.8764706589706589,0.15118408162750355,0.7252865773431554
B,0.6000000000000001,15,huber,0.4,0.821821188071188,0.09721293802478723,0.7246082500464007
B,0.20000000000000018,15,rmse,0.2,0.9212686387686388,0.1971198092905319,0.7241488294781069
B,0.20000000000000018,15,hausdorff,0.2,0.9212686387686388,0.1971198092905319,0.7241488294781069
B,0.20000000000000018,15,mae,0.2,0.9212686387686388,0.1971198092905319,0.7241488294781069
B,0.7000000000000002,20,huber,0.4,0.835760582010582,0.11194701593605602,0.723813566074526
B,-0.09999999999999987,20,huber,0.5,0.9550895863395863,0.23129949283104995,0.7237900935085364
B,0.30000000000000027,20,huber,0.7000000000000001,0.9330363155363155,0.20943564337488868,0.7236006721614268
B,0.5,15,mae,0.2,0.8893019480519481,0.16607397828096412,0.7232279697709839
B,0.5,15,hausdorff,0.2,0.8893019480519481,0.16607397828096412,0.7232279697709839
B,0.5,15,rmse,0.2,0.8893019480519481,0.16607397828096412,0.7232279697709839
B,0.10000000000000009,15,mae,0.2,0.9292195767195767,0.20633728758563502,0.7228822891339417
B,0.10000000000000009,15,hausdorff,0.2,0.9292195767195767,0.20633728758563502,0.7228822891339417
B,0.10000000000000009,15,rmse,0.2,0.9292195767195767,0.20633728758563502,0.7228822891339417
B,0.40000000000000036,20,huber,0.7000000000000001,0.9125817700817701,0.1900237539217964,0.7225580161599737
B,0.7000000000000002,20,huber,0.5,0.8460618085618085,0.12359306154663846,0.72246874701517
B,0.7000000000000002,20,mse,0.5,0.8619859307359307,0.13979203612730812,0.7221938946086226
B,0.0,15,mse,0.2,0.9365253727753728,0.21436801981588138,0.7221573529594915
B,0.30000000000000027,20,huber,0.8,0.9348544973544972,0.21302793687732374,0.7218265604771734
B,0.7000000000000002,15,huber,0.4,0.8099525012025013,0.0890410994224286,0.7209114017800726
B,0.7000000000000002,15,mse,0.2,0.8411509786509785,0.12044519695387702,0.7207057816971015
B,0.0,15,hausdorff,0.2,0.9347246272246271,0.21425296463514906,0.720471662589478
B,0.0,15,mae,0.2,0.9347246272246271,0.21425296463514906,0.720471662589478
B,0.0,15,rmse,0.2,0.9347246272246271,0.21425296463514906,0.720471662589478
B,0.20000000000000018,20,huber,0.6000000000000001,0.9408952621452622,0.22076659460739528,0.7201286675378669
B,0.6000000000000001,15,hausdorff,0.2,0.8739484126984127,0.15404034491428253,0.7199080677841302
B,0.6000000000000001,15,rmse,0.2,0.8739484126984127,0.15404034491428253,0.7199080677841302
B,0.6000000000000001,15,mae,0.2,0.8739484126984127,0.15404034491428253,0.7199080677841302
B,-0.19999999999999996,20,huber,0.5,0.9575787638287638,0.23776774464486575,0.7198110191838981
B,0.6000000000000001,20,mse,0.5,0.878205266955267,0.15872916165486786,0.7194761053003992
B,0.8000000000000003,15,mse,0.30000000000000004,0.8164692252192252,0.0970039016620654,0.7194653235571598
B,0.5,20,mse,0.5,0.8965746753246754,0.17729097833616544,0.7192836969885099
B,0.6000000000000001,20,mse,0.4,0.8741360028860029,0.15494579863072133,0.7191902042552816
B,0.20000000000000018,15,mse,0.30000000000000004,0.9187289562289562,0.19982320793418173,0.7189057482947745
B,0.7000000000000002,20,mse,0.4,0.8565219502719503,0.137669813037368,0.7188521372345823
B,-0.09999999999999987,15,rmse,0.2,0.937661135161135,0.21895210687569347,0.7187090282854416
B,-0.09999999999999987,15,mae,0.2,0.937661135161135,0.21895210687569347,0.7187090282854416
B,-0.09999999999999987,15,hausdorff,0.2,0.937661135161135,0.21895210687569347,0.7187090282854416
B,-0.09999999999999987,15,mse,0.2,0.9433507696007696,0.22585171750423758,0.717499052096532
B,0.5,20,mse,0.6000000000000001,0.8994246031746032,0.182565973515835,0.7168586296587681
B,0.7000000000000002,20,huber,0.6000000000000001,0.8441979316979318,0.1280410489785176,0.7161568827194142
B,0.20000000000000018,20,huber,0.7000000000000001,0.9436225348725348,0.227760522616095,0.7158620122564398
B,0.6000000000000001,20,mse,0.6000000000000001,0.8788690476190476,0.1630760863759329,0.7157929612431146
B,-0.2999999999999998,20,huber,0.5,0.9590217652717652,0.24399535043255252,0.7150264148392127
B,0.7000000000000002,15,mae,0.2,0.8574621212121212,0.14247236044655573,0.7149897607655654
B,0.7000000000000002,15,rmse,0.2,0.8574621212121212,0.14247236044655573,0.7149897607655654
B,0.7000000000000002,15,hausdorff,0.2,0.8574621212121212,0.14247236044655573,0.7149897607655654
B,0.10000000000000009,20,huber,0.6000000000000001,0.9498875661375661,0.23521362606344093,0.7146739400741251
B,0.5,20,mse,0.4,0.8886237373737373,0.17397552977880731,0.7146482075949301
B,0.6000000000000001,15,mse,0.4,0.8417718855218855,0.1273212920200945,0.7144505935017911
B,-0.19999999999999996,15,hausdorff,0.2,0.9399771524771524,0.22565412670979174,0.7143230257673607
B,-0.19999999999999996,15,rmse,0.2,0.9399771524771524,0.22565412670979174,0.7143230257673607
B,-0.19999999999999996,15,mae,0.2,0.9399771524771524,0.22565412670979174,0.7143230257673607
B,0.5,15,mse,0.4,0.8617791005291006,0.14750625139559556,0.714272849133505
B,0.10000000000000009,15,mse,0.30000000000000004,0.9286063011063012,0.21491432946595648,0.7136919716403447
B,-0.3999999999999999,20,huber,0.4,0.9398947811447811,0.22622426483778313,0.713670516306998
B,0.40000000000000036,15,mse,0.4,0.8783898508898508,0.1648590357417991,0.7135308151480517
B,0.8000000000000003,15,mse,0.2,0.8198909423909423,0.10661587827554853,0.7132750641153938
B,0.8000000000000003,20,huber,0.5,0.8256192881192881,0.11264733989685571,0.7129719482224324
B,0.8000000000000003,20,mse,0.4,0.8346604784104784,0.12236619297763728,0.7122942854328411
B,0.8000000000000003,20,huber,0.4,0.8123406685906684,0.10005626027449069,0.7122844083161778
B,0.20000000000000018,15,huber,0.5,0.8761069023569023,0.16402677733522905,0.7120801250216732
B,0.30000000000000027,15,huber,0.5,0.8693175805675806,0.15742147600730225,0.7118961045602783
B,-0.19999999999999996,15,mse,0.2,0.9469871332371331,0.23509507971577853,0.7118920535213547
B,0.0,20,huber,0.30000000000000004,0.8539484126984126,0.14212664114687618,0.7118217715515365
B,0.20000000000000018,20,huber,0.8,0.9431661856661857,0.23138041802994946,0.7117857676362362
B,0.7000000000000002,20,huber,0.7000000000000001,0.8432239057239056,0.1315268471488249,0.7116970585750807
B,0.40000000000000036,20,mse,0.5,0.9086423761423761,0.1969802658708047,0.7116621102715714
B,0.7000000000000002,20,mse,0.6000000000000001,0.8552976190476189,0.143876150663372,0.7114214683842469
B,-0.09999999999999987,20,huber,0.30000000000000004,0.8555429292929293,0.1441260603069189,0.7114168689860104
B,0.30000000000000027,15,mse,0.4,0.8951575276575277,0.18437352398096596,0.7107840036765617
B,0.0,15,huber,0.5,0.8852483164983166,0.17447828803701124,0.7107700284613053
B,0.10000000000000009,15,huber,0.5,0.8814604377104377,0.17101561724764244,0.7104448204627952
B,-0.09999999999999987,15,huber,0.5,0.8875571188071188,0.17734646334937634,0.7102106554577425
B,0.8000000000000003,20,huber,0.6000000000000001,0.8260882635882636,0.11591855857213133,0.7101697050161323
B,0.0,15,mse,0.30000000000000004,0.937708633958634,0.22781561146823762,0.7098930224903964
B,0.5,20,mse,0.30000000000000004,0.8827845765345766,0.172923895001088,0.7098606815334887
B,-0.19999999999999996,20,huber,0.30000000000000004,0.8627579365079365,0.15310218746007642,0.7096557490478601
B,0.6000000000000001,20,mse,0.30000000000000004,0.8640760628260628,0.15447499159549222,0.7096010712305705
B,0.40000000000000036,20,mse,0.6000000000000001,0.9122426647426647,0.2028005805391407,0.709442084203524
B,0.8000000000000003,20,mse,0.5,0.8300450937950937,0.12071274173444027,0.7093323520606535
B,0.40000000000000036,20,mse,0.4,0.900268759018759,0.19095585990803887,0.7093128991107202
B,0.8000000000000003,20,huber,0.7000000000000001,0.8281878306878306,0.11914133109608006,0.7090464995917506
B,-0.19999999999999996,15,huber,0.5,0.8885672198172198,0.1798034658063788,0.7087637540108409
B,0.7000000000000002,15,mse,0.4,0.8211658249158249,0.11268991285476807,0.7084759120610569
B,-0.2999999999999998,20,huber,0.30000000000000004,0.8639123376623377,0.1557565666534081,0.7081557710089296
B,0.7000000000000002,20,mse,0.30000000000000004,0.8441922891922892,0.13615647824540517,0.7080358109468841
B,-0.19999999999999996,10,mse,0.2,0.8842358104858105,0.1767264290655141,0.7075093814202964
B,0.10000000000000009,20,huber,0.30000000000000004,0.8456872294372293,0.13847388436047553,0.7072133450767537
B,0.0,20,huber,0.6000000000000001,0.9562584175084176,0.24905615499153008,0.7072022625168874
B,-0.09999999999999987,10,mse,0.2,0.8814796777296776,0.17445227340144837,0.7070274043282292
B,0.5,15,huber,0.5,0.8449813612313612,0.1380301879384329,0.7069511732929283
B,0.10000000000000009,10,mse,0.2,0.871768278018278,0.16500775517915997,0.706760522839118
B,0.20000000000000018,20,huber,0.30000000000000004,0.8386093073593074,0.131883965711205,0.7067253416481024
B,0.8000000000000003,15,huber,0.4,0.7894452306952306,0.08291319486864555,0.7065320358265851
B,0.0,10,mse,0.2,0.8772516835016835,0.1709042813691867,0.7063474021324968
B,0.8000000000000003,15,mae,0.2,0.8377290764790765,0.13138611219205504,0.7063429642870214
B,0.8000000000000003,15,hausdorff,0.2,0.8377290764790765,0.13138611219205504,0.7063429642870214
B,0.8000000000000003,15,rmse,0.2,0.8377290764790765,0.13138611219205504,0.7063429642870214
B,0.40000000000000036,15,huber,0.5,0.8523983886483887,0.14606551168479492,0.7063328769635937
B,0.20000000000000018,10,mse,0.2,0.8622156084656085,0.1560709050279783,0.7061447034376303
B,0.20000000000000018,15,mse,0.4,0.9083321308321308,0.20244172828031384,0.705890402551817
B,0.9000000000000004,15,mse,0.30000000000000004,0.7909858197358196,0.08553991665234557,0.705445903083474
B,-0.09999999999999987,15,mse,0.30000000000000004,0.9469799182299182,0.2417721569213481,0.7052077613085701
B,0.40000000000000036,20,mse,0.8,0.9122673160173159,0.2072021339673718,0.7050651820499441
B,-0.2999999999999998,15,mae,0.2,0.9436063011063012,0.238909119145129,0.7046971819611721
B,-0.2999999999999998,15,hausdorff,0.2,0.9436063011063012,0.238909119145129,0.7046971819611721
B,-0.2999999999999998,15,rmse,0.2,0.9436063011063012,0.238909119145129,0.7046971819611721
B,0.6000000000000001,15,huber,0.5,0.8271530784030784,0.12254910433165266,0.7046039740714257
B,-0.2999999999999998,15,mse,0.2,0.9508904521404521,0.2466828966403051,0.704207555500147
B,0.10000000000000009,20,huber,0.7000000000000001,0.9481415343915344,0.24445102035642316,0.7036905140351112
B,0.8000000000000003,20,mse,0.30000000000000004,0.8222947422947422,0.11910348432859948,0.7031912579661427
B,0.40000000000000036,20,huber,0.9,0.9006914381914382,0.19762008514490287,0.7030713530465353
B,0.10000000000000009,15,mse,0.4,0.9209656084656085,0.21799283998744715,0.7029727684781614
B,-0.09999999999999987,20,huber,0.6000000000000001,0.9608832371332371,0.25802662894892753,0.7028566081843095
B,-0.2999999999999998,15,huber,0.5,0.8903132515632516,0.1888943748972879,0.7014188766659637
B,0.7000000000000002,20,huber,0.8,0.8329280904280905,0.13151895283038995,0.7014091375977005
B,0.30000000000000027,20,huber,0.30000000000000004,0.8275464812964812,0.12628683828387333,0.7012596430126079
B,0.9000000000000004,15,mse,0.2,0.7932170607170608,0.09212985234412079,0.70108720837294
B,0.40000000000000036,20,mse,0.7000000000000001,0.9102567340067339,0.20941299694122098,0.700843737065513
B,0.40000000000000036,20,mse,0.30000000000000004,0.8936936674436674,0.19309459606738963,0.7005990713762777
B,0.30000000000000027,10,mse,0.2,0.8493440355940355,0.14903304691104138,0.7003109886829941
B,0.0,15,mse,0.4,0.932756734006734,0.23249224725922119,0.7002644867475127
B,0.30000000000000027,20,mse,0.4,0.9139652477152478,0.21373010621200175,0.7002351415032461
B,0.40000000000000036,15,rmse,0.30000000000000004,0.9157275132275133,0.21560454542203955,0.7001229678054738
B,0.40000000000000036,15,mae,0.30000000000000004,0.9157275132275133,0.21560454542203955,0.7001229678054738
B,0.40000000000000036,15,hausdorff,0.30000000000000004,0.9157275132275133,0.21560454542203955,0.7001229678054738
B,0.5,15,mae,0.30000000000000004,0.8991744829244829,0.19918389309110163,0.6999905898333812
B,0.5,15,rmse,0.30000000000000004,0.8991744829244829,0.19918389309110163,0.6999905898333812
B,0.5,15,hausdorff,0.30000000000000004,0.8991744829244829,0.19918389309110163,0.6999905898333812
B,0.5,20,mse,0.8,0.8892370129870131,0.18938399352551713,0.6998530194614959
B,0.30000000000000027,15,hausdorff,0.30000000000000004,0.9249771524771525,0.22529958734334032,0.6996775651338122
B,0.30000000000000027,15,mae,0.30000000000000004,0.9249771524771525,0.22529958734334032,0.6996775651338122
B,0.30000000000000027,15,rmse,0.30000000000000004,0.9249771524771525,0.22529958734334032,0.6996775651338122
B,0.9000000000000004,15,mae,0.2,0.8186093073593074,0.1190370603585647,0.6995722470007426
B,0.9000000000000004,15,rmse,0.2,0.8186093073593074,0.1190370603585647,0.6995722470007426
B,0.9000000000000004,15,hausdorff,0.2,0.8186093073593074,0.1190370603585647,0.6995722470007426
B,-0.19999999999999996,20,huber,0.6000000000000001,0.9633724146224146,0.263864811271871,0.6995076033505436
B,0.9000000000000004,20,huber,0.4,0.7908232970732971,0.09152161975049265,0.6993016773228045
B,0.8000000000000003,20,mse,0.6000000000000001,0.8216251803751804,0.12248023033047367,0.6991449500447067
B,0.6000000000000001,20,mse,0.8,0.8636453823953825,0.16457125324941183,0.6990741291459707
B,0.30000000000000027,20,mse,0.5,0.9182599807599808,0.21929841538707134,0.6989615653729095
B,-0.19999999999999996,15,mse,0.30000000000000004,0.9536321548821549,0.2552865491720147,0.6983456057101403
B,0.5,20,huber,0.9,0.8783104858104859,0.18002295360408468,0.6982875322064012
B,0.9000000000000004,20,huber,0.5,0.8002657527657527,0.10216530275000751,0.6981004500157453
B,0.30000000000000027,20,mse,0.6000000000000001,0.9222643097643097,0.22422133577203698,0.6980429739922728
B,0.8000000000000003,15,mse,0.4,0.7979793817293817,0.1000629673883375,0.6979164143410441
B,-0.19999999999999996,15,huber,0.30000000000000004,0.8011201298701298,0.10326434758931285,0.6978557822808169
B,0.20000000000000018,15,huber,0.30000000000000004,0.7885660173160173,0.09076374275905157,0.6978022745569658
B,0.6000000000000001,15,hausdorff,0.30000000000000004,0.8826136363636363,0.18482036812736716,0.6977932682362692
B,0.6000000000000001,15,mae,0.30000000000000004,0.8826136363636363,0.18482036812736716,0.6977932682362692
B,0.6000000000000001,15,rmse,0.30000000000000004,0.8826136363636363,0.18482036812736716,0.6977932682362692
B,0.8000000000000003,20,huber,0.8,0.8152008177008176,0.11746094256212795,0.6977398751386897
B,-0.09999999999999987,15,huber,0.30000000000000004,0.7950595238095237,0.09735963240688907,0.6976998914026347
B,0.7000000000000002,15,huber,0.5,0.8066480278980279,0.10945001558073059,0.6971980123172974
B,0.0,15,huber,0.30000000000000004,0.7927507215007215,0.09577106449084659,0.6969796570098749
B,-0.2999999999999998,10,mse,0.2,0.8890265752765752,0.19289798850537188,0.6961285867712034
B,0.10000000000000009,15,huber,0.30000000000000004,0.7900090187590187,0.09402246169422215,0.6959865570647966
B,0.30000000000000027,20,mse,0.30000000000000004,0.9098593073593074,0.21389319843883728,0.6959661089204702
B,0.5,20,mse,0.7000000000000001,0.884258658008658,0.1883392272265147,0.6959194307821432
B,0.6000000000000001,15,mse,0.5,0.8314417989417989,0.13564868768415098,0.695793111257648
B,0.30000000000000027,15,huber,0.30000000000000004,0.7846554834054834,0.08928593685166818,0.6953695465538152
B,0.30000000000000027,20,mse,0.8,0.922516835016835,0.22720787786978505,0.69530895714705
B,0.9000000000000004,20,mse,0.4,0.7998005698005698,0.10490570781322704,0.6948948619873427
B,0.5,15,mse,0.5,0.8488732563732564,0.15399666114539898,0.6948765952278574
B,0.40000000000000036,10,mse,0.2,0.8355633718133717,0.1411883449695311,0.6943750268438407
B,0.7000000000000002,15,hausdorff,0.30000000000000004,0.8644751082251082,0.17034163954720333,0.6941334686779048
B,0.7000000000000002,15,rmse,0.30000000000000004,0.8644751082251082,0.17034163954720333,0.6941334686779048
B,0.7000000000000002,15,mae,0.30000000000000004,0.8644751082251082,0.17034163954720333,0.6941334686779048
B,0.40000000000000036,20,huber,0.30000000000000004,0.813246336996337,0.11981910636689726,0.6934272306294397
B,0.20000000000000018,15,hausdorff,0.30000000000000004,0.934558682058682,0.24150367042710108,0.6930550116315809
B,0.20000000000000018,15,rmse,0.30000000000000004,0.934558682058682,0.24150367042710108,0.6930550116315809
B,0.20000000000000018,15,mae,0.30000000000000004,0.934558682058682,0.24150367042710108,0.6930550116315809
B,0.10000000000000009,20,huber,0.8,0.9493031505531505,0.25647067456196,0.6928324759911906
B,0.0,20,huber,0.7000000000000001,0.9532064694564695,0.2606615414419863,0.6925449280144832
B,0.30000000000000027,20,mse,0.7000000000000001,0.9221632996632996,0.23032996819336363,0.691833331469936
B,1.0,15,mse,0.30000000000000004,0.7640353627853628,0.07240400372642311,0.6916313590589397
B,0.5,20,rmse,0.7000000000000001,0.9083207070707071,0.21732347468919022,0.6909972323815169
B,0.5,20,mae,0.7000000000000001,0.9083207070707071,0.21732347468919022,0.6909972323815169
B,0.5,20,hausdorff,0.7000000000000001,0.9083207070707071,0.21732347468919022,0.6909972323815169
