LOS,a,window_size,loss_func,alpha,PD_median,FAR_median,Youden_index_median
C,-0.3999999999999999,20,huber,0.2,0.9273809523809524,0.04674530362603757,0.8806356487549148
C,-0.5,20,huber,0.2,0.9523809523809523,0.08860759493670886,0.8637733574442434
C,0.40000000000000036,20,huber,0.30000000000000004,0.9523809523809523,0.09537422037422039,0.8570067320067319
C,0.30000000000000027,20,huber,0.30000000000000004,0.9523809523809523,0.09677822177822179,0.8556027306027305
C,0.20000000000000018,20,huber,0.30000000000000004,0.9523809523809523,0.10386924075275794,0.8485117116281944
C,0.9000000000000004,20,huber,0.30000000000000004,0.9047619047619048,0.05952380952380952,0.8452380952380952
C,0.8000000000000003,20,huber,0.30000000000000004,0.9047619047619048,0.06329113924050633,0.8414707655213984
C,1.0,20,huber,0.4,0.9047619047619048,0.06329113924050633,0.8414707655213984
C,0.7000000000000002,20,huber,0.30000000000000004,0.9047619047619048,0.06356046323727443,0.8412014415246303
C,0.10000000000000009,20,huber,0.30000000000000004,0.9523809523809523,0.11726508785332315,0.8351158645276292
C,0.0,20,huber,0.30000000000000004,0.9523809523809523,0.11942959001782531,0.8329513623631271
C,-0.19999999999999996,20,huber,0.30000000000000004,0.9523809523809523,0.1224617307091534,0.829919221671799
C,-0.2999999999999998,20,huber,0.30000000000000004,0.9523809523809523,0.1224617307091534,0.829919221671799
C,-0.09999999999999987,20,huber,0.30000000000000004,0.9523809523809523,0.1224617307091534,0.829919221671799
C,0.6000000000000001,20,huber,0.30000000000000004,0.9047619047619048,0.0759493670886076,0.8288125376732972
C,1.0,20,huber,0.5,0.9,0.0759493670886076,0.8240506329113925
C,0.9000000000000004,20,huber,0.4,0.9047619047619048,0.08308678500986194,0.8216751197520429
C,1.2000000000000002,20,huber,0.30000000000000004,0.8571428571428571,0.03571428571428571,0.8214285714285714
C,0.5,20,huber,0.30000000000000004,0.9047619047619048,0.08685698895771612,0.8179049158041887
C,1.1,20,huber,0.30000000000000004,0.8571428571428571,0.04040404040404041,0.8167388167388167
C,1.2000000000000002,20,huber,0.4,0.8571428571428571,0.04127867363161481,0.8158641835112422
C,1.3000000000000003,20,huber,0.4,0.85,0.0379746835443038,0.8120253164556962
C,1.0,20,huber,0.7000000000000001,0.9047619047619048,0.09523809523809523,0.8095238095238095
C,1.2000000000000002,20,huber,0.5,0.8571428571428571,0.047619047619047616,0.8095238095238095
C,1.0,20,huber,0.30000000000000004,0.8571428571428571,0.048344017094017096,0.80879884004884
C,1.0,20,huber,0.6000000000000001,0.9047619047619048,0.09707889125799574,0.807683013503909
C,1.1,20,huber,0.4,0.8571428571428571,0.05063291139240506,0.806509945750452
C,1.0,20,huber,0.8,0.9,0.0945945945945946,0.8054054054054054
C,-0.3999999999999999,15,huber,0.2,0.8095238095238095,0.004201680672268907,0.8053221288515406
C,0.8000000000000003,20,huber,0.4,0.9047619047619048,0.10084033613445378,0.803921568627451
C,0.9000000000000004,20,huber,0.5,0.9047619047619048,0.10219223253541768,0.8025696722264871
C,0.5,20,huber,0.4,0.95,0.15376984126984128,0.7962301587301587
C,0.7000000000000002,20,huber,0.4,0.9047619047619048,0.10966772029912883,0.7950941844627759
C,1.1,20,huber,0.5,0.8571428571428571,0.0625,0.7946428571428571
C,0.9000000000000004,20,huber,0.7000000000000001,0.9047619047619048,0.11288080620873392,0.7918810985531708
C,0.5,15,huber,0.30000000000000004,0.8571428571428571,0.06549698316926009,0.791645873973597
C,0.9000000000000004,20,huber,0.6000000000000001,0.9047619047619048,0.1134020618556701,0.7913598429062346
C,0.9000000000000004,20,huber,0.8,0.9047619047619048,0.11392405063291139,0.7908378541289933
C,1.3000000000000003,20,huber,0.30000000000000004,0.8214285714285714,0.033707865168539325,0.7877207062600321
C,1.1,20,huber,0.6000000000000001,0.8571428571428571,0.07142857142857142,0.7857142857142857
C,-0.3999999999999999,15,mae,0.1,0.9523809523809523,0.16666666666666666,0.7857142857142857
C,-0.3999999999999999,15,rmse,0.1,0.9523809523809523,0.16666666666666666,0.7857142857142857
C,-0.3999999999999999,15,hausdorff,0.1,0.9523809523809523,0.16666666666666666,0.7857142857142857
C,0.9000000000000004,15,huber,0.30000000000000004,0.8095238095238095,0.024562989752863168,0.7849608197709463
C,1.1,20,huber,0.8,0.8571428571428571,0.07375485694101025,0.7833880002018468
C,0.9000000000000004,20,huber,0.9,0.9,0.11677489177489178,0.7832251082251083
C,0.6000000000000001,20,huber,0.7000000000000001,0.9486842105263158,0.16666666666666666,0.7820175438596492
C,1.1,20,huber,0.7000000000000001,0.8571428571428571,0.0752087260974953,0.7819341310453618
C,1.4000000000000004,20,huber,0.30000000000000004,0.8095238095238095,0.02823523161920952,0.7812885779046
C,0.8000000000000003,20,huber,0.5,0.9047619047619048,0.12435567010309279,0.780406234658812
C,0.40000000000000036,15,huber,0.30000000000000004,0.8571428571428571,0.07700451722190853,0.7801383399209486
C,0.30000000000000027,15,huber,0.30000000000000004,0.8571428571428571,0.07854152897113902,0.7786013281717181
C,1.4000000000000004,20,huber,0.4,0.8095238095238095,0.03110896196002579,0.7784148475637838
C,0.8000000000000003,20,huber,0.7000000000000001,0.9047619047619048,0.12701662943658476,0.77774527532532
C,0.5,20,huber,0.5,0.9523809523809523,0.17533783783783785,0.7770431145431145
C,0.8000000000000003,15,huber,0.30000000000000004,0.8095238095238095,0.033473389355742296,0.7760504201680672
C,0.8000000000000003,20,huber,0.8,0.9047619047619048,0.12886597938144329,0.7758959253804615
C,0.0,15,huber,0.30000000000000004,0.8571428571428571,0.08183540400035245,0.7753074531425046
C,0.20000000000000018,15,huber,0.30000000000000004,0.8571428571428571,0.08183540400035245,0.7753074531425046
C,0.10000000000000009,15,huber,0.30000000000000004,0.8571428571428571,0.08183540400035245,0.7753074531425046
C,-0.09999999999999987,15,huber,0.30000000000000004,0.8571428571428571,0.08183540400035245,0.7753074531425046
C,-0.19999999999999996,15,huber,0.30000000000000004,0.8571428571428571,0.08183540400035245,0.7753074531425046
C,0.8000000000000003,20,huber,0.6000000000000001,0.9047619047619048,0.1306935817805383,0.7740683229813665
C,0.8000000000000003,20,huber,0.9,0.9047619047619048,0.13165266106442577,0.773109243697479
C,0.9000000000000004,20,mse,0.4,0.8571428571428571,0.0847609836971539,0.7723818734457032
C,0.6000000000000001,20,huber,0.4,0.9047619047619048,0.13304375804375806,0.7717181467181466
C,1.3000000000000003,20,huber,0.5,0.8095238095238095,0.0379746835443038,0.7715491259795058
C,0.7000000000000002,15,huber,0.30000000000000004,0.8095238095238095,0.03813627794236467,0.7713875315814449
C,0.40000000000000036,20,huber,0.4,0.9523809523809523,0.18181818181818182,0.7705627705627704
C,0.6000000000000001,20,huber,0.6000000000000001,0.945906432748538,0.17721518987341772,0.7686912428751203
C,0.20000000000000018,20,huber,0.2,0.8095238095238095,0.04348031347370409,0.7660434960501055
C,0.0,20,huber,0.2,0.8095238095238095,0.04348031347370409,0.7660434960501055
C,-0.19999999999999996,20,huber,0.2,0.8095238095238095,0.04348031347370409,0.7660434960501055
C,-0.09999999999999987,20,huber,0.2,0.8095238095238095,0.04348031347370409,0.7660434960501055
C,0.10000000000000009,20,huber,0.2,0.8095238095238095,0.04348031347370409,0.7660434960501055
C,1.1,20,mse,0.4,0.8095238095238095,0.044793338683788125,0.7647304708400214
C,1.2000000000000002,20,mse,0.4,0.8,0.03571428571428571,0.7642857142857143
C,-0.2999999999999998,20,huber,0.2,0.8095238095238095,0.04540768992887331,0.7641161195949362
C,0.9000000000000004,15,mse,0.2,0.8571428571428571,0.09351578469225529,0.7636270724506018
C,1.1,15,mse,0.2,0.8095238095238095,0.046031746031746035,0.7634920634920634
C,0.7000000000000002,20,huber,0.5,0.9047619047619048,0.14213564213564212,0.7626262626262627
C,0.10000000000000009,15,mse,0.1,0.9523809523809523,0.189873417721519,0.7625075346594333
C,-0.3999999999999999,20,huber,0.30000000000000004,0.9523809523809523,0.19017480409885473,0.7622061482820977
C,1.0,20,huber,0.9,0.8571428571428571,0.0949874686716792,0.7621553884711779
C,0.30000000000000027,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
C,0.10000000000000009,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
C,1.3000000000000003,15,huber,0.30000000000000004,0.7619047619047619,0.0,0.7619047619047619
C,1.2000000000000002,15,huber,0.30000000000000004,0.7619047619047619,0.0,0.7619047619047619
C,0.20000000000000018,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
C,-0.2999999999999998,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
C,0.0,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
C,0.5,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
C,0.7000000000000002,20,huber,0.7000000000000001,0.9047619047619048,0.14285714285714285,0.7619047619047619
C,-0.09999999999999987,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
C,-0.19999999999999996,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
C,0.40000000000000036,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
C,0.40000000000000036,20,huber,0.5,0.9523809523809523,0.19146521393712404,0.7609157384438283
C,0.5,20,huber,0.6000000000000001,0.9523809523809523,0.1919191919191919,0.7604617604617604
C,0.5,20,huber,0.7000000000000001,0.9523809523809523,0.19245082402977137,0.759930128351181
C,0.7000000000000002,20,huber,0.6000000000000001,0.9047619047619048,0.14561435302645886,0.7591475517354459
C,1.2000000000000002,20,huber,0.6000000000000001,0.8095238095238095,0.0504626092861387,0.7590612002376709
C,1.1,20,mse,0.30000000000000004,0.8047619047619048,0.045871559633027525,0.7588903451288773
C,0.20000000000000018,15,hausdorff,0.1,0.9047619047619048,0.14658346972176758,0.7581784350401372
C,0.20000000000000018,15,rmse,0.1,0.9047619047619048,0.14658346972176758,0.7581784350401372
C,0.20000000000000018,15,mae,0.1,0.9047619047619048,0.14658346972176758,0.7581784350401372
C,0.6000000000000001,15,huber,0.30000000000000004,0.8095238095238095,0.051848269933376316,0.7576755395904332
C,0.30000000000000027,15,rmse,0.2,0.95,0.1929689306915427,0.7570310693084572
C,0.30000000000000027,15,mae,0.2,0.95,0.1929689306915427,0.7570310693084572
C,0.30000000000000027,15,hausdorff,0.2,0.95,0.1929689306915427,0.7570310693084572
C,-0.3999999999999999,10,mse,0.2,0.95,0.19355644355644358,0.7564435564435563
C,0.8000000000000003,20,mse,0.30000000000000004,0.8571428571428571,0.10126582278481013,0.755877034358047
C,1.0,15,mse,0.30000000000000004,0.8095238095238095,0.05405405405405406,0.7554697554697555
C,0.8000000000000003,20,rmse,0.8,0.9047619047619048,0.1494175927165618,0.7553443120453429
C,0.8000000000000003,20,hausdorff,0.8,0.9047619047619048,0.1494175927165618,0.7553443120453429
C,0.8000000000000003,20,mae,0.8,0.9047619047619048,0.1494175927165618,0.7553443120453429
C,0.9000000000000004,20,mse,0.5,0.8571428571428571,0.10226334617501376,0.7548795109678433
C,1.2000000000000002,20,huber,0.7000000000000001,0.8095238095238095,0.055116914667476466,0.754406894856333
C,1.0,20,mse,0.6000000000000001,0.85,0.09574468085106383,0.7542553191489362
C,0.30000000000000027,20,huber,0.4,0.9523809523809523,0.19874459594280014,0.7536363564381522
C,-0.19999999999999996,15,hausdorff,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,0.0,15,mae,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,-0.19999999999999996,15,mae,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,0.10000000000000009,15,mae,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,0.10000000000000009,15,hausdorff,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,-0.19999999999999996,15,rmse,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,-0.09999999999999987,15,mae,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,-0.09999999999999987,15,hausdorff,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,0.10000000000000009,15,rmse,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,0.0,15,rmse,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,0.0,15,hausdorff,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,-0.09999999999999987,15,rmse,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
C,1.1,20,huber,0.9,0.8257575757575758,0.07313242784380306,0.7526251479137728
C,1.1,15,huber,0.30000000000000004,0.7619047619047619,0.010050505050505051,0.7518542568542568
C,0.7000000000000002,20,mse,0.5,0.9,0.14864864864864866,0.7513513513513513
C,-0.2999999999999998,15,rmse,0.1,0.9047619047619048,0.15353598014888337,0.7512259246130214
C,-0.2999999999999998,15,mae,0.1,0.9047619047619048,0.15353598014888337,0.7512259246130214
C,-0.2999999999999998,15,hausdorff,0.1,0.9047619047619048,0.15353598014888337,0.7512259246130214
C,0.5,15,mse,0.1,0.9047619047619048,0.15353598014888337,0.7512259246130214
C,0.8000000000000003,15,mse,0.30000000000000004,0.8571428571428571,0.10607610474631751,0.7510667523965395
C,0.7000000000000002,20,huber,0.8,0.9047619047619048,0.15399385560675882,0.750768049155146
C,1.1,20,mse,0.5,0.8095238095238095,0.058823529411764705,0.7507002801120448
C,-0.19999999999999996,15,mse,0.1,0.9523809523809523,0.20187896965419902,0.7505019827267533
C,-0.09999999999999987,15,mse,0.1,0.9523809523809523,0.20187896965419902,0.7505019827267533
C,0.0,15,mse,0.1,0.9523809523809523,0.20187896965419902,0.7505019827267533
C,0.5,20,huber,0.8,0.9523809523809523,0.20192307692307693,0.7504578754578755
C,0.7000000000000002,20,huber,0.9,0.9047619047619048,0.15470054000981837,0.7500613647520864
C,1.2000000000000002,20,huber,0.8,0.8095238095238095,0.05952380952380952,0.75
C,0.7000000000000002,20,mse,0.6000000000000001,0.9047619047619048,0.15478681012153817,0.7499750946403666
C,1.0,20,mse,0.30000000000000004,0.8095238095238095,0.05976190476190476,0.7497619047619047
C,0.6000000000000001,20,hausdorff,0.8,0.9511904761904761,0.20224719101123595,0.7489432851792401
C,0.6000000000000001,20,rmse,0.8,0.9511904761904761,0.20224719101123595,0.7489432851792401
C,0.6000000000000001,20,mae,0.8,0.9511904761904761,0.20224719101123595,0.7489432851792401
C,0.8000000000000003,20,mae,0.7000000000000001,0.9047619047619048,0.1559037292982247,0.74885817546368
C,0.8000000000000003,20,rmse,0.7000000000000001,0.9047619047619048,0.1559037292982247,0.74885817546368
C,0.8000000000000003,20,hausdorff,0.7000000000000001,0.9047619047619048,0.1559037292982247,0.74885817546368
C,0.6000000000000001,20,huber,0.5,0.9069264069264069,0.15843891943581162,0.7484874874905953
C,1.0,20,mse,0.4,0.8095238095238095,0.06140747438215793,0.7481163351416517
C,0.6000000000000001,15,mse,0.2,0.9047619047619048,0.1572680375945163,0.7474938671673885
C,0.7000000000000002,20,mse,0.4,0.8819444444444444,0.1348752598752599,0.7470691845691846
C,0.6000000000000001,20,mae,0.7000000000000001,0.9523809523809523,0.20628798503973822,0.7460929673412141
C,0.6000000000000001,20,hausdorff,0.7000000000000001,0.9523809523809523,0.20628798503973822,0.7460929673412141
C,0.6000000000000001,20,rmse,0.7000000000000001,0.9523809523809523,0.20628798503973822,0.7460929673412141
C,1.0,20,rmse,0.6000000000000001,0.8571428571428571,0.1111111111111111,0.746031746031746
C,1.0,20,hausdorff,0.6000000000000001,0.8571428571428571,0.1111111111111111,0.746031746031746
C,1.0,20,mae,0.6000000000000001,0.8571428571428571,0.1111111111111111,0.746031746031746
C,1.0,20,mse,0.5,0.8214285714285714,0.07578980959472396,0.7456387618338475
C,0.5,20,huber,0.9,0.9523809523809523,0.2070670871559633,0.745313865224989
C,1.2000000000000002,20,huber,0.9,0.8047619047619048,0.05952380952380952,0.7452380952380953
C,1.0,15,huber,0.30000000000000004,0.7619047619047619,0.01671200036881656,0.7451927615359453
C,0.8000000000000003,20,hausdorff,1.0,0.9023809523809524,0.15730337078651685,0.7450775815944355
C,0.8000000000000003,20,rmse,1.0,0.9023809523809524,0.15730337078651685,0.7450775815944355
C,0.8000000000000003,20,mae,1.0,0.9023809523809524,0.15730337078651685,0.7450775815944355
C,0.8000000000000003,15,mse,0.2,0.8571428571428571,0.11392405063291139,0.7432188065099457
C,0.40000000000000036,15,mse,0.1,0.9047619047619048,0.16156270200387846,0.7431992027580263
C,1.3000000000000003,15,huber,0.4,0.7619047619047619,0.019029581529581528,0.7428751803751803
C,1.1,20,mse,0.6000000000000001,0.8095238095238095,0.06722689075630252,0.742296918767507
C,1.0,15,mse,0.2,0.8095238095238095,0.06736171132238547,0.7421620982014241
C,0.6000000000000001,20,mse,0.4,0.9047619047619048,0.16267103924007692,0.7420908655218279
C,0.8000000000000003,20,rmse,0.6000000000000001,0.9047619047619048,0.16332072738976505,0.7414411773721397
C,0.8000000000000003,20,hausdorff,0.6000000000000001,0.9047619047619048,0.16332072738976505,0.7414411773721397
C,0.8000000000000003,20,mae,0.6000000000000001,0.9047619047619048,0.16332072738976505,0.7414411773721397
C,0.20000000000000018,20,huber,0.4,0.9523809523809523,0.21100917431192662,0.7413717780690257
C,-0.2999999999999998,20,mae,0.1,0.9523809523809523,0.21127381792519406,0.7411071344557583
C,-0.2999999999999998,20,hausdorff,0.1,0.9523809523809523,0.21127381792519406,0.7411071344557583
C,-0.2999999999999998,20,rmse,0.1,0.9523809523809523,0.21127381792519406,0.7411071344557583
C,0.8000000000000003,20,mse,0.2,0.8571428571428571,0.11613386613386614,0.741008991008991
C,0.7000000000000002,20,mse,0.8,0.9047619047619048,0.16400925024342744,0.7407526545184773
C,1.0,20,mse,0.8,0.8480769230769231,0.10749299719887956,0.7405839258780436
C,0.20000000000000018,15,rmse,0.2,0.9523809523809523,0.21212121212121213,0.7402597402597402
C,0.20000000000000018,15,hausdorff,0.2,0.9523809523809523,0.21212121212121213,0.7402597402597402
C,0.20000000000000018,15,mae,0.2,0.9523809523809523,0.21212121212121213,0.7402597402597402
C,0.7000000000000002,20,mse,0.7000000000000001,0.9047619047619048,0.16455696202531644,0.7402049427365883
C,0.20000000000000018,15,mse,0.2,0.9523809523809523,0.21244358478401032,0.7399373675969421
C,0.7000000000000002,20,mse,0.9,0.9047619047619048,0.1651376146788991,0.7396242900830057
C,1.0,20,mae,0.7000000000000001,0.85,0.1111111111111111,0.7388888888888889
C,1.0,20,rmse,0.7000000000000001,0.85,0.1111111111111111,0.7388888888888889
C,1.0,20,hausdorff,0.7000000000000001,0.85,0.1111111111111111,0.7388888888888889
C,0.8000000000000003,20,hausdorff,0.9,0.8944444444444444,0.1559633027522936,0.7384811416921508
C,0.8000000000000003,20,mae,0.9,0.8944444444444444,0.1559633027522936,0.7384811416921508
C,0.8000000000000003,20,rmse,0.9,0.8944444444444444,0.1559633027522936,0.7384811416921508
C,0.40000000000000036,20,huber,0.6000000000000001,0.9523809523809523,0.21406109613656782,0.7383198562443845
C,1.5,20,huber,0.4,0.7619047619047619,0.023669467787114845,0.738235294117647
C,0.20000000000000018,10,mse,0.2,0.9047619047619048,0.16666666666666666,0.7380952380952381
C,0.8000000000000003,20,mse,0.4,0.8571428571428571,0.11904761904761904,0.738095238095238
C,-0.2999999999999998,15,mse,0.1,0.9523809523809523,0.2143022537820315,0.7380786985989208
C,0.30000000000000027,20,huber,0.5,0.9523809523809523,0.2147377938517179,0.7376431585292345
C,1.0,20,mse,0.2,0.8095238095238095,0.07241153342070773,0.7371122761031018
C,0.10000000000000009,15,mae,0.2,0.9523809523809523,0.2157030448169689,0.7366779075639834
C,0.10000000000000009,15,hausdorff,0.2,0.9523809523809523,0.2157030448169689,0.7366779075639834
C,0.10000000000000009,15,rmse,0.2,0.9523809523809523,0.2157030448169689,0.7366779075639834
C,0.6000000000000001,15,hausdorff,0.1,0.8571428571428571,0.12048387096774194,0.7366589861751152
C,0.6000000000000001,15,mae,0.1,0.8571428571428571,0.12048387096774194,0.7366589861751152
C,0.6000000000000001,15,rmse,0.1,0.8571428571428571,0.12048387096774194,0.7366589861751152
C,0.7000000000000002,20,mse,1.0,0.9047619047619048,0.16816228037101275,0.736599624390892
C,1.2000000000000002,15,mse,0.2,0.7619047619047619,0.02531645569620253,0.7365883062085593
C,1.5,20,huber,0.30000000000000004,0.7619047619047619,0.02531645569620253,0.7365883062085593
C,0.5,15,mse,0.2,0.9047619047619048,0.16853932584269662,0.7362225789192082
C,0.9000000000000004,20,mse,0.6000000000000001,0.8571428571428571,0.12141687141687142,0.7357259857259857
C,1.3000000000000003,20,mse,0.4,0.7619047619047619,0.02702702702702703,0.7348777348777349
C,-0.3999999999999999,15,huber,0.30000000000000004,0.9047619047619048,0.1702127659574468,0.7345491388044579
C,0.10000000000000009,10,mse,0.2,0.9047619047619048,0.1702127659574468,0.7345491388044579
C,1.2000000000000002,15,huber,0.4,0.7619047619047619,0.027402402402402402,0.7345023595023594
C,1.1,15,mse,0.30000000000000004,0.7619047619047619,0.02817460317460317,0.7337301587301587
C,0.5,15,mse,0.30000000000000004,0.9047619047619048,0.17107013439750468,0.7336917703644001
C,0.40000000000000036,20,huber,0.7000000000000001,0.9523809523809523,0.21875,0.7336309523809523
C,1.1,20,hausdorff,0.8,0.8095238095238095,0.0759493670886076,0.733574442435202
C,1.1,20,rmse,0.8,0.8095238095238095,0.0759493670886076,0.733574442435202
