a,window_size,loss_func,alpha,PD_median,FAR_median,Youden_index_median
0.10000000000000009,15,huber,0.30000000000000004,0.8571428571428571,0.06423860579934416,0.792904251343513
0.0,15,huber,0.30000000000000004,0.8571428571428571,0.06423860579934416,0.792904251343513
-0.09999999999999987,15,huber,0.30000000000000004,0.8571428571428571,0.06423860579934416,0.792904251343513
-0.19999999999999996,15,huber,0.30000000000000004,0.8571428571428571,0.0642570281124498,0.7928858290304073
0.6000000000000001,20,huber,0.9,0.95,0.15827338129496402,0.7917266187050359
-0.3999999999999999,15,rmse,0.1,0.9523809523809523,0.1609664464308848,0.7914145059500675
-0.3999999999999999,15,hausdorff,0.1,0.9523809523809523,0.1609664464308848,0.7914145059500675
-0.3999999999999999,15,mae,0.1,0.9523809523809523,0.1609664464308848,0.7914145059500675
0.5,20,huber,0.6000000000000001,0.9523809523809523,0.1610738255033557,0.7913071268775966
0.8000000000000003,20,huber,0.6000000000000001,0.9047619047619048,0.11566332218506131,0.7890985825768435
0.40000000000000036,20,huber,0.5,0.9523809523809523,0.1638203214695752,0.7885606309113771
0.6000000000000001,20,huber,0.4,0.9047619047619048,0.11702127659574468,0.7877406281661601
0.5,20,huber,0.7000000000000001,0.9523809523809523,0.16666666666666666,0.7857142857142857
0.8000000000000003,20,huber,0.7000000000000001,0.9047619047619048,0.11904761904761904,0.7857142857142857
-0.2999999999999998,15,mse,0.1,0.9523809523809523,0.16666666666666666,0.7857142857142857
0.10000000000000009,20,huber,0.4,0.9523809523809523,0.16666666666666666,0.7857142857142857
0.8000000000000003,20,huber,0.8,0.9047619047619048,0.12162162162162163,0.7831402831402832
0.8000000000000003,15,huber,0.30000000000000004,0.8095238095238095,0.02661395019473622,0.7829098593290733
-0.2999999999999998,15,hausdorff,0.1,0.9047619047619048,0.12296282149223325,0.7817990832696715
-0.2999999999999998,15,rmse,0.1,0.9047619047619048,0.12296282149223325,0.7817990832696715
-0.2999999999999998,15,mae,0.1,0.9047619047619048,0.12296282149223325,0.7817990832696715
0.0,20,huber,0.4,0.9523809523809523,0.1714985994397759,0.7808823529411764
1.4000000000000004,20,huber,0.4,0.8095238095238095,0.028846153846153848,0.7806776556776557
0.5,20,huber,0.8,0.9523809523809523,0.171875,0.7805059523809523
-0.09999999999999987,20,huber,0.4,0.9523809523809523,0.1723970473970474,0.7799839049839049
0.7000000000000002,20,huber,0.5,0.9047619047619048,0.125,0.7797619047619048
1.0,15,mse,0.2,0.85,0.07064765300059417,0.7793523469994058
-0.19999999999999996,20,huber,0.4,0.9523809523809523,0.17320635199929618,0.7791746003816562
0.8000000000000003,20,huber,0.9,0.9047619047619048,0.12624360088863132,0.7785183038732735
0.8000000000000003,20,mse,0.5,0.9,0.12162162162162163,0.7783783783783784
1.4000000000000004,20,huber,0.5,0.8095238095238095,0.03125,0.7782738095238095
1.3000000000000003,20,huber,0.30000000000000004,0.8095238095238095,0.031939181968327984,0.7775846275554815
0.7000000000000002,15,huber,0.30000000000000004,0.8095238095238095,0.031939181968327984,0.7775846275554815
0.5,15,mse,0.1,0.9,0.12242558894061221,0.7775744110593878
1.0,20,mse,0.30000000000000004,0.85,0.07246376811594203,0.777536231884058
0.7000000000000002,15,mse,0.2,0.9,0.1226780185758514,0.7773219814241487
1.0,20,mse,0.4,0.8571428571428571,0.08,0.7771428571428571
0.6000000000000001,20,huber,1.0,0.95,0.17329645240604144,0.7767035475939585
0.40000000000000036,15,mse,0.1,0.9047619047619048,0.12849162011173185,0.7762702846501729
1.1,20,huber,0.9,0.8571428571428571,0.08088023088023089,0.7762626262626262
0.7000000000000002,20,huber,0.6000000000000001,0.9047619047619048,0.12850589777195282,0.776256006989952
0.5,20,huber,0.9,0.9523809523809523,0.17721518987341772,0.7751657625075346
-0.2999999999999998,20,huber,0.4,0.9523809523809523,0.1773172723560637,0.7750636800248887
0.8000000000000003,20,mse,0.6000000000000001,0.9047619047619048,0.13,0.7747619047619048
0.40000000000000036,20,huber,0.6000000000000001,0.9523809523809523,0.17777777777777778,0.7746031746031745
0.30000000000000027,20,huber,0.5,0.9523809523809523,0.17843300110741972,0.7739479512735326
0.7000000000000002,20,huber,0.7000000000000001,0.9047619047619048,0.13178294573643412,0.7729789590254706
1.4000000000000004,20,huber,0.30000000000000004,0.8,0.02702702702702703,0.7729729729729731
0.7000000000000002,20,mse,0.4,0.9047619047619048,0.1320754716981132,0.7726864330637916
1.0,20,huber,0.9,0.8666666666666667,0.09454139178548628,0.7721252748811804
0.30000000000000027,15,mse,0.2,0.95,0.17829457364341086,0.7717054263565891
0.9000000000000004,15,mse,0.2,0.8571428571428571,0.08653846153846154,0.7706043956043955
0.30000000000000027,15,mse,0.1,0.9047619047619048,0.13439106986078014,0.7703708349011247
0.6000000000000001,15,mse,0.2,0.9047619047619048,0.1346153846153846,0.7701465201465202
0.8000000000000003,20,mse,0.7000000000000001,0.9047619047619048,0.1346153846153846,0.7701465201465202
-0.3999999999999999,20,rmse,0.1,0.9523809523809523,0.18265221017514596,0.7697287422058063
-0.3999999999999999,20,mae,0.1,0.9523809523809523,0.18265221017514596,0.7697287422058063
-0.3999999999999999,20,hausdorff,0.1,0.9523809523809523,0.18265221017514596,0.7697287422058063
0.7000000000000002,20,mse,0.30000000000000004,0.9,0.13063275561480875,0.7693672443851913
1.0,20,mse,0.5,0.8571428571428571,0.08786764705882352,0.7692752100840335
0.9000000000000004,20,hausdorff,0.8,0.9,0.13095238095238096,0.7690476190476191
0.9000000000000004,20,mae,0.8,0.9,0.13095238095238096,0.7690476190476191
0.9000000000000004,20,rmse,0.8,0.9,0.13095238095238096,0.7690476190476191
0.20000000000000018,15,mse,0.2,0.9523809523809523,0.1834862385321101,0.7688947138488422
0.7000000000000002,20,huber,0.8,0.9047619047619048,0.13609467455621302,0.7686672302056917
0.8000000000000003,20,mse,0.8,0.9047619047619048,0.13672139211707557,0.7680405126448292
0.6000000000000001,15,huber,0.30000000000000004,0.8095238095238095,0.0425531914893617,0.7669706180344479
0.20000000000000018,15,mse,0.1,0.9047619047619048,0.13829787234042554,0.7664640324214792
0.40000000000000036,20,huber,0.7000000000000001,0.9523809523809523,0.18627450980392157,0.7661064425770308
1.2000000000000002,20,mse,0.4,0.8095238095238095,0.043478260869565216,0.7660455486542443
1.3000000000000003,20,huber,0.6000000000000001,0.8095238095238095,0.043478260869565216,0.7660455486542443
0.9000000000000004,20,hausdorff,0.7000000000000001,0.8973684210526316,0.13194444444444445,0.7654239766081872
0.9000000000000004,20,rmse,0.7000000000000001,0.8973684210526316,0.13194444444444445,0.7654239766081872
0.9000000000000004,20,mae,0.7000000000000001,0.8973684210526316,0.13194444444444445,0.7654239766081872
0.40000000000000036,20,huber,0.8,0.9523809523809523,0.1875,0.7648809523809523
0.10000000000000009,15,mse,0.1,0.9047619047619048,0.14017543859649123,0.7645864661654136
0.8000000000000003,20,mse,0.9,0.9047619047619048,0.14078229865771813,0.7639796061041866
0.5,20,huber,1.0,0.9523809523809523,0.18840579710144928,0.7639751552795031
1.1,20,mse,0.7000000000000001,0.8480769230769231,0.08492607284529391,0.7631508502316291
0.7000000000000002,20,huber,0.9,0.9047619047619048,0.1417910447761194,0.7629708599857854
0.7000000000000002,20,mse,0.5,0.9047619047619048,0.1418720588920468,0.762889845869858
-0.09999999999999987,20,mse,0.1,0.9523809523809523,0.1895313034553541,0.7628496489255983
0.9000000000000004,20,mse,0.30000000000000004,0.8571428571428571,0.09430095886173832,0.7628418982811188
1.3000000000000003,20,huber,0.7000000000000001,0.8095238095238095,0.046875,0.7626488095238095
-0.2999999999999998,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
1.0,20,mse,0.6000000000000001,0.8571428571428571,0.09523809523809523,0.7619047619047619
1.3000000000000003,15,huber,0.30000000000000004,0.7619047619047619,0.0,0.7619047619047619
0.8000000000000003,20,mse,1.0,0.9023809523809524,0.1414141414141414,0.760966810966811
0.30000000000000027,20,huber,0.6000000000000001,0.9523809523809523,0.19143846075537005,0.7609424916255823
-0.2999999999999998,15,huber,0.30000000000000004,0.8571428571428571,0.0967741935483871,0.76036866359447
0.40000000000000036,20,huber,0.9,0.9523809523809523,0.1921134421134421,0.7602675102675103
0.10000000000000009,15,hausdorff,0.1,0.8571428571428571,0.09699820788530467,0.7601446492575524
0.10000000000000009,15,rmse,0.1,0.8571428571428571,0.09699820788530467,0.7601446492575524
0.10000000000000009,15,mae,0.1,0.8571428571428571,0.09699820788530467,0.7601446492575524
-0.19999999999999996,20,mae,0.1,0.9047619047619048,0.14465408805031446,0.7601078167115903
-0.19999999999999996,20,rmse,0.1,0.9047619047619048,0.14465408805031446,0.7601078167115903
-0.19999999999999996,20,hausdorff,0.1,0.9047619047619048,0.14465408805031446,0.7601078167115903
0.10000000000000009,15,mse,0.2,0.9523809523809523,0.19230769230769232,0.76007326007326
0.5,15,huber,0.30000000000000004,0.8095238095238095,0.04955357142857143,0.7599702380952381
0.9000000000000004,20,mse,0.2,0.8571428571428571,0.09720876138786587,0.7599340957549913
0.20000000000000018,20,huber,0.5,0.9523809523809523,0.19248412138320398,0.7598968309977483
-0.09999999999999987,15,mae,0.1,0.8571428571428571,0.09739159891598917,0.759751258226868
0.0,15,rmse,0.1,0.8571428571428571,0.09739159891598917,0.759751258226868
0.0,15,mae,0.1,0.8571428571428571,0.09739159891598917,0.759751258226868
0.0,15,hausdorff,0.1,0.8571428571428571,0.09739159891598917,0.759751258226868
-0.09999999999999987,15,rmse,0.1,0.8571428571428571,0.09739159891598917,0.759751258226868
-0.09999999999999987,15,hausdorff,0.1,0.8571428571428571,0.09739159891598917,0.759751258226868
1.2000000000000002,15,huber,0.30000000000000004,0.7619047619047619,0.00228310502283105,0.7596216568819308
1.2000000000000002,20,mse,0.5,0.8095238095238095,0.05,0.7595238095238095
-0.19999999999999996,20,mse,0.1,0.9523809523809523,0.19298245614035087,0.7593984962406015
0.5,20,mse,0.9,0.9486842105263158,0.19047619047619047,0.7582080200501253
0.20000000000000018,15,mae,0.2,0.95,0.1919191919191919,0.758080808080808
0.20000000000000018,15,hausdorff,0.2,0.95,0.1919191919191919,0.758080808080808
0.20000000000000018,15,rmse,0.2,0.95,0.1919191919191919,0.758080808080808
0.7000000000000002,20,mse,0.6000000000000001,0.9047619047619048,0.14728682170542637,0.7574750830564784
0.5,20,mse,1.0,0.95,0.1926605504587156,0.7573394495412844
0.6000000000000001,20,hausdorff,0.9,0.95,0.19327731092436976,0.7567226890756302
0.6000000000000001,20,mae,0.9,0.95,0.19327731092436976,0.7567226890756302
0.6000000000000001,20,rmse,0.9,0.95,0.19327731092436976,0.7567226890756302
1.2000000000000002,20,mse,0.30000000000000004,0.8,0.04332186424773225,0.7566781357522678
-0.19999999999999996,15,mae,0.1,0.8571428571428571,0.1005790156733553,0.7565638414695018
-0.19999999999999996,15,rmse,0.1,0.8571428571428571,0.1005790156733553,0.7565638414695018
-0.19999999999999996,15,hausdorff,0.1,0.8571428571428571,0.1005790156733553,0.7565638414695018
0.6000000000000001,15,huber,0.4,0.8571428571428571,0.10069528270001449,0.7564475744428426
0.6000000000000001,20,mae,0.8,0.95,0.19367341835458865,0.7563265816454113
0.6000000000000001,20,hausdorff,0.8,0.95,0.19367341835458865,0.7563265816454113
0.6000000000000001,20,rmse,0.8,0.95,0.19367341835458865,0.7563265816454113
0.9000000000000004,20,mse,0.4,0.8571428571428571,0.10096376610138078,0.7561790910414763
0.8000000000000003,15,mse,0.1,0.8571428571428571,0.10119470914521406,0.7559481479976431
0.5,15,mse,0.30000000000000004,0.9047619047619048,0.14893617021276595,0.7558257345491388
0.40000000000000036,20,mse,0.5,0.95,0.19418112568768514,0.7558188743123149
0.6000000000000001,20,rmse,1.0,0.95,0.19419652210349886,0.755803477896501
0.6000000000000001,20,hausdorff,1.0,0.95,0.19419652210349886,0.755803477896501
0.6000000000000001,20,mae,1.0,0.95,0.19419652210349886,0.755803477896501
1.1,15,mse,0.2,0.8095238095238095,0.05465471872555295,0.7548690907982566
1.0,20,mse,0.7000000000000001,0.8571428571428571,0.10229221347331584,0.7548506436695412
0.5,15,mse,0.2,0.9047619047619048,0.1502895752895753,0.7544723294723295
0.6000000000000001,20,mse,0.2,0.9047619047619048,0.15089069252661536,0.7538712122352894
1.1,20,mse,0.30000000000000004,0.8095238095238095,0.05571073867163252,0.753813070852177
0.7000000000000002,20,mse,0.7000000000000001,0.9047619047619048,0.151619644723093,0.7531422600388118
0.8000000000000003,15,mse,0.30000000000000004,0.8571428571428571,0.10403138528138528,0.7531114718614718
0.8000000000000003,20,mae,0.8,0.9047619047619048,0.15175492610837438,0.7530069786535304
0.8000000000000003,20,rmse,0.8,0.9047619047619048,0.15175492610837438,0.7530069786535304
0.8000000000000003,20,hausdorff,0.8,0.9047619047619048,0.15175492610837438,0.7530069786535304
0.6000000000000001,20,mse,0.4,0.9047619047619048,0.15181143605412484,0.7529504687077799
-0.2999999999999998,20,rmse,0.1,0.9047619047619048,0.15216887928372955,0.7525930254781752
-0.2999999999999998,20,hausdorff,0.1,0.9047619047619048,0.15216887928372955,0.7525930254781752
-0.2999999999999998,20,mae,0.1,0.9047619047619048,0.15216887928372955,0.7525930254781752
0.20000000000000018,15,mse,0.30000000000000004,0.95,0.19770114942528738,0.7522988505747126
1.1,15,huber,0.30000000000000004,0.7619047619047619,0.009615384615384616,0.7522893772893773
0.8000000000000003,20,mae,0.6000000000000001,0.9047619047619048,0.1526070643032734,0.7521548404586313
0.8000000000000003,20,rmse,0.6000000000000001,0.9047619047619048,0.1526070643032734,0.7521548404586313
0.8000000000000003,20,hausdorff,0.6000000000000001,0.9047619047619048,0.1526070643032734,0.7521548404586313
0.8000000000000003,20,mae,1.0,0.9047619047619048,0.15280646609788956,0.7519554386640153
0.8000000000000003,20,rmse,1.0,0.9047619047619048,0.15280646609788956,0.7519554386640153
0.8000000000000003,20,hausdorff,1.0,0.9047619047619048,0.15280646609788956,0.7519554386640153
0.8000000000000003,20,hausdorff,0.9,0.9047619047619048,0.15313125536173863,0.7516306494001661
0.8000000000000003,20,rmse,0.9,0.9047619047619048,0.15313125536173863,0.7516306494001661
0.8000000000000003,20,mae,0.9,0.9047619047619048,0.15313125536173863,0.7516306494001661
1.1,20,mse,0.4,0.8095238095238095,0.057971014492753624,0.7515527950310559
0.6000000000000001,20,hausdorff,0.7000000000000001,0.9523809523809523,0.20122064679394142,0.7511603055870109
0.6000000000000001,20,rmse,0.7000000000000001,0.9523809523809523,0.20122064679394142,0.7511603055870109
0.6000000000000001,20,mae,0.7000000000000001,0.9523809523809523,0.20122064679394142,0.7511603055870109
0.40000000000000036,15,huber,0.30000000000000004,0.8095238095238095,0.05855974676866262,0.7509640627551469
0.6000000000000001,20,mse,0.30000000000000004,0.9047619047619048,0.15384615384615385,0.7509157509157509
0.7000000000000002,20,mse,0.8,0.9047619047619048,0.15384615384615385,0.7509157509157509
0.8000000000000003,15,mse,0.2,0.8571428571428571,0.10638297872340426,0.7507598784194528
1.0,20,mse,0.8,0.8571428571428571,0.10638297872340426,0.7507598784194528
1.2000000000000002,20,mse,0.6000000000000001,0.8095238095238095,0.058823529411764705,0.7507002801120448
0.8000000000000003,20,rmse,0.7000000000000001,0.9047619047619048,0.15406593406593405,0.7506959706959707
0.8000000000000003,20,mae,0.7000000000000001,0.9047619047619048,0.15406593406593405,0.7506959706959707
0.8000000000000003,20,hausdorff,0.7000000000000001,0.9047619047619048,0.15406593406593405,0.7506959706959707
0.30000000000000027,20,huber,0.7000000000000001,0.9523809523809523,0.20192307692307693,0.7504578754578755
-0.2999999999999998,20,mse,0.1,0.9523809523809523,0.20207393079733504,0.7503070215836173
-0.3999999999999999,10,mse,0.2,0.9523809523809523,0.20212765957446807,0.7502532928064842
0.10000000000000009,20,huber,0.5,0.9523809523809523,0.20212765957446807,0.7502532928064842
0.30000000000000027,20,huber,0.8,0.9523809523809523,0.202187425292852,0.7501935270881004
0.10000000000000009,15,rmse,0.2,0.9523809523809523,0.20224719101123595,0.7501337613697163
0.10000000000000009,15,hausdorff,0.2,0.9523809523809523,0.20224719101123595,0.7501337613697163
0.10000000000000009,15,mae,0.2,0.9523809523809523,0.20224719101123595,0.7501337613697163
0.9000000000000004,20,mse,0.5,0.8571428571428571,0.10714285714285714,0.75
0.7000000000000002,20,huber,1.0,0.9047619047619048,0.15476190476190477,0.75
-0.19999999999999996,15,huber,0.2,0.75,0.0,0.75
0.0,15,mse,0.2,0.9523809523809523,0.20261717413616148,0.7497637782447908
1.0,20,mse,0.9,0.8571428571428571,0.10784313725490197,0.7492997198879552
0.7000000000000002,15,mse,0.1,0.8571428571428571,0.10829037800687286,0.7488524791359843
0.0,10,mse,0.2,0.9047619047619048,0.1559633027522936,0.7487986020096111
-0.09999999999999987,10,mse,0.2,0.9047619047619048,0.1561737804878049,0.7485881242740999
-0.19999999999999996,10,mse,0.2,0.9047619047619048,0.15625,0.7485119047619048
-0.2999999999999998,15,huber,0.4,0.9,0.15151515151515152,0.7484848484848485
1.0,15,huber,0.30000000000000004,0.7619047619047619,0.013513513513513514,0.7483912483912484
0.6000000000000001,20,hausdorff,0.6000000000000001,0.95,0.20179462417511668,0.7482053758248832
0.6000000000000001,20,rmse,0.6000000000000001,0.95,0.20179462417511668,0.7482053758248832
0.6000000000000001,20,mae,0.6000000000000001,0.95,0.20179462417511668,0.7482053758248832
0.40000000000000036,20,mse,0.6000000000000001,0.95,0.20192307692307693,0.7480769230769231
0.5,15,huber,0.4,0.8571428571428571,0.10920700157792375,0.7479358555649334
0.7000000000000002,20,mse,0.9,0.9047619047619048,0.15718778077268641,0.7475741239892184
0.6000000000000001,15,mae,0.2,0.9047619047619048,0.1572680375945163,0.7474938671673885
0.6000000000000001,15,hausdorff,0.2,0.9047619047619048,0.1572680375945163,0.7474938671673885
0.6000000000000001,15,rmse,0.2,0.9047619047619048,0.1572680375945163,0.7474938671673885
0.30000000000000027,20,mse,0.2,0.95,0.2028985507246377,0.7471014492753623
-0.3999999999999999,15,huber,0.30000000000000004,0.9047619047619048,0.15821566110397944,0.7465462436579253
0.10000000000000009,10,mse,0.2,0.9,0.15384615384615385,0.7461538461538462
0.8000000000000003,20,mse,0.30000000000000004,0.8571428571428571,0.1111111111111111,0.746031746031746
1.0,20,rmse,0.6000000000000001,0.8571428571428571,0.1111111111111111,0.746031746031746
1.0,20,mae,0.6000000000000001,0.8571428571428571,0.1111111111111111,0.746031746031746
1.0,20,hausdorff,0.6000000000000001,0.8571428571428571,0.1111111111111111,0.746031746031746
1.5,20,huber,0.4,0.7698412698412698,0.023809523809523808,0.7460317460317459
1.1,20,mse,0.2,0.8095238095238095,0.06382978723404255,0.745694022289767
1.0,15,huber,0.4,0.8095238095238095,0.06401475237091675,0.7455090571528928
1.0,20,mae,0.8,0.8571428571428571,0.11166949321628092,0.7454733639265761
1.0,20,rmse,0.8,0.8571428571428571,0.11166949321628092,0.7454733639265761
1.0,20,hausdorff,0.8,0.8571428571428571,0.11166949321628092,0.7454733639265761
0.7000000000000002,20,mse,1.0,0.9047619047619048,0.15942028985507245,0.7453416149068324
0.9000000000000004,20,mse,0.6000000000000001,0.8571428571428571,0.11187833778371162,0.7452645193591455
0.6000000000000001,20,mse,0.5,0.9047619047619048,0.1595744680851064,0.7451874366767983
1.0,20,hausdorff,0.7000000000000001,0.8571428571428571,0.1125,0.744642857142857
1.0,20,mae,0.7000000000000001,0.8571428571428571,0.1125,0.744642857142857
1.0,20,rmse,0.7000000000000001,0.8571428571428571,0.1125,0.744642857142857
1.0,20,mae,0.9,0.8571428571428571,0.11289428815004263,0.7442485689928144
1.0,20,rmse,0.9,0.8571428571428571,0.11289428815004263,0.7442485689928144
1.0,20,hausdorff,0.9,0.8571428571428571,0.11289428815004263,0.7442485689928144
0.6000000000000001,20,mae,0.5,0.95,0.20589652182291163,0.7441034781770883
0.6000000000000001,20,rmse,0.5,0.95,0.20589652182291163,0.7441034781770883
0.6000000000000001,20,hausdorff,0.5,0.95,0.20589652182291163,0.7441034781770883
0.40000000000000036,20,huber,1.0,0.9523809523809523,0.20902306648575303,0.7433578858951992
0.8000000000000003,20,mse,0.2,0.8571428571428571,0.11387259442214676,0.7432702627207104
0.8000000000000003,20,mae,0.5,0.9047619047619048,0.1616904337492573,0.7430714710126475
0.8000000000000003,20,rmse,0.5,0.9047619047619048,0.1616904337492573,0.7430714710126475
0.8000000000000003,20,hausdorff,0.5,0.9047619047619048,0.1616904337492573,0.7430714710126475
0.5,15,mse,0.4,0.8947368421052632,0.1518987341772152,0.7428381079280479
0.40000000000000036,20,mse,0.7000000000000001,0.9523809523809523,0.20967741935483872,0.7427035330261136
1.6,20,huber,0.4,0.7619047619047619,0.019230769230769232,0.7426739926739926
0.20000000000000018,20,huber,0.6000000000000001,0.9523809523809523,0.20984551025650433,0.742535442124448
0.40000000000000036,20,mse,0.8,0.9523809523809523,0.21008403361344538,0.7422969187675069
1.2000000000000002,20,huber,0.9,0.8095238095238095,0.06726729153199741,0.7422565179918121
0.10000000000000009,15,mse,0.30000000000000004,0.9523809523809523,0.21040334481062467,0.7419776075703277
0.30000000000000027,20,mse,0.4,0.9523809523809523,0.21066856330014225,0.74171238908081
0.40000000000000036,15,mse,0.30000000000000004,0.9047619047619048,0.16312611806797855,0.7416357866939263
1.0,15,hausdorff,0.2,0.8571428571428571,0.11566332218506131,0.7414795349577958
1.0,15,mae,0.2,0.8571428571428571,0.11566332218506131,0.7414795349577958
1.0,15,rmse,0.2,0.8571428571428571,0.11566332218506131,0.7414795349577958
0.40000000000000036,20,mse,0.9,0.9523809523809523,0.21127381792519406,0.7411071344557583
0.0,20,huber,0.5,0.9523809523809523,0.21143933386201427,0.740941618518938
0.30000000000000027,20,mse,0.30000000000000004,0.9523809523809523,0.2114835164835165,0.7408974358974358
0.9000000000000004,20,hausdorff,0.6000000000000001,0.875,0.13439106986078014,0.7406089301392198
0.9000000000000004,20,rmse,0.6000000000000001,0.875,0.13439106986078014,0.7406089301392198
0.9000000000000004,20,mae,0.6000000000000001,0.875,0.13439106986078014,0.7406089301392198
0.40000000000000036,15,huber,0.4,0.8571428571428571,0.11688627281563885,0.7402565843272182
