LOS,a,window_size,loss_func,alpha,PD_median,FAR_median,Youden_index_median
A,-0.5,20,huber,0.2,0.9523809523809523,0.13286264441591783,0.8195183079650346
A,-0.3999999999999999,20,huber,0.2,0.8571428571428571,0.057831661092530656,0.7993111960503264
A,0.8000000000000003,20,huber,0.30000000000000004,0.9,0.10714285714285714,0.7928571428571429
A,0.7000000000000002,20,huber,0.30000000000000004,0.9047619047619048,0.11797101449275363,0.7867908902691512
A,0.30000000000000027,20,huber,0.30000000000000004,0.9523809523809523,0.16923500275178865,0.7831459496291637
A,0.9000000000000004,20,huber,0.8,0.9023809523809524,0.12681572940444075,0.7755652229765116
A,0.20000000000000018,20,huber,0.30000000000000004,0.9523809523809523,0.17698512465954327,0.775395827721409
A,0.8000000000000003,20,huber,0.4,0.9047619047619048,0.13095238095238096,0.7738095238095238
A,0.6000000000000001,20,huber,0.30000000000000004,0.9047619047619048,0.13113275613275616,0.7736291486291487
A,1.1,20,huber,0.4,0.8571428571428571,0.08421388554003262,0.7729289716028245
A,0.9000000000000004,20,huber,0.6000000000000001,0.8944444444444444,0.12162162162162163,0.7728228228228228
A,0.9000000000000004,20,huber,0.7000000000000001,0.9,0.12735437739797698,0.7726456226020231
A,0.10000000000000009,20,huber,0.30000000000000004,0.9523809523809523,0.17980190899581588,0.7725790433851365
A,-0.3999999999999999,15,huber,0.2,0.780952380952381,0.009009372979961214,0.7719430079724198
A,1.0,20,huber,0.30000000000000004,0.8571428571428571,0.08695652173913043,0.7701863354037266
A,0.0,20,huber,0.30000000000000004,0.9523809523809523,0.1891891891891892,0.7631917631917631
A,-0.09999999999999987,20,huber,0.30000000000000004,0.9523809523809523,0.1891891891891892,0.7631917631917631
A,-0.2999999999999998,20,huber,0.30000000000000004,0.9523809523809523,0.19017480409885473,0.7622061482820977
A,-0.19999999999999996,20,huber,0.30000000000000004,0.9523809523809523,0.19017480409885473,0.7622061482820977
A,-0.09999999999999987,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
A,0.8000000000000003,20,huber,0.8,0.9047619047619048,0.14285714285714285,0.7619047619047619
A,0.8000000000000003,20,huber,0.5,0.9047619047619048,0.14285714285714285,0.7619047619047619
A,-0.3999999999999999,20,huber,0.30000000000000004,0.9523809523809523,0.19047619047619047,0.7619047619047619
A,0.10000000000000009,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
A,-0.2999999999999998,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
A,0.30000000000000027,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
A,0.20000000000000018,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
A,0.0,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
A,-0.19999999999999996,15,huber,0.2,0.7619047619047619,0.0,0.7619047619047619
A,0.5,20,huber,0.30000000000000004,0.9047619047619048,0.14314988290398126,0.7616120218579235
A,0.7000000000000002,20,huber,0.4,0.9047619047619048,0.14433760683760682,0.7604242979242979
A,0.8000000000000003,20,huber,0.7000000000000001,0.9047619047619048,0.14561435302645886,0.7591475517354459
A,1.0,20,huber,0.4,0.8571428571428571,0.09807692307692309,0.759065934065934
A,0.9000000000000004,20,huber,0.30000000000000004,0.8571428571428571,0.09831446540880504,0.758828391734052
A,0.8000000000000003,20,huber,0.6000000000000001,0.9047619047619048,0.1470487302676733,0.7577131744942315
A,0.6000000000000001,20,huber,0.4,0.9047619047619048,0.15009833720722332,0.7546635675546814
A,-0.3999999999999999,10,mse,0.1,0.9047619047619048,0.1518987341772152,0.7528631705846895
A,0.40000000000000036,20,huber,0.30000000000000004,0.9047619047619048,0.1518987341772152,0.7528631705846895
A,-0.19999999999999996,20,huber,0.2,0.8095238095238095,0.057831661092530656,0.7516921484312789
A,-0.2999999999999998,20,huber,0.2,0.8095238095238095,0.057831661092530656,0.7516921484312789
A,-0.09999999999999987,20,huber,0.2,0.8095238095238095,0.057831661092530656,0.7516921484312789
A,0.0,20,huber,0.2,0.8095238095238095,0.057831661092530656,0.7516921484312789
A,0.10000000000000009,20,huber,0.2,0.8095238095238095,0.057831661092530656,0.7516921484312789
A,0.30000000000000027,20,huber,0.4,0.9523809523809523,0.2018387314439946,0.7505422209369577
A,0.40000000000000036,15,huber,0.2,0.75,0.0,0.75
A,1.0,20,huber,0.5,0.8571428571428571,0.10714285714285714,0.75
