LOS,a,window_size,loss_func,alpha,PD_mean,FAR_mean,Youden_index
E,0.40000000000000036,10,huber,0.30000000000000004,0.2505325789022665,0.08987013634066734,0.16066244256159914
E,0.20000000000000018,10,huber,0.30000000000000004,0.2505325789022665,0.08987013634066734,0.16066244256159914
E,0.0,10,huber,0.30000000000000004,0.2505325789022665,0.08987013634066734,0.16066244256159914
E,-0.09999999999999987,10,huber,0.30000000000000004,0.2505325789022665,0.08987013634066734,0.16066244256159914
E,0.30000000000000027,10,huber,0.30000000000000004,0.2505325789022665,0.08987013634066734,0.16066244256159914
E,0.5,10,huber,0.30000000000000004,0.2505325789022665,0.08987013634066734,0.16066244256159914
E,0.10000000000000009,10,huber,0.30000000000000004,0.2505325789022665,0.08987013634066734,0.16066244256159914
E,0.8000000000000003,10,huber,0.30000000000000004,0.24845243682212442,0.08802089017264203,0.1604315466494824
E,0.7000000000000002,10,huber,0.30000000000000004,0.24949139786108546,0.08918614501934531,0.16030525284174013
E,0.9000000000000004,10,huber,0.30000000000000004,0.2475433459130335,0.0874600312784498,0.1600833146345837
E,0.6000000000000001,10,huber,0.30000000000000004,0.24949139786108546,0.08942943816586427,0.1600619596952212
E,0.7000000000000002,10,huber,0.4,0.2768822658067662,0.11830464110219319,0.15857762470457304
E,0.8000000000000003,10,huber,0.4,0.2752155991400996,0.1177124333099854,0.15750316583011417
E,0.6000000000000001,10,huber,0.4,0.278628297552798,0.1212471231298591,0.15738117442293892
E,0.5,10,huber,0.4,0.278628297552798,0.12158273733644104,0.15704556021635696
E,0.40000000000000036,10,huber,0.4,0.278628297552798,0.1217586904156199,0.1568696071371781
E,0.10000000000000009,10,huber,0.4,0.279669478593979,0.12281251378269889,0.15685696481128011
E,0.20000000000000018,10,huber,0.4,0.279669478593979,0.12281251378269889,0.15685696481128011
E,0.30000000000000027,10,huber,0.4,0.279669478593979,0.12281251378269889,0.15685696481128011
E,-0.09999999999999987,10,huber,0.4,0.279669478593979,0.12281251378269889,0.15685696481128011
E,0.0,10,huber,0.4,0.279669478593979,0.12281251378269889,0.15685696481128011
E,1.0,10,huber,0.30000000000000004,0.2413650797347673,0.08509982939496114,0.15626525033980618
E,1.1,10,huber,0.30000000000000004,0.23823966979117556,0.08426379760727042,0.15397587218390513
E,1.0,10,huber,0.4,0.2586127407190593,0.108020364682516,0.15059237603654332
E,0.40000000000000036,10,mse,0.1,0.2734309196942887,0.12300913932458432,0.15042178036970436
