a,window_size,loss_func,PD,FAR,Youden_index
0.19999999999999984,15,mse,0.9124301849134384,0.18478400406726395,0.7276461808461745
0.2999999999999998,15,mse,0.9020589727922264,0.17469757725978205,0.7273613955324443
0.3999999999999998,15,mse,0.8904658991991528,0.16335309590457145,0.7271128032945813
0.09999999999999987,15,mse,0.9209422099254635,0.1940863703270591,0.7268558395984044
-1.1102230246251565e-16,15,mse,0.9285439415271951,0.2023035091799004,0.7262404323472947
-0.10000000000000009,15,mse,0.9343101752934289,0.2089838701064579,0.7253263051869709
-0.20000000000000007,15,mse,0.9383101752934289,0.2147667004083548,0.7235434748850741
0.19999999999999984,15,hausdorff,0.9019200576138375,0.17977455440088624,0.7221455032129513
0.19999999999999984,15,rmse,0.9019200576138375,0.17977455440088624,0.7221455032129513
0.19999999999999984,15,mae,0.9019200576138375,0.17977455440088624,0.7221455032129513
0.3999999999999998,15,hausdorff,0.8866829243767044,0.1647038221657435,0.7219791022109608
0.3999999999999998,15,mae,0.8866829243767044,0.1647038221657435,0.7219791022109608
0.3999999999999998,15,rmse,0.8866829243767044,0.1647038221657435,0.7219791022109608
-1.1102230246251565e-16,15,mae,0.9143038959976758,0.19234106324189484,0.721962832755781
-1.1102230246251565e-16,15,rmse,0.9143038959976758,0.19234106324189484,0.721962832755781
-1.1102230246251565e-16,15,hausdorff,0.9143038959976758,0.19234106324189484,0.721962832755781
0.2999999999999998,15,mae,0.8953818180755979,0.17344521232463922,0.7219366057509586
0.2999999999999998,15,rmse,0.8953818180755979,0.17344521232463922,0.7219366057509586
0.2999999999999998,15,hausdorff,0.8953818180755979,0.17344521232463922,0.7219366057509586
0.09999999999999987,15,hausdorff,0.9080542567480366,0.1866758056828953,0.7213784510651413
0.09999999999999987,15,rmse,0.9080542567480366,0.1866758056828953,0.7213784510651413
0.09999999999999987,15,mae,0.9080542567480366,0.1866758056828953,0.7213784510651413
-0.10000000000000009,15,mae,0.9187526694464493,0.19794043040085754,0.7208122390455918
-0.10000000000000009,15,rmse,0.9187526694464493,0.19794043040085754,0.7208122390455918
-0.10000000000000009,15,hausdorff,0.9187526694464493,0.19794043040085754,0.7208122390455918
-0.20000000000000007,15,mae,0.9230816737754536,0.2027800877374782,0.7203015860379753
-0.20000000000000007,15,hausdorff,0.9230816737754536,0.2027800877374782,0.7203015860379753
-0.20000000000000007,15,rmse,0.9230816737754536,0.2027800877374782,0.7203015860379753
-0.30000000000000004,15,mse,0.9457935807768344,0.26618249703185315,0.6796110837449812
-0.30000000000000004,15,rmse,0.9301769118706917,0.2510997325821775,0.6790771792885142
-0.30000000000000004,15,hausdorff,0.9301769118706917,0.2510997325821775,0.6790771792885142
-0.30000000000000004,15,mae,0.9301769118706917,0.2510997325821775,0.6790771792885142
-0.4,15,mse,0.9552573089678352,0.3503654880600033,0.604891820907832
-0.4,15,mae,0.9457462829568093,0.3510379304047099,0.5947083525520994
-0.4,15,hausdorff,0.9457462829568093,0.3510379304047099,0.5947083525520994
-0.4,15,rmse,0.9457462829568093,0.3510379304047099,0.5947083525520994
-0.5,15,hausdorff,0.9586706918812182,0.48721724535785094,0.4714534465233673
-0.5,15,rmse,0.9586706918812182,0.48721724535785094,0.4714534465233673
-0.5,15,mae,0.9586706918812182,0.48721724535785094,0.4714534465233673
-0.5,15,mse,0.9657476519581782,0.49546562366630126,0.470282028291877
-0.10000000000000009,15,huber,0.355045709192768,0.05723473989649716,0.2978109692962708
-0.20000000000000007,15,huber,0.3563732705203293,0.059066282145901615,0.2973069883744277
-1.1102230246251565e-16,15,huber,0.35417990832696716,0.05695850820578666,0.2972214001211805
0.09999999999999987,15,huber,0.35340068754774634,0.05669987368283135,0.296700813864915
0.19999999999999984,15,huber,0.3499086240556829,0.056369919375071825,0.29353870468061105
0.2999999999999998,15,huber,0.3470803412274,0.05588110783780971,0.2911992333895903
-0.30000000000000004,15,huber,0.4038350309820898,0.1145821981619047,0.2892528328201851
0.3999999999999998,15,huber,0.3426358967829556,0.05517056642419967,0.28746533035875593
-0.4,15,huber,0.49461904761904757,0.2729960983431047,0.2216229492759429
-0.5,15,huber,0.5651024531024531,0.4795061643125455,0.0855962887899076
