h0,(30.1249,20.2,0),0.25,927
h0,(31.5996,20.2,0),2.38,928
h0,(35.0372,20.2,0),4.34,929
h0,(40.4479,20.2,0),6.25,930
h0,(47.7649,20.2,0),8.27,931
h0,(56.9877,20.2,0),10.1,932
h0,(68.0476,20.2,0),11.93,933
h0,(81.0505,20.2,0),13.79,934
h0,(95.7363,20.2,0),14.91,935
h0,(109.991,20.2,0),13.73,936
h0,(123.067,20.2,0),12.66,937
h0,(135.12,20.2,0),11.64,938
h0,(146.233,20.2,0),10.76,939
h0,(156.549,20.2,0),9.95,940
h0,(166.154,20.2,0),9.39,941
h0,(175.166,20.2,0),8.75,942
h0,(183.666,20.2,0),8.24,943
h0,(191.706,20.2,0),7.84,944
h0,(199.384,20.2,0),7.48,945
h0,(206.809,20.2,0),7.32,946
h0,(213.976,20.2,0),7.17,947
h0,(220.949,20.2,0),6.89,948
h0,(227.76,20.2,0),6.73,949
h0,(234.461,20.2,0),6.69,950
h0,(241.064,20.2,0),6.6,951
h0,(247.565,20.2,0),6.46,952
h0,(254.018,20.2,0),6.54,953
h0,(260.407,20.2,0),6.39,954
h0,(266.759,20.2,0),6.38,955
h0,(273.098,20.2,0),6.36,956
h0,(279.418,20.2,0),6.34,957
h0,(285.718,20.2,0),6.32,958
h0,(291.999,20.2,0),6.29,959
h0,(298.262,20.2,0),6.2,960
h0,(304.545,20.2,0),6.32,961
h0,(310.842,20.2,0),6.29,962
h0,(317.099,20.2,0),6.26,963
h0,(323.364,20.2,0),6.32,964
h0,(329.634,20.2,0),6.29,965
h0,(335.869,20.2,0),6.26,966
h0,(342.118,20.2,0),6.22,967
h0,(348.375,20.2,0),6.25,968
h0,(354.594,20.2,0),6.18,969
h0,(360.858,20.2,0),6.24,970
h0,(367.134,20.2,0),6.22,971
h0,(373.362,20.2,0),6.27,972
h0,(379.627,20.2,0),6.33,973
h0,(385.916,20.2,0),6.33,974
h0,(392.186,20.2,0),6.19,975
h0,(398.457,20.2,0),6.29,976
h0,(404.688,20.2,0),6.23,977
h0,(410.948,20.2,0),6.19,978
h0,(417.185,20.2,0),6.24,979
h0,(423.454,20.2,0),6.34,980
h0,(429.72,20.2,0),6.18,981
h0,(435.977,20.2,0),6.23,982
h0,(442.24,20.2,0),6.28,983
h0,(448.483,20.2,0),6.24,984
h0,(454.715,20.2,0),6.19,985
h0,(460.947,20.2,0),6.27,986
h0,(467.21,20.2,0),6.23,987
h0,(473.451,20.2,0),6.27,988
h0,(479.697,20.2,0),6.23,989
h0,(485.975,20.2,0),6.29,990
h0,(492.232,20.2,0),6.27,991
h0,(498.511,20.2,0),6.32,992
h0,(504.757,20.2,0),6.23,993
h0,(511.024,20.2,0),6.22,994
h0,(517.28,20.2,0),6.22,995
h0,(523.52,20.2,0),6.26,996
h0,(529.651,20.2,0),6.2,997
h0,(535.906,20.2,0),6.34,998
h0,(542.166,20.2,0),6.33,999
h0,(548.418,20.2,0),6.26,1000
h0,(554.696,20.2,0),6.3,1001
h0,(560.936,20.2,0),6.2,1002
h0,(567.197,20.2,0),6.26,1003
h0,(573.444,20.2,0),6.25,1004
h0,(579.7,20.2,0),6.28,1005
h0,(585.96,20.2,0),6.28,1006
h0,(592.2,20.2,0),6.28,1007
h0,(598.491,20.2,0),6.29,1008
h0,(604.774,20.2,0),6.33,1009
h0,(611.036,20.2,0),6.21,1010
h0,(617.273,20.2,0),6.14,1011
h0,(623.516,20.2,0),6.19,1012
h0,(629.776,20.2,0),6.26,1013
h0,(636.023,20.2,0),6.24,1014
h0,(642.274,20.2,0),6.29,1015
h0,(648.503,20.2,0),6.26,1016
h0,(654.751,20.2,0),6.27,1017
h0,(660.995,20.2,0),6.2,1018
h0,(667.256,20.2,0),6.28,1019
h0,(673.503,20.2,0),6.26,1020
h0,(679.777,20.2,0),6.33,1021
h0,(686.048,20.2,0),6.29,1022
h0,(692.321,20.2,0),6.28,1023
h0,(698.586,20.2,0),6.21,1024
h0,(704.828,20.2,0),6.23,1025
h0,(711.073,20.2,0),6.25,1026
h0,(717.328,20.2,0),6.2,1027
h0,(723.588,20.2,0),6.23,1028
h0,(729.83,20.2,0),6.25,1029
h0,(736.062,20.2,0),6.26,1030
h0,(742.307,20.2,0),6.21,1031
h0,(748.563,20.2,0),6.26,1032
h0,(754.841,20.2,0),6.3,1033
h0,(761.081,20.2,0),6.28,1034
h0,(767.389,23.4,0),6.56,1035
h0,(774.944,23.4,0),8.46,1036
h0,(784.58,23.4,0),10.59,1037
h0,(796.122,23.4,0),12.29,1038
h0,(809.506,23.4,0),14.3,1039
h0,(824.882,23.4,0),16.21,1040
h0,(842.026,23.4,0),17.99,1041
h0,(861.055,23.4,0),20.01,1042
h0,(881.799,23.4,0),20.79,1043
h0,(902.206,23.4,0),20.19,1044
h0,(922.107,23.4,0),19.7,1045
h0,(941.538,23.4,0),19.22,1046
h0,(960.594,23.4,0),18.97,1047
h0,(979.271,23.4,0),18.47,1048
h0,(997.609,23.4,0),18.13,1049
h0,(1015.62,23.4,0),17.81,1050
h0,(1033.32,23.4,0),17.58,1051
h0,(1050.72,23.4,0),17.35,1052
h0,(1067.88,23.4,0),17.01,1053
h0,(1084.75,23.4,0),16.67,1054
h0,(1101.41,23.4,0),16.52,1055
h0,(1117.78,23.4,0),16.24,1056
h0,(1133.94,23.4,0),15.96,1057
h0,(1149.85,23.4,0),15.89,1058
h0,(1165.51,23.4,0),15.55,1059
h0,(1180.96,23.4,0),15.46,1060
h0,(1196.85,23.4,0),16.28,1061
