LOS,a,window_size,loss_func,PD,FAR,Youden_index
B,0.8000000000000025,15,mae,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,0.8000000000000025,15,hausdorff,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,0.7000000000000024,15,mae,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,1.0000000000000027,15,hausdorff,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,0.9000000000000026,15,mae,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,1.0000000000000027,15,mae,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,0.9000000000000026,15,rmse,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,1.0000000000000027,15,rmse,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,0.9000000000000026,15,hausdorff,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,0.7000000000000024,15,rmse,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,0.8000000000000025,15,rmse,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,0.7000000000000024,15,hausdorff,0.8095238095238095,0.14285714285714285,0.6666666666666667
B,1.2000000000000028,10,mse,0.7619047619047619,0.09523809523809523,0.6666666666666666
B,1.0000000000000027,10,mse,0.7619047619047619,0.09523809523809523,0.6666666666666666
B,1.1000000000000028,10,mse,0.7619047619047619,0.09523809523809523,0.6666666666666666
B,0.9000000000000026,10,mse,0.7619047619047619,0.09523809523809523,0.6666666666666666
B,0.8000000000000025,10,mse,0.7619047619047619,0.09523809523809523,0.6666666666666666
B,0.7000000000000024,10,mse,0.7619047619047619,0.10714285714285714,0.6547619047619048
B,0.6000000000000023,10,mse,0.7619047619047619,0.10714285714285714,0.6547619047619048
B,-0.2999999999999985,10,rmse,0.7619047619047619,0.11904761904761904,0.6428571428571428
B,-0.2999999999999985,20,rmse,0.9523809523809523,0.30952380952380953,0.6428571428571428
B,-0.09999999999999831,10,mae,0.7619047619047619,0.11904761904761904,0.6428571428571428
B,-0.09999999999999831,10,hausdorff,0.7619047619047619,0.11904761904761904,0.6428571428571428
B,-0.09999999999999831,10,rmse,0.7619047619047619,0.11904761904761904,0.6428571428571428
B,-0.2999999999999985,20,mae,0.9523809523809523,0.30952380952380953,0.6428571428571428
B,-0.3999999999999986,20,hausdorff,0.9523809523809523,0.30952380952380953,0.6428571428571428
B,-0.1999999999999984,20,rmse,0.9523809523809523,0.30952380952380953,0.6428571428571428
B,-0.1999999999999984,20,hausdorff,0.9523809523809523,0.30952380952380953,0.6428571428571428
B,-0.1999999999999984,20,mae,0.9523809523809523,0.30952380952380953,0.6428571428571428
B,-0.49999999999999867,10,rmse,0.7619047619047619,0.11904761904761904,0.6428571428571428
