TMU ID, Legacy TMU ID, Site Name
C6E971CAD166789BE0433CC411ACCCEA,30014545,TMU Site 9755/2 on A1 northbound between A697 and A1068; GPS Ref: 418395;596768; Northbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2024-01-01,00:14:00,14,5,4,1,0,0,84.15,15,120010101,19
2024-01-01,00:29:00,14,4,4,0,0,0,94.10,15,120010101,19
2024-01-01,00:44:00,14,16,13,1,1,1,87.80,15,120010101,19
2024-01-01,00:59:00,14,17,16,1,0,0,90.35,15,120010101,19
2024-01-01,01:14:00,14,16,16,0,0,0,82.55,15,120010101,19
2024-01-01,01:29:00,14,12,12,0,0,0,86.96,15,120010101,19
2024-01-01,01:44:00,14,10,9,1,0,0,90.91,15,120010101,19
2024-01-01,01:59:00,14,5,4,0,1,0,89.69,15,120010101,19
2024-01-01,02:14:00,14,2,2,0,0,0,89.00,15,120010101,19
2024-01-01,02:29:00,14,4,4,0,0,0,82.65,15,120010101,19
2024-01-01,02:44:00,14,2,2,0,0,0,96.99,15,120010101,19
2024-01-01,02:59:00,14,4,3,0,0,1,89.68,15,120010101,19
2024-01-01,03:14:00,14,2,2,0,0,0,94.18,15,120010101,19
2024-01-01,03:29:00,14,4,4,0,0,0,82.01,15,120010101,19
2024-01-01,03:44:00,14,5,5,0,0,0,86.29,15,120010101,19
2024-01-01,03:59:00,14,3,2,1,0,0,84.00,15,120010101,19
2024-01-01,04:14:00,14,6,5,0,0,1,91.98,15,120010101,19
2024-01-01,04:29:00,14,7,7,0,0,0,92.18,15,120010101,19
2024-01-01,04:44:00,14,4,2,1,0,1,96.43,15,120010101,19
2024-01-01,04:59:00,14,4,3,0,0,1,97.08,15,120010101,19
2024-01-01,05:14:00,14,6,6,0,0,0,96.97,15,120010101,19
2024-01-01,05:29:00,14,6,4,2,0,0,95.02,15,120010101,19
2024-01-01,05:44:00,14,8,6,0,1,1,92.56,15,120010101,19
2024-01-01,05:59:00,14,9,7,0,0,2,95.07,15,120010101,19
2024-01-01,06:14:00,14,11,8,0,1,2,88.57,15,120010101,19
2024-01-01,06:29:00,14,12,8,2,1,1,92.17,15,120010101,19
2024-01-01,06:44:00,14,16,9,1,1,5,82.81,15,120010101,19
2024-01-01,06:59:00,14,16,16,0,0,0,87.46,15,120010101,19
2024-01-01,07:14:00,14,16,15,1,0,0,90.61,15,120010101,19
2024-01-01,07:29:00,14,20,18,1,0,1,88.28,15,120010101,19
2024-01-01,07:44:00,14,31,27,2,0,2,88.26,15,120010101,19
2024-01-01,07:59:00,14,18,16,1,1,0,91.27,15,120010101,19
2024-01-01,08:14:00,14,27,24,2,1,0,95.15,15,120010101,19
2024-01-01,08:29:00,14,37,37,0,0,0,92.06,15,120010101,19
2024-01-01,08:44:00,14,42,39,1,2,0,87.73,15,120010101,19
2024-01-01,08:59:00,14,32,30,2,0,0,90.58,15,120010101,19
2024-01-01,09:14:00,14,51,46,1,1,3,89.19,15,120010101,19
2024-01-01,09:29:00,14,61,56,2,2,1,86.91,15,120010101,19
2024-01-01,09:44:00,14,81,77,2,0,2,85.22,15,120010101,19
2024-01-01,09:59:00,14,78,75,1,0,2,89.64,15,120010101,19
2024-01-01,10:14:00,14,106,98,2,2,4,85.89,15,120010101,19
2024-01-01,10:29:00,14,133,121,4,3,5,85.62,15,120010101,19
2024-01-01,10:44:00,14,168,160,7,0,1,85.37,15,120010101,19
2024-01-01,10:59:00,14,143,137,5,0,1,89.91,15,120010101,19
2024-01-01,11:14:00,14,200,193,7,0,0,84.71,15,120010101,19
2024-01-01,11:29:00,14,223,215,6,1,1,81.03,15,120010101,19
2024-01-01,11:44:00,14,199,194,5,0,0,82.33,15,120010101,19
2024-01-01,11:59:00,14,221,214,5,1,1,83.51,15,120010101,19
2024-01-01,12:14:00,14,194,187,6,1,0,83.05,15,120010101,19
2024-01-01,12:29:00,14,187,176,7,1,3,77.96,15,120010101,19
2024-01-01,12:44:00,14,199,196,2,0,1,80.33,15,120010101,19
2024-01-01,12:59:00,14,190,183,5,1,1,78.77,15,120010101,19
2024-01-01,13:14:00,14,164,158,5,1,0,84.04,15,120010101,19
2024-01-01,13:29:00,14,142,137,3,0,2,85.49,15,120010101,19
2024-01-01,13:44:00,14,127,123,3,1,0,86.05,15,120010101,19
2024-01-01,13:59:00,14,136,132,2,2,0,82.53,15,120010101,19
2024-01-01,14:14:00,14,116,111,4,0,1,79.65,15,120010101,19
2024-01-01,14:29:00,14,131,127,3,0,1,81.43,15,120010101,19
2024-01-01,14:44:00,14,105,99,3,1,2,83.91,15,120010101,19
2024-01-01,14:59:00,14,112,104,6,1,1,82.44,15,120010101,19
2024-01-01,15:14:00,14,102,94,4,0,4,85.56,15,120010101,19
2024-01-01,15:29:00,14,121,112,5,3,1,87.28,15,120010101,19
2024-01-01,15:44:00,14,100,97,2,0,1,85.71,15,120010101,19
2024-01-01,15:59:00,14,82,77,0,0,5,87.62,15,120010101,19
2024-01-01,16:14:00,14,111,106,5,0,0,85.71,15,120010101,19
2024-01-01,16:29:00,14,100,96,2,1,1,80.09,15,120010101,19
2024-01-01,16:44:00,14,88,84,1,1,2,83.15,15,120010101,19
2024-01-01,16:59:00,14,89,83,3,0,3,84.12,15,120010101,19
2024-01-01,17:14:00,14,92,86,3,0,3,82.35,15,120010101,19
2024-01-01,17:29:00,14,62,56,2,0,4,84.86,15,120010101,19
2024-01-01,17:44:00,14,52,49,2,0,1,91.58,15,120010101,19
2024-01-01,17:59:00,14,61,59,2,0,0,86.41,15,120010101,19
2024-01-01,18:14:00,14,51,45,3,2,1,86.53,15,120010101,19
2024-01-01,18:29:00,14,66,65,1,0,0,88.23,15,120010101,19
2024-01-01,18:44:00,14,45,41,3,0,1,85.52,15,120010101,19
2024-01-01,18:59:00,14,34,29,4,0,1,88.11,15,120010101,19
2024-01-01,19:14:00,14,43,38,1,0,4,90.92,15,120010101,19
2024-01-01,19:29:00,14,30,28,1,0,1,87.76,15,120010101,19
2024-01-01,19:44:00,14,36,32,1,0,3,91.28,15,120010101,19
2024-01-01,19:59:00,14,27,26,0,1,0,91.80,15,120010101,19
2024-01-01,20:14:00,14,48,45,1,0,2,87.06,15,120010101,19
2024-01-01,20:29:00,14,23,21,0,2,0,87.60,15,120010101,19
2024-01-01,20:44:00,14,33,31,0,1,1,92.11,15,120010101,19
