TMU ID, Legacy TMU ID, Site Name
C6E971CAD166789BE0433CC411ACCCEA,30014545,TMU Site 9755/2 on A1 northbound between A697 and A1068; GPS Ref: 418395;596768; Northbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2024-02-01,13:59:00,3,112,96,9,1,6,84.87,15,120010101,19
2024-02-01,14:14:00,3,129,104,9,8,8,73.60,15,120010101,19
2024-02-01,14:29:00,3,132,108,6,7,11,73.54,15,120010101,19
2024-02-01,14:44:00,3,138,109,12,6,11,80.95,15,120010101,19
2024-02-01,14:59:00,3,171,130,14,8,19,79.38,15,120010101,19
2024-02-01,15:14:00,3,148,109,17,6,16,82.57,15,120010101,19
2024-02-01,15:29:00,3,133,106,11,6,10,72.70,15,120010101,19
2024-02-01,15:44:00,3,156,129,9,8,10,82.12,15,120010101,19
2024-02-01,15:59:00,3,149,118,13,5,13,82.55,15,120010101,19
2024-02-01,16:14:00,3,133,114,6,4,9,83.89,15,120010101,19
2024-02-01,16:29:00,3,151,125,16,5,5,83.25,15,120010101,19
2024-02-01,16:44:00,3,175,156,7,4,8,82.32,15,120010101,19
2024-02-01,16:59:00,3,148,134,4,2,8,82.35,15,120010101,19
2024-02-01,17:14:00,3,141,124,3,4,10,82.40,15,120010101,19
2024-02-01,17:29:00,3,142,123,8,3,8,82.15,15,120010101,19
2024-02-01,17:44:00,3,140,123,3,1,13,82.92,15,120010101,19
2024-02-01,17:59:00,3,146,120,11,2,13,80.58,15,120010101,19
2024-02-01,18:14:00,3,126,112,2,0,12,84.08,15,120010101,19
2024-02-01,18:29:00,3,107,95,2,1,9,81.82,15,120010101,19
2024-02-01,18:44:00,3,84,75,4,0,5,84.05,15,120010101,19
2024-02-01,18:59:00,3,100,91,5,1,3,84.38,15,120010101,19
2024-02-01,19:14:00,3,82,69,7,0,6,88.77,15,120010101,19
2024-02-01,19:29:00,3,89,73,6,1,9,86.04,15,120010101,19
2024-02-01,19:44:00,3,56,49,2,0,5,82.78,15,120010101,19
2024-02-01,19:59:00,3,53,43,4,1,5,86.42,15,120010101,19
2024-02-01,20:14:00,3,53,44,3,2,4,87.06,15,120010101,19
2024-02-01,20:29:00,3,51,41,6,0,4,85.25,15,120010101,19
2024-02-01,20:44:00,3,55,52,3,0,0,83.98,15,120010101,19
2024-02-01,20:59:00,3,41,35,0,2,4,80.94,15,120010101,19
2024-02-01,21:14:00,3,29,24,1,1,3,93.33,15,120010101,19
2024-02-01,21:29:00,3,38,32,4,1,1,88.36,15,120010101,19
2024-02-01,21:44:00,3,36,34,0,0,2,87.49,15,120010101,19
2024-02-01,21:59:00,3,18,12,3,0,3,90.85,15,120010101,19
2024-02-01,22:14:00,3,29,26,1,1,1,90.49,15,120010101,19
2024-02-01,22:29:00,3,7,6,0,0,1,91.35,15,120010101,19
2024-02-01,22:44:00,3,20,14,5,0,1,94.48,15,120010101,19
2024-02-01,22:59:00,3,23,15,3,1,4,86.13,15,120010101,19
2024-02-01,23:14:00,3,14,10,1,0,3,93.38,15,120010101,19
2024-02-01,23:29:00,3,15,11,2,1,1,92.49,15,120010101,19
2024-02-01,23:44:00,3,13,13,0,0,0,88.59,15,120010101,19
2024-02-01,23:59:00,3,7,5,1,1,0,90.86,15,120010101,19
2024-02-02,00:14:00,4,8,4,2,0,2,92.19,15,120010101,19
2024-02-02,00:29:00,4,8,6,0,0,2,96.79,15,120010101,19
2024-02-02,00:44:00,4,2,1,1,0,0,109.00,15,120010101,19
2024-02-02,00:59:00,4,9,8,0,0,1,93.62,15,120010101,19
2024-02-02,01:14:00,4,4,3,0,1,0,86.45,15,120010101,19
2024-02-02,01:29:00,4,6,4,0,0,2,83.99,15,120010101,19
2024-02-02,01:44:00,4,8,5,0,0,3,92.65,15,120010101,19
2024-02-02,01:59:00,4,6,2,0,0,4,89.65,15,120010101,19
2024-02-02,02:14:00,4,7,4,1,0,2,86.22,15,120010101,19
2024-02-02,02:29:00,4,6,1,0,1,4,84.12,15,120010101,19
2024-02-02,02:44:00,4,3,1,0,1,1,90.66,15,120010101,19
2024-02-02,02:59:00,4,10,3,1,1,5,76.92,15,120010101,19
2024-02-02,03:14:00,4,6,1,1,0,4,83.39,15,120010101,19
2024-02-02,03:29:00,4,7,4,0,0,3,92.10,15,120010101,19
2024-02-02,03:44:00,4,6,1,1,0,4,85.91,15,120010101,19
2024-02-02,03:59:00,4,11,1,3,3,4,85.58,15,120010101,19
2024-02-02,04:14:00,4,11,5,2,3,1,84.57,15,120010101,19
2024-02-02,04:29:00,4,16,8,1,3,4,90.99,15,120010101,19
2024-02-02,04:44:00,4,14,6,1,1,6,87.87,15,120010101,19
2024-02-02,04:59:00,4,18,7,1,4,6,88.47,15,120010101,19
2024-02-02,05:14:00,4,13,6,3,1,3,87.11,15,120010101,19
2024-02-02,05:29:00,4,23,10,2,2,9,88.80,15,120010101,19
2024-02-02,05:44:00,4,21,9,6,1,5,87.77,15,120010101,19
2024-02-02,05:59:00,4,29,14,6,1,8,88.85,15,120010101,19
2024-02-02,06:14:00,4,41,14,6,5,16,86.18,15,120010101,19
2024-02-02,06:29:00,4,48,28,8,4,8,83.66,15,120010101,19
2024-02-02,06:44:00,4,79,54,6,5,14,84.19,15,120010101,19
2024-02-02,06:59:00,4,97,65,12,7,13,78.04,15,120010101,19
2024-02-02,07:14:00,4,129,86,22,11,10,81.69,15,120010101,19
2024-02-02,07:29:00,4,144,93,24,14,13,82.71,15,120010101,19
2024-02-02,07:44:00,4,153,113,26,7,7,75.37,15,120010101,19
2024-02-02,07:59:00,4,222,165,31,14,12,72.77,15,120010101,19
2024-02-02,08:14:00,4,191,140,29,16,6,81.30,15,120010101,19
2024-02-02,08:29:00,4,178,136,17,14,11,77.97,15,120010101,19
2024-02-02,08:44:00,4,196,150,20,16,10,73.28,15,120010101,19
2024-02-02,08:59:00,4,183,126,30,11,16,77.61,15,120010101,19
2024-02-02,09:14:00,4,183,113,35,21,14,80.05,15,120010101,19
2024-02-02,09:29:00,4,158,117,20,12,9,79.61,15,120010101,19
2024-02-02,09:44:00,4,162,119,15,20,8,78.88,15,120010101,19
2024-02-02,09:59:00,4,151,120,18,9,4,75.44,15,120010101,19
2024-02-02,10:14:00,4,162,112,16,16,18,79.38,15,120010101,19
2024-02-02,10:29:00,4,224,178,22,11,13,74.38,15,120010101,19
2024-02-02,10:44:00,4,183,148,13,13,9,78.03,15,120010101,19
2024-02-02,10:59:00,4,170,140,16,8,6,68.85,15,120010101,19
2024-02-02,11:14:00,4,160,136,9,6,9,80.23,15,120010101,19
2024-02-02,11:29:00,4,192,162,15,7,8,79.59,15,120010101,19
2024-02-02,11:44:00,4,197,158,17,8,14,78.29,15,120010101,19
2024-02-02,11:59:00,4,199,159,17,11,12,69.04,15,120010101,19
2024-02-02,12:14:00,4,182,156,17,6,3,78.04,15,120010101,19
2024-02-02,12:29:00,4,200,163,16,10,11,73.49,15,120010101,19
2024-02-02,12:44:00,4,174,151,7,8,8,77.13,15,120010101,19
2024-02-02,12:59:00,4,148,128,8,5,7,77.56,15,120010101,19
2024-02-02,13:14:00,4,168,144,7,10,7,80.72,15,120010101,19
2024-02-02,13:29:00,4,170,141,10,11,8,75.74,15,120010101,19
2024-02-02,13:44:00,4,129,113,11,3,2,84.01,15,120010101,19
2024-02-02,13:59:00,4,141,120,9,7,5,85.25,15,120010101,19
2024-02-02,14:14:00,4,103,94,4,5,0,79.41,15,120010101,19
2024-02-02,14:29:00,4,217,184,13,10,10,81.77,15,120010101,19
2024-02-02,14:44:00,4,238,206,8,12,12,75.08,15,120010101,19
2024-02-02,14:59:00,4,211,186,11,5,9,72.17,15,120010101,19
2024-02-02,15:14:00,4,196,175,11,3,7,81.14,15,120010101,19
2024-02-02,15:29:00,4,231,202,13,7,9,79.22,15,120010101,19
2024-02-02,15:44:00,4,199,188,3,2,6,78.29,15,120010101,19
2024-02-02,15:59:00,4,222,198,11,6,7,80.73,15,120010101,19
2024-02-02,16:14:00,4,208,187,13,3,5,77.54,15,120010101,19
2024-02-02,16:29:00,4,220,200,6,2,12,81.72,15,120010101,19
2024-02-02,16:44:00,4,186,166,13,3,4,79.17,15,120010101,19
2024-02-02,16:59:00,4,194,173,8,5,8,77.84,15,120010101,19
2024-02-02,17:14:00,4,180,161,15,1,3,81.08,15,120010101,19
2024-02-02,17:29:00,4,209,187,13,4,5,74.55,15,120010101,19
2024-02-02,17:44:00,4,175,169,4,0,2,79.61,15,120010101,19
2024-02-02,17:59:00,4,183,170,6,3,4,76.38,15,120010101,19
2024-02-02,18:14:00,4,142,126,3,7,6,75.86,15,120010101,19
2024-02-02,18:29:00,4,141,131,7,0,3,86.36,15,120010101,19
2024-02-02,18:44:00,4,122,115,5,0,2,83.87,15,120010101,19
2024-02-02,18:59:00,4,111,100,5,2,4,80.88,15,120010101,19
2024-02-02,19:14:00,4,89,78,5,4,2,82.53,15,120010101,19
2024-02-02,19:29:00,4,105,96,6,1,2,86.35,15,120010101,19
2024-02-02,19:44:00,4,77,66,7,0,4,83.65,15,120010101,19
2024-02-02,19:59:00,4,70,64,0,2,4,86.43,15,120010101,19
2024-02-02,20:14:00,4,61,53,2,1,5,87.62,15,120010101,19
2024-02-02,20:29:00,4,58,56,1,0,1,87.26,15,120010101,19
2024-02-02,20:44:00,4,45,42,1,0,2,89.16,15,120010101,19
2024-02-02,20:59:00,4,44,41,0,2,1,90.56,15,120010101,19
2024-02-02,21:14:00,4,44,38,1,2,3,84.20,15,120010101,19
2024-02-02,21:29:00,4,37,32,0,0,5,86.20,15,120010101,19
2024-02-02,21:44:00,4,31,29,0,2,0,90.91,15,120010101,19
2024-02-02,21:59:00,4,28,26,0,0,2,82.76,15,120010101,19
2024-02-02,22:14:00,4,14,11,2,0,1,92.68,15,120010101,19
2024-02-02,22:29:00,4,25,21,0,1,3,90.44,15,120010101,19
2024-02-02,22:44:00,4,26,22,1,1,2,88.02,15,120010101,19
2024-02-02,22:59:00,4,36,34,0,0,2,88.39,15,120010101,19
2024-02-02,23:14:00,4,19,14,0,1,4,90.70,15,120010101,19
2024-02-02,23:29:00,4,13,11,1,0,1,87.00,15,120010101,19
2024-02-02,23:44:00,4,20,17,1,0,2,90.32,15,120010101,19
2024-02-02,23:59:00,4,11,7,3,1,0,92.72,15,120010101,19
2024-02-03,00:14:00,5,7,5,1,0,1,83.57,15,120010101,19
2024-02-03,00:29:00,5,8,8,0,0,0,90.15,15,120010101,19
2024-02-03,00:44:00,5,6,4,0,0,2,94.38,15,120010101,19
2024-02-03,00:59:00,5,11,9,0,1,1,84.18,15,120010101,19
2024-02-03,01:14:00,5,10,7,0,1,2,90.15,15,120010101,19
2024-02-03,01:29:00,5,11,3,3,0,5,72.43,15,120010101,19
2024-02-03,01:44:00,5,4,1,1,0,2,88.59,15,120010101,19
2024-02-03,01:59:00,5,6,3,0,0,3,89.51,15,120010101,19
2024-02-03,02:14:00,5,9,6,1,0,2,89.00,15,120010101,19
2024-02-03,02:29:00,5,9,5,0,1,3,85.78,15,120010101,19
2024-02-03,02:44:00,5,5,2,0,1,2,85.57,15,120010101,19
2024-02-03,02:59:00,5,4,2,1,0,1,90.21,15,120010101,19
2024-02-03,03:14:00,5,10,2,0,1,7,85.21,15,120010101,19
2024-02-03,03:29:00,5,7,4,2,1,0,86.92,15,120010101,19
2024-02-03,03:44:00,5,5,4,0,0,1,86.84,15,120010101,19
2024-02-03,03:59:00,5,9,3,0,1,5,89.26,15,120010101,19
2024-02-03,04:14:00,5,4,2,1,1,0,90.66,15,120010101,19
2024-02-03,04:29:00,5,10,6,2,0,2,88.79,15,120010101,19
2024-02-03,04:44:00,5,17,8,3,3,3,89.15,15,120010101,19
2024-02-03,04:59:00,5,13,9,1,0,3,88.92,15,120010101,19
2024-02-03,05:14:00,5,7,4,0,2,1,83.49,15,120010101,19
2024-02-03,05:29:00,5,6,2,0,0,4,90.78,15,120010101,19
2024-02-03,05:44:00,5,12,8,0,1,3,89.87,15,120010101,19
2024-02-03,05:59:00,5,17,10,0,0,7,90.71,15,120010101,19
2024-02-03,06:14:00,5,22,20,0,0,2,92.73,15,120010101,19
2024-02-03,06:29:00,5,34,23,3,1,7,85.72,15,120010101,19
2024-02-03,06:44:00,5,36,29,2,2,3,89.29,15,120010101,19
2024-02-03,06:59:00,5,36,24,4,5,3,80.03,15,120010101,19
2024-02-03,07:14:00,5,51,40,5,4,2,83.08,15,120010101,19
2024-02-03,07:29:00,5,52,39,5,4,4,86.22,15,120010101,19
2024-02-03,07:44:00,5,92,77,10,2,3,85.14,15,120010101,19
2024-02-03,07:59:00,5,72,60,7,1,4,84.84,15,120010101,19
2024-02-03,08:14:00,5,79,63,8,7,1,88.14,15,120010101,19
2024-02-03,08:29:00,5,91,76,8,5,2,86.32,15,120010101,19
2024-02-03,08:44:00,5,97,84,5,3,5,86.24,15,120010101,19
2024-02-03,08:59:00,5,112,100,6,3,3,85.12,15,120010101,19
2024-02-03,09:14:00,5,113,94,6,6,7,86.61,15,120010101,19
2024-02-03,09:29:00,5,124,114,1,4,5,83.16,15,120010101,19
2024-02-03,09:44:00,5,141,126,8,5,2,86.14,15,120010101,19
2024-02-03,09:59:00,5,185,164,14,5,2,83.31,15,120010101,19
2024-02-03,10:14:00,5,160,146,5,1,8,74.80,15,120010101,19
2024-02-03,10:29:00,5,181,163,7,5,6,70.74,15,120010101,19
2024-02-03,10:44:00,5,188,182,2,2,2,84.10,15,120010101,19
2024-02-03,10:59:00,5,233,217,8,3,5,79.63,15,120010101,19
2024-02-03,11:14:00,5,230,214,9,6,1,78.10,15,120010101,19
2024-02-03,11:29:00,5,198,181,8,5,4,78.57,15,120010101,19
2024-02-03,11:44:00,5,241,226,11,4,0,80.23,15,120010101,19
2024-02-03,11:59:00,5,201,191,5,1,4,80.97,15,120010101,19
2024-02-03,12:14:00,5,197,186,7,3,1,77.21,15,120010101,19
2024-02-03,12:29:00,5,206,188,8,4,6,77.33,15,120010101,19
2024-02-03,12:44:00,5,197,182,8,6,1,79.06,15,120010101,19
2024-02-03,12:59:00,5,168,160,2,3,3,80.55,15,120010101,19
2024-02-03,13:14:00,5,167,157,6,4,0,84.28,15,120010101,19
2024-02-03,13:29:00,5,189,182,4,0,3,77.11,15,120010101,19
2024-02-03,13:44:00,5,176,171,2,1,2,79.42,15,120010101,19
2024-02-03,13:59:00,5,169,160,3,4,2,75.65,15,120010101,19
2024-02-03,14:14:00,5,156,148,3,3,2,83.24,15,120010101,19
2024-02-03,14:29:00,5,151,137,8,3,3,84.94,15,120010101,19
2024-02-03,14:44:00,5,161,148,8,4,1,82.30,15,120010101,19
2024-02-03,14:59:00,5,158,149,4,5,0,84.20,15,120010101,19
2024-02-03,15:14:00,5,140,133,2,2,3,81.26,15,120010101,19
2024-02-03,15:29:00,5,141,135,3,1,2,81.53,15,120010101,19
2024-02-03,15:44:00,5,134,123,6,2,3,84.75,15,120010101,19
2024-02-03,15:59:00,5,124,116,6,2,0,85.66,15,120010101,19
2024-02-03,16:14:00,5,122,116,3,2,1,85.90,15,120010101,19
2024-02-03,16:29:00,5,128,115,6,4,3,87.15,15,120010101,19
2024-02-03,16:44:00,5,127,117,4,4,2,80.33,15,120010101,19
2024-02-03,16:59:00,5,102,97,2,3,0,87.39,15,120010101,19
2024-02-03,17:14:00,5,70,65,3,0,2,85.32,15,120010101,19
2024-02-03,17:29:00,5,103,99,3,0,1,81.60,15,120010101,19
2024-02-03,17:44:00,5,98,93,3,1,1,83.38,15,120010101,19
2024-02-03,17:59:00,5,136,130,6,0,0,84.55,15,120010101,19
2024-02-03,18:14:00,5,104,98,1,1,4,86.70,15,120010101,19
2024-02-03,18:29:00,5,123,110,7,2,4,82.34,15,120010101,19
2024-02-03,18:44:00,5,86,83,0,1,2,87.55,15,120010101,19
2024-02-03,18:59:00,5,72,66,3,1,2,80.11,15,120010101,19
2024-02-03,19:14:00,5,75,69,2,0,4,83.60,15,120010101,19
2024-02-03,19:29:00,5,63,58,1,2,2,81.32,15,120010101,19
2024-02-03,19:44:00,5,59,51,4,2,2,88.47,15,120010101,19
2024-02-03,19:59:00,5,38,36,0,1,1,92.19,15,120010101,19
2024-02-03,20:14:00,5,33,28,3,1,1,86.79,15,120010101,19
2024-02-03,20:29:00,5,26,26,0,0,0,90.42,15,120010101,19
2024-02-03,20:44:00,5,26,23,1,1,1,88.30,15,120010101,19
2024-02-03,20:59:00,5,28,27,0,1,0,83.70,15,120010101,19
2024-02-03,21:14:00,5,23,22,0,0,1,80.40,15,120010101,19
2024-02-03,21:29:00,5,30,27,1,2,0,81.03,15,120010101,19
2024-02-03,21:44:00,5,28,24,3,0,1,91.11,15,120010101,19
2024-02-03,21:59:00,5,19,14,4,0,1,90.99,15,120010101,19
2024-02-03,22:14:00,5,22,15,4,1,2,92.27,15,120010101,19
2024-02-03,22:29:00,5,31,20,4,2,5,86.91,15,120010101,19
2024-02-03,22:44:00,5,34,24,4,1,5,90.50,15,120010101,19
2024-02-03,22:59:00,5,33,28,4,0,1,85.33,15,120010101,19
2024-02-03,23:14:00,5,21,19,1,0,1,87.69,15,120010101,19
2024-02-03,23:29:00,5,17,16,1,0,0,102.90,15,120010101,19
2024-02-03,23:44:00,5,18,13,4,0,1,90.58,15,120010101,19
2024-02-03,23:59:00,5,13,10,1,0,2,97.04,15,120010101,19
2024-02-04,00:14:00,6,10,9,0,1,0,89.04,15,120010101,19
2024-02-04,00:29:00,6,9,8,0,0,1,86.36,15,120010101,19
2024-02-04,00:44:00,6,8,8,0,0,0,79.72,15,120010101,19
2024-02-04,00:59:00,6,5,4,0,0,1,79.09,15,120010101,19
2024-02-04,01:14:00,6,3,3,0,0,0,97.91,15,120010101,19
2024-02-04,01:29:00,6,10,7,0,1,2,90.37,15,120010101,19
2024-02-04,01:44:00,6,7,3,2,0,2,91.67,15,120010101,19
2024-02-04,01:59:00,6,4,3,0,0,1,72.80,15,120010101,19
2024-02-04,02:14:00,6,3,2,1,0,0,93.51,15,120010101,19
2024-02-04,02:29:00,6,2,2,0,0,0,71.71,15,120010101,19
2024-02-04,02:44:00,6,6,5,0,0,1,89.31,15,120010101,19
2024-02-04,02:59:00,6,2,2,0,0,0,88.99,15,120010101,19
2024-02-04,03:14:00,6,4,3,1,0,0,86.50,15,120010101,19
2024-02-04,03:29:00,6,5,2,1,0,2,92.59,15,120010101,19
2024-02-04,03:44:00,6,4,4,0,0,0,97.51,15,120010101,19
2024-02-04,03:59:00,6,7,5,0,0,2,86.47,15,120010101,19
2024-02-04,04:14:00,6,7,2,0,0,5,85.15,15,120010101,19
2024-02-04,04:29:00,6,4,3,0,0,1,92.75,15,120010101,19
2024-02-04,04:44:00,6,15,10,1,0,4,91.06,15,120010101,19
2024-02-04,04:59:00,6,9,4,2,0,3,89.02,15,120010101,19
2024-02-04,05:14:00,6,1,0,0,0,1,84.00,15,120010101,19
2024-02-04,05:29:00,6,10,5,1,0,4,88.68,15,120010101,19
2024-02-04,05:44:00,6,7,3,2,0,2,87.62,15,120010101,19
2024-02-04,05:59:00,6,3,2,0,0,1,86.99,15,120010101,19
2024-02-04,06:14:00,6,15,9,2,2,2,91.05,15,120010101,19
2024-02-04,06:29:00,6,16,13,0,1,2,89.87,15,120010101,19
2024-02-04,06:44:00,6,25,22,0,1,2,92.18,15,120010101,19
2024-02-04,06:59:00,6,16,9,1,2,4,86.54,15,120010101,19
2024-02-04,07:14:00,6,33,25,4,1,3,93.37,15,120010101,19
2024-02-04,07:29:00,6,29,25,2,2,0,79.41,15,120010101,19
2024-02-04,07:44:00,6,45,42,2,0,1,87.77,15,120010101,19
2024-02-04,07:59:00,6,52,42,3,4,3,82.07,15,120010101,19
2024-02-04,08:14:00,6,42,35,3,3,1,88.89,15,120010101,19
2024-02-04,08:29:00,6,50,44,2,3,1,90.43,15,120010101,19
2024-02-04,08:44:00,6,54,47,4,2,1,88.60,15,120010101,19
2024-02-04,08:59:00,6,77,70,3,2,2,83.78,15,120010101,19
2024-02-04,09:14:00,6,80,72,5,1,2,86.49,15,120010101,19
2024-02-04,09:29:00,6,94,82,4,3,5,81.99,15,120010101,19
2024-02-04,09:44:00,6,111,109,1,1,0,86.58,15,120010101,19
2024-02-04,09:59:00,6,98,90,3,2,3,83.45,15,120010101,19
2024-02-04,10:14:00,6,128,122,3,1,2,85.50,15,120010101,19
2024-02-04,10:29:00,6,115,108,3,3,1,84.09,15,120010101,19
2024-02-04,10:44:00,6,164,149,8,2,5,78.88,15,120010101,19
2024-02-04,10:59:00,6,169,160,3,2,4,82.23,15,120010101,19
2024-02-04,11:14:00,6,146,138,5,1,2,79.16,15,120010101,19
2024-02-04,11:29:00,6,180,169,5,0,6,68.22,15,120010101,19
2024-02-04,11:44:00,6,205,199,3,0,3,81.25,15,120010101,19
2024-02-04,11:59:00,6,167,160,4,3,0,84.30,15,120010101,19
2024-02-04,12:14:00,6,164,155,2,4,3,84.86,15,120010101,19
2024-02-04,12:29:00,6,190,180,3,5,2,84.55,15,120010101,19
2024-02-04,12:44:00,6,205,196,2,4,3,84.98,15,120010101,19
2024-02-04,12:59:00,6,191,181,4,5,1,83.84,15,120010101,19
2024-02-04,13:14:00,6,155,146,5,2,2,83.80,15,120010101,19
2024-02-04,13:29:00,6,170,161,7,1,1,79.36,15,120010101,19
2024-02-04,13:44:00,6,165,155,6,2,2,82.60,15,120010101,19
2024-02-04,13:59:00,6,175,163,7,3,2,82.74,15,120010101,19
2024-02-04,14:14:00,6,146,133,6,2,5,83.61,15,120010101,19
2024-02-04,14:29:00,6,139,127,6,1,5,82.04,15,120010101,19
2024-02-04,14:44:00,6,137,127,4,4,2,84.93,15,120010101,19
2024-02-04,14:59:00,6,156,138,9,3,6,82.26,15,120010101,19
2024-02-04,15:14:00,6,136,122,6,2,6,83.99,15,120010101,19
2024-02-04,15:29:00,6,152,131,8,8,5,84.99,15,120010101,19
2024-02-04,15:44:00,6,152,143,5,2,2,82.91,15,120010101,19
2024-02-04,15:59:00,6,152,143,4,2,3,84.06,15,120010101,19
2024-02-04,16:14:00,6,140,125,7,2,6,81.77,15,120010101,19
2024-02-04,16:29:00,6,131,121,6,0,4,86.09,15,120010101,19
2024-02-04,16:44:00,6,127,122,2,1,2,84.04,15,120010101,19
2024-02-04,16:59:00,6,117,110,4,1,2,76.44,15,120010101,19
2024-02-04,17:14:00,6,122,112,3,0,7,83.15,15,120010101,19
2024-02-04,17:29:00,6,100,84,8,1,7,80.76,15,120010101,19
2024-02-04,17:44:00,6,82,78,1,0,3,79.53,15,120010101,19
2024-02-04,17:59:00,6,88,78,2,2,6,83.75,15,120010101,19
2024-02-04,18:14:00,6,68,59,4,1,4,85.26,15,120010101,19
2024-02-04,18:29:00,6,64,57,3,1,3,82.08,15,120010101,19
2024-02-04,18:44:00,6,71,63,3,1,4,80.41,15,120010101,19
2024-02-04,18:59:00,6,75,62,3,5,5,88.07,15,120010101,19
2024-02-04,19:14:00,6,58,48,1,0,9,86.49,15,120010101,19
2024-02-04,19:29:00,6,77,64,7,0,6,84.18,15,120010101,19
