LOS,DepartureTime,Iteration,TP,FP,FN,TN,PD,FAR,F1,AUC,Anomaly_Prob,Time_sec
A,900.0,15.5,20.0,3.0,1.0,62.0,95.2381,5.0847,0.625,0.9038,0.2628,1.4036
B,900.0,15.5,20.0,6.0,1.0,73.0,95.2381,7.9002,0.2979,0.8276,0.2578,1.7657
C,900.0,15.5,20.0,8.0,1.0,73.0,95.2381,8.8608,0.3088,0.7651,0.2513,1.7102
D,900.0,15.5,20.0,25.0,1.0,77.0,95.2381,22.6395,0.209,0.531,0.3412,2.1606
E,900.0,15.0,0.0,0.0,15.5,114.0,0.0,0.0,0.0,0.5,0.0,2.8292
