Atk Average Speed,Vo Average Speed,Atk Entry Time,Atk Exit Time,AtK Sim Time,Vo Entry Time,Vo Exit Time,Vo Sim Time,Attacker Messages,Atk First Msg Time,Atk Last Msg Time,AtK Msg Duration,Total Msg Time < 100,MHID,Less than 100
11.333257142857144,20.183737373737372,901,1075,174,892,990,98,28,952.000236300635,979.000240253121,27.00000395248594,5.999998040246965,h0,7
18.51175925925926,23.222558139534883,901,1008,107,892,977,85,19,934.000242303706,952.000236168175,17.999993864468934,4.00000293387302,h0,5
17.45385964912281,20.188888888888886,901,1014,113,892,990,98,19,936.000237321058,954.000244145978,18.00000682491998,4.000003121318969,h0,5
18.90295238095238,17.126324786324787,901,1005,104,892,1008,116,26,941.000244336217,966.000240224912,24.999995888695025,5.000007036831903,h0,6
19.9296,20.262857142857143,901,1000,99,892,989,97,23,939.000236293345,961.000246202693,22.000009909348023,4.999993900838945,h0,6
19.444563106796117,16.5825,901,1003,102,892,1011,119,20,935.000246255046,954.000244261981,18.999998006935016,4.000003105355063,h0,5
8.323083333333333,21.655652173913044,901,1140,239,892,983,91,29,940.000240332967,968.000235232155,27.999994899187982,7.000002027304959,h0,8
20.289897959183673,24.592222222222222,901,998,97,892,972,80,14,939.000236359759,952.000236246366,12.999999886606929,1.999995132142999,h0,3
20.426804123711342,22.304000000000002,901,997,96,892,981,89,17,935.00024633675,951.000245152105,15.999998815354957,3.0000120192739814,h0,4
17.119310344827586,24.55753086419753,901,1016,115,892,972,80,17,931.00024337714,947.00024213487,15.99999875772994,2.9999990759019965,h0,4
9.548317307692308,21.823956043956045,901,1108,207,892,982,90,23,945.00024733513,967.000244158271,21.999996823141032,4.999993939693013,h0,6
18.551682242990655,18.652429906542057,901,1007,106,892,998,106,19,942.000235382973,960.000242234579,18.00000685160603,2.9999989600370327,h0,4
18.015545454545453,22.165333333333333,901,1010,109,892,981,89,19,940.000240383888,958.000247118653,18.000006734764952,3.9999898821689612,h0,5
12.919032258064515,18.62785046728972,901,1055,154,892,998,106,22,953.000240333907,974.000246260169,21.00000592626202,4.000003062166002,h0,5
17.028034188034187,20.33030612244898,901,1017,116,892,989,97,19,938.000245306975,956.00023916558,17.999993858604967,2.9999990065879274,h0,4
12.480251572327045,14.966240601503758,901,1059,158,892,1024,132,39,959.000238320135,997.000247213588,38.0000088934529,8.999996966534923,h0,10
16.588264462809917,19.278846153846153,901,1021,120,892,995,103,20,951.000245300206,970.000243168892,18.999997868686023,4.00000303970603,h0,5
18.342660550458714,26.676000000000002,901,1009,108,892,966,74,15,934.000242274663,948.000246099915,14.000003825251952,2.999999002091954,h0,4
15.785793650793652,20.914842105263155,901,1026,125,892,986,94,19,949.000237333416,967.00024425245,18.000006919034035,4.0000030831730555,h0,5
11.178379888268157,23.967951807228918,901,1079,178,892,974,82,19,945.000247300475,963.000241234756,17.99999393428095,4.0000029359849805,h0,5
16.02776,18.277064220183487,901,1025,124,892,1000,108,33,939.000236365668,971.000247185646,32.000010819978,8.000005923511026,h0,9
17.36582608695652,25.319240506329113,901,1015,114,892,970,78,17,938.000245319184,954.00024412688,15.999998807695988,3.9999900498000898,h0,5
18.49888888888889,11.215593220338983,901,1008,107,892,1068,176,33,944.000243380169,976.000241191465,31.999997811295998,6.999988941132983,h0,8
10.571489361702127,16.593916666666665,901,1088,187,892,1011,119,30,944.000243322749,973.000242247178,28.99999892442895,5.999998059507902,h0,7
18.962666666666667,20.014444444444447,901,1005,104,892,990,98,22,936.000237383792,957.000243250687,21.000005866895094,3.999990010365991,h0,5
13.347133333333334,20.59783505154639,901,1050,149,892,988,96,18,942.000235355655,959.000238195727,17.000002840071943,2.999999080174007,h0,4
21.617717391304346,20.060303030303025,901,992,91,892,990,98,17,939.000236375502,955.00023519875,15.999998823248006,2.999998868124976,h0,4
17.110854700854702,23.016436781609197,901,1017,116,892,978,86,19,938.000245330905,956.000239173068,17.999993842163008,2.999998983832029,h0,4
17.279310344827586,19.41310679611651,901,1016,115,892,994,102,23,943.000239305114,965.000236217952,21.999996912838014,5.0000069851400895,h0,6
15.860634920634919,22.140444444444444,901,1026,125,892,981,89,21,936.000237282624,956.000239211597,20.000001928973006,4.000002984401021,h0,5
17.523508771929826,23.652619047619048,901,1014,113,892,975,83,18,933.000238277761,950.000241190889,17.000002913128014,2.999998972354092,h0,4
15.239847328244275,12.42310559006211,901,1031,130,892,1052,160,34,951.000245314239,984.000247242239,33.00000192799996,7.999992998550965,h0,9
12.831153846153848,20.925789473684205,901,1056,155,892,986,94,23,946.000238315852,968.000235208634,21.99999689278195,4.999993914203969,h0,6
19.43398058252427,20.966315789473686,901,1003,102,892,986,94,19,939.000236287694,957.000243162984,18.00000687529007,4.000003118330028,h0,5
17.8875,19.9171,901,1012,111,892,991,99,20,947.000242302564,966.000240220947,18.999997918383087,4.000003039692956,h0,5
18.419444444444448,19.99949494949495,901,1008,107,892,990,98,23,941.00024432016,963.000241156586,21.999996836425908,3.9999900153120507,h0,5
15.386923076923077,22.257640449438203,901,1030,129,892,980,88,21,937.000241351065,957.00024313594,20.00000178487494,4.000002920162956,h0,5
18.003603603603604,21.41021505376344,901,1011,110,892,984,92,18,941.000244315272,958.00024713,17.000002814728077,2.9999990314149727,h0,4
14.427122302158272,18.876,901,1039,138,892,996,104,25,944.000243348666,968.000235197287,23.999991848620994,5.000007092475016,h0,6
11.998313253012046,21.068526315789473,901,1066,165,892,986,94,19,959.000238327026,977.000245175082,18.000006848056046,2.9999989874380617,h0,4
13.527567567567566,24.28975609756098,901,1048,147,892,973,81,22,939.000236292089,960.000242193931,21.000005901841973,5.0000069422849265,h0,6
17.227826086956522,21.049894736842102,901,1015,114,892,986,94,24,934.000242331626,957.00024322864,23.000000897013933,6.000011018909959,h0,7
18.087181818181815,19.045384615384616,901,1010,109,892,995,103,26,938.000245321842,963.000241234829,24.999995912986947,5.999997971302946,h0,7
18.750560747663553,22.667727272727273,901,1007,106,892,979,87,18,935.000246370895,952.000236157138,16.999989786243077,3.00001196912001,h0,4
19.70683168316832,22.16822222222222,901,1001,100,892,981,89,16,934.000242354754,949.000237164115,14.999994809360942,2.9999991465180074,h0,4
17.05196581196581,24.152891566265062,901,1017,116,892,974,82,16,932.000247285773,947.000242191906,14.999994906132997,2.999998995238002,h0,4
14.911119402985076,18.144000000000002,901,1034,133,892,1001,109,27,944.00024334867,970.000243255083,25.999999906412995,6.000011001405028,h0,7
23.333023255813945,23.266046511627906,901,986,85,892,977,85,15,935.000246227405,949.000237133539,13.99999090613403,2.999998862811026,h0,4
14.501240875912409,21.463763440860216,901,1037,136,892,984,92,21,945.000247284525,965.000236202479,19.999988917953942,4.000003050477062,h0,5
9.17651376146789,21.095578947368423,901,1118,217,892,986,94,28,941.000244358652,968.000235247064,26.999990888411958,4.000003002992003,h0,5
